Frame,cid,gid,pred_x,pred_y,gt_x,gt_y,dx,dy,model
289,7,23,8.622200493708048,190.71461285895828,8.75,190.65168521674892,0.12779950629195191,-0.06292764220935965,2
289,8,24,1.6947122841787752,184.39586750068295,1.7500000000000004,185.403535654887,0.05528771582122527,1.0076681542040546,0
289,9,29,8.40635675267087,114.71586450595764,8.749999999999998,114.66766316713552,0.343643247329128,-0.04820133882212474,2
289,10,28,4.978821863591872,156.37591874907073,5.249999999999999,154.18241150399982,0.2711781364081274,-2.1935072450709185,1
290,1,34,-5.545421076938551,118.62126351050065,-5.249999999999999,118.61474617114601,0.2954210769385517,-0.006517339354644491,1
290,2,33,-1.5424538176869977,122.13367233724416,-1.7499999999999998,122.68025113480593,-0.20754618231300204,0.5465787975617644,0
290,3,31,-8.575891036683206,102.58854075570738,-8.75,102.84527447308835,-0.17410896331679382,0.2567337173809676,1
290,4,27,-2.05681105652157,19.23378930910671,-1.7500000000000002,19.317315832103866,0.3068110565215696,0.08352652299715402,0
290,5,32,5.19506516003867,27.8107066891028,5.249999999999999,27.98500878109408,0.054934839961329196,0.17430209199127944,2
290,6,23,8.355798953287007,192.57968113431912,8.75,191.88668394537513,0.3942010467129933,-0.6929971889439912,2
290,7,24,1.7980095071139774,185.66137164290967,1.7500000000000004,186.67843321943923,-0.048009507113977,1.0170615765295565,0
290,8,29,8.793139711221137,117.65176446946711,8.75,116.08672106945843,-0.043139711221137134,-1.5650434000086761,2
290,9,28,4.971247168416434,156.97744602636496,5.25,155.6643800784592,0.27875283158356634,-1.3130659479057556,1
290,10,30,1.416830532845666,67.1097034296692,1.75,66.44818695027243,0.33316946715433393,-0.6615164793967665,0
291,1,34,-5.320841259412424,116.44798603367313,-5.25,117.05460620701855,0.0708412594124237,0.6066201733454193,1
291,2,33,-1.0770791996139333,120.32199848970052,-1.7499999999999998,121.26062490607818,-0.6729208003860665,0.9386264163776588,0
291,3,27,-1.9126881172031176,17.760499360824998,-1.75,17.9049454301793,0.1626881172031176,0.14444606935430215,0
291,4,32,5.295132724472683,28.91688599653632,5.25,29.193515625059916,-0.04513272447268335,0.2766296285235974,2
291,5,23,8.272370764599195,194.66567945265712,8.749999999999998,193.12895957925414,0.47762923540080315,-1.5367198734029728,2
291,6,24,1.7867420697627674,187.51221013649067,1.75,187.94984026230577,-0.03674206976276739,0.4376301258151045,0
291,7,29,9.108040928407867,118.15870737561714,8.75,117.50363264884926,-0.35804092840786694,-0.6550747267678787,2
291,8,28,5.102425456506587,157.7369812103601,5.25,157.1473331693791,0.1475745434934126,-0.5896480409810181,1
291,10,30,1.44549746950778,68.15871893791552,1.75,67.67699379902916,0.30450253049222,-0.48172513888636104,0
292,1,34,-5.1051679920519675,115.087974707545,-5.249999999999999,115.49314126679471,-0.14483200794803164,0.40516655924970735,1
292,3,27,-1.6515304430207356,16.231852169972104,-1.7499999999999998,16.482652303987162,-0.09846955697926418,0.2508001340150585,0
292,4,32,5.351134429110895,29.97816784932401,5.250000000000001,30.39599573424832,-0.10113442911089443,0.41782788492431067,2
292,5,23,8.329953857072503,196.80702881020756,8.750000000000002,194.36339569273449,0.4200461429274984,-2.4436331174730697,2
292,6,24,1.7641457832040437,188.44833918668377,1.7500000000000007,189.21929829234205,-0.014145783204043028,0.7709591056582781,0
292,7,29,8.45266353224896,118.93242746465305,8.750000000000002,118.91278076013107,0.29733646775104106,-0.01964670452197481,2
292,8,28,5.174976863974937,159.26227955704866,5.249999999999998,158.64041334937238,0.07502313602506128,-0.6218662076762769,1
292,9,33,-0.853335323943645,119.43543797952611,-1.75,119.84076264188451,-0.896664676056355,0.4053246623583959,0
292,10,30,1.0509019708237153,69.44335931691805,1.75,68.90404239491926,0.6990980291762847,-0.5393169219987897,0
293,1,34,-5.164310046576694,113.5829232275782,-5.250000000000001,113.93367856930531,-0.08568995342330687,0.3507553417271083,1
293,2,33,-1.1265000984016051,120.05062805710573,-1.75,118.41945780397586,-0.6234999015983949,-1.6311702531298664,0
293,3,27,-1.378791561192433,14.889972330776969,-1.75,15.055114988157284,-0.37120843880756693,0.16514265738031497,0
293,4,32,5.397514772188321,31.286458221930644,5.249999999999998,31.60001513051966,-0.1475147721883232,0.3135569085890175,2
293,5,23,8.490318870681289,197.77592006324278,8.75,195.60158340884794,0.2596811293187109,-2.1743366543948355,2
293,6,24,1.7638407764514392,189.7871620852706,1.7500000000000002,190.49242362712164,-0.013840776451438996,0.70526154185103,0
293,7,29,8.492458953898167,120.49497703477158,8.75,120.3227531414214,0.25754104610183326,-0.17222389335017851,2
293,8,28,5.198175173131701,160.02749770829612,5.250000000000001,160.13036506039845,0.05182482686829992,0.10286735210232223,1
293,11,30,0.7796736832145238,70.91188748132322,1.7500000000000002,70.12435440805959,0.9703263167854764,-0.7875330732636314,0
294,1,34,-4.927641371578495,111.72369522302577,-5.25,112.37895770434683,-0.3223586284215054,0.6552624813210599,1
294,2,33,-1.3341944758257394,116.15913716900761,-1.7500000000000002,117.00555645580967,-0.41580552417426087,0.8464192868020604,0
294,3,27,-1.3821599000528053,13.348637835978318,-1.75,13.627093054051159,-0.3678400999471947,0.2784552180728408,0
294,4,32,5.306293963311992,32.5178626645352,5.250000000000001,32.80344824133094,-0.05629396331199121,0.28558557679573937,2
294,5,30,0.919820469228783,72.15453856423746,1.7500000000000002,71.34710077069604,0.8301795307712172,-0.8074377935414105,0
294,6,23,8.769467436236333,197.89508677176087,8.75,196.83662462476101,-0.019467436236332958,-1.058462146999858,2
294,7,24,1.7711014045652766,191.62648151846219,1.75,191.76773593782178,-0.02110140456527665,0.1412544193595977,0
294,8,29,8.878597034667978,122.43365327919157,8.749999999999998,121.73422961329892,-0.12859703466797967,-0.6994236658926525,2
294,9,28,5.343685110962174,161.28946813515043,5.25,161.61844771039782,-0.09368511096217436,0.32897957524738786,1
295,1,34,-5.674775749486033,110.80824408508602,-5.249999999999999,110.82302580990503,0.4247757494860336,0.014781724819016517,1
295,2,33,-0.8620539582444742,114.00747863250905,-1.75,115.590043577343,-0.8879460417555258,1.5825649448339476,0
295,4,27,-1.3761162148085584,11.569667177934905,-1.75,12.19060288494554,-0.3738837851914416,0.6209357070106343,0
295,6,32,5.401825412783552,33.60428654989778,5.25,34.00260218905805,-0.15182541278355188,0.39831563916027335,2
295,7,23,8.485260038162606,198.86926352027095,8.750000000000004,198.07460867551706,0.2647399618373978,-0.794654844753893,2
295,8,24,1.7805423220101344,192.52723241470665,1.75,193.0426866072475,-0.030542322010134404,0.515454192540858,0
295,9,29,9.200566677645687,123.39046674952047,8.75,123.14671833264725,-0.45056667764568736,-0.2437484168732169,2
295,10,31,-8.490897479775395,96.78077033714422,-8.75,95.91821309332784,-0.2591025202246051,-0.8625572438163829,1
295,11,30,1.3029769087282992,73.21223208179971,1.75,72.57333814534059,0.4470230912717008,-0.6388939364591266,0
296,1,34,-5.399572297006599,108.39264020416844,-5.250000000000003,109.26216816685158,0.14957229700659624,0.8695279626831365,1
296,2,33,-0.8473304517717187,111.80253443161214,-1.7500000000000002,114.17301010666058,-0.9026695482282815,2.3704756750484393,0
296,3,27,-1.477080829877173,9.942862793913147,-1.7499999999999996,10.738860825092708,-0.2729191701228266,0.7959980311795611,0
296,5,23,8.562351046176047,200.5855764544815,8.750000000000002,199.31597053794923,0.1876489538239543,-1.2696059165322708,2
296,6,24,1.7960075210888324,193.833243870548,1.7499999999999996,194.31216312263606,-0.04600752108883288,0.47891925208807606,0
296,7,29,9.374407670653161,124.68809986010704,8.75,124.558620729774,-0.6244076706531612,-0.12947913033303848,2
296,8,28,5.287396191616845,163.59206112657427,5.249999999999999,164.60414703996477,-0.03739619161684615,1.0120859133905071,1
296,10,32,6.072586450686035,35.07815098705686,5.249999999999998,35.20452963837133,-0.8225864506860372,0.12637865131447512,2
296,11,30,1.5591138183554392,74.483777466099,1.7500000000000002,73.79420810084184,0.19088618164456106,-0.6895693652571566,0
297,1,34,-5.484059186632448,106.96912904024069,-5.250000000000001,107.70117748444758,0.2340591866324475,0.732048444206896,1
297,2,33,-0.9354650283682535,111.03610858418199,-1.7500000000000004,112.75158523360957,-0.8145349716317469,1.7154766494275862,0
297,3,27,-1.5551329143812482,8.423135029912986,-1.7499999999999998,9.26485155709956,-0.19486708561875155,0.8417165271865734,0
297,4,35,7.872034516875747,2.209,8.75,0.0,0.8779654831242532,-2.209,2
297,5,32,6.073382453472288,36.1760085732495,5.250000000000002,36.403769099428736,-0.823382453472286,0.2277605261792388,2
297,6,30,1.4420078388036301,75.64920860550302,1.7499999999999998,75.01843657920756,0.30799216119636963,-0.6307720262954604,0
297,7,24,1.809833268226719,195.65137149614688,1.75,195.58574209498303,-0.05983326822671908,-0.06562940116384652,0
297,8,29,9.017310687245445,125.36629900580866,8.750000000000002,125.97499383130487,-0.26731068724544294,0.6086948254962152,2
297,9,28,5.129599117865397,165.19767877927606,5.250000000000001,166.0909277081836,0.12040088213460365,0.8932489289075534,1
297,10,31,-8.917997975776867,93.58153294033562,-8.75,93.13920150513853,0.16799797577686704,-0.4423314351970902,1
298,1,34,-5.764326952956372,105.44851448336857,-5.250000000000001,106.14197449493349,0.5143269529563712,0.6934600115649232,1
298,2,33,-1.2745425350600377,109.91233871032918,-1.75,111.33607319942512,-0.4754574649399623,1.423734489095935,0
298,3,27,-1.5675188513942802,6.649069685671106,-1.75,7.761846569567147,-0.18248114860571985,1.112776883896041,0
298,4,35,7.916638952001545,2.209,8.749999999999998,0.7221645432278887,0.8333610479984532,-1.4868354567721114,2
298,5,24,1.8210047902089668,196.53875950051716,1.7500000000000002,196.86375930219285,-0.07100479020896655,0.32499980167568765,0
298,6,29,8.846068581206485,126.61130708048638,8.749999999999998,127.39480376417038,-0.09606858120648631,0.7834966836839925,2
298,7,28,5.145369392473004,168.30464443293263,5.250000000000002,167.58185345812694,0.10463060752699782,-0.7227909748056902,1
298,12,32,5.403748613851106,37.521305038651,5.25,37.60279694349831,-0.15374861385110616,0.0814919048473115,2
298,13,30,1.5551989876156649,76.97752352940438,1.75,76.23692159209679,0.19480101238433511,-0.7406019373075878,0
299,1,34,-5.501084675471791,103.61175539337371,-5.249999999999999,104.58712506597281,0.2510846754717919,0.9753696725991006,1
299,2,33,-1.3817178416379747,108.20896747170002,-1.7500000000000002,109.91837630274675,-0.3682821583620255,1.70940883104673,0
299,3,27,-1.4394386214485377,3.826076817894465,-1.7500000000000002,6.1989456549620625,-0.3105613785514625,2.3728688370675974,0
299,4,35,7.880224413146837,2.209,8.75,3.327095916007468,0.8697755868531631,1.118095916007468,2
299,5,32,5.491592723145926,38.96455850575314,5.25,38.80733019100038,-0.24159272314592606,-0.15722831475275711,2
299,6,30,1.681899266508948,78.16600274882009,1.7500000000000004,77.4554235179027,0.06810073349105239,-0.7105792309173893,0
299,7,24,1.8361438549115676,198.9888283840996,1.7499999999999996,198.1336012928755,-0.08614385491156806,-0.8552270912240942,0
299,9,28,5.166624928588464,170.0402400907651,5.25,169.06834701542581,0.08337507141153644,-0.9718930753392954,1
299,10,31,-9.002750132923158,90.46996849036299,-8.750000000000002,90.3625682521252,0.25275013292315585,-0.107400238237787,1
299,11,29,9.12403017989754,128.4044833383867,8.75,128.80951786382275,-0.37403017989753984,0.4050345254360366,2
300,1,34,-5.2914486142235395,102.76586750534261,-5.25,103.0269501503833,0.041448614223539515,0.26108264504068757,1
300,2,33,-1.095899877821073,107.38275564296481,-1.7499999999999996,108.49398606923134,-0.6541001221789267,1.1112304262665305,0
300,3,27,-1.3910012371874028,2.3396003488872297,-1.7499999999999998,4.529944819926048,-0.358998762812597,2.1903444710388187,0
300,4,35,7.868702159860771,2.209,8.750000000000002,4.968086892509404,0.8812978401392311,2.7590868925094036,2
300,5,32,5.815358205176339,40.135588434150556,5.250000000000001,40.01627731726657,-0.565358205176338,-0.11931111688398488,2
300,6,24,1.6718590354614293,200.4538925310009,1.7500000000000002,199.4055008625242,0.07814096453857089,-1.0483916684766825,0
300,8,28,5.153346532461117,171.62958982155692,5.249999999999999,170.556528734948,0.09665346753888215,-1.0730610866089307,1
300,10,30,1.7405458038843031,79.49972461743222,1.7499999999999998,78.6724178445833,0.009454196115696645,-0.8273067728489281,0
301,1,34,-5.164384296409823,102.66556363782678,-5.250000000000001,101.47499127324588,-0.0856157035901779,-1.1905723645809019,1
301,2,33,-1.3545749207086915,106.10206661598741,-1.7500000000000002,107.06987291663792,-0.39542507929130877,0.9678063006505084,0
301,3,27,-1.9744286257977128,3.8154057322364023,-1.7500000000000002,2.52627021158892,0.2244286257977126,-1.2891355206474824,0
301,5,35,7.900447287893364,3.4925121117439892,8.749999999999998,6.424956089092376,0.8495527121066342,2.932443977348387,2
301,6,29,8.876050102362136,132.45881947573224,8.75,131.63918471877892,-0.12605010236213587,-0.8196347569533202,2
301,7,28,5.082970663966771,172.31406006804517,5.249999999999999,172.04462071190736,0.16702933603322823,-0.2694393561378092,1
301,9,32,5.60581966289333,41.26596584629587,5.249999999999999,41.22339841619951,-0.3558196628933308,-0.0425674300963621,2
301,10,30,1.7655769050356827,80.68631791588498,1.75,79.89183186084041,-0.015576905035682653,-0.7944860550445725,0
302,1,34,-5.343217841813597,100.99960640971734,-5.25,99.91408552785285,0.09321784181359671,-1.0855208818644968,1
302,2,33,-1.3390673422866315,104.29024998727985,-1.7500000000000007,105.647287973237,-0.4109326577133692,1.3570379859571489,0
302,5,35,8.142404906092855,5.273319704082133,8.750000000000002,7.7998875992060315,0.6075950939071468,2.5265678951238986,2
302,6,30,1.5398431674469668,81.73613895664172,1.7499999999999998,81.11339221800591,0.21015683255303297,-0.6227467386358114,0
302,7,29,8.20340389675853,135.94717242439904,8.750000000000002,133.05202411942034,0.5465961032414715,-2.8951483049787043,2
302,8,28,5.055324317676245,173.48042517398505,5.249999999999999,173.53303517270857,0.1946756823237541,0.05260999872351135,1
302,9,31,-8.581599615498225,86.30879443866675,-8.75,86.1961327123278,-0.16840038450177452,-0.11266172633895621,1
302,10,32,5.4742288351675645,42.31398489224709,5.250000000000001,42.419898869336,-0.22422883516756364,0.10591397708891037,2
303,1,33,-1.3860957933306208,103.39765285138797,-1.7500000000000002,104.22958174126387,-0.3639042066693794,0.831928889875897,0
303,4,27,-1.694751745571244,2.8496697102233446,-1.7500000000000002,0.0,-0.05524825442875625,-2.8496697102233446,0
303,5,35,8.270740393951758,7.452528323622335,8.75,9.132132072722026,0.4792596060482417,1.679603749099691,2
303,6,32,5.319075100951592,43.3400361553328,5.250000000000001,43.62702779842133,-0.06907510095159086,0.286991643088534,2
303,7,30,1.377865891373637,83.00462106864106,1.75,82.33053281144791,0.372134108626363,-0.6740882571931479,0
303,8,29,8.335911492326844,137.61574300739642,8.75,134.4725457036846,0.4140885076731564,-3.1431973037118155,2
303,9,28,5.087090703632123,175.2218503898621,5.25,175.02439732644496,0.16290929636787688,-0.19745306341715718,1
304,1,33,-1.2144646282351428,103.24141961845457,-1.7500000000000007,102.80638645238706,-0.5355353717648579,-0.4350331660675124,0
304,2,37,-2.041699495631347,194.03109351597726,-1.7500000000000002,194.83253900444188,0.2916994956313468,0.8014454884646227,1
304,3,27,-1.3511327773582598,2.982155632329444,-1.7499999999999998,0.0,-0.39886722264174,-2.982155632329444,0
304,4,35,8.212567878001927,9.295833578320131,8.75,10.445290083839854,0.5374321219980729,1.1494565055197228,2
304,5,32,5.3192820895559,44.63023885810858,5.25,44.82523503538895,-0.06928208955589987,0.19499617728037322,2
304,6,29,8.523557406835339,136.67831419828457,8.75,135.88575260646792,0.22644259316466098,-0.79256159181665,2
304,7,28,5.148926830149248,177.22719492739904,5.249999999999999,176.51167151178717,0.10107316985075077,-0.7155234156118695,1
304,8,34,-5.331016378137008,97.52327931260113,-5.25,96.80217877300186,0.0810163781370079,-0.7211005395992771,1
304,10,30,1.583359394148348,84.1708122484163,1.7500000000000004,83.55581000434695,0.16664060585165252,-0.6150022440693448,0
305,1,33,-1.242110318835294,103.37583419192603,-1.7500000000000002,101.38318222339656,-0.5078896811647062,-1.9926519685294721,0
305,2,35,8.365988280624222,11.037482522485414,8.749999999999998,11.735698224563373,0.38401171937577594,0.6982157020779596,2
305,3,29,8.708143152748848,137.39138904950966,8.750000000000002,137.2993193212457,0.041856847251153795,-0.09206972826396509,2
305,4,28,5.202797716181439,178.16634284553507,5.25,177.99998591157942,0.047202283818561064,-0.16635693395565454,1
305,5,32,5.091733104120783,45.853595916436454,5.250000000000001,46.02709326540012,0.15826689587921816,0.17349734896366442,2
305,6,30,1.776850485007246,85.50176098795653,1.7499999999999998,84.78239754505849,-0.026850485007246183,-0.7193634428980431,0
306,1,35,8.351729358264985,12.740048330609312,8.75,13.010553949348493,0.3982706417350155,0.2705056187391808,2
306,2,32,5.2081321496390505,47.19048708028956,5.250000000000001,47.23391716466644,0.04186785036095042,0.04343008437687956,2
306,3,29,8.568123231463424,138.65202184342832,8.75,138.71029639935549,0.18187676853657564,0.05827455592717001,2
306,4,34,-5.138687773265034,93.8702005862218,-5.25,93.68713938553817,-0.11131222673496577,-0.18306120068362475,1
306,5,33,-1.0725459348205684,103.56860062325029,-1.7500000000000004,99.97028966970132,-0.6774540651794321,-3.5983109535489746,0
306,7,37,-1.9610653191029164,192.90810827548856,-1.75,192.10836456415367,0.21106531910291637,-0.7997437113348838,1
306,8,30,1.3453630172823898,87.27843658094746,1.7499999999999998,86.00884589992148,0.40463698271760995,-1.2695906810259743,0
306,9,28,5.261496482875435,180.60871475533912,5.250000000000002,179.49140862816083,-0.011496482875433145,-1.1173061271782956,1
307,1,33,-2.3673989282388614,104.21815959851004,-1.75,98.55421048719046,0.6173989282388614,-5.663949111319582,0
307,2,35,8.25631825778597,14.183447958668697,8.75,14.279566694551422,0.4936817422140294,0.09611873588272424,2
307,3,32,5.282995664866375,48.41083335636031,5.25,48.43304764133336,-0.03299566486637495,0.02221428497305311,2
307,4,29,8.8050033313487,143.4019286974349,8.75,140.12906360762193,-0.05500333134870061,-3.272865089812967,2
307,5,28,5.307572064789974,182.0474998758958,5.25,180.97951453167224,-0.05757206478997379,-1.0679853442235583,1
307,6,31,-8.487462990345504,79.35882549308043,-8.750000000000002,79.2773446418419,-0.26253700965449767,-0.08148085123852411,1
307,7,30,1.0114584711718748,88.44405437852168,1.7500000000000004,87.23595127868914,0.7385415288281256,-1.2081030998325417,0
308,1,37,-1.7824808900828988,188.88534242162683,-1.7499999999999998,189.38078845344967,0.032480890082899005,0.4954460318228371,1
308,2,35,8.812349769639328,15.44234148581623,8.750000000000002,15.544280457886313,-0.062349769639325814,0.10193897207008185,2
308,3,32,5.214368618775009,49.512619148766944,5.249999999999999,49.63264358636996,0.03563138122498977,0.12002443760301418,2
308,4,29,8.78399872100289,143.57002010151174,8.750000000000004,141.53748012817536,-0.033998721002886256,-2.032539973336384,2
308,5,28,5.195962809379456,183.54434580770123,5.249999999999999,182.4664785786091,0.05403719062054346,-1.077867229092135,1
308,6,34,-4.934333451313445,90.61700966652776,-5.250000000000002,90.57683523482507,-0.31566654868655686,-0.0401744317026953,1
308,7,33,-1.6111256903107196,100.95863459519774,-1.75,97.13671459609779,-0.13887430968928038,-3.821919999099947,0
308,8,31,-8.542423100701706,78.16514377963378,-8.75,77.88733396346083,-0.20757689929829404,-0.2778098161729474,1
308,9,30,0.8909315117701319,89.37143649713339,1.75,88.4598359587901,0.8590684882298681,-0.9116005383432935,0
309,1,35,8.535827003431177,16.613702704291644,8.750000000000002,16.799749518574316,0.21417299656882527,0.18604681428267256,2
309,2,29,8.620639033254031,142.77907454818353,8.75,142.95363004139074,0.12936096674596875,0.1745554932072082,2
309,3,34,-4.837606281748535,89.13892809632645,-5.250000000000001,89.01582489020758,-0.4123937182514661,-0.12310320611886993,1
309,4,31,-8.900194612136417,76.80288612382509,-8.75,76.50327352170297,0.15019461213641705,-0.29961260212212437,1
309,5,30,1.444580697977813,90.56558358472279,1.75,89.68425710381285,0.3054193020221869,-0.8813264809099337,0
309,6,28,5.286999033559721,185.37464097752246,5.25,183.9605345952868,-0.036999033559721006,-1.4141063822356728,1
310,1,35,8.665243031204334,17.645492444662054,8.75,18.048935156403758,0.08475696879566641,0.4034427117417039,2
310,2,32,5.591452357875483,51.90579311333141,5.25,52.040430666400006,-0.34145235787548334,0.13463755306859326,2
310,3,29,8.827163456453235,145.07552952379064,8.750000000000002,144.3736861348748,-0.07716345645323308,-0.7018433889158473,2
310,4,37,-1.9183451743690736,186.8125118617764,-1.7499999999999998,186.65019919414402,0.1683451743690738,-0.16231266763236363,1
310,5,30,1.874174577280878,91.69664201791572,1.7499999999999998,90.90617740250536,-0.12417457728087822,-0.7904646154103574,0
311,1,37,-1.9972268026396693,185.87071974965968,-1.7500000000000002,185.27753525705253,0.24722680263966912,-0.5931844926071506,1
311,2,35,8.46573626218553,18.924709099580966,8.750000000000004,19.30099777739439,0.28426373781447367,0.3762886778134238,2
311,3,32,5.481247929910562,53.016503581456796,5.250000000000002,53.23885007889254,-0.23124792991055987,0.22234649743574408,2
311,4,29,8.618077344423185,146.54889317737263,8.750000000000002,145.79384799746322,0.13192265557681715,-0.7550451799094162,2
311,5,28,5.046649172643605,187.9307591134251,5.25,186.93360005860944,0.20335082735639531,-0.9971590548156541,1
311,6,34,-5.327561484247845,86.11406147312185,-5.249999999999999,85.90385377189548,0.07756148424784559,-0.21020770122636634,1
311,7,31,-8.993176077839772,74.19914725492231,-8.75,73.72477839319993,0.24317607783977202,-0.47436886172238246,1
311,8,30,1.4847105510329022,92.73639125734803,1.7499999999999993,92.12913987875741,0.26528944896709716,-0.6072513785906182,0
312,1,37,-2.0021253126077587,184.1076606788592,-1.7499999999999996,183.90475300702073,0.25212531260775917,-0.20290767183846015,1
312,2,35,8.442999653148231,20.018270254554558,8.749999999999998,20.544882581852622,0.30700034685176725,0.5266123272980643,2
312,3,32,5.3977208997982515,54.32385580074187,5.25,54.44375251464337,-0.14772089979825154,0.11989671390150392,2
312,5,29,9.114593632104295,146.9193638179486,8.75,147.2126200693389,-0.3645936321042953,0.29325625139028944,2
312,6,28,5.104239917218753,189.388234682744,5.249999999999999,188.420774759694,0.14576008278124597,-0.9674599230500007,1
312,7,34,-5.54648205627488,84.62509450062176,-5.250000000000002,84.34253368670566,0.2964820562748782,-0.282560813916092,1
312,8,33,-0.7942351139476731,92.05931104103865,-1.7500000000000004,91.45198614625279,-0.9557648860523273,-0.6073248947858616,0
312,9,30,1.1397463029541193,94.0201267807303,1.7500000000000004,93.35139227603351,0.6102536970458812,-0.6687345046967863,0
313,1,37,-1.6721864681826524,182.06624787938773,-1.7500000000000002,182.532752800365,-0.07781353181734785,0.4665049209772576,1
313,3,35,8.904187709330472,21.183708838949535,8.749999999999998,21.788833158436496,-0.15418770933047377,0.6051243194869613,2
313,4,29,9.157910101509927,150.35379789271232,8.75,148.63168157708085,-0.4079101015099269,-1.7221163156314674,2
313,5,34,-5.520281993496898,83.13120377440603,-5.250000000000001,82.78994274182438,0.27028199349689697,-0.34126103258165585,1
313,6,31,-9.197143515781649,71.2817528867336,-8.750000000000004,70.94694878826286,0.44714351578164546,-0.334804098470741,1
313,8,32,5.7676706033114,55.761023528863205,5.25,55.641871681575395,-0.5176706033113998,-0.11915184728781014,2
313,9,30,1.589838504410658,95.1923774857435,1.7500000000000002,94.57696398045208,0.16016149558934223,-0.6154135052914285,0
314,2,35,8.961738499360129,22.506210377568507,8.75,23.034316430061427,-0.21173849936012878,0.5281060524929195,2
314,5,29,9.459828263551469,150.5354046711457,8.75,150.0391427202638,-0.7098282635514686,-0.4962619508818875,2
314,6,28,5.046785917689384,191.79465498716328,5.25,191.39708773531902,0.2032140823106161,-0.397567251844265,1
314,7,34,-5.410365216839933,81.63522804330667,-5.249999999999999,81.23250103779736,0.1603652168399341,-0.4027270055093055,1
314,8,33,-0.8757514356289748,88.85552259237822,-1.7499999999999998,88.61308864395164,-0.8742485643710249,-0.24243394842658006,0
314,9,37,-1.582339927990162,181.10013114206023,-1.7500000000000002,181.16540342358724,-0.16766007200983823,0.06527228152700104,1
314,10,32,5.463524277666922,57.922799929438256,5.25,56.84260254592166,-0.21352427766692195,-1.080197383516598,2
314,11,30,1.3830782402293293,96.53631140301187,1.7500000000000002,95.79623587660973,0.3669217597706709,-0.740075526402137,0
315,1,37,-2.2275591470348557,179.78149530620263,-1.7499999999999998,179.79671454803332,0.4775591470348559,0.015219241830692454,1
315,4,35,8.686557097412658,23.95689369492017,8.75,24.271788578430325,0.06344290258734198,0.3148948835101564,2
315,6,29,9.053508084143164,152.73977033244515,8.750000000000002,151.45716594823523,-0.30350808414316255,-1.2826043842099182,2
315,7,28,4.90358658543145,193.31860620492145,5.25,192.87886254439715,0.34641341456855024,-0.43974366052430014,1
315,8,34,-5.276112676936252,80.1367752073786,-5.25,79.67859000897738,0.0261126769362523,-0.4581851984012246,1
315,9,33,-1.4679736470615754,87.50749815654223,-1.7500000000000007,87.19606557378378,-0.28202635293842526,-0.3114325827584423,0
315,10,31,-9.080276102573698,68.57546943384077,-8.75,68.17232289217861,0.33027610257369844,-0.4031465416621529,1
315,13,30,1.7414169838074662,97.72660375240454,1.7500000000000007,97.01654130905324,0.008583016192534432,-0.7100624433513048,0
316,1,37,-2.048562334242065,177.98280247501896,-1.7500000000000002,178.43148593618687,0.2985623342420649,0.44868346116791713,1
316,3,35,8.955742874883944,25.298908242649755,8.75,25.507719358327147,-0.20574287488394383,0.20881111567739197,2
316,4,30,1.3776266165236202,99.06857355898538,1.7499999999999998,98.23609169806039,0.3723733834763796,-0.832481860924986,0
316,5,29,8.359369261981776,153.6945592053815,8.750000000000002,152.8645891113594,0.3906307380182259,-0.8299700940220873,2
316,6,28,4.986967840732396,195.2391475367125,5.250000000000004,194.3619077048392,0.2630321592676088,-0.8772398318732826,1
316,7,34,-5.143999706169666,78.6361637873036,-5.25,78.12075247372623,-0.10600029383033416,-0.5154113135773741,1
316,8,31,-8.408732844260593,67.2565775080656,-8.750000000000002,66.78706492561005,-0.34126715573940913,-0.4695125824555504,1
317,2,35,9.16061993064196,26.574724251030336,8.75,26.750304742889018,-0.41061993064196045,0.17558049185868185,2
317,3,30,1.5156305232683578,101.20858715658854,1.7499999999999996,99.45832429625877,0.23436947673164177,-1.7502628603297694,0
317,4,29,8.245062828650308,154.9513912790515,8.75,154.2779194642921,0.5049371713496917,-0.6734718147594094,2
317,5,34,-5.002604744399662,76.84584924040732,-5.249999999999998,76.56755371650787,-0.24739525560033648,-0.2782955238994447,1
318,1,37,-2.090278639098686,175.41766303726723,-1.75,175.70230546105853,0.34027863909868605,0.284642423791297,1
318,2,35,8.866387481918157,28.707653641864184,8.750000000000002,27.992024286255397,-0.11638748191815473,-0.7156293556087867,2
318,4,30,1.5103339755628966,102.61176804614917,1.7499999999999998,100.68212510991056,0.23966602443710316,-1.9296429362386078,0
318,5,29,8.815325001289418,156.69810505407813,8.750000000000004,155.6918227383474,-0.06532500128941443,-1.006282315730715,2
318,6,33,-1.8937296753061061,83.06334676451793,-1.7500000000000004,82.94707368212568,0.1437296753061057,-0.11627308239225442,0
318,7,31,-8.156613269126414,64.2875470405659,-8.750000000000002,64.0120872763332,-0.5933867308735881,-0.2754597642326928,1
319,1,37,-1.9079610513826248,173.89086233626847,-1.75,174.33591910712215,0.15796105138262484,0.44505677085368234,1
319,2,35,8.974140200251583,29.561593353101095,8.750000000000002,29.234008382736945,-0.22414020025158088,-0.3275849703641498,2
319,3,30,1.363152532801548,103.92963072250613,1.75,101.89941782520116,0.3868474671984521,-2.0302128973049776,0
319,4,36,2.0179774257552476,8.785507321886637,1.75,9.428065001205177,-0.26797742575524763,0.6425576793185392,0
319,5,29,8.824387415567088,157.5402336039004,8.75,157.10038477821053,-0.07438741556708806,-0.4398488256898645,2
