帧号,车辆ID,速度(m/s),距离(m),角度(deg)
161,254,-11.323033514218148,144.56806973977902,3.4699548004139302
161,255,-14.349046968367817,130.53542484274132,2.3049987894166843
162,248,14.53865757896072,119.15696147522337,-4.2111658906650895
162,249,13.886994256332676,109.09936433056802,-0.9190879799356159
162,250,12.826993928522112,100.83238192735755,-2.9845463538371746
162,251,14.737422497426792,81.30576026123593,-6.178047839034109
162,252,13.750924958605875,41.84492791279103,-12.069931015597101
162,253,-12.162750252863182,139.3835359927946,0.7193837342728091
162,254,-11.32820846289779,143.43522411743106,3.4973943181339275
162,255,-14.387744821701364,129.09661772617434,2.330702553823607
163,248,14.551754839064722,120.61206775974875,-4.160270884232493
163,249,13.820755489676534,110.48141392785064,-0.9075898278706075
163,250,12.83149273952917,103.39823016927377,-2.9104196455014137
163,251,14.690991382156056,82.77464337041101,-6.067999363955591
163,252,13.723013999511426,43.21578020181159,-11.681571915409371
163,253,-12.191151888146496,138.16440688263881,0.7257317393195462
163,254,-11.387346159880178,142.29647052810472,3.525418090972276
163,255,-14.305140774764954,127.66607282684173,2.356833584028431
164,248,14.494272717761996,122.06142436761225,-4.110786402796309
164,249,13.91203937260378,111.87258955303244,-0.8963026975322128
164,250,12.84076520003261,104.68226412491066,-2.8746902295970913
164,251,14.714891252583811,84.24591490067793,-5.961640208049109
164,252,13.766500427770158,44.59111966761537,-11.316434492158669
164,253,-12.086579652963092,136.95574121173206,0.7321368346302664
164,254,-11.384869276291713,141.15795427508814,3.553888894996663
164,255,-14.354106190082474,126.23063387142766,2.3836498390850576
165,248,14.551895591984271,123.51654830214493,-4.062276246376078
165,249,13.871289642966643,113.25969813925258,-0.8853246642301001
165,250,12.901854948152772,105.97240583483055,-2.839663977553811
165,251,14.71554023316741,85.71726763541776,-5.858946201870844
165,252,13.732231747030893,45.963147451865524,-10.97437219508558
165,253,-12.184539771781296,135.7372701323059,0.738709360889115
165,254,-11.351225252575844,140.0228032422125,3.5827373791657484
165,255,-14.392401515736855,124.79135441256052,2.411157781009345
166,248,14.509835998055012,124.96747043089792,-4.0150337895929695
166,249,13.916474567636572,114.65131518370563,-0.8745779128771596
166,250,12.78461045508014,107.25082129785389,-2.805788315357436
166,251,14.704613824600498,87.18754395652492,-5.759807516533164
166,252,13.786244199837135,47.340683447924896,-10.651247642293896
166,253,-12.186472479208453,134.51861652198411,0.7454019765072971
166,254,-11.37368623543794,138.885411807247,3.612116706358599
166,255,-14.319211304192567,123.35939860306154,2.4391633220053417
167,248,14.507629299355365,126.41817657795774,-3.9688851821780062
167,249,13.826369242006539,116.0339320182752,-0.8641559753022823
167,250,12.866009756382436,108.53737915310559,-2.7725035049618105
167,251,14.746631369993668,88.66202681483738,-5.663703855214566
167,252,13.798764550312384,48.719554986618576,-10.346423464979344
167,253,-12.113378754345351,133.30726485651218,0.7521757676327276
167,254,-11.414986099384894,137.7438761328122,3.64209190362636
167,255,-14.331787549092535,121.92618784660566,2.467852695634083
168,248,14.502839678146952,127.8684001911017,-3.9238010331403443
168,249,13.88520989916527,117.42242501123555,-0.8539367697412973
168,250,12.83413200148034,109.82075538261373,-2.7400788848636943
168,251,14.742535574096754,90.13610797409106,-5.570784500854401
168,252,13.818556575794666,50.100493005874,-10.058231565373086
168,253,-12.126865204621119,132.094565688614,0.7590815479873418
168,254,-11.41799403145697,136.6020546336802,3.6725768027873045
168,255,-14.3469492621588,120.49145077681531,2.4972568589957973
169,248,14.532722217567626,129.3216196391911,-3.8796404000032143
169,249,13.85319298499951,118.80772284710999,-0.8439791440747908
169,250,12.876216359146563,111.1083355604851,-2.7083016407727327
169,251,14.80082925663136,91.61602966267246,-5.480518960757555
169,252,13.792250285096467,51.47887683461069,-9.786227615433432
169,253,-12.119651657706559,130.88258879507015,0.7661110840390026
169,254,-11.326601014040024,135.4693687705156,3.703326590098047
169,255,-14.279434983978891,119.06347241158433,2.5272268353857785
170,248,14.456361424736627,130.7672010412768,-3.836687879515786
170,249,13.833281783385598,120.19103122271068,-0.8342648883463154
170,250,12.872757130405802,112.39557251500672,-2.67726144820849
170,251,14.812780221454224,93.09713959835744,-5.3930672367933905
170,252,13.883169973443362,52.86640693257895,-9.526951680105482
170,253,-12.169017804983062,129.66567659057586,0.7733014701313863
170,254,-11.419858848059086,134.3273446836899,3.734856009974987
170,255,-14.277855443095618,117.63564730840041,2.5579218060098743
171,248,14.506885937014259,132.2178352698537,-3.794531482915914
171,249,13.817451211018644,121.57275605115467,-0.824782462887956
171,250,12.859126430811317,113.681451338723,-2.6469566001024667
171,251,14.826920580081943,94.57968365060565,-5.308285821352898
171,252,13.93288877618954,54.25896780685749,-9.280251451928859
171,253,-12.182998854844355,128.44735454627846,0.780636679627404
171,254,-11.40720424622107,133.18659456863918,3.7668912185942083
171,255,-14.351330032109372,116.20047344073981,2.5895356950353783
172,248,14.562490109216295,133.67403328599374,-3.753135636337357
172,249,13.838391841356561,122.95657215465442,-0.8154993090769831
172,250,12.907231976482736,114.97213993173125,-2.6172208014389655
172,251,14.742853968520517,96.05383324718538,-5.2265904188449595
172,252,13.911811955042886,55.64947680469517,-9.046394581260424
172,253,-12.117495616578793,127.23559804612573,0.7880717132262118
172,254,-11.369433080153527,132.0496217609457,3.7993723000728274
172,255,-14.382257947679626,114.76220203571107,2.622011902947968
173,248,14.49865671873408,135.12385170671737,-3.7128094034403536
173,249,13.827689952414707,124.33932374525183,-0.8064297096981099
173,250,12.822344923700426,116.25434329561715,-2.5883349407025382
173,251,14.783691153900097,97.53206961485259,-5.147158603111842
173,252,13.889769668551217,57.03782012259743,-8.824418267205322
173,253,-12.099060046391267,126.02567921288787,0.795638137914751
173,254,-11.323048887329143,130.91728654605825,3.8322828693558253
173,255,-14.347362001089344,113.32741994386514,2.6552315270241404
174,248,14.463611416985986,136.5701688432755,-3.6734354362139494
174,249,13.923410677015827,125.73164686538782,-0.7974989139940892
174,250,12.866528189334531,117.54095984664701,-2.5599837626121116
174,251,14.824104516483576,99.01433677833516,-5.069901180697991
174,252,13.887879223686523,57.03782012259743,-8.824418267205322
174,253,-12.17730467286305,126.02567921288787,0.795638137914751
174,254,-11.30134923456306,129.787122347821,3.8657042452647215
174,255,-14.367501643013503,113.32741994386514,2.6552315270241404
175,248,14.551154566969814,138.02523936139704,-3.63465754612763
175,249,13.88534752863806,127.12015618910065,-0.788787431410844
175,250,12.791245827713272,118.82004833043446,-2.532407681372547
175,251,14.752566249845167,100.48947986234475,-4.995286610439837
175,252,13.976509740599152,59.82430804166661,-8.410343432275916
175,253,-12.086385529036681,123.59930684919509,0.8112583077768492
175,254,-11.324206012050972,128.65466349778853,3.89978380373242
175,255,-14.279855274056459,110.4626846376204,2.7241434829710935
176,248,14.562919258141141,139.48148130246503,-3.5966600937152746
176,249,13.8986488057419,128.5100053514873,-0.7802560824848128
176,250,12.900588307493647,120.11008506726884,-2.5051910348700703
176,251,14.788345483455444,101.96818877986904,-4.9226665201868665
176,252,13.938231074098928,61.21762478367251,-8.217584317343722
176,253,-12.083739516817664,122.39091292972078,0.8192685928007059
176,254,-11.411083015349465,127.51352191615509,3.9347383974925743
176,255,-14.303306771462573,109.03230240568888,2.7599086947677205
177,248,14.461226008116341,140.92756029926727,-3.559706414722383
177,249,13.82316322519941,129.89230008112312,-0.7719522069934185
177,250,12.79611500137857,121.3896658782315,-2.4787669858466357
177,251,14.824444098578505,103.45051913789527,-4.851959875589877
177,252,13.893786916330097,62.60654296917488,-8.034059979663088
177,253,-12.199934976438422,121.17090800761935,0.8275179398601972
177,254,-11.420033756889474,126.37148221257986,3.9703540398983916
177,255,-14.382848164675963,107.59396754071817,2.7968327724499953
178,248,14.560550443760778,142.38357648537985,-3.523258623615688
178,249,13.870935483021961,131.27938048518826,-0.7637953772895222
178,250,12.800512581921492,122.66968579599254,-2.45288592850708
178,251,14.838923048707693,104.93430687891944,-4.783191410020354
178,252,13.969722981640516,64.003069472813,-7.857639397674418
178,253,-12.16653702881002,119.95423870566196,0.8359118637961646
178,254,-11.389621270266124,125.23247673820738,4.006523626590697
178,255,-14.290933661459363,106.16481881206602,2.834513167711113
179,248,14.475126595612128,143.83105145542078,-3.487757462236699
179,249,13.898974208425054,132.6692605825357,-0.7557931777408938
179,250,12.90363440313048,123.9600178958592,-2.4273378333707285
179,251,14.779621125414046,106.41216047238174,-4.7166108488579095
179,252,13.937258431959238,65.39639260468202,-7.689202431665992
179,253,-12.104757994002197,118.74374376619922,0.8444339126136585
179,254,-11.319916472610666,124.10045208219987,4.043131007318163
179,255,-14.261608619827049,104.73859769579396,2.8731427821210493
180,248,14.493621634804029,145.28037142559745,-3.45292112529823
180,249,13.798702346108444,134.04911703221788,-0.7480128530637836
180,250,12.886008735152616,125.24858987408277,-2.4023503801304886
180,251,14.781022125379357,107.89016516283088,-4.651853894048804
180,252,13.991334231882517,66.79514494054176,-7.527240412298249
180,253,-12.139744281230307,117.52975569911263,0.8531568787427544
180,254,-11.39671712064825,122.96073909165592,4.080669656219203
180,255,-14.34230121508005,103.30430883079802,2.913067997566003
181,248,14.581728681091557,146.73850454976304,-3.4185686428938795
181,249,13.920947895679475,135.44119464586637,-0.740324274972183
181,250,12.896989780248687,126.53826275181893,-2.377851582410748
181,251,14.778719145397812,109.36793669703717,-4.588862714097565
181,252,14.006136295097217,68.19539378232338,-7.371816677063143
181,253,-12.202472998332691,116.30948756547757,0.8621084985999358
181,254,-11.34242637665271,121.82645982647219,4.118728475646722
181,255,-14.31999835774197,101.87225186386,2.9540541726512175
182,248,14.51842382315997,148.1903139725428,-3.3850379664923054
182,249,13.928887201101105,136.8340687496745,-0.7327878840895046
182,250,12.891866007828552,127.82742835519906,-2.353856896158967
182,251,14.822226788189836,110.85006918720892,-4.527377952187699
182,252,13.958383416203226,69.59088130353015,-7.223195222238661
182,253,-12.116434850960314,115.09782310497845,0.8711848328790566
182,254,-11.346020375260629,120.69181287861244,4.157517217806107
182,255,-14.34308885403858,100.4378852653051,2.9962796349093463
183,248,14.54177646768864,149.64444930383672,-3.352106876406998
183,249,13.916428065588406,138.22569588264292,-0.7254099341039069
183,250,12.915962656882119,129.11900153136614,-2.3302982850583085
183,251,14.826538667137918,112.332633691901,-4.467503476973471
183,252,14.049795088123696,70.9955464987523,-7.079543153516226
183,253,-12.118155710502876,113.88599068725112,0.8804556192700734
183,254,-11.386155025417288,119.55316058315906,4.197185030246489
183,255,-14.346851662702257,99.00313145709144,3.0397422256934234
184,248,14.570979847897867,151.10151760300826,-3.319746192812288
184,249,13.874055899585322,139.61308354436608,-0.7182008835888143
184,250,12.827362888294724,130.40171446608207,-2.3073635504193466
184,251,14.76175257330773,113.808729610638,-4.409444661891556
184,252,13.998377131766278,72.39507924429863,-6.9420018856255865
184,253,-12.160199321436219,112.66995038741531,0.8899590863891393
184,254,-11.420922783931026,118.41102298054297,4.237742751624244
184,255,-14.37524605315261,97.56553266065686,3.084574919863861
185,248,14.464085341074162,152.54789368242572,-3.2882353976349825
185,249,13.874714009801615,141.000548436959,-0.7111333228671186
185,250,12.916313038684873,131.69331622732344,-2.2847216780022674
185,251,14.827270213616849,115.2913730109204,-4.352629290167924
185,252,14.040788680174446,73.79886197954447,-6.8093215460996275
185,253,-12.172199901273608,111.45270896726048,0.8996796542777483
185,254,-11.299936492789655,117.28098714754607,4.278650319499246
185,255,-14.35636735263119,96.12982499214795,3.130688890034588
186,248,14.53820464260219,154.00167368889967,-3.2571607236483424
186,249,13.919077681710965,142.39243812852692,-0.7041816248606999
186,250,12.916502922688045,132.9849493607931,-2.2625194317406234
186,251,14.788054118669555,116.77009926001493,-4.2974052052301825
186,252,13.978203771494425,75.19642553586294,-6.682184392636054
186,253,-12.130272403009787,110.23966082070399,0.909580319070935
186,254,-11.330309664897595,116.14790338746766,4.32046970787028
186,255,-14.349561984311178,94.69478280853333,3.178180942178506
187,248,14.506501492115222,155.45229182919851,-3.226733886233779
187,249,13.82608555680711,143.77503977865973,-0.697409580162884
187,250,12.87967956606308,134.2728959441391,-2.2408062037937793
187,251,14.876590393887797,118.25768185200238,-4.243247764927118
187,252,13.997075078098911,76.5958770970357,-6.5595556903852295
187,253,-12.18686419491617,109.02095070174998,0.9197490933462863
187,254,-11.365023176922232,116.14790338746766,4.32046970787028
187,255,-14.352503355132846,93.25945501257696,3.227146752304544
188,248,14.50399248016824,156.902661237043,-3.196875619734997
188,249,13.829146979704575,145.15794481866718,-0.6907651062433298
188,250,12.889819483964802,135.5618496893264,-2.219489379884995
188,251,14.814661505282967,119.73907083156008,-4.190656708258293
188,252,14.065830234313285,78.002208762379,-6.440785598936579
188,253,-12.198219443326865,107.80111065434203,0.930157564962921
188,254,-11.416014809891674,113.86980296689951,4.407075007481451
188,255,-14.299323229214812,91.82944306683413,3.277455885346003
189,248,14.498811828399592,158.35250609093677,-3.167575651101434
189,249,13.838289601827135,146.54175853547608,-0.6842418059891665
189,250,12.923830267787912,136.85420863378604,-2.1985196756871135
189,251,14.851639929451167,121.22416172930141,-4.139227823458033
189,252,14.089639017589228,79.41093869157446,-6.326056860191226
189,253,-12.203995317092973,106.58068882338134,0.9408094576137634
189,254,-11.367759140226184,112.73297452728487,4.451606281862782
189,255,-14.25222127670132,90.4041296740073,3.3291861006985157
190,248,14.493456128981014,159.80183225480945,-3.138818349382084
190,249,13.904435475465833,147.93218960167988,-0.6778102398662854
190,250,12.895379907814885,138.14373003822155,-2.177987357988188
190,251,14.833628441538412,122.7074624860418,-4.089106752512411
190,252,13.987916541636107,80.80951947483372,-6.216135524167472
190,253,-12.188430532663222,105.3618193703,0.9516941289692462
190,254,-11.401525834969455,111.59277009981093,4.4971839411064085
190,255,-14.28861778641422,88.97517788896928,3.382714935643849
191,248,14.582008085121528,161.26000186734743,-3.1104080085424783
191,249,13.897487928927907,149.3219275050939,-0.6715015755507223
191,250,12.888871221249923,139.43259853500382,-2.1578451998057773
191,251,14.810818353538558,124.18847344666786,-4.040260586601978
191,252,14.025030536787472,82.21180858192939,-6.109699461479669
191,253,-12.166065269919374,104.14518730693251,0.9628129333170721
191,254,-11.305597927893258,110.46215699470176,4.543310185197202
191,255,-14.250020055428688,87.55008963738335,3.437842397149054
192,248,14.571672471901708,162.7171401260004,-3.082527157895625
192,249,13.859053210264875,150.70782333494438,-0.6653262275270394
192,250,12.878752078109176,140.72045495034203,-2.1380876498326584
192,251,14.773709294640737,125.66578280231535,-3.992686355685147
192,252,13.974532506063532,83.60906937548998,-6.007216167440247
192,253,-12.08884588712469,102.93627524513813,0.9741215577703881
192,254,-11.324674388789767,109.32962989870447,4.5904740033984766
192,255,-14.323806948658307,86.11759827240162,3.4950983696388014
193,248,14.542530232785728,164.17137247215044,-3.0551960635400963
193,249,13.81836645909471,152.08964759927437,-0.6592810778212791
193,250,12.876598588411921,142.00809414262937,-2.11869194740906
193,251,14.834432098442548,127.1491622439032,-3.9460316514121136
193,252,14.003982215678493,85.00928624786206,-5.907914108879224
193,253,-12.125221463280033,101.7237319761922,0.9857341911165194
193,254,-11.293533017774761,108.20022480928169,4.638494253543501
193,255,-14.334552245710118,86.11759827240162,3.4950983696388014
194,248,14.539810640083646,165.62532384462924,-3.0283507361032003
194,249,13.802346823476178,153.46986939014258,-0.653351615996021
194,250,12.847276482285691,143.2928070182496,-2.0996879545731
194,251,14.779024560025716,128.62700612038952,-3.900623632918472
194,252,14.09693288068136,86.41880234266975,-5.811219724383621
194,253,-12.127926422370036,100.51090653361067,0.9976298515935829
194,254,-11.307055868727954,107.06945755370401,4.6875906980207915
194,255,-14.320102651884902,83.2521354584019,3.6155537371352686
195,248,14.531033549782158,167.07839129093315,-3.0019891782172583
195,249,13.912630066323933,154.86112729628175,-0.6474817150824328
195,250,12.855338139908344,144.57832506143137,-2.08101033043363
195,251,14.830038376778598,130.10995074509944,-3.8560981460270414
195,252,14.07144234767483,87.82577781471223,-5.717810715217533
195,253,-12.121652868415614,99.2987165876631,1.0098096802108896
195,254,-11.326398019236036,105.93675534439296,4.737825527541775
195,255,-14.310000347523347,81.82100872191835,3.6788794859967884
196,248,14.566737529306485,168.53504292383263,-2.9760194669036535
196,249,13.847296916170196,156.24584194478876,-0.6417432258762904
196,250,12.92624566904646,145.87092080372722,-2.0625620144349734
196,251,14.827051898690376,131.59260168762873,-3.812586966391208
196,252,14.097802252162408,89.23539013617173,-5.627195067647021
196,253,-12.139268687808856,98.08475817048223,1.0223090358100269
196,254,-11.365578925406478,104.80014354766757,4.789329061437047
196,255,-14.275610815188768,80.39332575067444,3.744304042215774
197,248,14.579181901263128,169.99293251837537,-2.9504739128377264
197,249,13.860390820985833,157.6318722398658,-0.6361002537525591
197,250,12.868572719459914,147.15776866128772,-2.044517872871737
197,251,14.803244513887673,133.07287507900642,-3.7701149258943425
197,252,14.119572166362975,90.64720002335984,-5.539276488332877
197,253,-12.11396001833646,96.87332778667037,1.0350947031776383
197,254,-11.29587357192446,103.67048220898637,4.841640619011097
197,255,-14.276842036347055,78.96551512299864,3.81210565484443
198,248,14.473602722179981,171.44027886293534,-2.9255434322796376
198,249,13.919322515794343,159.02379944406601,-0.6305322749129262
198,250,12.840676997233693,148.4418232292264,-2.0268249285374043
198,251,14.812519556653681,134.5540790393362,-3.7285535730720265
198,252,14.017683093568833,92.04881252731712,-5.454673068406074
198,253,-12.13011458174524,95.66028585107193,1.0482219115974396
198,254,-11.38178860148215,102.53223962343813,4.895519645813135
198,255,-14.258809659935922,77.53948825815446,3.8823205167527837
199,248,14.504989147135857,172.89075626865335,-2.9009783255985724
199,249,13.813299555174453,160.40511819829078,-0.6251022688439875
199,250,12.915772540292005,149.73338375208368,-2.0093348713698345
199,251,14.862706239285037,136.0402909998502,-3.6877632439038464
199,252,14.023155746617586,93.45098538471703,-5.372586578467231
199,253,-12.158166775512976,94.4444313252188,1.061717999263829
199,254,-11.32052569785449,101.40011276009596,4.950313514888417
199,255,-14.348777383509029,76.10446947340937,3.9556406358158367
200,248,14.562099349873582,174.34694542662308,-2.8767281646366905
200,249,13.922658164814951,161.79737217873304,-0.6197231010731237
200,250,12.834258693782422,151.0167934086936,-1.9922517114050826
200,251,14.872578072109912,137.52750752904979,-3.6478296646900032
200,252,14.028443111932114,94.85370600619353,-5.292906907612019
200,253,-12.183965139623318,93.22599850322405,1.0755959204882157
200,254,-11.382732814769728,100.2617682684782,5.0066606907639075
200,255,-14.307169381509954,74.67360479536934,4.031561137948899
201,248,14.495625174603425,175.7964857811884,-2.8529882262429607
201,249,13.830153124703559,163.18038115094677,-0.6144705357567586
201,250,12.80124997177441,152.29690407793717,-1.975499446752634
201,251,14.814963753516679,139.00895145249933,-3.6089023021810713
201,252,14.004578862370627,96.25403647448167,-5.215689231790159
201,253,-12.097003329089246,92.01626838550416,1.0897383835968444
201,254,-11.39420077429993,99.12228059186884,5.06436564484029
201,255,-14.231839667290915,73.25024599579721,4.110033590185817
202,248,14.50007820296167,177.24646584986152,-2.829630037026408
202,249,13.859960681090158,164.56637303833287,-0.6092952171113631
202,250,12.904261307796643,153.58731487493262,-1.9588951864801378
202,251,14.779257479145947,140.48683624721093,-3.57088809913819
202,252,14.076594961516726,97.66157898034767,-5.140314553480579
202,253,-12.196004349321685,90.79662596477291,1.1043782964438007
202,254,-11.303797279196896,97.99181863983713,5.122944923175877
202,255,-14.339544002772435,71.81611793949362,4.192254018109307
203,248,14.498090062235656,178.69625248108372,-2.8066544141037273
203,249,13.89655154167144,165.956018427616,-0.6041930471766471
203,250,12.910457513609426,154.8783492713864,-1.9425599490547671
203,251,14.834708466043747,141.97026521304798,-3.5335287234398045
203,252,14.041864652241852,99.06564694641143,-5.067268400943839
203,253,-12.157727267841793,89.58080606491028,1.1193691731915516
203,254,-11.294413903420326,96.86230005856166,5.182846494549295
203,255,-14.272305369513704,70.38870004968608,4.277425772196466
204,248,14.476167218865745,180.14385680918417,-2.7840827934923746
204,249,13.873402558841638,167.343347379771,-0.5991839135234743
204,250,12.816841783680436,156.16001748690522,-1.9266105398420852
204,251,14.791842410680792,143.44940635588893,-3.4970481154643305
204,252,14.053173125549177,100.47084871197215,-4.99621528306675
204,253,-12.071739266262497,88.37359041664838,1.134662152314813
204,254,-11.389912799160864,95.72322078950965,5.244692713911341
204,255,-14.28018049173459,68.96049230123559,4.36618361325272
205,248,14.548960377616327,181.59872955858393,-2.7617608377352094
205,249,13.924868217562842,168.73583108203206,-0.5942390012849899
205,250,12.837484354938582,157.4437552495044,-1.910895823805405
205,251,14.870888283551068,144.93645337529824,-3.46112449125068
205,252,14.048780895267758,101.87561962214086,-4.927150548870425
205,253,-12.1207409900397,87.1614804192886,1.1504434231627627
205,254,-11.297221703041254,94.59342181912953,5.307512665565729
205,255,-14.287862490168258,67.53150251120564,4.4587585641858745
206,248,14.600623103064162,183.05876818305944,-2.739716736941418
206,249,13.913118657819659,170.1271335667186,-0.5893791328774626
206,250,12.855339592619801,158.72926484921533,-1.8954142736333448
206,251,14.876355209011342,146.42404677237892,-3.4259190549939573
206,252,14.09289776408035,103.28479972932502,-4.859763503389385
206,253,-12.16194512326498,85.9452425320867,1.1667259411747368
206,254,-11.322032237166288,93.46112846861784,5.3720017914781755
206,255,-14.200566277078707,66.11122487721146,4.5547469089220165
207,248,14.585812095972546,184.51733032090766,-2.7180436539798465
207,249,13.891009131836768,171.51622512586167,-0.584605648000959
207,250,12.879790998697535,160.01723915689743,-1.880152636234806
207,251,14.860912770756087,147.9100990716735,-3.3914583961020566
207,252,14.088916315497976,104.69359101137984,-4.794214832126419
207,253,-12.182094545421574,84.72698096584307,1.1835042815710286
207,254,-11.319032421458129,92.32913356511202,5.4380621173290775
207,255,-14.266019422170636,64.68438758140182,4.655436841577535
208,248,14.550915003044027,185.9723964329893,-2.6967616361287834
208,249,13.91439739172978,172.9076494647198,-0.5799010417025803
208,250,12.842388054041944,161.30146733075736,-1.8651781803993863
208,251,14.775830150986968,149.38764437190238,-3.35787591875134
208,252,14.107348943452052,106.10422823825708,-4.730330383357638
208,253,-12.15099084281495,83.51182778102971,1.2007275671339144
208,254,-11.386025612364937,92.32913356511202,5.4380621173290775
208,255,-14.196382433169363,63.264484287695815,4.760161513754027
209,248,14.568856431316172,187.4292669029474,-2.6757846433311565
209,249,13.904520102263861,174.29810489460573,-0.5752747506815561
209,250,12.876228011093453,162.58907344187003,-1.8504019508201777
209,251,14.825473820979072,150.87015732295725,-3.324842760915728
209,252,14.128679744688291,107.51700611349857,-4.668034829093538
209,253,-12.155634587863831,82.29622694509143,1.218466216436853
209,254,-11.364240155475146,90.05410293775843,5.5758734347089245
209,255,-14.220502131881725,61.842174967261236,4.869901960202729
210,248,14.562419790344146,188.8854958332147,-2.6551406149299166
210,249,13.870739662767322,175.68515880117835,-0.5707327415925313
210,250,12.83463536896573,163.8725281751367,-1.8359045636776958
210,251,14.835193756512313,152.35364076676436,-3.292432559309117
210,252,14.11019537280667,108.92794111996804,-4.607438608342576
210,253,-12.127526669085938,81.08340760519248,1.2366944492984149
210,254,-11.301504040766092,88.9238418902985,5.64697414289856
210,255,-14.218619048911377,60.4200253262758,4.984815075818086
211,248,14.534477701295714,190.33892657689017,-2.634851564026655
211,249,13.906827955725962,177.07584828994675,-0.5662502671227941
211,250,12.860118393068712,165.15852914498424,-1.821604521187718
211,251,14.834368548545264,153.83704238617025,-3.2606501949184796
211,252,14.037957471666164,110.3316527201041,-4.548695489093723
211,253,-12.118207399940689,79.87153339844504,1.2554615388305537
211,254,-11.341396264823954,87.78960631349432,5.720174452314168
211,255,-14.22872151197883,58.996836105069356,5.10537996549781
212,248,14.578456455999875,191.79674924506682,-2.614810423993416
212,249,13.901440926212656,178.46597192472657,-0.5618394363005182
212,250,12.896380299356476,166.4481428249283,-1.8074863176786078
212,251,14.89546256809764,155.32655596549273,-3.229348675204103
212,252,14.04864708242883,111.73643294449361,-4.491389897854648
212,253,-12.062818941537811,78.66520259757992,1.2747171933555317
212,254,-11.297161196910139,86.65976814900901,5.795005666176943
212,255,-14.17640767913266,57.57886635998674,5.231454248566024
213,248,14.532696644245057,193.25000472174767,-2.5951333318335044
213,249,13.815316568194495,179.84750809772927,-0.5575234126489077
213,250,12.884624731077873,167.7366058841581,-1.7935976180999396
213,251,14.847251806081148,156.81124965996182,-3.198741144974285
213,252,14.10099135277674,113.14645166971751,-4.4353059058654525
213,253,-12.102979599751901,77.45483729195058,1.2946402108388118
213,254,-11.305825282919736,85.52907864548771,5.871882869677614
213,255,-14.235916731713854,56.154914539606686,5.364495323271448
214,248,14.516422753448124,194.701632503388,-2.575771824476109
214,249,13.934777145407129,181.24097475440928,-0.553236774234596
214,250,12.877549402730782,169.02434450673007,-1.7799283973707756
214,251,14.878380064508033,158.29905290284924,-3.168646344907549
214,252,14.05063972374545,114.5514435221342,-4.380799246359042
214,253,-12.084936387904165,76.24628399040495,1.3151646787403186
214,254,-11.275679556939501,84.4013936533366,5.950618368258339
214,255,-14.268497979157873,54.72766176951966,5.504823503331742
215,248,14.499015352128696,196.15150985456498,-2.556720004536966
215,249,13.836499314204374,182.6246256384807,-0.5490450609308641
215,250,12.884851570345264,170.31282138423455,-1.7664583235663358
215,251,14.801358195922612,159.77915444207403,-3.139264295190863
215,252,14.041281853771553,115.9554980870513,-4.327652328915144
215,253,-12.073369403447156,75.03887955705011,1.3363299918237521
215,254,-11.319482803387396,83.26931918069481,6.031817193715215
215,255,-14.1804995949955,53.30919913731273,5.6517677134825375
216,248,14.519041846264129,197.6033994346259,-2.53792218107057
216,249,13.903314604065777,184.0149454344118,-0.5448966407179966
216,250,12.873099630554094,171.60011552814612,-1.7532027141103104
216,251,14.858405136589411,161.2649578425289,-3.1103123258512744
216,252,14.14702682738302,117.37012848701923,-4.275394683870216
216,253,-12.156588811686275,73.82314174934707,1.358341096050753
216,254,-11.286570019841575,82.14052510673693,6.115021817024576
216,255,-14.133940996764043,51.89535253088232,5.806267687817879
217,248,14.513338444940409,199.0547179927838,-2.5194060759247856
217,249,13.933197453741002,185.40825876098893,-0.540801707792563
217,250,12.890346578943756,172.88914535134978,-1.7401271199245714
217,251,14.849083289708728,162.749846273822,-3.0819070962144686
217,252,14.057862574214019,118.77584529874072,-4.224702765086304
217,253,-12.149748966548458,72.60809578083582,1.3810763563984996
217,254,-11.259986689255317,81.01439922044419,6.20035361903414
217,255,-14.233885568943661,50.471466260488604,5.970659666762129
218,249,13.868457449630213,186.79510264532948,-0.5367864549479552
218,250,12.883727404589706,174.17750973106322,-1.7272517508255518
218,251,14.808331852441224,164.23065080974266,-3.054092258031206
218,252,14.07752141662221,120.18353505582523,-4.175131229091435
218,253,-12.097482818771594,71.39827943834723,1.4044828125331077
218,254,-11.339715924807264,79.88027390740764,6.288737788762916
218,255,-14.200607170036351,49.05085327618305,6.144238607358263
219,249,13.879669457278657,188.1830637222851,-0.53282722371065
219,250,12.922708225114869,175.4697658503271,-1.7145275041096588
219,251,14.88658482327727,165.71926971133945,-3.026632372060689
219,252,14.070052313873965,121.59047650878102,-4.126735959429132
219,253,-12.077015644046227,70.1904898449328,1.4286551526494409
219,254,-11.362128842426761,78.74391274902538,6.379865410073054
219,255,-14.158870677636259,47.634382453536205,6.3276811273415365
220,249,13.924532920293371,189.57551212449445,-0.5289134504509817
220,250,12.916150658207636,176.76137095492356,-1.7019956570204775
220,251,14.857047889696021,167.2049589566476,-2.999714709596603
220,252,14.076500000465595,122.99806735690736,-4.079429130405876
220,253,-12.16892519181572,68.97350562580225,1.4538680337143488
220,254,-11.285451488024323,77.61521586926145,6.473036625388482
220,255,-14.152079462928057,46.21852253673608,6.522352536719387
221,249,13.873371398722831,190.96283982425194,-0.5250708342715221
221,250,12.927110300661251,178.05407758728165,-1.6896352469062432
