Frame,V,R,A,SNR_db,X,Y,Label
83,-1.3715765449438173,29.5,53.13010235415599,35.711642374917346,17.536533294810575,23.382044393080776,1
83,-1.2344188904494366,32.5,53.13010235415599,-19.94248043967355,19.351744107444162,25.802325476592227,-1
83,-1.1658400632022463,26.5,47.166571933932765,-18.24454125699537,17.81010948871454,19.210674116230283,-1
83,-1.097261235955056,28.5,52.08179734355447,-14.48993563857333,17.340912694734946,22.260789449468778,1
83,-0.9601035814606718,28.0,52.08179734355447,-5.410629362634907,17.03051727102023,21.86233019331383,1
83,-0.8229459269662911,29.5,53.13010235415599,6.49032504657546,17.536533294810575,23.382044393080776,1
83,-0.6857882724719069,25.0,46.23825730732021,5.918512583060223,17.06876072222563,17.822946092254433,2
83,-0.4800517907303359,28.0,51.05755873101863,-1.926138912685324,17.418593726458152,21.554410049746032,1
83,-0.3428941362359516,25.5,46.23825730732021,8.019569033130058,17.419014550233157,18.188675930335492,2
83,-0.1371576544943806,28.0,52.08179734355447,22.253096737190518,17.03051727102023,21.86233019331383,1
83,0.0,25.5,46.23825730732021,13.363677123553396,17.419014550233157,18.188675930335492,2
83,0.2743153089887649,25.5,45.325390435616455,4.367655717742167,17.706583137910965,17.90885014679187,2
83,0.4114729634831491,25.5,45.325390435616455,15.000102497221587,17.706583137910965,17.90885014679187,2
83,0.5486306179775298,28.0,49.07393669039544,4.97075305157893,18.15423631817919,20.938569762610424,1
83,0.7543670997191043,25.5,43.54221902815587,2.0605931770721715,18.255281664273912,17.349198579704616,2
83,1.16584006320225,23.5,37.66988696432964,19.171149821062343,18.329860782239894,14.151544216222618,3
83,1.6458918539325855,23.0,38.47859513329794,7.843245327512983,17.730952221092544,14.093024279172067,3
83,2.4688377808988804,23.5,36.86989764584403,7.0043840518865075,18.525657883055057,13.894243412291296,3
83,3.0174683988764066,24.0,34.518107841061266,9.595492073143264,19.49814806020761,13.409780841692463,3
84,-0.7543670997191008,29.5,53.13010235415599,28.964273882356743,17.536533294810575,23.382044393080776,1
84,-0.5486306179775262,26.0,46.23825730732021,-8.833041440954565,17.769095101910523,18.554224835849638,2
84,-0.4800517907303359,29.5,52.08179734355447,0.5305566243129474,17.961380896348242,23.05729377651021,1
84,-0.3428941362359516,28.0,51.05755873101863,-4.5621575336300095,17.418593726458152,21.554410049746032,3
84,-0.3428941362359516,29.5,52.08179734355447,4.674495213712572,17.961380896348242,23.05729377651021,1
84,-0.20573648174157103,29.5,52.08179734355447,12.642466967263346,17.961380896348242,23.05729377651021,1
84,-0.1371576544943806,28.0,51.05755873101863,2.0267284725075734,17.418593726458152,21.554410049746032,3
84,-0.0685788272471903,25.0,45.325390435616455,7.253192359729357,17.35054700813439,17.54874692160437,2
84,-0.0685788272471903,29.5,52.08179734355447,27.969348604319343,17.961380896348242,23.05729377651021,1
84,0.0685788272471938,28.0,50.05549481018514,-4.752708615102582,17.792882472119754,21.246489906178233,3
84,0.2743153089887649,25.5,45.325390435616455,1.0065057614703399,17.706583137910965,17.90885014679187,2
84,0.2743153089887649,28.0,47.166571933932765,-6.450380312377804,18.841089848166064,20.32272947547483,3
84,0.4800517907303394,28.0,51.05755873101863,-5.370511696641778,17.418593726458152,21.554410049746032,3
84,0.6172094452247201,25.5,45.325390435616455,19.342565200028247,17.706583137910965,17.90885014679187,2
84,0.891524754213485,26.0,42.6702338712576,-2.1487731689524727,18.889346399688034,17.412426384412736,2
84,1.0972612359550595,26.0,41.8103148957786,4.3544096400175984,19.148542155126762,17.126976771553508,2
84,1.2344188904494402,25.5,43.54221902815587,7.858024941373218,18.255281664273912,17.349198579704616,2
84,1.2344188904494402,28.0,48.111403084958994,18.01613132310862,18.503413098569034,20.630649619042625,3
84,1.3715765449438209,25.5,42.6702338712576,16.484521186495513,18.517195045299893,17.069372796160998,2
84,1.4401553721910147,26.5,41.8103148957786,10.240628031235094,19.525624189766635,17.464249196572982,2
84,1.9887859901685412,23.0,37.66988696432964,13.70220702694251,17.928097128994658,13.841363131329711,4
84,2.2631012991573063,23.5,36.86989764584403,12.522900045069687,18.525657883055057,13.894243412291296,4
84,3.8404143258426977,24.0,33.74898859588859,7.972868715386957,19.67639432993658,13.146843962443592,-1
85,0.0,29.5,52.08179734355447,39.19791662719175,17.961380896348242,23.05729377651021,1
85,0.3428941362359552,28.0,50.05549481018514,-12.508053606491867,17.792882472119754,21.246489906178233,1
85,0.3428941362359552,29.5,51.05755873101863,-0.3497267779454787,18.37066905372478,22.732543159939645,1
85,0.4114729634831491,26.5,44.4270040008057,-19.4042708340558,18.707952854334437,18.33746165640163,2
85,0.5486306179775298,25.5,43.54221902815587,-10.41791778258573,18.255281664273912,17.349198579704616,2
85,0.6172094452247201,29.5,50.05549481018514,-1.4892886102872862,18.76541588490202,22.40779254336908,1
85,0.8229459269662946,28.0,50.05549481018514,3.0709491263244875,17.792882472119754,21.246489906178233,1
85,1.0286824087078656,28.0,49.07393669039544,1.8298635912271464,18.15423631817919,20.938569762610424,1
85,1.0972612359550595,25.5,44.4270040008057,22.61894162957039,17.985202250739356,17.629024363248238,2
85,1.3715765449438209,25.5,44.4270040008057,-0.9959657315583492,17.985202250739356,17.629024363248238,2
85,1.5773130266853954,25.5,42.6702338712576,-1.6518709824482944,18.517195045299893,17.069372796160998,2
85,1.6458918539325855,26.5,41.8103148957786,9.111340153475641,19.525624189766635,17.464249196572982,2
85,1.7144706811797759,28.5,47.166571933932765,2.501327582929368,19.18448447168816,20.69312822063295,1
85,1.8516283356741603,25.5,41.8103148957786,18.623472003650747,18.77128421582048,16.789547012617373,2
85,1.9202071629213504,28.0,47.166571933932765,4.984136050317524,18.841089848166064,20.32272947547483,1
85,2.057364817415732,28.5,45.325390435616455,6.6976957956476655,19.839432613352454,20.06606372909862,1
85,2.8803107443820264,23.5,36.07819997184264,13.989042644638774,18.71587017203037,13.636942608359977,3
85,2.9488895716292163,24.0,35.294394676660154,13.309400949244358,19.314678100435867,13.672717720941336,3
85,3.2232048806179816,23.5,36.07819997184264,10.365083936181307,18.71587017203037,13.636942608359977,3
85,4.526202598314608,24.5,31.48143215916899,7.499272831625831,20.613482193655397,12.62277116372835,-1
86,0.6172094452247201,28.0,50.05549481018514,6.594112736191392,17.792882472119754,21.246489906178233,1
86,0.6172094452247201,29.5,50.05549481018514,13.113274760891061,18.76541588490202,22.40779254336908,1
86,0.7543670997191043,26.0,43.54221902815587,-5.691672342420198,18.622169185816812,17.697875997271957,2
86,0.7543670997191043,29.5,50.05549481018514,8.892801921357712,18.76541588490202,22.40779254336908,1
86,0.8229459269662946,28.5,48.111403084958994,2.8085534066628397,18.840653280854745,21.006660466400113,1
86,0.9601035814606752,28.0,49.07393669039544,5.698195076950375,18.15423631817919,20.938569762610424,1
86,0.9601035814606752,29.5,50.05549481018514,2.7378004814968766,18.76541588490202,22.40779254336908,1
86,1.2344188904494402,25.5,43.54221902815587,7.425059339696273,18.255281664273912,17.349198579704616,2
86,1.3029977176966303,29.5,50.05549481018514,24.32080866053707,18.76541588490202,22.40779254336908,1
86,1.4401553721910147,28.0,48.111403084958994,-0.9623015938527356,18.503413098569034,20.630649619042625,1
86,1.508734199438205,25.5,42.6702338712576,-1.3593957753991457,18.517195045299893,17.069372796160998,2
86,1.508734199438205,28.5,47.166571933932765,-3.2873725561546467,19.18448447168816,20.69312822063295,1
86,1.78304950842697,25.5,42.6702338712576,6.74147073514854,18.517195045299893,17.069372796160998,2
86,1.9887859901685412,25.5,42.6702338712576,11.266705807664767,18.517195045299893,17.069372796160998,2
86,2.331680126404496,29.0,44.4270040008057,11.076301275401097,20.512191496766015,20.1059692628831,1
86,2.5374166081460707,28.5,45.325390435616455,6.0713392930996175,19.839432613352454,20.06606372909862,1
86,2.6059954353932606,26.0,40.12403459351642,16.890994182785832,19.64424333733158,16.55607754583506,2
86,3.0174683988764066,26.5,39.296480239187495,4.879260378444879,20.272826640604418,16.59103673674433,2
86,3.7032566713483166,24.0,34.518107841061266,13.707447638542039,19.49814806020761,13.409780841692463,3
86,3.9775719803370824,24.0,34.518107841061266,12.066676267950001,19.49814806020761,13.409780841692463,3
87,1.3029977176966303,29.5,49.07393669039544,4.978241541224862,19.14652081343395,22.083041926798504,1
87,1.3715765449438209,26.5,42.6702338712576,0.56345428353676,19.261324230465334,17.755320016515867,2
87,1.508734199438205,28.5,47.166571933932765,6.638900766667082,19.18448447168816,20.69312822063295,1
87,1.508734199438205,29.5,49.07393669039544,10.686791073745876,19.14652081343395,22.083041926798504,1
87,1.6458918539325855,25.5,41.8103148957786,2.7553327234425624,18.77128421582048,16.789547012617373,2
87,1.6458918539325855,28.0,47.166571933932765,11.209794182470553,18.841089848166064,20.32272947547483,1
87,1.6458918539325855,29.5,49.07393669039544,4.703473072757825,19.14652081343395,22.083041926798504,1
87,1.8516283356741603,26.5,44.4270040008057,13.109460170282867,18.707952854334437,18.33746165640163,2
87,1.8516283356741603,28.5,46.23825730732021,7.070879775520396,19.517224902665706,20.379595974865786,1
87,1.9202071629213504,30.0,48.111403084958994,19.8760590988832,19.851684631689302,22.13392457934089,1
87,2.331680126404496,26.5,40.12403459351642,4.0628769636324495,20.031086951147817,16.88210755668722,2
87,2.331680126404496,28.5,46.23825730732021,-2.2652767236011915,19.517224902665706,20.379595974865786,1
87,2.4688377808988804,26.0,41.8103148957786,7.695783239024797,19.148542155126762,17.126976771553508,2
87,2.6745742626404514,26.0,40.961788552349375,8.303471922940401,19.40007636487452,16.841527158694284,2
87,3.0860472261235965,29.0,43.54221902815587,8.650536128351902,20.82021809399415,19.786826893630987,1
87,3.154626053370788,26.0,38.47859513329794,15.308850636139038,20.11154081799985,15.985178320116606,2
87,3.2917837078651715,26.5,38.47859513329794,14.102065954880931,20.507586672037036,16.29996591680145,2
87,3.360362535112362,29.5,42.6702338712576,6.00756577405952,21.49005153122753,19.80978761080455,1
87,4.663360252808992,24.5,32.23095263550212,10.900484992785698,20.446597108891574,12.891340762956611,-1
88,1.9887859901685412,28.5,46.23825730732021,9.53912393170107,19.517224902665706,20.379595974865786,1
88,2.057364817415732,30.0,48.111403084958994,12.34172764467599,19.851684631689302,22.13392457934089,1
88,2.2631012991573063,27.0,43.54221902815587,7.59395039232461,19.355440744652473,18.39475233810575,-1
88,2.2631012991573063,30.0,47.166571933932765,5.914253047782951,20.213966568797034,21.803567496067146,1
88,2.2631012991573063,33.0,48.111403084958994,-6.207428782750641,21.871123642435837,24.385527482859253,2
88,2.2631012991573063,34.5,48.111403084958994,4.966749037411747,22.879762878638314,25.510124472790874,2
88,2.331680126404496,28.5,46.23825730732021,6.238952501505324,19.517224902665706,20.379595974865786,1
88,2.4688377808988804,26.5,38.47859513329794,1.4594159643502371,20.507586672037036,16.29996591680145,3
88,2.5374166081460707,30.0,46.23825730732021,22.770460656417264,20.564562591212606,21.473210412793403,1
88,2.8803107443820264,26.0,40.12403459351642,13.586111166041212,19.64424333733158,16.55607754583506,3
88,2.8803107443820264,28.5,45.325390435616455,-4.517398126684847,19.839432613352454,20.06606372909862,1
88,3.4975201896067425,27.0,37.66988696432964,11.918118976706078,21.13587728583735,16.317925461222845,3
88,3.7032566713483166,26.5,37.66988696432964,8.08649429118762,20.735604109303825,16.00889509685857,3
88,3.7032566713483166,29.0,41.8103148957786,9.634627043962439,21.40872096444188,19.148542155126766,4
88,3.8404143258426977,27.0,36.07819997184264,11.276471123043821,21.580978707540314,15.724546353542015,3
88,3.8404143258426977,29.5,41.8103148957786,10.845783553588019,21.784933631602676,19.48503699423398,4
88,4.251887289325847,28.0,36.86989764584403,7.16629616408162,22.170250336881626,16.627687752661224,3
88,5.074833216292138,24.5,30.73786867212789,7.2401274226242425,20.77555543670743,12.354201564500086,-1
88,6.3778309339887675,25.5,27.81813928465393,8.52838312602178,22.273851136353688,11.752682908832162,-1
89,2.6059954353932606,26.5,40.12403459351642,-3.3836683014152236,20.031086951147817,16.88210755668722,1
89,2.8117319171348356,26.0,40.12403459351642,-1.4693877637172656,19.64424333733158,16.55607754583506,1
89,2.8117319171348356,30.0,46.23825730732021,9.172976458837878,20.564562591212606,21.473210412793403,2
89,2.9488895716292163,27.0,41.8103148957786,6.0062694577396964,19.902540318037573,17.80137323042492,1
89,2.9488895716292163,29.0,44.4270040008057,2.2461880435495503,20.512191496766015,20.1059692628831,2
89,3.154626053370788,30.5,44.4270040008057,28.50560228904571,21.59322810512592,21.165597085837195,2
89,3.360362535112362,29.0,43.54221902815587,1.5074648667824926,20.82021809399415,19.786826893630987,2
89,3.4975201896067425,26.5,38.47859513329794,0.9967906541836512,20.507586672037036,16.29996591680145,1
89,4.251887289325847,30.0,40.12403459351642,11.10554485956939,22.7347126767379,19.16071082987719,3
89,4.320466116573037,29.5,40.12403459351642,13.651317291814948,22.34888347530123,18.83553576109285,3
89,4.389044943820228,27.0,35.294394676660154,11.965352925781357,21.794064204913717,15.427856799701598,-1
89,4.457623771067418,30.0,39.296480239187495,14.856364769312739,23.009080333159297,18.830353746603436,3
89,5.554885007022474,26.0,31.48143215916899,6.5546441898604115,21.909071349726517,13.416131804383584,-1
89,6.240673279494383,25.5,27.81813928465393,6.766972107673349,22.273851136353688,11.752682908832162,-1
89,7.063619206460679,27.5,27.81813928465393,5.905224828551058,24.06324998831205,12.69685000305194,-1
89,7.4750921699438235,27.5,24.27465219458477,11.277089365133973,24.80198804755601,11.18532024078385,-1
90,3.4289413623595517,30.5,42.6702338712576,0.5635205960306312,22.23194440106064,20.493673368826496,1
90,3.5660990168539364,27.5,39.296480239187495,-2.8597716544920875,21.05534373977305,17.231439289856198,2
90,3.6346778441011267,29.0,42.6702338712576,-7.713892397870308,21.118931300121677,19.46768452437888,1
90,3.7032566713483166,26.5,36.86989764584403,-9.369190448278072,20.957099035887577,15.717824276915685,2
90,3.7718354985955074,31.0,43.54221902815587,35.47787219169757,22.2830279211182,21.17703158298317,1
90,3.9775719803370824,26.5,37.66988696432964,-7.992670857930459,20.735604109303825,16.00889509685857,2
90,4.046150807584272,29.5,42.6702338712576,-11.441771623993262,21.49005153122753,19.80978761080455,1
90,4.457623771067418,28.5,37.66988696432964,12.928952686015544,22.335734392766167,17.244273517194127,2
90,4.731939080056184,29.0,36.07819997184264,13.449432365547045,23.214179893938702,16.914545570361977,2
90,4.869096734550563,30.0,39.296480239187495,7.760440000426548,23.009080333159297,18.830353746603436,-1
90,4.937675561797756,28.0,33.74898859588859,16.512302633368563,23.04263359433906,15.39600717839002,-1
90,6.309252106741575,26.0,27.81813928465393,16.947481804321143,22.72150229775018,11.988883740087456,3
90,6.995040379213486,26.0,27.10068534824021,9.331624599528757,22.869841049505123,11.70343412722823,3
91,3.6346778441011267,27.5,38.47859513329794,7.5698556479917825,21.299165346192428,16.929133337402586,-1
91,3.7032566713483166,30.5,42.6702338712576,1.351733313287187,22.23194440106064,20.493673368826496,1
91,3.8404143258426977,29.5,41.8103148957786,-1.3485373006043606,21.784933631602676,19.48503699423398,1
91,3.9775719803370824,31.0,42.6702338712576,-3.10204962139096,22.602728448869467,20.835466557451188,1
91,4.046150807584272,30.0,40.12403459351642,-9.048644774947528,22.7347126767379,19.16071082987719,1
91,4.183308462078654,27.5,35.294394676660154,-10.660713555801722,22.206630641419792,15.719909527588117,-1
91,4.183308462078654,32.5,42.6702338712576,3.2919040650674973,23.714491974942863,21.860303528779525,1
91,4.320466116573037,31.0,41.8103148957786,35.448544688286574,22.912878474779202,20.4939015319192,1
91,4.526202598314608,33.0,40.961788552349375,-5.950812212459914,24.736105964189363,21.473822708786507,1
91,5.486306179775284,30.5,36.86989764584403,14.662481745761811,24.189253812385363,18.141940359289027,2
91,5.623463834269668,31.0,36.07819997184264,11.639294214924341,24.845187327394676,18.102946353195296,2
91,6.857882724719103,27.5,27.81813928465393,6.149639901212463,24.06324998831205,12.69685000305194,3
91,7.2007768609550595,26.5,25.679288619456855,8.171368423785491,23.609055466070643,11.351761977772439,3
91,7.406513342696633,27.5,24.27465219458477,10.993765685753033,24.80198804755601,11.18532024078385,3
91,7.543670997191014,27.0,25.679288619456855,15.028335004207316,24.06479678793163,11.570892599776197,3
91,7.88656513342697,29.0,26.387799961243,2.0984976648955653,25.730080393132024,12.765694770084508,3
91,8.092301615168545,29.0,24.97496536765997,20.76182174127336,26.037010694892107,12.127410031580284,3
91,8.229459269662925,28.0,22.88538047615857,6.9815803343942155,25.531389540169016,10.777205024873014,3
91,8.57235340589888,29.0,20.82749693201215,3.834430567055136,26.8459252718863,10.212555816067608,3
92,4.251887289325847,31.0,40.961788552349375,3.5965247994870766,23.213860801972025,20.152336506387215,1
92,4.457623771067418,30.0,40.12403459351642,-7.330025434060433,22.7347126767379,19.16071082987719,1
92,4.526202598314608,28.0,36.86989764584403,-9.874728932070424,22.170250336881626,16.627687752661224,-1
92,4.663360252808992,32.5,40.961788552349375,1.6671231072830577,24.355684179506266,21.14357226554085,1
92,4.869096734550563,31.5,40.12403459351642,35.82753795986422,23.89152440242365,20.13566640884764,1
92,5.143412043539328,30.0,39.296480239187495,-9.54001528560054,23.009080333159297,18.830353746603436,1
92,5.623463834269668,30.5,37.66988696432964,6.4591462869929295,23.933598342698687,18.47790221779438,1
92,5.829200316011238,29.0,30.73786867212789,11.426715741032867,24.687678738218413,14.680548985597186,-1
92,5.966357970505619,31.0,35.294394676660154,21.267295763513808,25.090502851344638,17.761381327663305,1
92,8.57235340589888,30.0,23.57817847820184,5.491318611853217,27.249954128401757,11.892854997854807,-1
92,8.983826369382024,29.5,20.14788628724711,15.725700706713033,27.43902499347585,10.06726911368756,-1
93,4.800517907303373,31.5,39.296480239187495,-1.1225604350203864,24.17985272448486,19.78849974662612,1
93,5.0062543890449485,30.5,38.47859513329794,-8.587265515763892,23.67041441374693,18.81386407629973,1
93,5.143412043539328,33.5,39.296480239187495,-1.7602120076620784,25.73948005172858,21.064879934779274,1
93,5.211990870786519,36.5,38.47859513329794,-7.205415591221367,28.40158446284291,22.574321695235938,-1
93,5.349148525280904,32.0,38.47859513329794,35.31125955015598,24.854420577076873,19.75494312261561,1
93,5.554885007022474,34.0,38.47859513329794,-6.406140692999087,26.431742981442543,21.00864019785581,1
93,5.623463834269668,28.5,31.48143215916899,-5.9920279394854425,24.06449346400236,14.736015551056799,2
93,5.966357970505619,31.0,36.07819997184264,-1.6395493046282883,24.845187327394676,18.102946353195296,3
93,6.034936797752812,29.0,30.73786867212789,4.5096278032538715,24.687678738218413,14.680548985597186,2
93,6.309252106741575,30.0,28.540365484875554,8.856998390152599,26.119109885954533,14.205354580771017,2
93,6.3778309339887675,32.0,33.74898859588859,15.127264507432075,26.398653164297777,17.63834207376394,3
93,8.229459269662925,28.0,22.88538047615857,6.2791301766519405,25.531389540169016,10.777205024873014,4
93,8.4351957514045,28.5,21.51018826688749,6.996038544037637,26.252592464575972,10.346564110316473,4
94,5.349148525280904,31.5,37.66988696432964,14.578214986475134,24.73181773833001,19.094166422183108,1
94,5.692042661516857,28.5,30.73786867212789,-8.495526335800559,24.253700239523084,14.42248330528963,2
94,5.7606214887640474,29.5,31.48143215916899,-9.601877352198061,24.92553539675356,15.26327897881662,2
94,5.7606214887640474,31.0,36.07819997184264,-2.872794502971705,24.845187327394676,18.102946353195296,1
94,5.897779143258429,32.5,36.86989764584403,26.71919115119275,25.80232547659222,19.35174410744417,1
94,6.1035156250000036,35.0,36.07819997184264,-9.032355150219676,28.10214832963381,20.476065521951707,1
94,6.172094452247193,31.5,35.294394676660154,-0.6386349207351266,25.501984914274836,18.05266643551857,1
94,6.9264615519662955,32.5,32.23095263550212,8.337887013620065,27.282900627804707,17.201550317728152,3
94,7.063619206460679,33.0,31.48143215916899,11.4085414118729,27.93520501110284,17.10626554767739,3
94,9.601035814606746,30.5,18.12620396055673,6.403535104246527,28.736033644705206,9.406932038149865,4
94,9.806772296348317,31.5,17.457603123722098,10.364765759410039,29.805829966635724,9.373499879980798,4
95,5.829200316011238,32.5,36.07819997184264,11.53816966277298,26.067250988051537,18.993378475824834,1
95,6.240673279494383,32.0,33.74898859588859,2.290708229162058,26.398653164297777,17.63834207376394,1
95,6.3778309339887675,32.0,33.74898859588859,12.60947434047142,26.398653164297777,17.63834207376394,1
95,6.3778309339887675,33.5,35.294394676660154,25.23648848014588,27.146891234609235,19.217083449272327,1
95,6.583567415730339,35.0,34.518107841061266,5.950652132551154,28.649200105180363,19.703383804142202,1
95,6.65214624297753,32.0,33.74898859588859,1.1150385295092973,26.398653164297777,17.63834207376394,1
95,7.26935568820225,33.0,30.73786867212789,11.201170796272388,28.154845207210343,16.742302450918295,1
95,7.4750921699438235,33.5,30.000000000000004,11.38387642370393,28.80429655450728,16.63016836956259,1
95,9.258141678370789,30.0,20.14788628724711,12.944690395328331,27.912729960130385,10.241069581486087,2
95,9.532456987359557,30.5,18.797368824406547,8.458254610582602,28.623871480261336,9.742893896655218,2
95,9.875351123595513,33.0,19.4712206344907,5.864132644298259,30.883292858401248,10.918892902772802,-1
95,10.149666432584276,32.5,16.127620213160764,22.878341407079787,30.983605282411798,8.959140790483413,-1
96,6.309252106741575,30.0,30.000000000000004,9.807953272221294,25.748786379167466,14.866068747318506,1
96,6.514988588483149,30.0,28.540365484875554,7.0593456059068895,26.119109885954533,14.205354580771017,1
96,6.514988588483149,32.0,34.518107841061266,0.5354001613317059,26.159510698787926,17.991108915239217,2
96,6.857882724719103,34.0,34.518107841061266,23.820375632303662,27.819657318761735,19.132868751618684,2
