Frame,X,Y,V,SNR,Label,Center_X,Center_Y
84,2.2,0.0,6.3778309339887675,2.8090851063678657,2,1.8237777777777773,1.149
84,2.2666666666666666,0.0,6.65214624297753,14.627793690330204,2,1.8237777777777773,1.149
84,1.2666666666666662,0.0,6.857882724719103,6.156645601167544,2,1.8237777777777773,1.149
84,1.7999999999999996,0.0,7.132198033707869,2.97350480198314,2,1.8237777777777773,1.149
84,8.049999999999999,5.607807058021878,7.132198033707869,7.151628019984992,3,7.916666666666667,4.733861873742382
84,8.049999999999999,5.607807058021878,7.406513342696633,12.449325993786733,3,7.916666666666667,4.733861873742382
84,9.822222222222221,6.043504828928656,7.4750921699438235,4.871955486140008,-1,,
84,7.699999999999999,5.070502933634887,7.81798630617978,3.6360452633197857,3,7.916666666666667,4.733861873742382
84,7.666666666666668,6.1214558907356516,8.160880442415735,24.014364066102342,3,7.916666666666667,4.733861873742382
84,7.666666666666668,6.1214558907356516,8.4351957514045,6.245762102366276,3,7.916666666666667,4.733861873742382
85,2.466666666666667,0.0,0.13715765449438422,11.186513905709317,1,2.4585858585858587,1.6466327354259107
85,2.466666666666667,0.0,0.2743153089887649,7.8278460900937,1,2.4585858585858587,1.6466327354259107
85,2.6444444444444444,2.4509005651488427,0.4114729634831491,-2.5522927357300467,1,2.4585858585858587,1.6466327354259107
85,2.533333333333333,0.0,0.6857882724719104,24.128223286383424,1,2.4585858585858587,1.6466327354259107
85,3.3333333333333335,3.0230595245361753,0.7543670997191043,-13.255718182842564,1,2.4585858585858587,1.6466327354259107
85,4.333333333333334,0.0,1.16584006320225,-1.148028140835998,2,4.989711934156379,2.291195241059586
85,4.333333333333334,0.0,1.4401553721910147,9.468694683235762,2,4.989711934156379,2.291195241059586
85,2.4444444444444446,0.0,1.7144706811797759,7.320150444455107,1,2.4585858585858587,1.6466327354259107
85,5.477777777777777,2.498789830554773,1.7144706811797759,12.349934886078474,2,4.989711934156379,2.291195241059586
85,7.211111111111111,5.7445519009936605,1.7144706811797759,-4.955364972215966,-1,,
85,4.477777777777778,0.0,1.78304950842697,4.840974458782499,2,4.989711934156379,2.291195241059586
85,4.822222222222222,0.0,2.0573648174157317,19.1064355262182,2,4.989711934156379,2.291195241059586
85,4.822222222222222,0.0,2.2631012991573063,10.322501103025377,2,4.989711934156379,2.291195241059586
85,2.5499999999999994,5.454126877878807,2.331680126404496,-9.095519582000511,-1,,
85,1.222222222222222,0.0,2.4688377808988804,-8.979471000449221,1,2.4585858585858587,1.6466327354259107
85,4.405555555555557,0.0,2.5374166081460707,-10.188602170186632,2,4.989711934156379,2.291195241059586
85,2.2666666666666666,0.0,2.6059954353932606,-11.90162266152096,1,2.4585858585858587,1.6466327354259107
85,5.75,0.0,2.6059954353932606,-13.25423494523275,2,4.989711934156379,2.291195241059586
85,2.466666666666667,0.0,3.0860472261235965,22.26563730821432,1,2.4585858585858587,1.6466327354259107
85,2.666666666666667,0.0,3.2232048806179816,20.93637992590768,1,2.4585858585858587,1.6466327354259107
85,5.666666666666666,0.0,3.4289413623595517,-13.094718074654624,2,4.989711934156379,2.291195241059586
85,4.977777777777777,0.0,3.4975201896067425,-12.176116411598814,2,4.989711934156379,2.291195241059586
85,5.500000000000002,3.840572873934302,3.4975201896067425,-20.230822417014462,2,4.989711934156379,2.291195241059586
85,5.055555555555556,0.0,3.7032566713483166,-9.076207519789802,2,4.989711934156379,2.291195241059586
85,2.533333333333333,0.0,3.7718354985955074,-2.6728397664218453,1,2.4585858585858587,1.6466327354259107
85,5.699999999999998,3.5369478367654805,3.908993153089892,-3.828892482984353,2,4.989711934156379,2.291195241059586
85,5.416666666666668,0.0,4.046150807584272,-3.0643242739690186,2,4.989711934156379,2.291195241059586
85,4.666666666666667,0.0,4.183308462078654,-8.977430501468994,2,4.989711934156379,2.291195241059586
85,5.799999999999999,3.3704599092705445,4.183308462078654,-7.656851775192853,2,4.989711934156379,2.291195241059586
85,1.1,0.0,4.526202598314608,21.23388922743672,3,1.619281045751634,1.8950204456532278
85,4.433333333333333,0.0,4.526202598314608,-10.52659494930601,2,4.989711934156379,2.291195241059586
85,6.138888888888889,0.0,4.663360252808992,-8.680579270701138,2,4.989711934156379,2.291195241059586
85,1.1666666666666665,0.0,4.937675561797756,9.354788838068256,3,1.619281045751634,1.8950204456532278
85,4.583333333333335,0.0,5.0062543890449485,-12.659753162384506,2,4.989711934156379,2.291195241059586
85,1.8888888888888888,0.0,5.211990870786519,3.3708812640276533,3,1.619281045751634,1.8950204456532278
85,4.500000000000001,0.0,5.211990870786519,-6.910719631081317,2,4.989711934156379,2.291195241059586
85,5.6,3.6932370625238766,5.211990870786519,1.3349705067752091,2,4.989711934156379,2.291195241059586
85,9.200000000000001,3.407345007480161,5.211990870786519,-14.422441770400665,4,8.269444444444442,6.458363456997186
85,1.8333333333333335,0.0,5.349148525280904,3.114119716956643,3,1.619281045751634,1.8950204456532278
85,1.8333333333333335,0.0,5.486306179775284,6.392607290049951,3,1.619281045751634,1.8950204456532278
85,4.500000000000001,0.0,5.554885007022474,9.810641146877725,2,4.989711934156379,2.291195241059586
85,5.911111111111111,4.394174032978071,5.554885007022474,15.49017052762347,2,4.989711934156379,2.291195241059586
85,8.433333333333334,3.7254380801308313,5.623463834269668,27.519217868343176,4,8.269444444444442,6.458363456997186
85,1.777777777777778,0.0,5.829200316011238,4.5070197631361255,3,1.619281045751634,1.8950204456532278
85,4.88888888888889,2.0245407953653944,5.897779143258429,-10.103861072324463,2,4.989711934156379,2.291195241059586
85,7.933333333333332,3.3633647173956973,5.966357970505619,-9.943948247012905,4,8.269444444444442,6.458363456997186
85,0.8555555555555557,0.0,6.034936797752812,-1.6249058031530463,3,1.619281045751634,1.8950204456532278
85,7.816666666666666,3.626254572175291,6.103515625000004,-7.508869792278918,4,8.269444444444442,6.458363456997186
85,2.261111111111111,0.0,6.172094452247193,0.8367186159525802,3,1.619281045751634,1.8950204456532278
85,4.25,1.4790199457749016,6.172094452247193,-5.308469701059231,2,4.989711934156379,2.291195241059586
85,4.444444444444445,2.871743996293353,6.240673279494383,0.7658000156979745,2,4.989711934156379,2.291195241059586
85,2.0166666666666666,0.0,6.309252106741575,5.954587788410883,3,1.619281045751634,1.8950204456532278
85,7.933333333333332,3.3633647173956973,6.3778309339887675,-2.83845294492056,4,8.269444444444442,6.458363456997186
85,4.266666666666666,3.1297852251481344,6.44640976123596,11.045741902375509,2,4.989711934156379,2.291195241059586
85,7.816666666666666,3.626254572175291,6.514988588483149,0.8206897745080362,4,8.269444444444442,6.458363456997186
85,2.138888888888889,0.0,6.583567415730339,11.546962790203832,3,1.619281045751634,1.8950204456532278
85,7.699999999999999,5.070502933634887,6.583567415730339,6.563292785131626,4,8.269444444444442,6.458363456997186
85,9.2,4.83321838943783,6.789303897471914,20.39539738054565,4,8.269444444444442,6.458363456997186
85,7.699999999999999,5.070502933634887,6.857882724719103,12.16239400987998,4,8.269444444444442,6.458363456997186
85,2.2000000000000006,0.0,7.063619206460679,4.582374163047162,3,1.619281045751634,1.8950204456532278
85,9.066666666666665,5.078932521264244,7.132198033707869,6.955943299466272,4,8.269444444444442,6.458363456997186
85,0.7777777777777772,3.5206621150566346,7.4750921699438235,10.033017295523626,3,1.619281045751634,1.8950204456532278
85,7.822222222222221,4.879840110718062,7.4750921699438235,-9.508568922800864,4,8.269444444444442,6.458363456997186
85,8.561111111111112,4.7913856600371725,7.612249824438205,-13.556618225682847,4,8.269444444444442,6.458363456997186
85,9.305555555555555,5.801433943644375,7.749407478932589,-10.340668966381925,4,8.269444444444442,6.458363456997186
85,2.4555555555555557,0.469304712932072,7.81798630617978,26.219387425656727,3,1.619281045751634,1.8950204456532278
85,8.266666666666666,6.297795028597091,7.81798630617978,-14.078172139012873,4,8.269444444444442,6.458363456997186
85,1.1999999999999997,0.0,8.298038096910117,7.0525440122994825,3,1.619281045751634,1.8950204456532278
85,0.7777777777777772,3.5206621150566346,8.50377457865169,5.093636511846107,3,1.619281045751634,1.8950204456532278
85,9.750000000000002,7.154544010627091,8.50377457865169,10.242490907913707,4,8.269444444444442,6.458363456997186
85,8.133333333333335,6.469071717711038,8.709511060393261,-1.451825605154811,4,8.269444444444442,6.458363456997186
85,1.2999999999999998,2.135415650406261,8.778089887640455,5.8026816330813435,3,1.619281045751634,1.8950204456532278
85,7.7333333333333325,6.9423018917039006,8.983826369382024,10.469855317385036,4,8.269444444444442,6.458363456997186
85,1.9444444444444446,3.036302982653268,9.052405196629216,6.160627325028736,3,1.619281045751634,1.8950204456532278
85,7.599999999999998,7.088018058667743,9.258141678370789,3.5930412025882545,4,8.269444444444442,6.458363456997186
85,7.777777777777778,7.730211694352629,9.395299332865171,12.878716269804714,4,8.269444444444442,6.458363456997186
85,7.638888888888891,7.867488579159796,9.532456987359557,11.76556333340126,4,8.269444444444442,6.458363456997186
86,5.333333333333333,0.0,2.1945224719101155,-8.151371552360791,1,4.925396825396826,1.445479764420829
86,5.416666666666668,0.0,2.4002589536516865,-4.690884784318741,1,4.925396825396826,1.445479764420829
86,1.9999999999999996,0.0,2.5374166081460707,28.554289846972928,2,1.8717592592592593,2.5458019414839432
86,0.9777777777777775,0.0,2.8803107443820264,4.793110165697644,2,1.8717592592592593,2.5458019414839432
86,4.511111111111111,0.0,2.9488895716292163,1.5236444182229791,1,4.925396825396826,1.445479764420829
86,2.0166666666666666,0.0,3.1546260533707877,-0.920180605053454,2,1.8717592592592593,2.5458019414839432
86,5.955555555555556,0.0,3.2917837078651715,-7.080342441711397,1,4.925396825396826,1.445479764420829
86,0.9999999999999998,0.0,3.360362535112362,-0.9986045805464248,2,1.8717592592592593,2.5458019414839432
86,4.511111111111111,0.0,3.360362535112362,-3.4836307722034103,1,4.925396825396826,1.445479764420829
86,2.466666666666667,0.0,3.5660990168539364,5.763052922341155,2,1.8717592592592593,2.5458019414839432
86,4.333333333333333,1.2133516482134195,3.7718354985955074,22.052979780176415,1,4.925396825396826,1.445479764420829
86,1.8666666666666667,0.0,3.8404143258426977,3.222165255341692,2,1.8717592592592593,2.5458019414839432
86,1.1611111111111105,0.0,3.9775719803370824,-1.967515135529723,2,1.8717592592592593,2.5458019414839432
86,1.0555555555555551,0.0,4.046150807584272,-3.904824176139616,2,1.8717592592592593,2.5458019414839432
86,0.7999999999999998,0.0,4.183308462078654,-0.8174061363766788,2,1.8717592592592593,2.5458019414839432
86,4.416666666666666,0.8620067027323843,4.183308462078654,13.1358544019508,1,4.925396825396826,1.445479764420829
86,2.1333333333333333,0.0,4.389044943820228,2.98980922271984,2,1.8717592592592593,2.5458019414839432
86,2.4000000000000004,0.0,4.663360252808992,14.238376102053564,2,1.8717592592592593,2.5458019414839432
86,5.299999999999999,4.112177038990419,4.869096734550563,-7.898325981059768,-1,,
86,2.9166666666666665,3.426814199158682,5.0062543890449485,16.189877432776562,2,1.8717592592592593,2.5458019414839432
86,1.8666666666666667,0.0,5.211990870786519,5.244088747507957,2,1.8717592592592593,2.5458019414839432
86,1.6666666666666667,0.0,5.417727352528093,-0.943433537814854,2,1.8717592592592593,2.5458019414839432
86,2.4277777777777776,6.953840310341357,5.7606214887640474,-0.2781404498247949,2,1.8717592592592593,2.5458019414839432
86,2.4555555555555557,0.469304712932072,5.829200316011238,26.12449573351155,2,1.8717592592592593,2.5458019414839432
86,2.4555555555555557,0.469304712932072,6.034936797752812,17.111186690620595,2,1.8717592592592593,2.5458019414839432
86,3.5888888888888886,4.834240017128843,6.034936797752812,-17.154930390461217,2,1.8717592592592593,2.5458019414839432
86,2.2166666666666663,7.0239866805745645,6.172094452247193,-20.336140763401986,2,1.8717592592592593,2.5458019414839432
86,2.3333333333333335,0.0,6.44640976123596,-12.149843600670438,2,1.8717592592592593,2.5458019414839432
86,2.488888888888889,4.669628689603215,6.583567415730339,-10.281486736812424,2,1.8717592592592593,2.5458019414839432
86,1.4666666666666661,0.0,6.65214624297753,-12.108397716789085,2,1.8717592592592593,2.5458019414839432
86,5.9,3.1921779399024754,6.65214624297753,-1.180957886055342,3,5.799999999999999,4.513562888333978
86,9.722222222222223,5.072316538005925,6.65214624297753,-12.998060854149376,4,8.39388888888889,7.7775139525487695
86,10.11111111111111,5.546659544154973,6.720725070224724,-12.33481247924587,4,8.39388888888889,7.7775139525487695
86,9.066666666666665,5.078932521264244,6.789303897471914,-15.114978667713778,4,8.39388888888889,7.7775139525487695
86,1.0999999999999996,0.0,6.857882724719103,-12.160761726990955,2,1.8717592592592593,2.5458019414839432
86,5.699999999999998,3.5369478367654805,6.995040379213486,-8.188814590244831,3,5.799999999999999,4.513562888333978
86,2.4999999999999996,3.741657386773942,7.132198033707869,32.240174933036016,2,1.8717592592592593,2.5458019414839432
86,8.305555555555557,5.221852823814572,7.26935568820225,-4.843262258600639,4,8.39388888888889,7.7775139525487695
86,1.1611111111111105,0.0,7.406513342696633,-13.752155108749884,2,1.8717592592592593,2.5458019414839432
86,8.177777777777777,5.419774037474624,7.406513342696633,-10.903632669253867,4,8.39388888888889,7.7775139525487695
86,1.527777777777778,0.0,7.612249824438205,-6.57169207548588,2,1.8717592592592593,2.5458019414839432
86,7.699999999999999,5.070502933634887,7.612249824438205,-2.8853215493300386,4,8.39388888888889,7.7775139525487695
86,4.344444444444445,4.1684292568227415,7.680828651685394,-6.7180913135462275,5,4.4222222222222225,5.720683221177921
86,4.5,4.974937185533099,7.749407478932589,-0.3784049479322645,5,4.4222222222222225,5.720683221177921
86,8.933333333333334,5.3099487337973,7.749407478932589,-3.0294037416424064,4,8.39388888888889,7.7775139525487695
86,7.699999999999999,5.070502933634887,7.88656513342697,-3.961473430095831,4,8.39388888888889,7.7775139525487695
86,8.800000000000002,5.528109984434097,7.88656513342697,-0.6807550171484388,4,8.39388888888889,7.7775139525487695
86,7.333333333333334,5.587684871413403,8.02372278792135,-3.0896690247796577,4,8.39388888888889,7.7775139525487695
86,1.9999999999999996,0.0,8.092301615168545,8.969554529155928,2,1.8717592592592593,2.5458019414839432
86,8.133333333333335,6.469071717711038,8.298038096910117,26.3347943997552,4,8.39388888888889,7.7775139525487695
86,1.5999999999999992,0.0,8.50377457865169,6.6061792303229705,2,1.8717592592592593,2.5458019414839432
86,7.7333333333333325,6.9423018917039006,8.64093223314607,-5.863779336831064,4,8.39388888888889,7.7775139525487695
86,1.6666666666666667,0.0,8.709511060393261,5.905605480202488,2,1.8717592592592593,2.5458019414839432
86,9.244444444444444,6.894943575808311,8.778089887640455,-8.398007430731955,4,8.39388888888889,7.7775139525487695
86,1.9999999999999996,0.0,8.915247542134836,9.977451546277782,2,1.8717592592592593,2.5458019414839432
86,0.8888888888888883,5.216308708580223,8.983826369382024,2.1989559383400747,2,1.8717592592592593,2.5458019414839432
86,1.3333333333333333,0.0,9.052405196629216,9.031453518261355,2,1.8717592592592593,2.5458019414839432
86,7.916666666666665,7.587910706438822,9.120984023876408,22.33129090796256,4,8.39388888888889,7.7775139525487695
86,2.094444444444445,1.3650283766778608,9.326720505617981,-1.1886241779452429,2,1.8717592592592593,2.5458019414839432
86,7.866666666666667,6.790843508398317,9.326720505617981,3.403799732279382,4,8.39388888888889,7.7775139525487695
86,2.1666666666666665,3.9440531887330774,9.669614641853936,16.103699586601124,2,1.8717592592592593,2.5458019414839432
86,7.944444444444446,8.359772871862953,9.669614641853936,-5.6848791935280145,4,8.39388888888889,7.7775139525487695
86,9.505555555555556,9.159389367214766,9.669614641853936,1.4426514248706437,4,8.39388888888889,7.7775139525487695
86,2.3333333333333335,3.8477987935383995,9.875351123595513,20.18426310843216,2,1.8717592592592593,2.5458019414839432
86,7.949999999999998,9.113040107450422,9.9439299508427,-2.1174311845257194,4,8.39388888888889,7.7775139525487695
86,7.800000000000001,8.494704232638119,10.149666432584276,12.58028845518086,4,8.39388888888889,7.7775139525487695
86,1.25,4.322904116447646,10.286824087078656,3.668675991659542,2,1.8717592592592593,2.5458019414839432
86,7.933333333333334,9.852016150119843,10.286824087078656,10.532635373946755,4,8.39388888888889,7.7775139525487695
87,5.2444444444444445,0.7041324230113277,4.389044943820228,8.882367622771506,1,4.65246913580247,1.9907603569398344
87,5.083333333333335,0.0,4.663360252808992,9.24427842995926,1,4.65246913580247,1.9907603569398344
87,4.416666666666666,0.8620067027323843,4.800517907303373,8.00180006383502,1,4.65246913580247,1.9907603569398344
87,4.666666666666667,0.0,5.0062543890449485,5.916217971395326,1,4.65246913580247,1.9907603569398344
87,4.583333333333335,0.0,5.143412043539328,5.4051743941428745,1,4.65246913580247,1.9907603569398344
87,4.583333333333335,0.0,5.417727352528093,6.863390935775621,1,4.65246913580247,1.9907603569398344
87,1.8777777777777775,1.6504395224557469,5.623463834269668,15.317409024578199,2,2.1783333333333332,4.879738959669266
87,4.355555555555556,3.0048520433573986,5.692042661516857,4.929436255354774,1,4.65246913580247,1.9907603569398344
87,4.355555555555556,3.0048520433573986,5.966357970505619,6.2805294212161495,1,4.65246913580247,1.9907603569398344
87,4.583333333333335,0.0,6.034936797752812,6.0731434135913895,1,4.65246913580247,1.9907603569398344
87,2.466666666666667,0.0,6.103515625000004,9.002885844519607,2,2.1783333333333332,4.879738959669266
87,1.7722222222222226,0.0,6.240673279494383,6.923729311541492,2,2.1783333333333332,4.879738959669266
