Frame,cid,gid,pred_x,pred_y,gt_x,gt_y,dx,dy,model
112,6,59,5.594725320736333,11.717596940367029,5.249999999128332,12.703115153500134,-0.34472532160800107,0.9855182131331048,2
112,7,56,5.227438849832278,26.633081359892092,5.249999999350326,27.961547782809575,0.022561149518048218,1.328466422917483,2
112,8,58,8.13961056353081,23.981709840001432,8.750000001084434,24.820689594800456,0.6103894375536232,0.8389797547990234,1
112,9,57,8.80602681217389,41.90035026326854,8.749999998711445,41.39633894110661,-0.05602681346244509,-0.5040113221619293,0
113,1,62,-9.260269841523606,177.06991876085905,-8.749999998233257,178.37681359142906,0.5102698432903487,1.3068948305700019,2
113,2,64,-5.228858667164625,185.38633263734434,-5.249999999670336,186.5100354913783,-0.02114133250571104,1.1237028540339509,1
113,3,55,1.447623661516984,7.906715959496653,1.7499999992375144,10.226711308385767,0.3023763377205304,2.3199953488891136,1
113,4,63,9.7613869466563,9.351870728157753,8.749999998841547,10.075679164398,-1.0113869478147528,0.7238084362402475,0
113,7,59,5.473098017949623,12.796596273424266,5.250000001093161,13.763500983125262,-0.22309801685646224,0.9669047097009962,2
113,8,56,5.081950342268433,27.641033783530236,5.250000002358811,29.05813718708891,0.1680496600903778,1.4171034035586736,2
113,9,57,9.082004942334517,43.55304066652016,8.749999997895628,42.7710706535577,-0.3320049444388893,-0.7819700129624607,0
114,1,62,-9.142400504878744,176.50404230358646,-8.750000003191783,177.2052635688194,0.3924005016869607,0.701221265232931,2
114,2,64,-5.608690346858948,184.34372747440452,-5.250000001433102,185.406200996127,0.3586903454258463,1.0624735217224952,1
114,5,55,1.8939131986354418,10.074233117404312,1.7499999992502009,10.998023746631736,-0.14391319938524094,0.9237906292274243,1
114,6,63,9.575195344307854,11.371088132251021,8.749999996360827,11.352957626029182,-0.8251953479470266,-0.01813050622183887,0
114,7,56,5.16317089396798,28.8664861922716,5.2500000007086784,30.154678130497537,0.08682910674069877,1.2881919382259355,2
114,8,58,8.255642499965901,26.72892570507352,8.750000001688361,27.535745306618946,0.49435750172245996,0.8068196015454241,1
114,9,57,8.83276115530494,45.337138834188686,8.7499999978623,44.147685410119436,-0.0827611574426399,-1.1894534240692494,0
115,1,62,-8.944424819787905,176.00181516365367,-8.750000001941745,176.02470060371883,0.19442481784616028,0.022885440065152807,2
115,2,64,-5.689278075811425,183.37199161416362,-5.249999999273065,184.3075331096916,0.4392780765383604,0.9355414955279855,1
115,4,55,1.5500755648832325,10.665782472863413,1.749999999632252,11.778817888692846,0.19992443474901944,1.113035415829433,1
115,5,63,9.063182768899555,12.782890211363881,8.750000001156836,12.649443054957914,-0.3131827677427186,-0.1334471564059676,0
115,6,56,5.213986402786051,30.016459122010975,5.250000000318177,31.254147811010647,0.03601359753212563,1.2376886889996719,2
115,7,57,8.699103535175135,46.15274108711327,8.7499999978623,44.147685410119436,0.050896462687164856,-2.005055676993834,0
116,1,62,-8.619629753814337,174.71704362305655,-8.750000000912594,174.8530425775605,-0.1303702470982575,0.13599895450394683,2
116,2,64,-5.37408401287735,181.87540870895884,-5.2500000016183925,183.2016516815833,0.12408401125895718,1.326242972624442,1
116,5,55,1.487846099999852,11.582726593859181,1.750000000000978,12.562672733945929,0.26215390000112615,0.9799461400867475,1
116,6,63,9.020162192385865,14.413799150173261,8.749999998164114,13.95364897982845,-0.2701621942217507,-0.46015017034481076,0
116,7,59,5.894786098630789,15.66881187823224,5.250000002102416,16.966609849280996,-0.6447860965283727,1.2977979710487553,2
116,9,56,5.267949096896194,30.577167366496106,5.250000000318177,31.254147811010647,-0.017949096578017354,0.6769804445145411,2
116,10,58,8.104335750346186,29.896123632386107,8.749999999122762,30.26421059583666,0.6456642487765762,0.36808696345055125,1
116,11,57,8.20610820898743,46.84127895522673,8.75000000248608,46.908692681444286,0.5438917934986502,0.06741372621755914,0
117,1,64,-5.074674274164326,181.05982422317243,-5.250000001887382,182.09990720579057,-0.175325727723056,1.040082982618145,1
117,2,61,-1.7967739992482117,187.65065054570246,-1.7500000001786187,188.4889023076409,0.04677399906959301,0.8382517619384373,1
117,4,55,1.3837554165789028,12.51930196667018,1.7499999997744071,13.3556995327463,0.36624458319550435,0.8363975660761191,1
117,5,59,5.890276280105694,16.56154459397429,5.249999998469,18.043038890458593,-0.6402762816366945,1.4814942964843034,2
117,7,63,9.639957657070262,16.095601130532973,8.750000003111033,15.26864527966906,-0.8899576539592289,-0.8269558508639125,0
117,8,56,5.291285436682183,31.799486389063457,5.250000000467215,33.44028301584542,-0.041285436214968385,1.6407966267819596,2
117,9,58,8.234405369446652,31.18352952816842,8.750000002126836,31.634177569586278,0.5155946326801839,0.45064804141785686,1
118,1,62,-7.9589269317236235,173.07843145344313,-8.749999996709155,172.50841702953664,-0.7910730649855315,-0.5700144239064855,2
118,2,64,-4.806710926147998,180.33678640343066,-5.249999997858282,181.00201732305163,-0.443289071710284,0.6652309196209671,1
118,5,55,1.386551594919879,12.841357259039675,1.7500000002521887,14.14832788841231,0.3634484053323097,1.3069706293726338,1
118,6,59,5.626828672286416,17.97303280216381,5.249999998207314,19.118746460251582,-0.3768286740791016,1.1457136580877716,2
118,7,56,5.367137910740786,33.290931539605964,5.249999999598304,34.53507034165955,-0.11713791114248195,1.244138802053584,2
118,8,63,9.516684299308123,17.54732028762346,8.74999999897779,16.601915463280942,-0.7666843003303327,-0.9454048243425177,0
118,9,58,8.20041360749485,32.272210817166865,8.749999997741384,32.991670994420964,0.5495863902465334,0.7194601772540992,1
119,1,62,-8.37860478964797,171.77167142059935,-8.75000000105347,171.3263422452672,-0.3713952114055008,-0.445329175332148,2
119,2,64,-4.667630479642501,179.47559976969575,-5.249999999259527,179.89559459012682,-0.5823695196170267,0.4199948204310715,1
119,3,61,-1.844595133355893,186.31406119023333,-1.7500000013306924,186.8277100272119,0.09459513202520053,0.5136488369785752,1
119,7,55,1.2458449265661165,13.560179037636576,1.7499999993890738,14.952747794891964,0.5041550728229574,1.392568757255388,1
119,8,59,5.53726447766777,19.50473447636056,5.2500000011987735,20.201986527182,-0.2872644764689962,0.6972520508214402,2
119,9,56,5.305723769764203,34.382141730994206,5.249999999375807,35.63677584726411,-0.055723770388396154,1.254634116269905,2
119,10,63,9.021685037788682,18.450270976812593,8.749999997432228,17.922397264792572,-0.2716850403564539,-0.5278737120200212,0
119,11,57,8.183391872399614,50.86343184822938,8.749999999638135,51.03507732730917,0.5666081272385206,0.17164547907978545,0
120,1,62,-8.831811044697508,169.88058823212324,-8.75000000182988,170.15505657608938,0.08181104286762775,0.2744683439661344,2
120,2,64,-4.953210540338525,178.51867184833156,-5.2500000001180975,178.7898229770065,-0.29678945977957216,0.2711511286749442,1
120,5,55,1.5313629619985347,14.438160010383118,1.7500000005719367,15.75159760269499,0.218637038573402,1.313437592311871,1
120,6,59,4.822797479291108,21.284323762238973,5.249999999866639,21.29194391723538,0.42720252057553143,0.007620154996406114,2
120,7,56,5.443899060865826,35.3281013313853,5.249999999276846,36.73700044617707,-0.19389906158898018,1.4088991147917724,2
120,8,63,8.616719645778309,19.26816912316261,8.749999999628743,19.261348125456486,0.13328035385043435,-0.006820997706125098,0
120,9,58,8.243883031344033,34.50592599959194,8.74999999901632,35.72346133786848,0.5061169676722859,1.2175353382765408,1
120,10,57,8.476821330970568,52.523224696284764,8.750000000179426,52.41444758551606,0.2731786692088587,-0.10877711076870611,0
121,1,62,-8.520117586407185,168.90266334724956,-8.750000000290635,168.98327105901967,-0.2298824138834501,0.08060771177011361,2
121,2,64,-5.134806865273284,176.97753975521715,-5.2499999989178665,177.6891571367799,-0.11519313364458217,0.7116173815627462,1
121,3,61,-2.1682664427422096,184.67575372832022,-1.7500000003223375,185.1780490058137,0.4182664424198721,0.5022952774934879,1
121,6,55,1.5714732227477022,15.393558828280563,1.7500000000713154,16.56028021443246,0.17852677732361322,1.166721386151897,1
121,7,59,5.029312675383434,21.991830475752625,5.249999999149054,22.378841857810983,0.2206873237656204,0.3870113820583576,2
121,8,56,5.678970679771189,36.55979508777043,5.250000000555054,37.84230018836798,-0.4289706792161354,1.2825051005975467,2
121,9,63,8.750435878323621,20.281645398977886,8.749999998706473,20.606679055622337,-0.00043587961714841583,0.3250336566444503,0
121,10,57,8.485402312873761,53.741823949628355,8.750000000169699,53.787537302631684,0.2645976872959377,0.045713353003328905,0
122,2,64,-4.925612923117015,175.56653596429038,-5.249999998639726,176.58777708502163,-0.3243870755227114,1.021241120731247,1
122,6,55,1.3829082294072363,16.41264312211749,1.7499999999040203,17.36178781416197,0.367091770496784,0.9491446920444808,1
122,7,59,4.950030637162098,23.05384689200337,5.250000001478594,23.463536964312524,0.299969364316496,0.40969007230915366,2
122,8,56,5.544460483402924,37.78047051476043,5.249999999327543,38.94019302266324,-0.2944604840753806,1.1597225079028064,2
122,9,63,8.768839311500404,21.541899760328292,8.750000000686976,21.954274981707194,-0.018839310813428156,0.4123752213789018,0
122,10,57,8.233509531685154,55.09671317206995,8.749999999581032,55.17211362014408,0.5164904678958777,0.07540044807413437,0
123,1,62,-8.084325383681504,167.81911853087175,-8.749999999795982,166.63207602001972,-0.6656746161144778,-1.1870425108520237,2
123,2,64,-4.995367644613022,174.3986186423452,-5.249999999317352,175.4871474465223,-0.2546323547043299,1.0885288041770877,1
123,3,61,-1.9056979890158612,182.6786087944591,-1.750000001612498,183.52023174507178,0.15569798740336327,0.841622950612674,1
123,5,65,5.244433551523123,7.9622887439276315,5.249999998750756,8.224721130996787,0.005566447227632665,0.26243238706915584,2
123,6,55,1.271877968799361,17.184557996571577,1.7499999996849918,18.173644403738,0.47812203088563066,0.9890864071664218,1
123,7,59,5.06516006244673,24.14058717839804,5.2500000004012435,24.544218967417677,0.18483993795451337,0.4036317890196379,2
123,8,56,5.4715832792257935,38.872057264923015,5.249999999416345,40.03716847230202,-0.22158327980944836,1.165111207379006,2
123,9,63,8.649254357709031,22.85991426946139,8.750000000553607,23.29160407590651,0.10074564284457566,0.43168980644511734,0
123,10,57,8.203439614716402,56.75340698735913,8.74999999987776,56.54692582132108,0.5465603851613583,-0.20648116603804567,0
124,1,64,-5.025584172500439,173.3655469051626,-5.250000000247946,174.37992262176707,-0.22441582774750657,1.0143757166044622,1
124,3,61,-1.3884660242171636,182.18131758924687,-1.7499999998755325,182.6989569546193,-0.36153397565836887,0.5176393653724176,1
124,6,65,5.0920198571814055,7.8577449119732306,5.250000001549376,9.209533794168491,0.15798014436797025,1.3517888821952608,2
124,7,56,5.4083001873441345,39.90422896483419,5.249999999746092,41.13343230278314,-0.15830018759804254,1.2292033379489524,2
124,8,63,8.607478937666984,24.612690688118168,8.750000000521926,24.634453840733066,0.14252106285494115,0.021763152614898473,0
124,9,57,8.371328897431713,59.7114773754475,8.750000000437536,57.93151464969903,0.3786711030058232,-1.7799627257484687,0
125,1,62,-8.50292664594334,164.46050794184958,-8.74999999782804,164.27667082408223,-0.24707335188469948,-0.18383711776735367,2
125,2,64,-5.055047001591474,172.3853357125043,-5.250000001693628,173.2754545604013,-0.19495300010215466,0.8901188478970141,1
125,4,61,-1.6285397581329928,181.54078064501817,-1.7499999987955794,181.8777293790511,-0.12146024066258665,0.3369487340329158,1
125,6,65,5.06718621417295,8.923366735116785,5.250000001506161,10.215224781948972,0.1828137873332114,1.2918580468321874,2
125,7,59,4.888980610199522,25.82513449665305,5.250000000204075,26.715121561602786,0.36101939000455285,0.8899870649497359,2
125,8,63,8.552516624386628,25.971025527786647,8.749999999094257,25.98062792773247,0.19748337470762856,0.009602399945823237,0
126,2,62,-8.47678294284432,163.0647771786191,-8.75000000144348,163.09891714008194,-0.27321705859916,0.034139961462841484,2
126,3,64,-5.209007391681623,171.41219202529444,-5.250000000486341,172.17056989600698,-0.04099260880471789,0.7583778707125362,1
126,4,61,-1.6926311301858028,180.66112269368776,-1.749999999076047,181.05058410965242,-0.057368868890244284,0.3894614159646608,1
126,5,60,2.383959666480021,2.293229929919623,1.7499999995490014,4.437874474032496,-0.6339596669310195,2.144644544112873,0
126,7,65,5.219455026224179,10.274792822695236,5.250000000945322,11.241320525977665,0.030544974721142815,0.9665277032824289,2
126,8,55,1.5867874002943885,19.267341876096463,1.7500000000845302,20.608823648741215,0.1632125997901417,1.3414817726447517,1
126,9,59,5.081015210054087,26.536328808156988,5.24999999845051,27.814904565876652,0.16898478839642284,1.2785757577196648,2
126,10,56,5.581593911381447,42.259870057334886,5.250000000666628,43.33781359771684,-0.3315939107148189,1.077943540381952,2
126,11,63,8.659918982894458,27.045570223048145,8.74999999888112,27.3380122315948,0.0900810159866623,0.29244200854665436,0
126,12,57,8.39840584776914,61.868348615574234,8.750000000538726,60.685959818389776,0.35159415276958583,-1.1823887971844584,0
127,2,62,-8.47402317873033,161.0071142937632,-8.750000001822059,161.91865051719137,-0.2759768230917281,0.9115362234281577,2
127,3,64,-5.46702583952601,169.88783294524953,-5.250000000057595,171.0612719904526,0.21702583946841525,1.1734390452030823,1
127,5,61,-1.8133148815725182,179.15201990749844,-1.7499999988243706,180.2239665620203,0.06331488274814756,1.0719466545218665,1
127,7,60,1.886530971808846,3.277175001459081,1.750000000571662,4.963145008187455,-0.13653097123718405,1.685970006728374,0
127,10,65,5.087449920145859,11.51815813493896,5.250000000157785,12.282164115093538,0.1625500800119255,0.7640059801545789,2
127,11,59,5.209594804424099,27.603083218199544,5.250000000498331,28.905039034657378,0.04040519607423221,1.3019558164578342,2
127,13,63,9.051675602495123,28.26497139937534,8.749999999659927,28.68849491795836,-0.30167560283519634,0.42352351858301773,0
128,1,62,-8.641325599724562,159.81692542805317,-8.750000001578275,160.74061533679873,-0.10867440185371358,0.9236899087455583,2
128,2,64,-5.571499849272854,169.04772792401127,-5.2499999986228785,169.9623508074512,0.32149985064997555,0.9146228834399324,1
128,3,61,-2.014358617367134,178.78672541458127,-1.7499999987321024,179.40342234511843,0.2643586186350315,0.6166969305371595,1
128,5,60,2.085402737625946,4.652840642633355,1.749999999496257,5.56078306498599,-0.3354027381296889,0.9079424223526349,0
128,7,55,1.242088632625741,21.082551489494048,1.7499999998153177,22.23013556862219,0.5079113671895767,1.1475840791281442,1
128,8,65,4.8490255817900145,12.398814236827238,5.249999998080304,13.330166340791937,0.40097441629028907,0.9313521039646986,2
128,9,59,5.394353978922469,28.401419058905272,5.249999999955902,29.999524591997158,-0.1443539789665671,1.5981055330918856,2
128,10,56,5.383169988498394,44.49654537442062,5.249999999701635,45.54404346772988,-0.1331699887967588,1.0474980933092581,2
128,11,63,9.168427869526582,30.308440597655164,8.749999998059067,30.03807708265039,-0.4184278714675145,-0.2703635150047745,0
128,12,57,9.419270070350926,66.96169951851269,8.749999998781092,63.44173242326967,-0.6692700715698336,-3.519967095243018,0
129,1,64,-5.200828761718056,168.3104079572254,-5.249999997479436,168.86154123983414,-0.049171235761379606,0.5511332826087312,1
129,2,61,-2.120264274486235,177.82129016643117,-1.7499999983944048,178.57638831057668,0.37026427609183,0.7550981441455065,1
129,4,55,1.5944971242626673,21.57842031758621,1.750000000009738,23.04574277352614,0.15550287574707067,1.4673224559399287,1
129,5,65,5.217556083546017,13.422097417371438,5.24999999966474,14.38747456330236,0.03244391611872288,0.9653771459309226,2
129,6,56,5.303575128720926,45.50703126106391,5.249999999957649,46.65105378160561,-0.05357512876327686,1.1440225205417036,2
129,7,63,9.11190202580783,31.825676557449036,8.74999999945701,31.401598930169637,-0.36190202635081903,-0.4240776272793987,0
129,8,58,8.772081070737567,45.76237757062435,8.750000002711738,48.041184700583806,-0.022081068025828543,2.2788071299594534,1
130,1,62,-8.702546999303596,157.9465483696431,-8.750000001848635,158.38359711594683,-0.047453002545038814,0.4370487463037307,2
130,2,64,-5.093068613544816,166.88893046393633,-5.250000000699444,167.758629758343,-0.15693138715462762,0.8696992944066722,1
130,3,61,-2.273212279293006,176.67774304471075,-1.7500000006519365,177.75132390921223,0.5232122786410696,1.07358086450148,1
130,4,60,1.5381577800965927,5.197529041025541,1.7500000006485432,6.904150342267595,0.21184222055195057,1.7066213012420546,0
130,6,55,1.7118460258130077,22.25265054447742,1.7500000002344487,23.866208729578574,0.03815397442144097,1.6135581851011551,1
130,7,65,5.268002763826587,14.73675417988107,5.249999997803788,15.443932450207217,-0.018002766022799044,0.707178270326148,2
130,8,59,5.498052352079851,30.61828073014256,5.249999999477322,32.193034146999786,-0.2480523526025289,1.5747534168572273,2
130,9,56,5.373747368724461,46.501118544500464,5.249999999988343,47.75402265461635,-0.12374736873611791,1.2529041101158853,2
130,10,63,9.243968200137694,33.16951558037794,8.749999998723059,32.75657522416524,-0.49396820141463493,-0.412940356212701,0
131,1,62,-9.003576862219033,156.57342644462176,-8.749999998290356,157.20614730686242,0.25357686392867684,0.6327208622406602,2
131,2,64,-4.739455782765563,165.54738426763916,-5.250000001139269,166.65711745309994,-0.5105442183737061,1.109733185460783,1
131,4,60,2.2429845403619946,7.5506771864665945,1.750000000335178,7.616890660038975,-0.49298454002681646,0.06621347357238072,0
131,5,55,1.925017245709199,22.719098884643245,1.7500000000924092,24.685976219671623,-0.17501724561678977,1.9668773350283786,1
131,6,65,5.471847011025174,15.366828431070902,5.249999998540868,16.518817689810994,-0.22184701248430638,1.1519892587400928,2
131,8,59,5.382815443338776,32.00839969702062,5.250000000094725,33.28966572211628,-0.13281544324405115,1.2812660250956611,2
131,9,56,5.515100770429184,47.629350859268115,5.249999999550304,48.85770261977469,-0.2651007708788802,1.2283517605065768,2
131,10,63,8.846633862914864,34.19103560524444,8.749999998236312,34.10920200712782,-0.09663386467855162,-0.08183359811661717,0
132,1,64,-4.959742682107441,164.39705704940542,-5.249999998508479,165.55447964018745,-0.29025731640103825,1.1574225907820335,1
132,2,61,-1.9042413691867317,174.59050812858078,-1.7499999998744398,176.09126071076219,0.15424136931229193,1.5007525821814056,1
132,3,60,2.1538944382217036,8.5184529963183,1.7500000005342415,8.35088680336478,-0.403894437687462,-0.1675661929535206,0
132,5,59,5.5018987812293405,33.1237318632529,5.249999999733693,34.38504613727815,-0.2518987814956475,1.2613142740252528,2
133,1,64,-4.957772040023857,163.37255883353524,-5.249999998630161,164.45565913227745,-0.29222795860630324,1.0831002987422096,1
133,2,61,-1.4896763919127107,174.11998066626276,-1.750000001191568,175.2636000227111,-0.2603236092788572,1.1436193564483403,1
133,4,60,2.1694110569149503,9.387678122447015,1.7499999997396694,9.100183954622928,-0.41941105717528093,-0.28749416782408765,0
133,6,59,5.483093156599393,34.219710764175105,5.250000000472598,35.48523235973306,-0.23309315612679526,1.2655215955579564,2
133,7,56,5.604798310077185,49.93599618280241,5.249999999965679,51.063709332600475,-0.354798310111506,1.127713149798062,2
133,8,63,8.711097011175962,36.84832407424396,8.749999999471413,36.83204531698468,0.038902988295451024,-0.016278757259279075,0
134,2,62,-9.07212072861329,153.14994243542608,-8.749999998169061,153.67640433903094,0.3221207304442295,0.5264619036048543,2
134,3,64,-4.979900722183846,162.38953897166095,-5.25000000041345,163.34807811412333,-0.2700992782296039,0.9585391424623708,1
134,4,61,-1.297060487915366,172.93862378288821,-1.7499999983082613,174.43428571325262,-0.45293951039289526,1.495661930364406,1
134,5,60,2.1352441741504418,10.269022947356536,1.749999999833841,9.865496683224558,-0.38524417431660085,-0.4035262641319779,0
134,6,65,5.456511630915246,18.91851722131706,5.249999999243782,19.738843305809322,-0.20651163167146436,0.8203260844922617,2
134,7,59,5.766234569325378,35.367880453036456,5.249999999956603,36.57497869212228,-0.5162345693687751,1.2070982390858234,2
134,8,63,8.924891176992986,38.97690709774281,8.749999996864037,38.19548701954621,-0.17489118012894878,-0.7814200781965965,0
135,1,62,-8.711959560833693,151.63482922519722,-8.750000001894602,152.4962356365081,-0.0380404410609092,0.8614064113108668,2
135,2,61,-1.5315364435767727,172.23516116323702,-1.7500000003407772,173.61302806736396,-0.21846355676400453,1.3778669041269325,1
135,3,60,1.9723754072741178,11.125180718056523,1.7500000000945843,10.643783497105856,-0.2223754071795334,-0.48139722095066695,0
135,4,55,1.613346829692008,26.7287812201039,1.749999999762621,27.953868612839763,0.13665317007061306,1.2250873927358619,1
135,5,65,5.600642518741425,19.779765078016755,5.250000001104809,20.809451074108136,-0.3506425176366159,1.0296859960913807,2
135,6,59,5.5979301678214854,36.37796320082685,5.25000000061252,37.67189415539335,-0.34793016720896563,1.2939309545665054,2
135,7,56,5.376526269193276,52.27533196351405,5.249999999930197,53.272828285346556,-0.12652626926307864,0.9974963218325072,2
135,8,63,8.886657918771725,40.394809284147144,8.75000000155812,39.54878351861398,-0.1366579172136042,-0.8460257655331631,0
136,1,62,-8.483127561834058,151.30783044464678,-8.749999999705409,151.3232720872669,-0.26687243787135095,0.015441642620118046,2
136,2,64,-4.712494315708519,160.42247473055815,-5.250000000634287,161.13738919518937,-0.537505684925768,0.7149144646312209,1
136,3,61,-1.7509074656261379,171.51016519637594,-1.7500000011504544,172.78690551707024,0.0009074644756834616,1.2767403206943015,1
136,4,60,1.8198568768404504,12.200872116707496,1.7499999994258824,11.429128288070714,-0.06985687741456803,-0.7717438286367813,0
136,5,65,5.453366482230928,20.820481086414187,5.250000000843331,21.88895371440168,-0.20336648138759728,1.068472627987493,2
136,6,59,5.381726213520722,37.50382619939319,5.249999999656165,38.76846712951301,-0.13172621386455674,1.2646409301198247,2
136,7,63,9.141878526055935,42.38178150253326,8.749999998446732,40.91910066077388,-0.3918785276092027,-1.4626808417593793,0
