帧号,车辆ID,速度(m/s),距离(m),角度(deg),Yaw(deg)
202,18,11.441639961852404,163.1366644296821,-1.8441886689125395,-3.0517578125e-05
202,20,11.50537041210653,165.49226660094857,-3.03078782943532,-3.0517578125e-05
202,21,12.674914218535656,99.97645821899413,-3.0101212427978896,-3.0517578125e-05
202,22,-14.887608845571265,24.657979372077516,4.069756753256811,-180.0
202,23,12.258261068535456,83.84922666490797,-5.989947511742906,-3.0517578125e-05
202,24,12.638515127268544,74.97846530241661,-1.3374069415860257,-3.0517578125e-05
202,25,-14.199859445711112,82.19723856463766,6.110786571789834,-180.0
202,26,-12.798950945891262,109.88637206807888,2.7384414482852097,-180.0
202,27,-13.912114432333215,141.93981982026577,0.7064272358663638,-180.0
202,28,14.17035582406311,26.006049248074387,-11.646690189130334,-3.0517578125e-05
203,18,11.44584632782364,164.28124738964365,-1.831335415109478,-3.0517578125e-05
203,20,11.543165247619692,166.64657333140067,-3.009775146789873,-3.0517578125e-05
203,21,12.64380750987012,101.24078771272912,-2.972495845374099,-3.0517578125e-05
203,22,-14.816564856285424,23.172827910098142,4.331071181927877,-180.0
203,23,12.210368089191306,85.07011468050055,-5.90367470183836,-3.0517578125e-05
203,24,12.736777660785222,76.25207660031312,-1.3150647526216646,-3.0517578125e-05
203,25,-14.16459324331325,80.78056841426563,6.218372120578816,-180.0
203,26,-12.776895216620945,108.60864695519447,2.7706827986924534,-180.0
203,27,-13.895895826730545,140.55021777008875,0.7134119509130012,-180.0
203,28,14.27807285154802,27.430230298600023,-11.034187002683584,-3.0517578125e-05
204,18,11.333609030723338,165.41459365634097,-1.8187836991496968,-3.0517578125e-05
204,20,11.48184289679735,167.79473754533095,-2.989161475195251,-3.0517578125e-05
204,21,12.65374285775818,102.50611329831338,-2.9357712969925744,-3.0517578125e-05
204,22,-14.742997279750258,21.69429110534989,4.626870480970933,-180.0
204,23,12.280591477315236,86.29803296931297,-5.819380269018197,-3.0517578125e-05
204,24,12.713929065561778,77.52339885274475,-1.2934950386160566,-3.0517578125e-05
204,25,-14.192274511229275,79.36111342728161,6.330044779993652,-180.0
204,26,-12.777537792391543,107.3308473163178,2.8036946439681936,-180.0
204,27,-13.826184469476557,139.16759011944112,0.720500058349158,-180.0
204,28,14.35289438610407,28.86241643455168,-10.48030054744962,-3.0517578125e-05
205,18,11.413468897962872,166.55592920319742,-1.8063162182646093,-3.0517578125e-05
205,20,11.532898371752418,168.9480044452174,-2.9687386239658604,-3.0517578125e-05
205,21,12.645234703553616,103.77058881378343,-2.899967281646484,-3.0517578125e-05
205,22,-14.625042550896367,20.226579626414523,4.963426069818,-180.0
205,23,12.242183755087018,87.52213048173631,-5.737714423314606,-3.0517578125e-05
205,24,12.73714517367284,78.797047183428,-1.272583963348341,-3.0517578125e-05
205,25,-14.236204139341153,77.93725277476725,6.446176359024854,-180.0
205,26,-12.806121460552053,106.05018976783312,2.837579482807461,-180.0
205,27,-13.798051504177089,137.78777209453463,0.7277155909665391,-180.0
205,28,14.408587189301205,30.30059744116822,-9.97764422959228,-3.0517578125e-05
206,18,11.441207738488972,167.70004905142582,-1.7939887311723848,-3.0517578125e-05
206,20,11.444017145002409,170.09240111924893,-2.948746975171596,-3.0517578125e-05
206,21,12.6296771068247,105.0335164474704,-2.865068677070911,-3.0517578125e-05
206,22,-14.516149003437585,18.768469318594462,5.350115193939521,-180.0
206,23,12.291224361324184,88.75111960627731,-5.65799978444087,-3.0517578125e-05
206,24,12.724508060457753,80.0694418238678,-1.2523579073256212,-3.0517578125e-05
