Frame,X,Y,V,SNR,Label,Center_X,Center_Y
23,-5.196020426816442,195.9020148394513,-13.953361386357605,11.410247431211905,1,-5.119346634390827,193.99783993449557
23,-8.59434714553485,195.78236703946175,-12.138992413518537,8.307922724601545,2,-8.63819585546105,196.7821900759062
23,-8.682044565387246,197.78201311235063,-12.138992413518537,11.48405159050056,2,-8.63819585546105,196.7821900759062
24,-1.1700057161572819,187.96079939427648,-15.033342917809431,6.381393847800022,-1,,
24,-4.789234947697366,191.9079662704765,-13.910162125099532,8.121764351034356,-1,,
24,-8.283486648082535,195.7957657749103,-12.095793152260462,11.840553893679333,1,-8.388238639142246,196.79296370188143
24,-8.36801202204256,197.7955484418402,-12.095793152260462,9.424307397517113,1,-8.388238639142246,196.79296370188143
25,-1.736628505491297,185.95466166208766,-14.990143656551359,14.628105552139,1,-1.7650121111724455,188.99704143674933
25,-1.7553019302815265,187.95624474181437,-14.990143656551359,16.021929478432337,1,-1.7650121111724455,188.99704143674933
25,-1.7739753550717559,189.95780612044672,-14.990143656551359,7.443288714070788,1,-1.7650121111724455,188.99704143674933
25,-5.036958577015939,189.89930000646933,-13.910162125099532,10.187741406235661,-1,,
25,-9.123397055600416,193.7546444162825,-12.095793152260462,8.567718097838727,2,-8.633242696388512,195.980369752449
25,-8.905663004960857,195.76845305838876,-12.095793152260462,11.574079921591986,2,-8.633242696388512,195.980369752449
25,-8.054421071538968,197.8085663206014,-12.095793152260462,7.247485830494169,2,-8.633242696388512,195.980369752449
26,-1.7179550807010684,183.9530561728814,-14.990143656551359,13.20903497775908,1,-1.742305226627527,186.56313164115878
26,-1.736628505491297,185.95466166208766,-14.990143656551359,17.19683130577577,1,-1.742305226627527,186.56313164115878
26,-1.7553019302815265,187.95624474181437,-14.990143656551359,9.65836252857204,1,-1.742305226627527,186.56313164115878
26,-4.983937960415771,187.89835386377925,-13.953361386357605,11.468695964929747,2,-4.913183344508015,189.9216937719309
26,-4.739347083658853,189.90696059880017,-13.953361386357605,9.738600783954288,2,-4.913183344508015,189.9216937719309
26,-9.02934141585196,191.75524838462852,-12.095793152260462,8.942909753550396,3,-9.111382203031773,193.39411042350366
26,-9.432492743533219,193.7398427979062,-12.095793152260462,8.246819279537602,3,-9.111382203031773,193.39411042350366
27,-1.1451119775156375,183.9575140176707,-14.990143656551359,7.899721628888639,-1,,
27,-4.639571355581823,185.9048854927273,-13.953361386357605,6.290063806847121,1,-4.197864771724543,186.83392207083438
27,-4.983937960415771,187.89835386377925,-13.953361386357605,8.153502795229443,1,-4.197864771724543,186.83392207083438
27,-8.418952305830059,191.78301679639608,-12.18219167477661,11.538809539344044,2,-8.469441872587383,192.91041438060685
27,-8.19896127412251,193.79596394336917,-12.18219167477661,11.342698886032519,2,-8.469441872587383,192.91041438060685
28,-1.6992816559108395,181.95142753463097,-15.033342917809431,12.509097841940626,1,-2.2064676489896717,183.7285778971718
28,-1.7179550807010684,183.9530561728814,-15.033342917809431,10.540935305854,1,-2.2064676489896717,183.7285778971718
28,-8.114435900162485,191.79614234774573,-12.225390936034682,9.215911690336577,-1,,
29,-1.6806082311206105,179.94977497485775,-14.946944395293286,12.006108697511287,1,-1.7932494846105143,181.50619658322984
29,-1.6992816559108395,181.95142753463097,-14.946944395293286,12.844278566818527,1,-1.7932494846105143,181.50619658322984
29,-4.877896727215435,183.89639574641257,-13.910162125099532,13.763139982989365,2,-5.022801531120272,185.8986660611764
29,-5.222515428331237,185.88942252056307,-13.910162125099532,11.444673171287839,2,-5.022801531120272,185.8986660611764
29,-8.02991052620246,189.79630036329687,-12.095793152260462,11.976514349660876,3,-8.151626945063455,191.2190599605384
29,-8.114435900162485,191.79614234774573,-12.095793152260462,8.030837880753591,3,-8.151626945063455,191.2190599605384
30,-1.6619348063303814,177.94809768631657,-14.946944395293286,7.9394415487496515,1,-1.6956671119024995,179.4603883811157
30,-1.6806082311206105,179.94977497485775,-14.946944395293286,11.753509390607707,1,-1.6956671119024995,179.4603883811157
30,-5.967817838996896,181.86147115394377,-13.86696286384146,7.187193401075892,2,-5.805046743746832,183.46916660586925
30,-6.0333982548100495,183.8621123301411,-13.86696286384146,8.95970210114277,2,-5.805046743746832,183.46916660586925
30,-9.140766163836316,187.74205020785655,-12.138992413518537,15.763421948889162,3,-8.93790260887769,190.84240666214444
30,-8.935285776103504,189.75583195979246,-12.138992413518537,16.216094454207006,3,-8.93790260887769,190.84240666214444
30,-9.02934141585196,191.75524838462852,-12.138992413518537,12.384604949182515,3,-8.93790260887769,190.84240666214444
30,-9.432492743533219,193.7398427979062,-12.138992413518537,6.3313885696830035,3,-8.93790260887769,190.84240666214444
31,-1.6432613815401522,175.94639482501725,-14.946944395293286,6.775094802943356,1,-1.668681267444805,178.25054900587423
31,-1.6619348063303814,177.94809768631657,-14.946944395293286,12.930360029577185,1,-1.668681267444805,178.25054900587423
31,-1.6806082311206105,179.94977497485775,-14.946944395293286,8.414110097386573,1,-1.668681267444805,178.25054900587423
32,-2.1915284001420066,175.94041992436044,-14.903745134035216,8.887303152010439,1,-2.2078840371952646,177.2016310941038
32,-2.493841059123753,177.9383833079619,-14.903745134035216,8.554316033683465,1,-2.2078840371952646,177.2016310941038
32,-4.489907763466281,179.9016027883132,-13.99656064761568,8.134211642823711,-1,,
32,-9.043523970604014,185.74274345615953,-12.095793152260462,8.647469176372951,2,-9.06129657555167,187.56239879803533
32,-9.140766163836316,187.74205020785655,-12.095793152260462,7.066287854902332,2,-9.06129657555167,187.56239879803533
33,-1.3536988286726628,173.94698457932054,-15.033342917809431,6.19853024915951,1,-1.530759773037747,175.3986162588231
33,-1.3692585853240726,175.94874052068528,-15.033342917809431,8.119185466182259,1,-1.530759773037747,175.3986162588231
33,-5.556787076120207,177.8690799854489,-13.910162125099532,12.965651465740454,2,-5.6314133335831515,179.78941349089075
33,-5.6192228859642555,179.86987043884338,-13.910162125099532,13.721307868150525,2,-5.6314133335831515,179.78941349089075
33,-8.068162626420472,183.78406622130274,-12.225390936034682,9.626726660984207,3,-8.301868384187669,185.3396409715775
33,-8.155860046272867,185.78383680862333,-12.225390936034682,9.667643193227669,3,-8.301868384187669,185.3396409715775
34,-1.6059145319596944,171.942908811617,-14.990143656551359,10.946154296099989,1,-1.605822320007488,174.23544835702947
34,-1.624587956749923,173.94466550810895,-14.990143656551359,14.990702950135796,1,-1.605822320007488,174.23544835702947
34,-1.6432613815401522,175.94639482501725,-14.990143656551359,8.602403414116294,1,-1.605822320007488,174.23544835702947
34,-5.771076591557438,175.85940075771694,-13.953361386357605,7.753765621296292,2,-5.881444743020808,177.44192346781054
34,-6.116828599203006,177.85070116636405,-13.953361386357605,11.129162770033496,2,-5.881444743020808,177.44192346781054
34,-8.559063217109669,181.75794886849295,-12.18219167477661,8.283866133477039,3,-8.620491018223419,184.8736746592463
34,-8.653118856858127,183.75745366937267,-12.18219167477661,14.331826024328079,3,-8.620491018223419,184.8736746592463
34,-8.747174496606585,185.75693529651457,-12.18219167477661,14.946106682104366,3,-8.620491018223419,184.8736746592463
34,-8.841230136355044,187.7563944902737,-12.18219167477661,12.083803158402574,3,-8.620491018223419,184.8736746592463
35,-1.322579315369843,169.94338959142854,-15.033342917809431,6.155701443361735,1,-1.385451818957936,171.60252601147252
35,-1.338139072021253,171.94520125873802,-15.033342917809431,10.743479575115847,1,-1.385451818957936,171.60252601147252
35,-8.849039584139412,181.74406190705244,-12.095793152260462,10.46186697728569,2,-8.64501843950623,183.9806409628394
35,-8.653118856858127,183.75745366937267,-12.095793152260462,9.880655365530274,2,-8.64501843950623,183.9806409628394
35,-8.451292443483261,185.77063203978798,-12.095793152260462,7.664506337225957,2,-8.64501843950623,183.9806409628394
36,-1.8519826102039183,169.9384448624884,-15.033342917809431,8.92307363417321,1,-1.7673916642380345,171.07196251873324
36,-1.8737706409121997,171.94019842860848,-15.033342917809431,8.768590452485581,1,-1.7673916642380345,171.07196251873324
36,-5.158614655545184,173.8757448282903,-13.910162125099532,6.631830532785555,2,-5.326898441571551,175.38935578129303
36,-5.2179090768732905,175.87668289103704,-13.910162125099532,6.40519298458845,2,-5.326898441571551,175.38935578129303
37,-2.091913472862825,167.93360572600028,-14.990143656551359,13.662338922148669,1,-2.0469320965937032,170.16266652680767
37,-2.1168172046826204,169.9353523160836,-14.990143656551359,15.759104965066015,1,-2.0469320965937032,170.16266652680767
37,-2.141720936502416,171.93706954439503,-14.990143656551359,7.45352780152985,1,-2.0469320965937032,170.16266652680767
37,-5.09932023421708,171.8747793750814,-13.910162125099532,10.433240237301293,2,-5.168553644219216,173.37808083760729
37,-5.158614655545184,173.8757448282903,-13.910162125099532,12.114518735551533,2,-5.168553644219216,173.37808083760729
37,-8.370951937612753,177.75886661749823,-12.138992413518537,14.240538051844316,3,-8.501009749790216,180.6028576876511
37,-8.465007577361213,179.7584201205709,-12.138992413518537,21.899053859387177,3,-8.501009749790216,180.6028576876511
37,-8.559063217109669,181.75794886849295,-12.138992413518537,17.863383702073733,3,-8.501009749790216,180.6028576876511
38,-5.307043836744018,169.86565328984074,-13.910162125099532,8.706010084335022,1,-5.329294446114296,172.16884984194772
38,-5.369479646588066,171.86655154627638,-13.910162125099532,14.041366260811724,1,-5.329294446114296,172.16884984194772
38,-5.431915456432112,173.86742144298137,-13.910162125099532,9.47864609492877,1,-5.329294446114296,172.16884984194772
38,-8.370951937612753,177.75886661749823,-12.18219167477661,15.321177944502379,2,-8.43458575594763,179.12748623275786
38,-8.465007577361213,179.7584201205709,-12.18219167477661,13.726201858654127,2,-8.43458575594763,179.12748623275786
39,-1.5498942575890073,165.93746453591112,-14.990143656551359,11.546005694071185,1,-1.7614219541525982,167.58218389377885
39,-1.830194579495637,167.93666193513212,-14.990143656551359,8.138307106976718,1,-1.7614219541525982,167.58218389377885
39,-5.307043836744018,169.86565328984074,-13.953361386357605,13.825413543056948,2,-5.444642727892919,171.12318710633315
39,-5.639915759931133,171.85788955501832,-13.953361386357605,12.280508302950782,2,-5.444642727892919,171.12318710633315
39,-7.996921882005667,175.77224866372396,-12.095793152260462,9.191755711064141,3,-8.005519827345427,178.04984810937611
39,-7.805070366863282,177.78461230952374,-12.095793152260462,15.123061830615425,3,-8.005519827345427,178.04984810937611
39,-7.89276778671568,179.78445476234432,-12.095793152260462,12.008492069165143,3,-8.005519827345427,178.04984810937611
40,-2.0421060092232337,163.93002015806937,-14.946944395293286,6.519056450540219,1,-1.9959306909370247,165.46117632658877
40,-2.0670097410430293,165.93182871151305,-14.946944395293286,6.426586800322022,1,-1.9959306909370247,165.46117632658877
40,-5.307043836744018,169.86565328984074,-13.910162125099532,14.098641285964534,2,-5.467712384248644,170.91405455921023
40,-5.639915759931133,171.85788955501832,-13.910162125099532,12.70781860718932,2,-5.467712384248644,170.91405455921023
40,-8.182840658115836,173.75968192742818,-12.18219167477661,6.689499645698485,3,-8.147961159531553,176.22084887751532
40,-7.996921882005667,175.77224866372396,-12.18219167477661,15.682019679335928,3,-8.147961159531553,176.22084887751532
40,-8.370951937612753,177.75886661749823,-12.18219167477661,12.952328323396525,3,-8.147961159531553,176.22084887751532
41,-4.980731391560869,167.87276237948424,-13.953361386357605,7.957729033950968,-1,,
41,-7.996921882005667,175.77224866372396,-12.138992413518537,9.00676144952391,1,-8.176741759753678,176.65661588799193
41,-8.370951937612753,177.75886661749823,-12.138992413518537,7.821517451026331,1,-8.176741759753678,176.65661588799193
42,-1.7430424566625113,159.92921456279046,-15.033342917809431,9.084808928406282,1,-1.9032840318137847,161.83519264882787
42,-2.017202277403438,161.92817889598481,-15.033342917809431,12.871566669836495,1,-1.9032840318137847,161.83519264882787
42,-5.182172217055923,165.86376759235046,-13.953361386357605,8.487527480707428,2,-5.264254574432086,167.67420821260444
42,-5.244608026899971,167.86472565955555,-13.953361386357605,6.8850374841663715,2,-5.264254574432086,167.67420821260444
42,-8.737755081508283,173.73266123815839,-12.18219167477661,10.535604067993416,3,-8.55337558633105,175.12273081582111
42,-8.557313004442507,175.74585785739848,-12.18219167477661,11.76408456523559,3,-8.55337558633105,175.12273081582111
43,-1.72125442595423,157.9272678020339,-14.990143656551359,12.493781498849714,1,-1.8423899157014716,160.30961486598136
43,-1.7430424566625113,159.92921456279046,-14.990143656551359,20.099870819045123,1,-1.8423899157014716,160.30961486598136
43,-2.017202277403438,161.92817889598481,-14.990143656551359,16.285109619337174,1,-1.8423899157014716,160.30961486598136
43,-5.377594096678522,163.85451836220236,-13.953361386357605,15.491837621762574,2,-5.407390524879758,166.21915913913813
43,-5.443174512491675,165.85540738861374,-13.953361386357605,16.852525131520956,2,-5.407390524879758,166.21915913913813
43,-5.508754928304827,167.85626486149852,-13.953361386357605,6.9896832401529165,2,-5.407390524879758,166.21915913913813
43,-8.08878501836738,171.7600489316728,-12.138992413518537,15.621013766308456,3,-8.182287799529913,174.0357407025842
43,-8.182840658115836,173.75968192742818,-12.138992413518537,18.24688010451376,3,-8.182287799529913,174.0357407025842
43,-7.996921882005667,175.77224866372396,-12.138992413518537,11.494757753599865,3,-8.182287799529913,174.0357407025842
44,-1.4752005584280914,157.92975785306143,-15.033342917809431,13.579115816547086,1,-1.7554776247449881,159.20434759321708
44,-1.9922985455836428,159.92630369699057,-15.033342917809431,12.777450574581142,1,-1.7554776247449881,159.20434759321708
44,-4.862142548904658,163.87062359011168,-13.953361386357605,7.252923114836349,2,-4.850479392508449,165.54548980110377
44,-4.604798549711414,163.87805690907646,-13.60776729629302,8.754247192471972,2,-4.850479392508449,165.54548980110377
44,-4.660954629585943,165.87923260841728,-13.60776729629302,12.871202185805789,2,-4.850479392508449,165.54548980110377
44,-4.717110709460472,167.88037675877533,-13.60776729629302,6.303754948514799,2,-4.850479392508449,165.54548980110377
44,-8.637321115054165,171.7333384524957,-12.18219167477661,9.916197251098982,3,-8.475414330411732,172.9990454020334
44,-8.460070811210205,173.74640470129572,-12.18219167477661,9.440952516340698,3,-8.475414330411732,172.9990454020334
45,-1.4565271336378622,155.92774303477628,-14.990143656551359,10.047465876006854,1,-1.523786601775379,157.3838698737785
45,-1.4752005584280914,157.92975785306143,-14.990143656551359,12.249319229075882,1,-1.523786601775379,157.3838698737785
45,-5.82227755164227,161.83604453183372,-13.910162125099532,12.322109147414224,2,-5.553298787404201,163.38185295844482
45,-5.635729720614007,163.84584296372648,-13.910162125099532,10.051897507322266,2,-5.553298787404201,163.38185295844482
45,-8.168344231513302,167.74787684685958,-12.18219167477661,6.5759406093297805,3,-8.379898865573349,170.39415261806056
45,-8.536887148600048,169.73398728505018,-12.18219167477661,12.993833037042695,3,-8.379898865573349,170.39415261806056
45,-8.362828617977906,171.74692413429221,-12.18219167477661,9.04105014086111,3,-8.379898865573349,170.39415261806056
46,-1.917587350124256,153.9204612370285,-14.990143656551359,12.531105800435991,1,-1.9244140218527712,156.21385161603274
46,-1.9424910819440515,155.9224462596929,-14.990143656551359,17.252958729164142,1,-1.9244140218527712,156.21385161603274
46,-2.2136341985480508,157.92113365806748,-14.990143656551359,10.87373994312034,1,-1.9244140218527712,156.21385161603274
46,-4.932428977679734,157.85960780577892,-13.953361386357605,10.069038247431443,2,-5.1315259114374845,161.36533874185614
46,-4.994864787523782,159.86069933986636,-13.953361386357605,20.67747006921145,2,-5.1315259114374845,161.36533874185614
46,-5.057300597367829,161.8617556319772,-13.953361386357605,19.920087391394773,2,-5.1315259114374845,161.36533874185614
46,-5.119736407211877,163.86277797321335,-13.953361386357605,7.5199450134660575,2,-5.1315259114374845,161.36533874185614
46,-8.436453182145929,167.73460672091232,-12.18219167477661,14.285595469844088,3,-8.505489491994707,169.8660125125343
46,-8.536887148600048,169.73398728505018,-12.18219167477661,17.430272749496385,3,-8.505489491994707,169.8660125125343
46,-8.637321115054165,171.7333384524957,-12.18219167477661,10.138095170118417,3,-8.505489491994707,169.8660125125343
47,-1.6558903338293856,151.92120223254105,-15.033342917809431,7.523413055672934,1,-1.7270254960006879,154.38137026777824
47,-1.677678364537667,153.92326310200846,-15.033342917809431,14.096090887131592,1,-1.7270254960006879,154.38137026777824
47,-1.6994663952459486,155.92528445759424,-15.033342917809431,8.863055888628962,1,-1.7270254960006879,154.38137026777824
47,-4.932428977679734,157.85960780577892,-13.953361386357605,19.49087371362404,2,-5.022197012306521,160.16161782240385
47,-4.994864787523782,159.86069933986636,-13.953361386357605,22.313765866078104,2,-5.022197012306521,160.16161782240385
47,-5.057300597367829,161.8617556319772,-13.953361386357605,14.053295147402235,2,-5.022197012306521,160.16161782240385
47,-7.806618099122005,165.76097557227072,-12.095793152260462,6.4475208666842425,3,-8.165244233167185,168.17487386434334
47,-8.168344231513302,167.74787684685958,-12.095793152260462,16.052618871496453,3,-8.165244233167185,168.17487386434334
47,-8.265586424745605,169.74741518775645,-12.095793152260462,14.936084927020849,3,-8.165244233167185,168.17487386434334
48,-1.4191802840574042,151.92359786385936,-14.946944395293286,14.026867061194716,1,-1.4882186963621526,153.21598928147785
48,-1.4378537088476333,153.92569020594613,-14.946944395293286,12.315360885803539,1,-1.4882186963621526,153.21598928147785
48,-4.869993167835688,155.8584796722831,-13.823763602583387,9.63590970518559,2,-5.017467511946008,158.31785113443942
48,-4.932428977679734,157.85960780577892,-13.823763602583387,16.341710009552006,2,-5.017467511946008,158.31785113443942
48,-5.246433265052217,159.8526409092829,-13.823763602583387,12.113873482968955,2,-5.017467511946008,158.31785113443942
48,-8.336019215691811,165.73519569618304,-12.138992413518537,16.502500461216822,3,-8.382211392350179,167.8226520267741
48,-8.436453182145929,167.73460672091232,-12.138992413518537,18.013436188085215,3,-8.382211392350179,167.8226520267741
48,-8.536887148600048,169.73398728505018,-12.138992413518537,8.352310914569465,3,-8.382211392350179,167.8226520267741
49,-1.8926836183044604,151.91843669976103,-14.990143656551359,6.986809648248534,-1,,
49,-5.049692017612759,153.84955683781547,-13.910162125099532,12.793035331069555,1,-5.09571144912993,156.34405801770987
49,-5.115272433425911,155.8506224149974,-13.910162125099532,22.092746000090283,1,-5.09571144912993,156.34405801770987
49,-5.180852849239064,157.85164996276959,-13.910162125099532,19.800637059679378,1,-5.09571144912993,156.34405801770987
49,-8.235585249237694,163.73575309498068,-12.138992413518537,10.866081017242513,2,-8.116860359471652,166.96555950428734
49,-8.071102038281001,165.7483080477871,-12.138992413518537,13.381008003039145,2,-8.116860359471652,166.96555950428734
49,-7.900673738870464,167.7606967933359,-12.138992413518537,11.836151427406588,2,-8.116860359471652,166.96555950428734
49,-7.9947293786189215,169.760387558559,-12.138992413518537,10.587392041445339,2,-8.116860359471652,166.96555950428734
50,-1.6123142724128228,147.91695553406961,-14.946944395293286,8.517632659466782,1,-1.50277219194443,149.7785658401247
50,-1.4005068592671752,149.9214644255033,-14.946944395293286,12.263197774953289,1,-1.50277219194443,149.7785658401247
50,-8.394123630747782,161.723043856062,-12.095793152260462,7.964060001634696,2,-8.376665174669702,165.97685836795756
50,-8.497754786682941,163.72235604694717,-12.095793152260462,11.771488964617946,2,-8.376665174669702,165.97685836795756
50,-8.071102038281001,165.7483080477871,-12.095793152260462,8.591419254711749,2,-8.376665174669702,165.97685836795756
50,-8.436453182145929,167.73460672091232,-12.095793152260462,15.425925799908507,2,-8.376665174669702,165.97685836795756
50,-8.808648254488414,169.72010074766692,-12.095793152260462,10.090307600839779,2,-8.376665174669702,165.97685836795756
50,1.1666666666666665,0.0,0.4114729634831491,19.310057416536928,3,1.9744444444444447,0.16692779033863833
50,1.2222222222222223,0.0,0.891524754213485,8.060435087490006,3,1.9744444444444447,0.16692779033863833
50,1.2222222222222223,0.0,1.0286824087078656,11.229523299799268,3,1.9744444444444447,0.16692779033863833
50,2.5055555555555555,0.0,1.16584006320225,11.777860433587627,3,1.9744444444444447,0.16692779033863833
50,1.777777777777778,0.0,1.3715765449438209,11.927972116816008,3,1.9744444444444447,0.16692779033863833
50,2.2222222222222223,0.0,1.5773130266853954,8.987829657553718,3,1.9744444444444447,0.16692779033863833
50,2.2222222222222223,0.0,1.78304950842697,13.600154097215619,3,1.9744444444444447,0.16692779033863833
50,2.8666666666666663,0.0,2.0573648174157317,3.8618554262928697,3,1.9744444444444447,0.16692779033863833
50,1.1666666666666665,0.0,2.2631012991573063,10.49457807477727,3,1.9744444444444447,0.16692779033863833
50,2.566666666666667,0.0,2.4002589536516865,10.338576951030882,3,1.9744444444444447,0.16692779033863833
50,2.4444444444444446,0.0,2.7431530898876417,10.75010490451799,3,1.9744444444444447,0.16692779033863833
50,1.777777777777778,0.0,2.9488895716292163,5.824414681190523,3,1.9744444444444447,0.16692779033863833
50,1.4999999999999996,0.0,3.154626053370788,8.760593723077081,3,1.9744444444444447,0.16692779033863833
50,3.6666666666666656,2.608745973749755,3.2917837078651715,6.13970318068176,3,1.9744444444444447,0.16692779033863833
50,2.8000000000000003,0.0,3.360362535112362,16.877073280354352,3,1.9744444444444447,0.16692779033863833
50,0.8555555555555557,0.0,3.7718354985955074,12.674601435384181,3,1.9744444444444447,0.16692779033863833
50,2.7333333333333334,0.0,3.9775719803370824,14.06910202278219,3,1.9744444444444447,0.16692779033863833
50,2.7333333333333334,0.0,4.183308462078654,10.82338159448576,3,1.9744444444444447,0.16692779033863833
50,1.1611111111111105,0.0,4.457623771067418,1.895550442186117,3,1.9744444444444447,0.16692779033863833
50,0.7944444444444442,0.0,4.594781425561802,-7.4080683143306825,3,1.9744444444444447,0.16692779033863833
50,2.466666666666667,0.0,4.800517907303373,-7.4717083138207245,3,1.9744444444444447,0.16692779033863833
50,2.672222222222222,0.0,5.143412043539328,33.541997742696104,3,1.9744444444444447,0.16692779033863833
50,1.5333333333333332,0.0,5.623463834269668,-5.2071049953219735,3,1.9744444444444447,0.16692779033863833
50,1.3333333333333333,0.0,5.7606214887640474,1.4494646765243917,3,1.9744444444444447,0.16692779033863833
50,1.9499999999999995,1.5644487847162032,6.789303897471914,8.07460258906633,3,1.9744444444444447,0.16692779033863833
51,-1.5905262417045416,145.91476627588008,-14.946944395293286,8.068385746626086,1,-1.590405856319144,148.2892657216527
51,-1.6123142724128228,147.91695553406961,-14.903745134035216,14.946564373279472,1,-1.590405856319144,148.2892657216527
51,-1.6341023031211042,149.91910026615435,-14.903745134035216,10.977473324952882,1,-1.590405856319144,148.2892657216527
51,-4.745121548147592,151.85610781944732,-13.910162125099532,10.520889499299763,2,-4.670066615325991,154.36049254694225
51,-4.565670442264129,153.86468139920086,-13.910162125099532,15.34270113625052,2,-4.670066615325991,154.36049254694225
51,-4.380174230213296,155.8730143191028,-13.910162125099532,9.65144474314273,2,-4.670066615325991,154.36049254694225
51,-8.394123630747782,161.723043856062,-12.138992413518537,16.960703089447858,3,-8.544425619559208,164.16951145210052
51,-8.497754786682941,163.72235604694717,-12.138992413518537,17.459462805799944,3,-8.544425619559208,164.16951145210052
51,-8.867218774914031,165.70762426639965,-12.095793152260462,6.432910004201488,3,-8.544425619559208,164.16951145210052
51,2.261111111111111,0.0,0.2743153089887649,3.0091258614856433,4,1.4569444444444444,0.23922172951494783
51,2.2000000000000006,0.0,0.6857882724719104,23.86444287820627,4,1.4569444444444444,0.23922172951494783
51,0.8888888888888886,0.0,0.9601035814606752,2.6009161751475114,4,1.4569444444444444,0.23922172951494783
51,0.9999999999999998,0.0,1.2344188904494402,5.91939686381386,4,1.4569444444444444,0.23922172951494783
51,1.1111111111111112,0.0,1.5773130266853954,27.215502081954746,4,1.4569444444444444,0.23922172951494783
51,1.1111111111111112,0.0,1.9887859901685412,7.773285743788358,4,1.4569444444444444,0.23922172951494783
51,1.1111111111111112,0.0,2.1945224719101155,6.371900950907003,4,1.4569444444444444,0.23922172951494783
51,1.6111111111111116,0.0,2.6745742626404514,12.324710028131893,4,1.4569444444444444,0.23922172951494783
51,1.1111111111111112,0.0,2.9488895716292163,13.604054561612534,4,1.4569444444444444,0.23922172951494783
51,2.4444444444444446,0.0,3.4289413623595517,6.447639039886867,4,1.4569444444444444,0.23922172951494783
51,1.3333333333333328,0.0,3.7718354985955074,11.605684694671245,4,1.4569444444444444,0.23922172951494783
51,0.8555555555555557,0.0,4.320466116573037,19.08715867801963,4,1.4569444444444444,0.23922172951494783
51,1.833333333333333,0.0,4.594781425561802,1.4716125164997662,4,1.4569444444444444,0.23922172951494783
51,1.7111111111111112,0.0,5.211990870786519,20.49705919144516,4,1.4569444444444444,0.23922172951494783
51,0.7944444444444445,2.370413049384294,5.623463834269668,-0.1108030332290277,4,1.4569444444444444,0.23922172951494783
51,1.1611111111111105,0.0,5.692042661516857,4.476311453517028,4,1.4569444444444444,0.23922172951494783
51,2.2666666666666666,0.0,5.897779143258429,10.618460100686072,4,1.4569444444444444,0.23922172951494783
51,2.816666666666667,0.0,6.1035156250000036,4.619762746330387,4,1.4569444444444444,0.23922172951494783
51,0.8666666666666665,0.0,6.583567415730339,24.883405997542138,4,1.4569444444444444,0.23922172951494783
51,0.6499999999999999,2.4140215409146624,6.995040379213486,-7.638686643085843,4,1.4569444444444444,0.23922172951494783
51,2.488888888888889,2.6087223115474436,7.4750921699438235,23.356611779561195,5,2.1785925925925924,2.2846359071241777
51,2.333333333333333,2.748737083745106,7.612249824438205,23.32016632887203,5,2.1785925925925924,2.2846359071241777
51,1.8666666666666658,3.084729413669139,8.298038096910117,1.1431200720379162,5,2.1785925925925924,2.2846359071241777
52,-4.918531185986453,149.84730550104257,-13.86696286384146,11.134564970575866,1,-4.921302604504882,152.35084892715435
52,-4.984111601799605,151.84845172776411,-13.86696286384146,20.250582892394387,1,-4.921302604504882,152.35084892715435
52,-5.049692017612759,153.84955683781547,-13.86696286384146,17.645419758504573,1,-4.921302604504882,152.35084892715435
52,-8.546716891483404,159.71019221719578,-12.18219167477661,12.323032341908505,2,-8.561691132123386,162.20508044261106
