Frame,V,R,A,SNR,X,Y
19,-14.990143656551359,196.0627400768246,0.5347907946316289,6.436146639719458,-1.8299956294424424,195.9291942575907
20,-15.033342917809431,192.06145966709352,0.5347907946316289,8.512187910021321,-1.7926487798619846,191.92548215337808
20,-15.033342917809431,194.06209987195905,0.5347907946316289,18.095259555295684,-1.8113222046522133,193.92735165155312
20,-15.033342917809431,196.0627400768246,0.5347907946316289,16.50754521403009,-1.8299956294424424,195.9291942575907
20,-13.86696286384146,196.0627400768246,1.5186205237234933,18.558999358219786,-5.196020426816442,195.86883217642514
20,-13.86696286384146,198.06338028169014,1.5186205237234933,19.078460766614725,-5.249041043416608,197.87003354913026
20,-13.86696286384146,200.06402048655568,1.5186205237234933,7.4600351397939955,-5.302061660016776,199.87120962109162
21,-14.990143656551359,192.06145966709352,0.5347907946316289,12.058178459754508,-1.7926487798619846,191.92548215337808
21,-14.990143656551359,194.06209987195905,0.5347907946316289,13.71956249014791,-1.8113222046522133,193.92735165155312
21,-13.953361386357605,194.06209987195905,1.4288727962437768,11.692264692152404,-4.83912281173588,193.87542778064255
21,-13.953361386357605,196.0627400768246,1.4288727962437768,15.058399363624961,-4.889010675774394,195.87673578310586
21,-13.953361386357605,198.06338028169014,1.4288727962437768,6.697581295981372,-4.938898539812907,197.87801770237854
22,-14.990143656551359,192.06145966709352,0.3564647352244676,7.65529849710221,-1.1948994547989262,191.9301344363295
22,-13.953361386357605,192.06145966709352,1.5186205237234933,9.451233993840274,-5.089979193616107,191.86635036207664
22,-13.953361386357605,194.06209987195905,1.5186205237234933,16.41661561739425,-5.142999810216273,193.8676047194743
22,-13.953361386357605,196.0627400768246,1.4288727962437768,11.819630860042588,-4.889010675774394,195.87673578310586
23,-13.953361386357605,192.06145966709352,1.5186205237234933,9.444515800819245,-5.089979193616107,191.86635036207664
23,-13.953361386357605,194.06209987195905,1.5186205237234933,16.07153801573823,-5.142999810216273,193.8676047194743
23,-13.953361386357605,196.0627400768246,1.5186205237234933,11.410247431211905,-5.196020426816442,195.86883217642514
23,-12.138992413518537,196.0627400768246,2.512347073963788,8.307922724601545,-8.59434714553485,195.749164094191
23,-12.138992413518537,198.06338028169014,2.512347073963788,11.48405159050056,-8.682044565387246,197.74914591667402
24,-15.033342917809431,188.0601792573624,0.3564647352244676,6.381393847800022,-1.1700057161572819,187.92621453361807
24,-13.910162125099532,192.06145966709352,1.4288727962437768,8.121764351034356,-4.789234947697366,191.87409287882076
24,-12.095793152260462,196.0627400768246,2.421419456912481,11.840553893679333,-8.283486648082535,195.76256510217559
24,-12.095793152260462,198.06338028169014,2.421419456912481,9.424307397517113,-8.36801202204256,197.7626834956695
25,-14.990143656551359,186.0595390524968,0.5347907946316289,14.628105552139,-1.736628505491297,185.91970361922776
25,-14.990143656551359,188.0601792573624,0.5347907946316289,16.021929478432337,-1.7553019302815265,187.92165904292358
25,-14.990143656551359,190.06081946222798,0.5347907946316289,7.443288714070788,-1.7739753550717559,189.92358491270434
25,-13.910162125099532,190.06081946222798,1.5186205237234933,10.187741406235661,-5.036958577015939,189.86506825360752
25,-12.095793152260462,194.06209987195905,2.6946265931076465,8.567718097838727,-9.123397055600416,193.72109392856544
25,-12.095793152260462,196.0627400768246,2.6034142316909006,11.574079921591986,-8.905663004960857,195.73524775286273
25,-12.095793152260462,198.06338028169014,2.3306257912373685,7.247485830494169,-8.054421071538968,197.7757035376483
26,-14.990143656551359,184.05889884763127,0.5347907946316289,13.20903497775908,-1.7179550807010684,183.91771767652853
26,-14.990143656551359,186.0595390524968,0.5347907946316289,17.19683130577577,-1.736628505491297,185.91970361922776
26,-14.990143656551359,188.0601792573624,0.5347907946316289,9.65836252857204,-1.7553019302815265,187.92165904292358
26,-13.953361386357605,188.0601792573624,1.5186205237234933,11.468695964929747,-4.983937960415771,187.86375750718392
26,-13.953361386357605,190.06081946222798,1.4288727962437768,9.738600783954288,-4.739347083658853,189.87273022705034
26,-12.095793152260462,192.06145966709352,2.6946265931076465,8.942909753550396,-9.02934141585196,191.72134801072775
26,-12.095793152260462,194.06209987195905,2.78598989856488,8.246819279537602,-9.432492743533219,193.70628974650617
27,-14.990143656551359,184.05889884763127,0.3564647352244676,7.899721628888639,-1.1451119775156375,183.9221763778406
27,-13.953361386357605,186.0595390524968,1.4288727962437768,6.290063806847121,-4.639571355581823,185.86991808806513
27,-13.953361386357605,188.0601792573624,1.5186205237234933,8.153502795229443,-4.983937960415771,187.86375750718392
27,-12.18219167477661,192.06145966709352,2.512347073963788,11.538809539344044,-8.418952305830059,191.74912133182445
27,-12.18219167477661,194.06209987195905,2.421419456912481,11.342698886032519,-8.19896127412251,193.7624206102402
28,-15.033342917809431,182.0582586427657,0.5347907946316289,12.509097841940626,-1.6992816559108395,181.915700207239
28,-15.033342917809431,184.05889884763127,0.5347907946316289,10.540935305854,-1.7179550807010684,183.91771767652853
28,-12.225390936034682,192.06145966709352,2.421419456912481,9.215911690336577,-8.114435900162485,191.76224920321712
29,-14.946944395293286,180.05761843790017,0.5347907946316289,12.006108697511287,-1.6806082311206105,179.913650158908
29,-14.946944395293286,182.0582586427657,0.5347907946316289,12.844278566818527,-1.6992816559108395,181.915700207239
