Frame,V,R,A,SNR,X,Y,Label
84,2.8803107443820264,5.0,-27.81813928465393,-1.0471442765683583,0.0,-0.0,2
84,3.0174683988764066,7.0,-40.1240345935164,1.7781307818949772,2.756988874537035,-2.323577488632348,1
84,3.1546260533707877,5.0,-27.81813928465393,-2.0711036393326707,0.0,-0.0,2
84,3.1546260533707877,8.5,-41.8103148957786,24.14348721997005,4.487637339278754,-4.013864859597432,1
84,3.2232048806179816,7.0,-40.1240345935164,18.969325701431558,2.756988874537035,-2.323577488632348,1
84,3.4289413623595517,5.0,-27.81813928465393,-2.0564078542027633,0.0,-0.0,2
84,3.5660990168539364,9.0,-36.07819997184263,-7.770986499955593,5.421664361102082,-3.950386760249628,1
84,3.634677844101127,5.0,-27.100685348240205,-4.187828769354071,0.0,-0.0,2
84,3.7718354985955074,5.0,-24.97496536765996,-5.213108497848149,0.0,-0.0,2
84,3.7718354985955074,7.0,-39.296480239187495,-4.0100198186265965,2.7902608400569933,-2.2835158077938593,1
84,3.8404143258426977,10.5,-53.13010235415599,21.820794355348035,5.170106381884224,-6.893475175845635,3
84,3.908993153089892,7.0,-39.296480239187495,-3.800198999133844,2.7902608400569933,-2.2835158077938593,1
84,4.183308462078654,10.0,-52.081797343554456,1.6120861722961977,4.9162868654310525,-6.311111111111111,3
84,4.251887289325847,5.0,-19.471220634490688,2.0103017323165298,0.0,-0.0,2
84,4.251887289325847,7.5,-35.29439467666015,9.451394782237676,3.6728735344413916,-2.5999999999999996,1
84,4.594781425561802,7.5,-35.29439467666015,13.076306141581835,3.6728735344413916,-2.5999999999999996,1
84,4.594781425561802,10.0,-51.05755873101862,-4.987440240829967,5.028314888437672,-6.222222222222222,3
84,4.663360252808992,5.0,-12.839588406904149,-9.616390302151812,0.0,-0.0,2
84,4.800517907303373,7.5,-35.29439467666015,11.151985769130272,3.6728735344413916,-2.5999999999999996,1
84,5.143412043539328,7.5,-36.07819997184263,-7.174679686106594,3.636963018783667,-2.6499999999999995,1
84,5.143412043539328,10.5,-50.05549481018511,-3.76980932675494,5.532404540523045,-6.606247043518732,3
84,5.211990870786519,6.0,-25.679288619456855,23.765752142523645,0.0,-0.0,2
84,5.486306179775284,5.5,-22.88538047615857,0.166336934379888,0.0,-0.0,2
84,5.554885007022474,10.0,-51.05755873101862,-7.9728898140992905,5.028314888437672,-6.222222222222222,3
84,5.692042661516857,10.0,-50.05549481018511,-9.622324191287452,5.13636274246886,-6.133333333333333,3
84,5.829200316011238,5.5,-18.797368824406547,16.568903696900023,0.0,-0.0,2
84,5.897779143258429,10.0,-50.05549481018511,-4.870395223449681,5.13636274246886,-6.133333333333333,3
84,6.309252106741575,11.0,-51.05755873101862,5.331383871548057,5.7948465824023545,-7.17075680011669,3
84,6.3778309339887675,6.0,-21.51018826688749,2.8090851063678657,0.0,-0.0,2
84,6.65214624297753,6.0,-22.19610085682055,14.627793690330204,0.0,-0.0,2
84,6.857882724719103,6.0,-12.187474135425033,6.156645601167544,0.0,-0.0,2
84,7.132198033707869,6.0,-17.457603123722087,2.97350480198314,0.0,-0.0,2
84,7.132198033707869,11.5,-44.4270040008057,7.151628019984992,7.006247212309882,-6.867495904622004,3
84,7.406513342696633,11.5,-44.4270040008057,12.449325993786733,7.006247212309882,-6.867495904622004,3
84,7.4750921699438235,13.0,-49.07393669039544,4.871955486140008,7.554803884178271,-8.713491738195712,-1
84,7.81798630617978,11.0,-44.4270040008057,3.6360452633197857,6.5840716885526085,-6.453681120105021,3
84,8.160880442415735,11.5,-41.8103148957786,24.014364066102342,7.312470322826768,-6.5404722901161945,3
84,8.4351957514045,11.5,-41.8103148957786,6.245762102366276,7.312470322826768,-6.5404722901161945,3
85,0.13715765449438422,6.0,-24.27465219458477,11.186513905709317,0.0,-0.0,1
85,0.2743153089887649,6.0,-24.27465219458477,7.8278460900937,0.0,-0.0,1
85,0.4114729634831491,7.0,-22.19610085682055,-2.5522927357300467,3.338366570349142,-1.3620971485086182,2
85,0.6857882724719104,6.0,-24.97496536765996,24.128223286383424,0.0,-0.0,1
85,0.7543670997191043,7.5,-26.387799961243,-13.255718182842564,4.031128874149275,-2.0,2
85,1.16584006320225,6.5,-41.8103148957786,-1.148028140835998,1.8633899812498247,-1.666666666666667,2
85,1.4401553721910147,6.5,-41.8103148957786,9.468694683235762,1.8633899812498247,-1.666666666666667,2
85,1.7144706811797759,5.5,-26.387799961243,7.320150444455107,0.0,-0.0,3
85,1.7144706811797759,8.5,-40.1240345935164,12.349934886078474,4.603809480027933,-3.8800693642775173,-1
85,1.7144706811797759,11.0,-40.96178855234937,-4.955364972215966,6.962110861967151,-6.043923588669782,-1
85,1.78304950842697,6.5,-43.54221902815587,4.840974458782499,1.8121673811444543,-1.7222222222222223,2
85,2.0573648174157317,7.0,-43.54221902815587,19.1064355262182,2.61354496497585,-2.4838242119863034,2
85,2.2631012991573063,7.0,-43.54221902815587,10.322501103025377,2.61354496497585,-2.4838242119863034,2
85,2.331680126404496,8.5,-17.457603123722087,-9.095519582000511,5.743474558139872,-1.8062391868188439,2
85,2.4688377808988804,5.5,-12.839588406904149,-8.979471000449221,0.0,-0.0,3
85,2.5374166081460707,6.5,-42.6702338712576,-10.188602170186632,1.8381670285073,-1.6944444444444449,2
85,2.6059954353932606,6.0,-22.19610085682055,-11.90162266152096,0.0,-0.0,3
85,2.6059954353932606,7.5,-50.05549481018511,-13.25423494523275,2.8892040426387338,-3.4499999999999997,2
85,3.0860472261235965,6.0,-24.27465219458477,22.26563730821432,0.0,-0.0,3
85,3.2232048806179816,6.0,-26.387799961243,20.93637992590768,0.0,-0.0,3
85,3.4289413623595517,7.5,-49.07393669039544,-13.094718074654624,2.9478805945967355,-3.3999999999999995,2
85,3.4975201896067425,7.0,-45.32539043561643,-12.176116411598814,2.5349897119132803,-2.5639475736632806,2
85,3.4975201896067425,9.0,-37.66988696432964,-20.230822417014462,5.309844107357996,-4.099457958749616,2
85,3.7032566713483166,7.0,-46.238257307320204,-9.076207519789802,2.4938195208292706,-2.6040092545017703,2
85,3.7718354985955074,6.0,-24.97496536765996,-2.6728397664218453,0.0,-0.0,3
85,3.908993153089892,9.0,-39.296480239187495,-3.828892482984353,5.191338940966965,-4.2485291572496,2
85,4.046150807584272,7.5,-46.238257307320204,-3.0643242739690186,3.1124748994971827,-3.2500000000000004,2
85,4.183308462078654,7.0,-41.8103148957786,-8.977430501468994,2.6874192494328497,-2.4037008503093262,2
85,4.183308462078654,9.0,-40.1240345935164,-7.656851775192853,5.1294357497790255,-4.323064756499593,2
85,4.526202598314608,4.5,-14.149004508934642,21.23388922743672,0.0,-0.0,3
85,4.526202598314608,7.0,-39.296480239187495,-10.52659494930601,2.7902608400569933,-2.2835158077938593,2
85,4.663360252808992,8.5,-46.238257307320204,-8.680579270701138,4.164351208490263,-4.348353597897218,2
85,4.937675561797756,5.0,-13.493398821551688,9.354788838068256,0.0,-0.0,3
85,5.0062543890449485,7.5,-37.66988696432964,-12.659753162384506,3.561951712193751,-2.750000000000001,2
85,5.211990870786519,5.0,-22.19610085682055,3.3708812640276533,0.0,-0.0,3
85,5.211990870786519,7.5,-36.86989764584403,-6.910719631081317,3.5999999999999996,-2.7,2
85,5.211990870786519,9.0,-38.47859513329794,1.3349705067752091,5.251454824882128,-4.173993557999608,2
85,5.211990870786519,11.5,-53.13010235415599,-14.422441770400665,5.886425061104574,-7.848566748139435,4
85,5.349148525280904,5.0,-21.51018826688749,3.114119716956643,0.0,-0.0,3
85,5.486306179775284,5.0,-21.51018826688749,6.392607290049951,0.0,-0.0,3
85,5.554885007022474,7.5,-36.86989764584403,9.810641146877725,3.5999999999999996,-2.7,2
85,5.554885007022474,9.5,-38.47859513329794,15.49017052762347,5.765981547826574,-4.582952846159717,2
85,5.623463834269668,11.0,-50.05549481018511,27.519217868343176,5.9193655816218085,-7.068317417257879,4
85,5.829200316011238,5.0,-20.827496932012146,4.5070197631361255,0.0,-0.0,3
85,5.897779143258429,8.0,-37.66988696432964,-10.103861072324463,4.188461516660169,-3.2336960468567226,2
85,5.966357970505619,10.5,-49.07393669039544,-9.943948247012905,5.644761583391573,-6.510504332743098,4
85,6.034936797752812,5.5,-8.949018065329241,-1.6249058031530463,0.0,-0.0,3
85,6.103515625000004,10.5,-48.111403084958994,-7.508869792278918,5.753332367709459,-6.4147616219674655,4
85,6.172094452247193,5.5,-24.27465219458477,0.8367186159525802,0.0,-0.0,3
85,6.172094452247193,7.5,-34.518107841061266,-5.308469701059231,3.7077621282924826,-2.55,2
85,6.240673279494383,8.0,-33.74898859588859,0.7658000156979745,4.399775527382963,-2.9397236789606564,2
85,6.309252106741575,5.5,-21.51018826688749,5.954587788410883,0.0,-0.0,3
85,6.3778309339887675,10.5,-49.07393669039544,-2.83845294492056,5.644761583391573,-6.510504332743098,4
85,6.44640976123596,8.0,-32.230952635502106,11.045741902375509,4.476109421758538,-2.8221347318022296,2
85,6.514988588483149,10.5,-48.111403084958994,0.8206897745080362,5.753332367709459,-6.4147616219674655,4
85,6.583567415730339,5.5,-22.88538047615857,11.546962790203832,0.0,-0.0,3
85,6.583567415730339,11.0,-44.4270040008057,6.563292785131626,6.5840716885526085,-6.453681120105021,4
85,6.789303897471914,12.0,-50.05549481018511,20.39539738054565,6.672330927044912,-7.967433714816835,4
85,6.857882724719103,11.0,-44.4270040008057,12.16239400987998,6.5840716885526085,-6.453681120105021,4
85,7.063619206460679,5.5,-23.57817847820184,4.582374163047162,0.0,-0.0,3
85,7.132198033707869,12.0,-49.07393669039544,6.955943299466272,6.807838619317197,-7.851963660978909,4
85,7.4750921699438235,7.0,-6.3793702084428,10.033017295523626,3.5832256659104664,-0.4006168083848874,5
85,7.4750921699438235,11.0,-45.32539043561643,-9.508568922800864,6.482074046986605,-6.55612050296383,4
85,7.612249824438205,11.5,-48.111403084958994,-13.556618225682847,6.550457056902287,-7.303527390629751,4
85,7.749407478932589,12.5,-48.111403084958994,-10.340668966381925,7.3217311418530135,-8.16347065202171,4
85,7.81798630617978,6.5,-22.19610085682055,26.219387425656727,2.3147407395555177,-0.9444444444444444,5
85,7.81798630617978,12.0,-43.54221902815587,-14.078172139012873,7.533038342306951,-7.15914333795136,4
85,8.298038096910117,6.0,-11.536959032815485,7.0525440122994825,0.0,-0.0,5
85,8.50377457865169,7.0,-6.3793702084428,5.093636511846107,3.5832256659104664,-0.4006168083848874,5
85,8.50377457865169,13.5,-46.238257307320204,10.242490907913707,8.364524958285303,-8.734112560656763,4
85,8.709511060393261,12.0,-42.6702338712576,-1.451825605154811,7.641116846814126,-7.043673284113436,4
85,8.778089887640455,6.5,-11.536959032815485,5.8026816330813435,2.449489742783178,-0.4999999999999999,5
85,8.983826369382024,12.0,-40.1240345935164,10.469855317385036,7.946487693734048,-6.697263122599658,4
85,9.052405196629216,7.0,-16.127620213160757,6.160627325028736,3.4636561001702972,-1.0015420209622192,5
85,9.258141678370789,12.0,-39.296480239187495,3.5930412025882545,8.042387705153242,-6.5817930687617325,4
85,9.395299332865171,12.5,-38.47859513329794,12.878716269804714,8.58451807717148,-6.8231993509435185,4
85,9.532456987359557,12.5,-37.66988696432964,11.76556333340126,8.679966646690199,-6.701356505390957,4
86,2.1945224719101155,7.5,-45.32539043561643,-8.151371552360791,3.1638584039112754,-3.1999999999999997,1
86,2.4002589536516865,7.5,-46.238257307320204,-4.690884784318741,3.1124748994971827,-3.2500000000000004,1
86,2.5374166081460707,6.0,-19.471220634490688,28.554289846972928,0.0,-0.0,2
86,2.8803107443820264,5.5,-10.240348321186223,4.793110165697644,0.0,-0.0,2
86,2.9488895716292163,7.0,-40.1240345935164,1.5236444182229791,2.756988874537035,-2.323577488632348,1
86,3.1546260533707877,5.5,-21.51018826688749,-0.920180605053454,0.0,-0.0,2
86,3.2917837078651715,8.0,-48.111403084958994,-7.080342441711397,3.533053797467917,-3.9392297298072796,-1
86,3.360362535112362,5.0,-11.536959032815485,-0.9986045805464248,0.0,-0.0,2
86,3.360362535112362,7.0,-40.1240345935164,-3.4836307722034103,2.756988874537035,-2.323577488632348,1
86,3.5660990168539364,6.0,-24.27465219458477,5.763052922341155,0.0,-0.0,2
86,3.7718354985955074,7.5,-35.29439467666015,22.052979780176415,3.6728735344413916,-2.5999999999999996,1
86,3.8404143258426977,6.0,-18.12620396055673,3.222165255341692,0.0,-0.0,2
86,3.9775719803370824,5.5,-12.187474135425033,-1.967515135529723,0.0,-0.0,2
86,4.046150807584272,5.0,-12.187474135425033,-3.904824176139616,0.0,-0.0,2
86,4.183308462078654,6.0,-7.662255660766064,-0.8174061363766788,0.0,-0.0,2
86,4.183308462078654,7.5,-36.07819997184263,13.1358544019508,3.636963018783667,-2.6499999999999995,1
86,4.389044943820228,6.0,-20.827496932012146,2.98980922271984,0.0,-0.0,2
86,4.663360252808992,6.0,-23.57817847820184,14.238376102053564,0.0,-0.0,2
86,4.869096734550563,9.0,-36.07819997184263,-7.898325981059768,5.421664361102082,-3.950386760249628,-1
86,5.0062543890449485,7.5,-22.88538047615857,16.189877432776562,4.14578098794425,-1.75,-1
86,5.211990870786519,6.0,-18.12620396055673,5.244088747507957,0.0,-0.0,2
86,5.417727352528093,6.0,-16.127620213160757,-0.943433537814854,0.0,-0.0,2
86,5.7606214887640474,9.5,-14.806506911897516,-0.2781404498247949,7.120885209918742,-1.882284204672741,2
86,5.829200316011238,6.5,-22.19610085682055,26.12449573351155,2.3147407395555177,-0.9444444444444444,2
86,6.034936797752812,6.5,-22.19610085682055,17.111186690620595,2.3147407395555177,-0.9444444444444444,2
86,6.034936797752812,8.5,-24.97496536765996,-17.154930390461217,5.457806731736445,-2.5421144110783733,2
86,6.172094452247193,9.5,-13.493398821551688,-20.336140763401986,7.1621497393512294,-1.718607317309894,2
86,6.44640976123596,6.0,-22.88538047615857,-12.149843600670438,0.0,-0.0,2
86,6.583567415730339,8.0,-18.12620396055673,-10.281486736812424,5.028904109566008,-1.6462452602179676,2
86,6.65214624297753,5.5,-15.466009953420546,-12.108397716789085,0.0,-0.0,2
86,6.65214624297753,9.0,-40.96178855234937,-1.180957886055342,5.065679728438338,-4.397600355749587,3
86,6.65214624297753,12.5,-51.05755873101862,-12.998060854149376,6.892472186342588,-8.528999188679398,4
86,6.720725070224724,13.0,-51.05755873101862,-12.33481247924587,7.248669524577819,-8.969770906966176,4
86,6.789303897471914,12.0,-49.07393669039544,-15.114978667713778,6.807838619317197,-7.851963660978909,4
86,6.857882724719103,5.5,-11.536959032815485,-12.160761726990955,0.0,-0.0,2
86,6.995040379213486,9.0,-39.296480239187495,-8.188814590244831,5.191338940966965,-4.2485291572496,3
86,7.132198033707869,7.5,-19.471220634490688,32.240174933036016,4.242640687119285,-1.4999999999999996,2
86,7.26935568820225,11.5,-46.238257307320204,-4.843262258600639,6.785685277947836,-7.085511647625878,4
86,7.406513342696633,5.5,-12.187474135425033,-13.752155108749884,0.0,-0.0,2
86,7.406513342696633,11.5,-45.32539043561643,-10.903632669253867,6.897709406877649,-6.9765037761239395,4
86,7.612249824438205,5.5,-16.127620213160757,-6.57169207548588,0.0,-0.0,2
86,7.612249824438205,11.0,-44.4270040008057,-2.8853215493300386,6.5840716885526085,-6.453681120105021,4
86,7.680828651685394,8.5,-30.73786867212789,-6.7180913135462275,5.1749634697822025,-3.0772963923580314,3
86,7.749407478932589,9.0,-30.000000000000004,-0.3784049479322645,5.809475019311125,-3.3541019662496847,3
86,7.749407478932589,12.0,-48.111403084958994,-3.0294037416424064,6.938779911963389,-7.736493607140986,4
86,7.88656513342697,11.0,-44.4270040008057,-3.961473430095831,6.5840716885526085,-6.453681120105021,4
86,7.88656513342697,12.0,-47.166571933932765,-0.6807550171484388,7.065408693062275,-7.621023553303062,4
86,8.02372278792135,11.0,-41.8103148957786,-3.0896690247796577,6.871842709362768,-6.146362971528592,4
86,8.092301615168545,6.0,-19.471220634490688,8.969554529155928,0.0,-0.0,2
86,8.298038096910117,12.0,-42.6702338712576,26.3347943997552,7.641116846814126,-7.043673284113436,4
86,8.50377457865169,6.0,-15.466009953420546,6.6061792303229705,0.0,-0.0,2
86,8.64093223314607,12.0,-40.1240345935164,-5.863779336831064,7.946487693734048,-6.697263122599658,4
86,8.709511060393261,6.0,-16.127620213160757,5.905605480202488,0.0,-0.0,2
86,8.778089887640455,13.0,-45.32539043561643,-8.398007430731955,8.108310018618228,-8.200933400654788,4
86,8.915247542134836,6.0,-19.471220634490688,9.977451546277782,0.0,-0.0,2
86,8.983826369382024,8.0,-6.3793702084428,2.1989559383400747,5.258737584977436,-0.5879447357921309,2
86,9.052405196629216,6.0,-12.839588406904149,9.031453518261355,0.0,-0.0,2
86,9.120984023876408,12.5,-39.296480239187495,22.33129090796256,8.486247043828556,-6.94504219649608,4
86,9.326720505617981,6.5,-18.797368824406547,-1.1886241779452429,2.3666601460525714,-0.8055555555555558,2
86,9.326720505617981,12.0,-40.96178855234937,3.403799732279382,7.847717290184877,-6.812733176437584,4
86,9.669614641853936,7.5,-16.791447114588692,16.103699586601124,4.308131845707603,-1.2999999999999998,2
86,9.669614641853936,13.0,-37.66988696432964,-5.6848791935280145,9.12854024001539,-7.047677141187711,4
86,9.669614641853936,14.5,-40.96178855234937,1.4426514248706437,9.968225754433837,-8.6535816462689,-1
86,9.875351123595513,7.5,-18.12620396055673,20.18426310843216,4.27668095606862,-1.4,2
86,9.9439299508427,13.5,-36.07819997184263,-2.1174311845257194,9.774044426154633,-7.121661010997051,4
86,10.149666432584276,13.0,-36.86989764584403,12.58028845518086,9.226050075736637,-6.919537556802479,4
86,10.286824087078656,7.5,-9.594068226860461,3.668675991659542,4.437059837324712,-0.75,2
86,10.286824087078656,14.0,-34.518107841061266,10.532635373946755,10.42219853112683,-7.167829363048327,4
87,4.389044943820228,8.0,-40.96178855234937,8.882367622771506,3.9958620572095476,-3.4688739411735745,1
87,4.663360252808992,7.5,-42.6702338712576,9.24427842995926,3.30870065131314,-3.0500000000000007,1
87,4.800517907303373,7.5,-36.07819997184263,8.00180006383502,3.636963018783667,-2.6499999999999995,1
87,5.0062543890449485,7.5,-38.47859513329794,5.916217971395326,3.522782990761707,-2.8,1
87,5.143412043539328,7.5,-37.66988696432964,5.4051743941428745,3.561951712193751,-2.750000000000001,1
87,5.417727352528093,7.5,-37.66988696432964,6.863390935775621,3.561951712193751,-2.750000000000001,1
87,5.623463834269668,6.5,-16.791447114588692,15.317409024578199,2.3934065809486684,-0.7222222222222221,2
87,5.692042661516857,8.0,-32.98670708247892,4.929436255354774,4.438496019326845,-2.8809292053814435,1
87,5.966357970505619,8.0,-32.98670708247892,6.2805294212161495,4.438496019326845,-2.8809292053814435,1
87,6.034936797752812,7.5,-37.66988696432964,6.0731434135913895,3.561951712193751,-2.750000000000001,1
87,6.103515625000004,6.0,-24.27465219458477,9.002885844519607,0.0,-0.0,2
87,6.240673279494383,5.5,-18.797368824406547,6.923729311541492,0.0,-0.0,2
87,6.44640976123596,6.5,-19.471220634490688,10.403471758800633,2.3570226039551585,-0.8333333333333331,2
87,6.789303897471914,6.5,-14.149004508934642,16.430750469180275,2.4241582476968255,-0.6111111111111112,2
87,7.132198033707869,6.5,-18.797368824406547,9.629711048649089,2.3666601460525714,-0.8055555555555558,2
87,7.132198033707869,8.5,-22.19610085682055,7.035943436123941,5.574633908148279,-2.2745234204385447,2
87,7.33793451544944,6.5,-16.127620213160757,9.653656382454042,2.40161339802647,-0.6944444444444444,2
87,7.33793451544944,8.0,-19.471220634490688,7.089418259968514,4.988876515698589,-1.7638342073763935,2
87,7.680828651685394,7.0,-16.127620213160757,-6.601483603797427,3.4636561001702972,-1.0015420209622192,2
87,7.680828651685394,9.0,-23.57817847820184,-19.650179387055445,6.148170459575759,-2.683281572999748,2
87,7.88656513342697,10.0,-37.66988696432964,-12.396563037957616,6.332358599455557,-4.88888888888889,3
87,7.88656513342697,13.5,-47.166571933932765,2.8082227977130394,8.221921916437783,-8.868483523128406,-1
87,8.092301615168545,7.0,-19.471220634490688,28.604477833614634,3.3993463423951895,-1.2018504251546627,2
87,8.160880442415735,10.0,-35.29439467666015,-17.84646402669207,6.529552950118029,-4.622222222222222,3
