Frame,V,R,A,SNR,X,Y
84,7.406513342696633,11.5,-44.4270040008057,12.449325993786733,8.049999999999999,5.607807058021878
84,7.4750921699438235,13.0,-49.07393669039544,4.871955486140008,9.822222222222221,6.043504828928656
84,7.81798630617978,11.0,-44.4270040008057,3.6360452633197857,7.699999999999999,5.070502933634887
84,8.160880442415735,11.5,-41.8103148957786,24.014364066102342,7.666666666666668,6.1214558907356516
84,8.4351957514045,11.5,-41.8103148957786,6.245762102366276,7.666666666666668,6.1214558907356516
85,0.13715765449438422,6.0,-24.27465219458477,11.186513905709317,2.466666666666667,0.0
85,0.2743153089887649,6.0,-24.27465219458477,7.8278460900937,2.466666666666667,0.0
85,0.4114729634831491,7.0,-22.19610085682055,-2.5522927357300467,2.6444444444444444,2.4509005651488427
85,0.6857882724719104,6.0,-24.97496536765996,24.128223286383424,2.533333333333333,0.0
85,0.7543670997191043,7.5,-26.387799961243,-13.255718182842564,3.3333333333333335,3.0230595245361753
85,1.16584006320225,6.5,-41.8103148957786,-1.148028140835998,4.333333333333334,0.0
85,1.4401553721910147,6.5,-41.8103148957786,9.468694683235762,4.333333333333334,0.0
85,1.7144706811797759,5.5,-26.387799961243,7.320150444455107,2.4444444444444446,0.0
85,1.7144706811797759,8.5,-40.1240345935164,12.349934886078474,5.477777777777777,2.498789830554773
85,1.7144706811797759,11.0,-40.96178855234937,-4.955364972215966,7.211111111111111,5.7445519009936605
85,1.78304950842697,6.5,-43.54221902815587,4.840974458782499,4.477777777777778,0.0
85,2.0573648174157317,7.0,-43.54221902815587,19.1064355262182,4.822222222222222,0.0
85,2.2631012991573063,7.0,-43.54221902815587,10.322501103025377,4.822222222222222,0.0
85,2.331680126404496,8.5,-17.457603123722087,-9.095519582000511,2.5499999999999994,5.454126877878807
85,2.4688377808988804,5.5,-12.839588406904149,-8.979471000449221,1.222222222222222,0.0
85,2.5374166081460707,6.5,-42.6702338712576,-10.188602170186632,4.405555555555557,0.0
85,2.6059954353932606,6.0,-22.19610085682055,-11.90162266152096,2.2666666666666666,0.0
85,2.6059954353932606,7.5,-50.05549481018511,-13.25423494523275,5.75,0.0
85,3.0860472261235965,6.0,-24.27465219458477,22.26563730821432,2.466666666666667,0.0
85,3.2232048806179816,6.0,-26.387799961243,20.93637992590768,2.666666666666667,0.0
85,3.4289413623595517,7.5,-49.07393669039544,-13.094718074654624,5.666666666666666,0.0
85,3.4975201896067425,7.0,-45.32539043561643,-12.176116411598814,4.977777777777777,0.0
85,3.4975201896067425,9.0,-37.66988696432964,-20.230822417014462,5.500000000000002,3.840572873934302
85,3.7032566713483166,7.0,-46.238257307320204,-9.076207519789802,5.055555555555556,0.0
85,3.7718354985955074,6.0,-24.97496536765996,-2.6728397664218453,2.533333333333333,0.0
85,3.908993153089892,9.0,-39.296480239187495,-3.828892482984353,5.699999999999998,3.5369478367654805
85,4.046150807584272,7.5,-46.238257307320204,-3.0643242739690186,5.416666666666668,0.0
85,4.183308462078654,7.0,-41.8103148957786,-8.977430501468994,4.666666666666667,0.0
85,4.183308462078654,9.0,-40.1240345935164,-7.656851775192853,5.799999999999999,3.3704599092705445
85,4.526202598314608,4.5,-14.149004508934642,21.23388922743672,1.1,0.0
85,4.526202598314608,7.0,-39.296480239187495,-10.52659494930601,4.433333333333333,0.0
85,4.663360252808992,8.5,-46.238257307320204,-8.680579270701138,6.138888888888889,0.0
85,4.937675561797756,5.0,-13.493398821551688,9.354788838068256,1.1666666666666665,0.0
85,5.0062543890449485,7.5,-37.66988696432964,-12.659753162384506,4.583333333333335,0.0
85,5.211990870786519,5.0,-22.19610085682055,3.3708812640276533,1.8888888888888888,0.0
85,5.211990870786519,7.5,-36.86989764584403,-6.910719631081317,4.500000000000001,0.0
85,5.211990870786519,9.0,-38.47859513329794,1.3349705067752091,5.6,3.6932370625238766
85,5.211990870786519,11.5,-53.13010235415599,-14.422441770400665,9.200000000000001,3.407345007480161
85,5.349148525280904,5.0,-21.51018826688749,3.114119716956643,1.8333333333333335,0.0
85,5.486306179775284,5.0,-21.51018826688749,6.392607290049951,1.8333333333333335,0.0
85,5.554885007022474,7.5,-36.86989764584403,9.810641146877725,4.500000000000001,0.0
85,5.554885007022474,9.5,-38.47859513329794,15.49017052762347,5.911111111111111,4.394174032978071
85,5.623463834269668,11.0,-50.05549481018511,27.519217868343176,8.433333333333334,3.7254380801308313
85,5.829200316011238,5.0,-20.827496932012146,4.5070197631361255,1.777777777777778,0.0
85,5.897779143258429,8.0,-37.66988696432964,-10.103861072324463,4.88888888888889,2.0245407953653944
85,5.966357970505619,10.5,-49.07393669039544,-9.943948247012905,7.933333333333332,3.3633647173956973
85,6.034936797752812,5.5,-8.949018065329241,-1.6249058031530463,0.8555555555555557,0.0
85,6.103515625000004,10.5,-48.111403084958994,-7.508869792278918,7.816666666666666,3.626254572175291
85,6.172094452247193,5.5,-24.27465219458477,0.8367186159525802,2.261111111111111,0.0
85,6.172094452247193,7.5,-34.518107841061266,-5.308469701059231,4.25,1.4790199457749016
85,6.240673279494383,8.0,-33.74898859588859,0.7658000156979745,4.444444444444445,2.871743996293353
85,6.309252106741575,5.5,-21.51018826688749,5.954587788410883,2.0166666666666666,0.0
85,6.3778309339887675,10.5,-49.07393669039544,-2.83845294492056,7.933333333333332,3.3633647173956973
85,6.44640976123596,8.0,-32.230952635502106,11.045741902375509,4.266666666666666,3.1297852251481344
85,6.514988588483149,10.5,-48.111403084958994,0.8206897745080362,7.816666666666666,3.626254572175291
85,6.583567415730339,5.5,-22.88538047615857,11.546962790203832,2.138888888888889,0.0
85,6.583567415730339,11.0,-44.4270040008057,6.563292785131626,7.699999999999999,5.070502933634887
85,6.789303897471914,12.0,-50.05549481018511,20.39539738054565,9.2,4.83321838943783
85,6.857882724719103,11.0,-44.4270040008057,12.16239400987998,7.699999999999999,5.070502933634887
85,7.063619206460679,5.5,-23.57817847820184,4.582374163047162,2.2000000000000006,0.0
85,7.132198033707869,12.0,-49.07393669039544,6.955943299466272,9.066666666666665,5.078932521264244
85,7.4750921699438235,7.0,-6.3793702084428,10.033017295523626,0.7777777777777772,3.5206621150566346
85,7.4750921699438235,11.0,-45.32539043561643,-9.508568922800864,7.822222222222221,4.879840110718062
85,7.612249824438205,11.5,-48.111403084958994,-13.556618225682847,8.561111111111112,4.7913856600371725
85,7.749407478932589,12.5,-48.111403084958994,-10.340668966381925,9.305555555555555,5.801433943644375
85,7.81798630617978,6.5,-22.19610085682055,26.219387425656727,2.4555555555555557,0.469304712932072
85,7.81798630617978,12.0,-43.54221902815587,-14.078172139012873,8.266666666666666,6.297795028597091
85,8.298038096910117,6.0,-11.536959032815485,7.0525440122994825,1.1999999999999997,0.0
85,8.50377457865169,7.0,-6.3793702084428,5.093636511846107,0.7777777777777772,3.5206621150566346
85,8.50377457865169,13.5,-46.238257307320204,10.242490907913707,9.750000000000002,7.154544010627091
85,8.709511060393261,12.0,-42.6702338712576,-1.451825605154811,8.133333333333335,6.469071717711038
85,8.778089887640455,6.5,-11.536959032815485,5.8026816330813435,1.2999999999999998,2.135415650406261
85,8.983826369382024,12.0,-40.1240345935164,10.469855317385036,7.7333333333333325,6.9423018917039006
85,9.052405196629216,7.0,-16.127620213160757,6.160627325028736,1.9444444444444446,3.036302982653268
85,9.258141678370789,12.0,-39.296480239187495,3.5930412025882545,7.599999999999998,7.088018058667743
85,9.395299332865171,12.5,-38.47859513329794,12.878716269804714,7.777777777777778,7.730211694352629
85,9.532456987359557,12.5,-37.66988696432964,11.76556333340126,7.638888888888891,7.867488579159796
86,2.1945224719101155,7.5,-45.32539043561643,-8.151371552360791,5.333333333333333,0.0
86,2.4002589536516865,7.5,-46.238257307320204,-4.690884784318741,5.416666666666668,0.0
86,2.5374166081460707,6.0,-19.471220634490688,28.554289846972928,1.9999999999999996,0.0
86,2.8803107443820264,5.5,-10.240348321186223,4.793110165697644,0.9777777777777775,0.0
86,2.9488895716292163,7.0,-40.1240345935164,1.5236444182229791,4.511111111111111,0.0
86,3.1546260533707877,5.5,-21.51018826688749,-0.920180605053454,2.0166666666666666,0.0
86,3.2917837078651715,8.0,-48.111403084958994,-7.080342441711397,5.955555555555556,0.0
86,3.360362535112362,5.0,-11.536959032815485,-0.9986045805464248,0.9999999999999998,0.0
86,3.360362535112362,7.0,-40.1240345935164,-3.4836307722034103,4.511111111111111,0.0
86,3.5660990168539364,6.0,-24.27465219458477,5.763052922341155,2.466666666666667,0.0
86,3.7718354985955074,7.5,-35.29439467666015,22.052979780176415,4.333333333333333,1.2133516482134195
86,3.8404143258426977,6.0,-18.12620396055673,3.222165255341692,1.8666666666666667,0.0
86,3.9775719803370824,5.5,-12.187474135425033,-1.967515135529723,1.1611111111111105,0.0
86,4.046150807584272,5.0,-12.187474135425033,-3.904824176139616,1.0555555555555551,0.0
86,4.183308462078654,6.0,-7.662255660766064,-0.8174061363766788,0.7999999999999998,0.0
86,4.183308462078654,7.5,-36.07819997184263,13.1358544019508,4.416666666666666,0.8620067027323843
86,4.389044943820228,6.0,-20.827496932012146,2.98980922271984,2.1333333333333333,0.0
86,4.663360252808992,6.0,-23.57817847820184,14.238376102053564,2.4000000000000004,0.0
86,4.869096734550563,9.0,-36.07819997184263,-7.898325981059768,5.299999999999999,4.112177038990419
86,5.0062543890449485,7.5,-22.88538047615857,16.189877432776562,2.9166666666666665,3.426814199158682
86,5.211990870786519,6.0,-18.12620396055673,5.244088747507957,1.8666666666666667,0.0
86,5.417727352528093,6.0,-16.127620213160757,-0.943433537814854,1.6666666666666667,0.0
86,5.7606214887640474,9.5,-14.806506911897516,-0.2781404498247949,2.4277777777777776,6.953840310341357
86,5.829200316011238,6.5,-22.19610085682055,26.12449573351155,2.4555555555555557,0.469304712932072
86,6.034936797752812,6.5,-22.19610085682055,17.111186690620595,2.4555555555555557,0.469304712932072
86,6.034936797752812,8.5,-24.97496536765996,-17.154930390461217,3.5888888888888886,4.834240017128843
86,6.172094452247193,9.5,-13.493398821551688,-20.336140763401986,2.2166666666666663,7.0239866805745645
86,6.44640976123596,6.0,-22.88538047615857,-12.149843600670438,2.3333333333333335,0.0
86,6.583567415730339,8.0,-18.12620396055673,-10.281486736812424,2.488888888888889,4.669628689603215
86,6.65214624297753,5.5,-15.466009953420546,-12.108397716789085,1.4666666666666661,0.0
86,6.65214624297753,9.0,-40.96178855234937,-1.180957886055342,5.9,3.1921779399024754
86,6.65214624297753,12.5,-51.05755873101862,-12.998060854149376,9.722222222222223,5.072316538005925
86,6.720725070224724,13.0,-51.05755873101862,-12.33481247924587,10.11111111111111,5.546659544154973
86,6.789303897471914,12.0,-49.07393669039544,-15.114978667713778,9.066666666666665,5.078932521264244
86,6.857882724719103,5.5,-11.536959032815485,-12.160761726990955,1.0999999999999996,0.0
86,6.995040379213486,9.0,-39.296480239187495,-8.188814590244831,5.699999999999998,3.5369478367654805
86,7.132198033707869,7.5,-19.471220634490688,32.240174933036016,2.4999999999999996,3.741657386773942
86,7.26935568820225,11.5,-46.238257307320204,-4.843262258600639,8.305555555555557,5.221852823814572
86,7.406513342696633,5.5,-12.187474135425033,-13.752155108749884,1.1611111111111105,0.0
86,7.406513342696633,11.5,-45.32539043561643,-10.903632669253867,8.177777777777777,5.419774037474624
86,7.612249824438205,5.5,-16.127620213160757,-6.57169207548588,1.527777777777778,0.0
86,7.612249824438205,11.0,-44.4270040008057,-2.8853215493300386,7.699999999999999,5.070502933634887
86,7.680828651685394,8.5,-30.73786867212789,-6.7180913135462275,4.344444444444445,4.1684292568227415
86,7.749407478932589,9.0,-30.000000000000004,-0.3784049479322645,4.5,4.974937185533099
86,7.749407478932589,12.0,-48.111403084958994,-3.0294037416424064,8.933333333333334,5.3099487337973
86,7.88656513342697,11.0,-44.4270040008057,-3.961473430095831,7.699999999999999,5.070502933634887
86,7.88656513342697,12.0,-47.166571933932765,-0.6807550171484388,8.800000000000002,5.528109984434097
86,8.02372278792135,11.0,-41.8103148957786,-3.0896690247796577,7.333333333333334,5.587684871413403
86,8.092301615168545,6.0,-19.471220634490688,8.969554529155928,1.9999999999999996,0.0
86,8.298038096910117,12.0,-42.6702338712576,26.3347943997552,8.133333333333335,6.469071717711038
86,8.50377457865169,6.0,-15.466009953420546,6.6061792303229705,1.5999999999999992,0.0
86,8.64093223314607,12.0,-40.1240345935164,-5.863779336831064,7.7333333333333325,6.9423018917039006
86,8.709511060393261,6.0,-16.127620213160757,5.905605480202488,1.6666666666666667,0.0
86,8.778089887640455,13.0,-45.32539043561643,-8.398007430731955,9.244444444444444,6.894943575808311
86,8.915247542134836,6.0,-19.471220634490688,9.977451546277782,1.9999999999999996,0.0
86,8.983826369382024,8.0,-6.3793702084428,2.1989559383400747,0.8888888888888883,5.216308708580223
86,9.052405196629216,6.0,-12.839588406904149,9.031453518261355,1.3333333333333333,0.0
86,9.120984023876408,12.5,-39.296480239187495,22.33129090796256,7.916666666666665,7.587910706438822
86,9.326720505617981,6.5,-18.797368824406547,-1.1886241779452429,2.094444444444445,1.3650283766778608
86,9.326720505617981,12.0,-40.96178855234937,3.403799732279382,7.866666666666667,6.790843508398317
86,9.669614641853936,7.5,-16.791447114588692,16.103699586601124,2.1666666666666665,3.9440531887330774
86,9.669614641853936,13.0,-37.66988696432964,-5.6848791935280145,7.944444444444446,8.359772871862953
86,9.669614641853936,14.5,-40.96178855234937,1.4426514248706437,9.505555555555556,9.159389367214766
86,9.875351123595513,7.5,-18.12620396055673,20.18426310843216,2.3333333333333335,3.8477987935383995
86,9.9439299508427,13.5,-36.07819997184263,-2.1174311845257194,7.949999999999998,9.113040107450422
86,10.149666432584276,13.0,-36.86989764584403,12.58028845518086,7.800000000000001,8.494704232638119
86,10.286824087078656,7.5,-9.594068226860461,3.668675991659542,1.25,4.322904116447646
86,10.286824087078656,14.0,-34.518107841061266,10.532635373946755,7.933333333333334,9.852016150119843
87,4.389044943820228,8.0,-40.96178855234937,8.882367622771506,5.2444444444444445,0.7041324230113277
87,4.663360252808992,7.5,-42.6702338712576,9.24427842995926,5.083333333333335,0.0
87,4.800517907303373,7.5,-36.07819997184263,8.00180006383502,4.416666666666666,0.8620067027323843
87,5.0062543890449485,7.5,-38.47859513329794,5.916217971395326,4.666666666666667,0.0
87,5.143412043539328,7.5,-37.66988696432964,5.4051743941428745,4.583333333333335,0.0
87,5.417727352528093,7.5,-37.66988696432964,6.863390935775621,4.583333333333335,0.0
87,5.623463834269668,6.5,-16.791447114588692,15.317409024578199,1.8777777777777775,1.6504395224557469
87,5.692042661516857,8.0,-32.98670708247892,4.929436255354774,4.355555555555556,3.0048520433573986
87,5.966357970505619,8.0,-32.98670708247892,6.2805294212161495,4.355555555555556,3.0048520433573986
87,6.034936797752812,7.5,-37.66988696432964,6.0731434135913895,4.583333333333335,0.0
87,6.103515625000004,6.0,-24.27465219458477,9.002885844519607,2.466666666666667,0.0
87,6.240673279494383,5.5,-18.797368824406547,6.923729311541492,1.7722222222222226,0.0
87,6.44640976123596,6.5,-19.471220634490688,10.403471758800633,2.166666666666666,1.2472191289246477
87,6.789303897471914,6.5,-14.149004508934642,16.430750469180275,1.588888888888889,1.9301378444985298
87,7.132198033707869,6.5,-18.797368824406547,9.629711048649089,2.094444444444445,1.3650283766778608
87,7.132198033707869,8.5,-22.19610085682055,7.035943436123941,3.2111111111111112,5.093011430587877
87,7.33793451544944,6.5,-16.127620213160757,9.653656382454042,1.8055555555555556,1.7291527219428793
87,7.33793451544944,8.0,-19.471220634490688,7.089418259968514,2.666666666666666,4.570436400267362
87,7.680828651685394,7.0,-16.127620213160757,-6.601483603797427,1.9444444444444446,3.036302982653268
87,7.680828651685394,9.0,-23.57817847820184,-19.650179387055445,3.6000000000000005,5.660388679233963
87,7.88656513342697,10.0,-37.66988696432964,-12.396563037957616,6.1111111111111125,5.162782291328416
87,7.88656513342697,13.5,-47.166571933932765,2.8082227977130394,9.900000000000002,6.945502141674132
87,8.092301615168545,7.0,-19.471220634490688,28.604477833614634,2.333333333333333,2.748737083745106
87,8.160880442415735,10.0,-35.29439467666015,-17.84646402669207,5.777777777777777,5.5332887102172155
87,8.366616924157308,9.0,-18.797368824406547,-1.5214868050224093,2.900000000000001,6.048966853934643
87,8.50377457865169,12.5,-42.6702338712576,-6.6858599838278,8.472222222222223,6.962144110637464
87,8.64093223314607,7.0,-20.827496932012146,4.515367305422954,2.488888888888889,2.6087223115474436
87,8.778089887640455,8.5,-16.791447114588692,-5.366328140681864,2.4555555555555553,5.497294508536016
87,8.846668714887644,9.5,-27.100685348240205,-5.739314951422014,4.3277777777777775,5.959894252935436
87,8.983826369382024,10.0,-26.387799961243,11.803636383723912,4.444444444444445,6.651835354264785
87,8.983826369382024,13.0,-42.6702338712576,10.826035707815368,8.811111111111114,7.4407204615987474
87,9.052405196629216,8.5,-17.457603123722087,22.566022074506996,2.5499999999999994,5.454126877878807
87,9.120984023876408,6.5,-10.240348321186223,3.0674041524113207,1.1555555555555552,2.216910317993197
87,9.120984023876408,14.0,-42.6702338712576,9.342697581564133,9.48888888888889,8.364268506828372
87,9.1895628511236,12.0,-40.1240345935164,-9.055469399080977,7.7333333333333325,6.9423018917039006
87,9.258141678370789,9.5,-18.12620396055673,-6.793692799669985,2.9555555555555557,6.74645768963422
87,9.258141678370789,12.5,-38.47859513329794,-8.683585997938241,7.777777777777778,7.730211694352629
87,9.326720505617981,14.0,-41.8103148957786,-7.568149359006063,9.333333333333334,8.537498983243797
87,9.532456987359557,12.5,-37.66988696432964,-5.939586066342255,7.638888888888891,7.867488579159796
87,9.601035814606746,6.5,-10.240348321186223,-9.447839233819364,1.1555555555555552,2.216910317993197
87,9.806772296348317,6.5,-9.594068226860461,12.946067584986816,1.0833333333333333,2.2530843057659635
87,9.9439299508427,7.0,-16.127620213160757,7.109291689762975,1.9444444444444446,3.036302982653268
87,10.081087605337082,7.0,-14.806506911897516,8.392588848940601,1.7888888888888888,3.130475450025104
