帧号,车辆ID,速度(m/s),距离(m),角度(deg),Yaw(deg)
125,69,-8.20314650896602,198.96523853094197,0.5039518849249953,-180.0
125,70,-12.082737958604522,197.64880505308264,2.5373387658265045,-180.0
125,71,-10.127568306874071,203.9186532812747,1.4752749584426499,-180.0
125,72,-8.410508233502599,213.68938117101078,0.4692265680698537,-180.0
126,55,7.9433047679523465,21.231724192960755,-4.727901176034895,-3.0517578125e-05
126,56,10.83163665083758,43.91729257542282,-6.865722106848175,-3.0517578125e-05
126,57,13.624481545614008,61.50079852148251,-8.179487577005842,-3.0517578125e-05
126,58,13.27594468488197,45.048147951213444,-11.200132521372183,-3.0517578125e-05
126,59,10.658813350386264,28.70943078077008,-10.536784004887126,-3.0517578125e-05
126,60,3.1475669917101263,6.764409054006786,-14.993354164449949,-3.0517578125e-05
126,61,-8.268192871866322,181.12254552432168,0.5535985262370127,-180.0
126,62,-11.755409028087652,163.40385328572282,3.0695602434511686,-180.0
126,63,12.756896209457981,29.10205168984254,-17.497614224744087,-3.0517578125e-05
126,64,-11.039409533445244,172.3173457292102,1.7459031582736197,-180.0
126,65,8.722346171655753,13.301495673303698,-23.246794732644673,-3.0517578125e-05
126,67,-11.656108894288133,179.14634866737308,2.7995972117498598,-180.0
126,68,-10.736421390777014,187.26535515275472,1.6065024927132057,-180.0
126,69,-8.233861813680127,198.14184762826085,0.5060461430037339,-180.0
126,70,-12.16646338402353,196.43214304109375,2.5530649200680484,-180.0
126,71,-10.219566185008862,202.89669596570883,1.482707330987874,-180.0
126,72,-8.382843873654945,212.85110306157785,0.4710745791942024,-180.0
127,55,7.868599690706371,22.017302918409317,-4.5588458253044575,-3.0517578125e-05
127,56,10.90045365977701,45.006897836890076,-6.6987336552302255,-3.0517578125e-05
127,57,13.57240405077857,62.857601820194795,-8.001760537422573,-3.0517578125e-05
127,58,13.36764893819002,46.38381783880653,-10.873623769113756,-3.0517578125e-05
127,59,10.589131062091509,29.766823504434573,-10.15844305124033,-3.0517578125e-05
127,60,3.943695673771281,7.1200637900565065,-14.228189022415917,-3.0517578125e-05
127,61,-8.262914542619997,180.29625794077424,0.5561357165648009,-180.0
127,62,-11.780423154758346,162.2258052062844,3.091872297929827,-180.0
127,63,12.760354851671691,30.37420353622148,-16.74264822426827,-3.0517578125e-05
127,64,-11.08341609123301,171.20899877901368,1.757209055931579,-180.0
127,65,9.047406103260364,14.192041974244708,-21.71103047021731,-3.0517578125e-05
127,67,-11.658463672882505,177.9804814683002,2.817950821304761,-180.0
127,68,-10.744291343180972,186.19091165109364,1.6157755155092928,-180.0
127,69,-8.247390468926053,197.31711040820076,0.5081613473519986,-180.0
127,70,-12.01825662618828,195.2303050837403,2.5687920970530604,-180.0
127,71,-10.192556546080672,201.8774376854994,1.4901950509899053,-180.0
127,72,-8.399973201010626,212.0111043073347,0.4729410428895986,-180.0
128,55,7.926560364430253,22.808801535398008,-4.400329827185909,-3.0517578125e-05
128,56,10.893117667763088,46.09579585623323,-6.539793528126277,-3.0517578125e-05
128,57,13.644380003274168,64.22161562498513,-7.830731813954834,-3.0517578125e-05
128,58,13.413972221735344,47.724204932566884,-10.564664461639742,-3.0517578125e-05
128,59,10.652708021006903,30.830731029133553,-9.80436915843949,-3.0517578125e-05
128,60,4.614281246173321,7.5488282734332985,-13.404485458633555,-3.0517578125e-05
128,61,-8.202082703590488,179.47604422780262,0.5586773625384106,-180.0
128,62,-11.757648332480592,161.0500168183941,3.114467510189094,-180.0
128,63,12.812185794273876,31.65199163758661,-16.04807964750606,-3.0517578125e-05
128,64,-10.979584134764128,170.11103199580143,1.7685544000129843,-180.0
128,65,9.277970513724018,15.108138031976823,-20.334164644228633,-3.0517578125e-05
128,67,-11.721148221901716,176.80836621120673,2.836647083303482,-180.0
128,68,-10.84939475609154,185.10596836624808,1.6252484340073365,-180.0
128,69,-8.218006049046478,196.4952972298063,0.5102867148135399,-180.0
128,70,-12.062981180005243,194.02400205093303,2.5847738261885533,-180.0
128,71,-10.304459122446708,200.8469886963467,1.4978422604815087,-180.0
128,72,-8.405852656429412,211.17051361585774,0.47482368698930627,-180.0
129,55,7.966791770476257,23.604422466869245,-4.251732758054675,-3.0517578125e-05
129,56,10.944428988279496,47.18986457793549,-6.3875334515782,-3.0517578125e-05
129,57,13.612440247868276,65.58248292563765,-7.667252950820325,-3.0517578125e-05
129,58,13.431816062937655,49.066464382540865,-10.272475305855743,-3.0517578125e-05
129,59,10.668516776936904,31.896348585797845,-9.47374535211528,-3.0517578125e-05
129,60,5.227233878628366,8.043932439927039,-12.56548347296295,-3.0517578125e-05
129,61,-8.266924701444088,178.64934642563995,0.5612627181340442,-180.0
129,62,-11.749317247892524,159.8750651679608,3.1373791325668883,-180.0
129,63,12.998881323114741,32.94879232125392,-15.400444855330514,-3.0517578125e-05
129,64,-10.998319454333327,169.01119082991028,1.7800669688948998,-180.0
129,65,9.50407103965546,16.048735913196023,-19.094583627426886,-3.0517578125e-05
129,67,-11.703454885797544,175.638007744345,2.8555646078557655,-180.0
129,68,-10.807751886729534,184.0251986383093,1.6347960109053237,-180.0
129,69,-8.249782624894939,195.67031532366477,0.5124382343604595,-180.0
129,70,-12.044414693199428,192.8195421741494,2.6009308501009984,-180.0
129,71,-10.425192589940298,199.80446509041775,1.5056593757277024,-180.0
129,72,-8.37855624335756,210.33265597519832,0.4767151850762116,-180.0
130,55,8.02642891331141,24.406114375168656,-4.111827503837765,-3.0517578125e-05
130,56,10.910125509098428,48.28052588518532,-6.242658081732987,-3.0517578125e-05
130,57,13.66984653502934,66.94909764739911,-7.509831231085845,-3.0517578125e-05
130,58,13.361589898081919,50.40177051171975,-9.997488675335118,-3.0517578125e-05
130,59,10.737456133371307,32.96898463499811,-9.162819115198298,-3.0517578125e-05
130,60,5.650719694003901,8.586605379822961,-11.759600793238066,-3.0517578125e-05
130,61,-8.247240888436892,177.8246204790988,0.5638658606859619,-180.0
130,62,-11.77458827349204,158.69759397192513,3.1606807555799112,-180.0
130,63,12.9651480009795,34.24260096197682,-14.804971937929754,-3.0517578125e-05
130,64,-11.019175545061934,167.90926228836108,1.7917527100195128,-180.0
130,65,9.616649586045984,17.00228071946321,-17.985849702848373,-3.0517578125e-05
130,67,-11.731034669229508,174.4648830326382,2.87478187312406,-180.0
