Frame,gid,model,main_cluster,speed,range,angle,SNR,weight,u,X,Y,selected_for_measurement,V,R,A
202,225,0,1,-8.207859639,116.03713190000002,,22.73390027,0.7418181818181818,0.3325626856449071,-8.455409591000166,115.51676081082962,1,-8.207859639,116.03713190000002,4.178740295
202,226,1,4,-2.678354198,184.0588988,,6.12040683,0.4690011481056257,0.0,-1.717955081439808,183.9177176288538,1,-2.678354198,184.0588988,0.534790795
202,227,2,8,8.023722787999999,57.0,,4.59159332,0.628695652173913,0.5,8.866666666343114,55.86933167873015,1,8.023722787999999,57.0,-8.949018065
202,230,2,2,-8.207859639,126.04033290000001,,5.765571358,0.4690011481056257,0.0,-7.745183996578315,125.60723562917055,1,-8.207859639,126.04033290000001,3.5230477810000003
203,218,2,9,5.280569698,35.5,,11.98396076,0.4690011481056257,0.0,5.127777777746886,34.42318833376777,1,5.280569698,35.5,-8.305109528
203,219,0,11,8.22945927,83.0,,8.967504357000001,0.628695652173913,0.5,9.222222221584737,82.18850660095795,1,8.22945927,83.0,-6.379370207999999
203,221,2,8,5.211990871,27.0,,30.64003118,0.4690011481056257,0.0,5.099999999944392,25.573228188880794,1,5.211990871,27.0,-10.88794813
203,223,1,4,-5.48630618,148.04737519999998,,8.212283325,0.4690011481056257,0.0,-5.085902432804843,147.79431281363148,1,-5.48630618,148.04737519999998,1.968681243
203,224,2,7,4.937675562,17.5,,30.36872051,0.4690011481056257,0.0,4.277777778093302,15.458027599964074,1,4.937675562,17.5,-14.14900451
203,225,0,2,-8.207859639,114.03649170000001,,19.60640467,0.4690011481056257,0.0,-8.309626667394307,113.5177146699699,1,-8.207859639,114.03649170000001,4.178740295
203,225,0,2,-8.207859639,116.03713190000002,,24.45175122,0.7418181818181818,0.32962893523812986,-8.455409591000166,115.51676081082962,1,-8.207859639,116.03713190000002,4.178740295
203,226,1,6,-2.635154937,184.0588988,,8.548135476,0.4690011481056257,0.0,-2.00449882510034,183.91481781501133,1,-2.635154937,184.0588988,0.623993699
203,226,1,6,-2.635154937,186.0595391,,12.38673888,0.5251141552511416,0.49958542945462575,-2.316047059722297,185.91338848001664,1,-2.635154937,186.0595391,0.713229483
203,230,2,3,-8.164660377999999,126.04033290000001,,9.590024535,0.4690011481056257,0.0,-7.949358894570169,125.5944792206574,1,-8.164660377999999,126.04033290000001,3.616042621
203,232,1,1,-8.2510589,140.0448143,,9.618211163,0.4690011481056257,0.0,-8.153467904507728,139.6319124464449,1,-8.2510589,140.0448143,3.337671732
203,233,2,5,-5.443106919,168.05377719999998,,6.6250577129999995,0.4690011481056257,0.0,-4.190580578303284,167.85562565968405,1,-5.443106919,168.05377719999998,1.4288727959999998
204,218,2,9,5.349148525,39.5,,4.350381424,0.628695652173913,0.5,3.949999999816998,38.67360210791652,1,5.349148525,39.5,-5.739170477
204,221,2,7,5.211990871,27.5,,35.90455538,0.4690011481056257,0.0,4.888888888328611,26.14094040843935,1,5.211990871,27.5,-10.24034832
204,223,1,4,-5.529505441,146.046735,,14.65383842,0.4690011481056257,0.0,-5.017174021736419,145.7925813235908,1,-5.529505441,146.046735,1.968681243
204,223,1,4,-5.529505441,148.04737519999998,,17.62438907,0.628695652173913,0.5000835455055953,-5.3191177640382765,147.786103168809,1,-5.529505441,148.04737519999998,2.058993642
204,224,2,6,4.869096735,16.5,,23.01358319,0.4690011481056257,0.0,4.399999999050623,14.27900556790824,1,4.869096735,16.5,-15.46600995
204,224,2,6,4.937675562,17.5,,27.030738800000005,0.45098039215686275,0.19728254549240157,5.249999998915516,15.155444566603352,1,4.937675562,17.5,-17.45760312
204,225,0,2,-8.207859639,118.03777209999998,,17.97888309,0.4690011481056257,0.0,-9.775936046584096,117.42379110190844,1,-8.207859639,118.03777209999998,4.750701252
204,226,1,5,-2.7647527210000002,184.0588988,,9.71536087,0.4690011481056257,0.0,-2.00449882510034,183.91481781501133,1,-2.7647527210000002,184.0588988,0.623993699
204,227,2,10,8.160880442,61.0,,12.57456346,0.628695652173913,0.5,8.811111111058029,59.95301761369973,1,8.160880442,61.0,-8.305109528
204,232,1,3,-8.207859639,138.0441741,,15.5777805,0.4690011481056257,0.0,-8.482820565925294,137.60536238896148,1,-8.207859639,138.0441741,3.5230477810000003
204,232,1,3,-8.207859639,140.0448143,,18.1063762,0.628695652173913,0.500008981039041,-8.605759994149793,139.60476677837536,1,-8.207859639,140.0448143,3.5230477810000003
205,218,2,6,5.349148525,37.0,,9.774430897,0.4690011481056257,0.0,4.933333333483054,35.99530833623661,1,5.349148525,37.0,-7.6622556610000006
205,219,0,9,8.160880442,84.5,,7.0474177120000006,0.628695652173913,0.5,9.388888888239883,83.68451926995988,1,8.160880442,84.5,-6.379370207999999
205,221,2,5,5.143412044,28.0,,35.32700091,0.4690011481056257,0.0,4.977777777207313,26.649985523462128,1,5.143412044,28.0,-10.24034832
205,223,1,2,-5.48630618,146.046735,,5.187143273,0.4690011481056257,0.0,-5.4775744867413225,145.7760096240202,1,-5.48630618,146.046735,2.149418304
205,224,2,4,4.800517907,18.0,,16.73784179,0.4690011481056257,0.039480161171322976,6.3999999994091725,15.298365926057679,1,4.800517907,18.0,-20.82749693
205,224,2,4,4.869096735,17.5,,14.32573783,0.4690011481056257,0.0,5.249999998915516,15.155444566603352,1,4.869096735,17.5,-17.45760312
205,224,2,4,5.0062543889999995,18.5,,30.39716611,0.4838709677419355,0.4055977410131213,4.111111112085723,16.62374101771576,1,5.0062543889999995,18.5,-12.83958841
205,225,0,1,-8.2510589,112.03585149999999,,16.40304032,0.4690011481056257,0.0,-8.533441475431717,111.49086239650062,1,-8.2510589,112.03585149999999,4.3682817730000005
205,225,0,1,-8.2510589,114.03649170000001,,23.742793600000002,0.7418181818181818,0.3333552102193217,-8.685824358513532,113.48954971475227,1,-8.2510589,114.03649170000001,4.3682817730000005
205,227,2,8,8.160880442,63.0,,7.688772155,0.628695652173913,0.5,7.699999999867858,62.1346119324973,1,8.160880442,63.0,-7.020370749
205,231,0,3,-2.7647527210000002,196.06274009999998,,6.943729875,0.4690011481056257,0.0,-1.5248561509555327,195.93180668089354,1,-2.7647527210000002,196.06274009999998,0.445616044
206,218,2,9,5.417727352999999,41.0,,6.395957357,0.628695652173913,0.5,4.5555555552406535,40.14034022754561,1,5.417727352999999,41.0,-6.379370207999999
206,221,2,6,5.280569698,28.5,,38.48794518,0.4690011481056257,0.0,5.066666666086015,27.15840365144411,1,5.280569698,28.5,-10.24034832
206,223,1,3,-5.48630618,144.04609480000002,,13.24554486,0.4690011481056257,0.0,-4.948445610667992,143.79078660737918,1,-5.48630618,144.04609480000002,1.968681243
206,223,1,3,-5.48630618,146.046735,,21.53347732,0.628695652173913,0.5000078963103659,-5.017174021736419,145.7925813235908,1,-5.48630618,146.046735,1.968681243
206,224,2,5,5.074833216,18.5,,35.95434291,0.4690011481056257,0.0,4.93333333226888,16.3985432960591,1,5.074833216,18.5,-15.46600995
206,225,0,2,-8.164660377999999,110.03521129999999,,14.47300954,0.4690011481056257,0.0,-8.381058592349902,109.49203433449962,1,-8.164660377999999,110.03521129999999,4.3682817730000005
206,225,0,2,-8.164660377999999,112.03585149999999,,25.67090256,0.6825396825396826,0.24706506295319164,-8.533441475431717,111.49086239650062,1,-8.164660377999999,112.03585149999999,4.3682817730000005
206,225,0,2,-8.164660377999999,114.03649170000001,,23.90850296,0.5251141552511416,0.4941127292808544,-8.685824358513532,113.48954971475227,1,-8.164660377999999,114.03649170000001,4.3682817730000005
206,227,2,7,8.160880442,60.0,,6.712438784,0.4690011481056257,0.0,9.333333332992753,58.854811943419264,1,8.160880442,60.0,-8.949018065
206,230,2,1,-8.2510589,122.0390525,,8.864084666,0.4690011481056257,0.0,-7.895124962260724,121.5820600949336,1,-8.2510589,122.0390525,3.7092509560000004
206,230,2,1,-8.2510589,124.03969270000002,,13.04895345,0.5251141552511416,0.49837813260952524,-8.024553240012407,123.58176204605857,1,-8.2510589,124.03969270000002,3.7092509560000004
206,231,0,4,-2.678354198,194.06209990000002,,7.38315172,0.4690011481056257,0.0,-1.8113222061615672,193.92735167959947,1,-2.678354198,194.06209990000002,0.534790795
206,231,0,4,-2.678354198,196.06274009999998,,10.64538985,0.5251141552511416,0.49967389506098187,-1.8299956309192442,195.92919428076806,1,-2.678354198,196.06274009999998,0.534790795
207,218,2,9,5.417727352999999,38.0,,7.82838692,0.628695652173913,0.5,5.066666666820434,37.00444417752185,1,5.417727352999999,38.0,-7.6622556610000006
207,221,2,7,5.280569698,29.0,,38.5075443,0.4690011481056257,0.0,4.833333333402973,27.72433748330545,1,5.280569698,29.0,-9.594068227000001
207,223,1,3,-5.572704702,144.04609480000002,,15.72260085,0.4690011481056257,0.0,-4.948445610667992,143.79078660737918,1,-5.572704702,144.04609480000002,1.968681243
207,223,1,3,-5.572704702,146.046735,,20.55079484,0.628695652173913,0.5010353210898608,-5.017174021736419,145.7925813235908,1,-5.572704702,146.046735,1.968681243
207,224,2,6,4.869096735,18.5,,29.57779427,0.56,0.07812293600303769,5.755555555384716,16.128347102194947,1,4.869096735,18.5,-18.12620396
207,224,2,6,4.937675562,18.0,,27.11935616,0.4690011481056257,0.0,4.999999999046097,15.811388301143545,1,4.937675562,18.0,-16.12762021
207,225,0,1,-8.294258162,110.03521129999999,,5.255489524,0.4690011481056257,0.0,-7.837274192218961,109.53230052852732,1,-8.294258162,110.03521129999999,4.0843586830000005
207,225,0,1,-8.294258162,112.03585149999999,,16.60997343,0.4861111111111111,0.2533814355890155,-7.979770086234441,111.5318577389478,1,-8.294258162,112.03585149999999,4.0843586830000005
207,225,0,1,-8.294258162,114.03649170000001,,16.70790118,0.628695652173913,0.5050267885874232,-8.309626667394307,113.5177146699699,1,-8.294258162,114.03649170000001,4.178740295
207,226,1,4,-2.721553459,182.0582586,,6.07838831,0.4690011481056257,0.0,-1.9827107944400773,181.91283182439352,1,-2.721553459,182.0582586,0.623993699
207,226,1,4,-2.721553459,184.0588988,,14.53764147,0.628695652173913,0.5004268562985738,-2.00449882510034,183.91481781501133,1,-2.721553459,184.0588988,0.623993699
207,227,2,8,8.160880442,61.0,,6.668279696,0.4690011481056257,0.0,8.811111111058029,59.95301761369973,1,8.160880442,61.0,-8.305109528
207,230,2,2,-8.207859639,122.0390525,,13.78470364,0.4690011481056257,0.0,-7.895124962260724,121.5820600949336,1,-8.207859639,122.0390525,3.7092509560000004
207,230,2,2,-8.207859639,124.03969270000002,,15.56146665,0.628695652173913,0.5037694381451256,-8.226382668776932,123.56849110229227,1,-8.207859639,124.03969270000002,3.802679657
207,231,0,5,-2.678354198,194.06209990000002,,7.886200121,0.4690011481056257,0.0,-0.6036126625670997,193.9348712051321,1,-2.678354198,194.06209990000002,0.178213643
208,218,2,6,5.417727352999999,38.5,,11.19354444,0.4690011481056257,0.0,5.133333333489124,37.508650854000194,1,5.417727352999999,38.5,-7.6622556610000006
208,221,2,5,5.349148525,29.5,,34.04830331,0.4690011481056257,0.0,4.916666666737507,28.23254131119252,1,5.349148525,29.5,-9.594068227000001
208,223,1,2,-5.48630618,144.04609480000002,,5.024992708,0.4690011481056257,0.0,-5.4025392200051705,143.77444139034898,1,-5.48630618,144.04609480000002,2.149418304
208,224,2,4,5.074833216,19.0,,27.16512089,0.4690011481056257,0.0,4.4333333328329765,17.098115555814683,1,5.074833216,19.0,-13.49339882
208,224,2,4,5.074833216,20.0,,32.76454928,0.7418181818181818,0.31103804948353775,5.333333332182573,17.959831724373984,1,5.074833216,20.0,-15.46600995
208,225,0,1,-8.164660377999999,110.03521129999999,,12.69464942,0.4690011481056257,0.0,-8.199317557931083,109.50579399018048,1,-8.164660377999999,110.03521129999999,4.273378738
208,225,0,1,-8.164660377999999,112.03585149999999,,16.13046834,0.7418181818181818,0.3381503332556521,-8.163843743788448,111.51853512603658,1,-8.164660377999999,112.03585149999999,4.178740295
208,226,1,9,-2.721553459,184.0588988,,6.399643854,0.628695652173913,0.5,-2.00449882510034,183.91481781501133,1,-2.721553459,184.0588988,0.623993699
208,227,2,7,8.160880442,61.5,,4.785364408,0.4690011481056257,0.0,8.20000000024886,60.547584592582375,1,8.160880442,61.5,-7.6622556610000006
208,230,2,8,-8.294258162,126.04033290000001,,6.240078757999999,0.628695652173913,0.5,-7.745183996578315,125.60723562917055,1,-8.294258162,126.04033290000001,3.5230477810000003
208,234,0,3,-2.678354198,202.0646607,,8.434210696000001,0.4690011481056257,0.0,-0.6285039063201674,201.9423979422,1,-2.678354198,202.0646607,0.178213643
209,218,2,7,5.417727352999999,39.0,,8.835083728999999,0.4690011481056257,0.0,5.633333333299396,37.95083076239489,1,5.417727352999999,39.0,-8.305109528
209,219,0,9,8.22945927,88.5,,4.145561142,0.628695652173913,0.5,8.849999999589983,87.77771642055436,1,8.22945927,88.5,-5.739170477
209,221,2,6,5.280569698,30.0,,27.81724174,0.4690011481056257,0.0,5.000000000072041,28.740215726387298,1,5.280569698,30.0,-9.594068227000001
209,223,1,4,-5.48630618,142.0454545,,7.304086725,0.4690011481056257,0.0,-4.879717196164244,141.78892588702766,1,-5.48630618,142.0454545,1.968681243
209,223,1,4,-5.48630618,144.04609480000002,,16.18399653,0.628695652173913,0.5009450279339702,-4.721789941013437,143.79840794279863,1,-5.48630618,144.04609480000002,1.878475835
209,224,2,5,5.0062543889999995,19.0,,21.47144399,0.4690011481056257,0.0,5.277777776770881,16.856602912183206,1,5.0062543889999995,19.0,-16.12762021
209,224,2,5,5.074833216,20.0,,25.09581202,0.628695652173913,0.5472222459985284,5.111111110470747,18.024331976981074,1,5.074833216,20.0,-14.80650691
209,225,0,1,-8.207859639,108.0345711,,10.43108238,0.4690011481056257,0.0,-8.587032758384288,107.46502417608899,1,-8.207859639,108.0345711,4.558913533
209,225,0,1,-8.207859639,110.03521129999999,,18.87168302,0.7418181818181818,0.3301770843948051,-8.746051883097973,109.46348387610274,1,-8.207859639,110.03521129999999,4.558913533
209,226,1,8,-2.721553459,184.0588988,,4.822049944,0.628695652173913,0.5,-2.00449882510034,183.91481781501133,1,-2.721553459,184.0588988,0.623993699
209,230,2,2,-8.207859639,122.0390525,,7.7790285610000005,0.4690011481056257,0.0,-7.895124962260724,121.5820600949336,1,-8.207859639,122.0390525,3.7092509560000004
209,230,2,2,-8.207859639,124.03969270000002,,9.857238084,0.628695652173913,0.5000062932266328,-7.8231785949566905,123.59467319339394,1,-8.207859639,124.03969270000002,3.616042621
209,232,1,3,-8.207859639,134.04289369999998,,4.686074289,0.4690011481056257,0.0,-8.454080093024084,133.59276133552382,1,-8.207859639,134.04289369999998,3.616042621
210,218,2,11,5.417727352999999,40.0,,7.847154712000001,0.628695652173913,0.5,5.333333333495194,39.01993792350046,1,5.417727352999999,40.0,-7.6622556610000006
210,219,0,12,8.22945927,89.0,,4.9909854110000005,0.628695652173913,0.5,8.899999999587667,88.27678063912016,1,8.22945927,89.0,-5.739170477
210,221,2,9,5.280569698,30.5,,25.00823684,0.4690011481056257,0.0,5.083333333406575,29.247388297444232,1,5.280569698,30.5,-9.594068227000001
210,223,1,4,-5.529505441,142.0454545,,11.50615834,0.4690011481056257,0.0,-5.103477851675151,141.7810483031108,1,-5.529505441,142.0454545,2.058993642
210,223,1,4,-5.529505441,144.04609480000002,,18.23311478,0.628695652173913,0.5000082438991141,-5.175357824858092,143.7827983401188,1,-5.529505441,144.04609480000002,2.058993642
210,224,2,8,4.937675562,20.5,,15.79173343,0.4690011481056257,0.028282660613854472,6.377777777588469,18.18169273251802,1,4.937675562,20.5,-18.12620396
210,224,2,8,5.074833216,20.0,,21.91652942,0.4690011481056257,0.0,4.888888889249488,18.085871984191773,1,5.074833216,20.0,-14.14900451
210,224,2,8,5.074833216,21.5,,15.71957584,0.4838709677419355,0.4183724849629368,5.733333332096265,19.503304563664948,1,5.074833216,21.5,-15.46600995
210,225,0,2,-8.2510589,108.0345711,,13.77002529,0.4690011481056257,0.0,-8.587032758384288,107.46502417608899,1,-8.2510589,108.0345711,4.558913533
210,226,1,7,-2.721553459,182.0582586,,9.586232977,0.4690011481056257,0.0,-1.9827107944400773,181.91283182439352,1,-2.721553459,182.0582586,0.623993699
210,226,1,7,-2.721553459,184.0588988,,13.846983800000002,0.628695652173913,0.5000039245117729,-2.00449882510034,183.91481781501133,1,-2.721553459,184.0588988,0.623993699
210,227,2,10,8.092301615,63.5,,8.544644365,0.4690011481056257,0.0,8.46666666692362,62.54250998761725,1,8.092301615,63.5,-7.6622556610000006
210,231,0,6,-2.7647527210000002,194.06209990000002,,9.740350783,0.4690011481056257,0.0,-0.30179877233911356,193.93557573353735,1,-2.7647527210000002,194.06209990000002,0.089104482
210,232,1,3,-8.207859639,132.0422535,,5.217771764,0.4690011481056257,0.0,-8.114002281251805,131.60668553055385,1,-8.207859639,132.0422535,3.5230477810000003
210,232,1,3,-8.207859639,134.04289369999998,,13.46161983,0.5251141552511416,0.49833392420089767,-8.454080093024084,133.59276133552382,1,-8.207859639,134.04289369999998,3.616042621
210,233,2,5,-5.48630618,168.05377719999998,,7.344213876,0.4690011481056257,0.0,-4.190580578303284,167.85562565968405,1,-5.48630618,168.05377719999998,1.4288727959999998
211,218,2,8,5.349148525,40.5,,5.885275997000001,0.4690011481056257,0.0,5.4000000001638835,39.52328427646455,1,5.349148525,40.5,-7.6622556610000006
211,221,2,7,5.280569698,31.0,,30.62970125,0.4690011481056257,0.0,4.822222222046255,29.81184618303944,1,5.280569698,31.0,-8.949018065
211,223,1,2,-5.529505441,142.0454545,,4.484318223,0.4690011481056257,0.0,-5.103477851675151,141.7810483031108,1,-5.529505441,142.0454545,2.058993642
211,224,2,6,5.074833216,21.0,,17.329186800000002,0.4690011481056257,0.0,4.899999999446974,19.18306544860387,1,5.074833216,21.0,-13.49339882
211,225,0,1,-8.294258162,108.0345711,,16.75046733,0.4690011481056257,0.0,-8.766982608105257,107.45049357127279,1,-8.294258162,108.0345711,4.654658672
211,225,0,1,-8.294258162,110.03521129999999,,22.17029027,0.7418181818181818,0.32895169550304526,-8.746051883097973,109.46348387610274,1,-8.294258162,110.03521129999999,4.558913533
211,226,1,3,-2.7647527210000002,182.0582586,,4.73907728,0.4690011481056257,0.0,-1.1326651072155154,181.92011047220527,1,-2.7647527210000002,182.0582586,0.356464735
211,227,2,9,8.22945927,64.0,,10.83183194,0.4690011481056257,0.0,8.53333333359231,63.04111533132803,1,8.22945927,64.0,-7.6622556610000006
211,230,2,10,-8.2510589,120.03841229999999,,4.779035362,0.628695652173913,0.5,-8.353029584622206,119.54265901452591,1,-8.2510589,120.03841229999999,3.9902263060000003
211,231,0,4,-2.721553459,192.06145969999997,,8.083790234,0.4690011481056257,0.0,-0.5973898516288326,191.93292429247225,1,-2.721553459,192.06145969999997,0.178213643
211,231,0,4,-2.721553459,194.06209990000002,,13.20629954,0.5251141552511416,0.4999144865006967,-0.6036126625670997,193.9348712051321,1,-2.721553459,194.06209990000002,0.178213643
211,234,0,5,-2.721553459,200.0640205,,4.579738354,0.4690011481056257,0.0,-0.6222810953819005,199.94055382753834,1,-2.721553459,200.0640205,0.178213643
212,218,2,8,5.349148525,40.5,,8.284705935,0.4690011481056257,0.0,4.949999999915051,39.58216138617043,1,5.349148525,40.5,-7.020370749
212,219,0,10,8.298038097000001,90.5,,4.678863163,0.628695652173913,0.5,9.049999999580718,89.77386869244073,1,8.298038097000001,90.5,-5.739170477
212,221,2,7,5.280569698,31.5,,20.86191525,0.4690011481056257,0.0,4.899999999821195,30.318970958819698,1,5.280569698,31.5,-8.949018065
212,223,1,4,-5.443106919,140.0448143,,8.712557653,0.4690011481056257,0.0,-5.031597882085058,139.7792296268458,1,-5.443106919,140.0448143,2.058993642
212,223,1,4,-5.443106919,142.0454545,,21.93747343,0.7418181818181818,0.33381559390343357,-5.103477851675151,141.7810483031108,1,-5.443106919,142.0454545,2.058993642
212,224,2,6,5.143412044,20.5,,15.667785199999999,0.4690011481056257,0.0,4.783333332793474,18.66466507139592,1,5.143412044,20.5,-13.49339882
212,224,2,6,5.143412044,21.5,,23.95839121,0.6825396825396826,0.233124453574273,5.494444443756054,19.57194625617182,1,5.143412044,21.5,-14.80650691
212,225,0,1,-8.2510589,106.03393090000002,,19.217048899999998,0.4690011481056257,0.0,-8.428013633670604,105.46640739257522,1,-8.2510589,106.03393090000002,4.558913533
212,225,0,1,-8.2510589,108.0345711,,25.13145867,0.7418181818181818,0.32950839086648054,-8.587032758384288,107.46502417608899,1,-8.2510589,108.0345711,4.558913533
212,227,2,9,8.092301615,66.5,,10.75900208,0.628695652173913,0.5,8.86666666693576,65.53344354005405,1,8.092301615,66.5,-7.6622556610000006
212,230,2,2,-8.2510589,118.03777209999998,,12.52435514,0.4690011481056257,0.0,-7.828331895443989,117.56969363771563,1,-8.2510589,118.03777209999998,3.802679657
212,231,0,5,-2.7647527210000002,192.06145969999997,,8.946282343,0.4690011481056257,0.0,-0.5973898516288326,191.93292429247225,1,-2.7647527210000002,192.06145969999997,0.178213643
212,231,0,5,-2.7647527210000002,194.06209990000002,,12.44138159,0.628695652173913,0.5000033581400776,-0.6036126625670997,193.9348712051321,1,-2.7647527210000002,194.06209990000002,0.178213643
212,232,1,3,-8.207859639,132.0422535,,5.223105381,0.4690011481056257,0.0,-7.900559012995461,131.61967131337337,1,-8.207859639,132.0422535,3.430259692
