Frame,gid,model,side,n_roi,used_measurement,track_exists,method,fit_points,x_gt,y_gt,x_hat,y_hat,y_error,abs_y_error,ok
129,72,0,top,0,0,0,cv_fit,0,-1.7500000003504663,207.70977657846703,,,,,0
130,55,1,bottom,2,1,1,cv_fit,16,1.7499988504115376,21.432285161124746,1.8758674287394195,21.480682686835806,0.04839752571106004,0.04839752571106004,1
130,56,2,bottom,2,1,1,cv_fit,20,5.2499990551107185,45.842713927672285,5.3469644900040665,45.98876374654152,0.14604981886923696,0.14604981886923696,1
130,57,0,bottom,1,0,1,cv_fit,5,8.749998653102223,63.57309505651907,8.999901741870367,65.014241983673,1.4411469271539303,1.4411469271539303,1
130,58,1,bottom,1,0,1,cv_fit,11,8.749998850702058,47.11246666410732,8.81294294306247,46.746546362695284,-0.36592030141203935,0.36592030141203935,1
130,59,2,bottom,2,1,1,cv_fit,20,5.249999054599698,30.215489955452544,5.365296802842472,30.103444654049113,-0.11204530140343039,0.11204530140343039,1
130,60,0,bottom,3,1,1,cv_fit,5,1.749998653865226,3.357893676743659,1.190310077678113,3.23526738876582,-0.12262628797783925,0.12262628797783925,1
130,61,1,top,1,0,0,cv_fit,0,-1.7500000006519363,175.5547522055434,,,,,0
130,62,2,top,1,0,0,cv_fit,0,-8.750000001848635,156.56755219424298,,,,,0
130,63,0,bottom,1,0,1,cv_fit,18,8.749998651939741,30.027537075405743,8.893499425361005,30.54257741775976,0.5150403423540162,0.5150403423540162,1
130,64,1,top,1,0,0,cv_fit,0,-5.250000000699444,165.55987913898818,,,,,0
130,65,2,bottom,3,1,1,cv_fit,14,5.249999052926164,13.242158503744012,5.70722222282804,13.097183238290341,-0.14497526545367023,0.14497526545367023,1
130,67,1,top,0,0,0,cv_fit,0,-8.74999999850795,171.9819906248569,,,,,0
130,68,2,top,0,0,0,cv_fit,0,-5.250000000590343,181.00549467863,,,,,0
130,69,0,top,0,0,0,cv_fit,0,-1.7500000001259939,192.21056241229996,,,,,0
130,70,1,top,0,0,0,cv_fit,0,-8.750000000924011,189.15693271935683,,,,,0
130,71,2,top,0,0,0,cv_fit,0,-5.249999998184219,196.83913571093845,,,,,0
130,72,0,top,0,0,0,cv_fit,0,-1.7499999983992718,206.86624023353204,,,,,0
131,55,1,bottom,2,1,1,cv_fit,17,1.749998850269498,22.26124939306357,1.948977135891996,22.110276069142287,-0.15097332392128138,0.15097332392128138,1
131,56,2,bottom,1,0,1,cv_fit,20,5.24999905467268,46.949481580437194,5.339418670949585,47.09893118182761,0.1494496013904154,0.1494496013904154,1
131,57,0,bottom,1,0,1,cv_fit,5,8.74999865350106,64.95990536082678,9.01395262354275,66.4463207117729,1.4864153509461175,1.4864153509461175,1
131,58,1,bottom,1,0,1,cv_fit,11,8.749998849317167,48.48960288621678,8.835390390534576,48.11851676374715,-0.37108612246962736,0.37108612246962736,1
131,59,2,bottom,2,1,1,cv_fit,20,5.249999055217101,31.318833925525468,5.50927350395513,31.417663804100243,0.09882987857477588,0.09882987857477588,1
131,60,0,bottom,3,1,1,cv_fit,6,1.7499986535518608,4.179472656401082,1.7223514210890736,4.289797864198931,0.1103252077978496,0.1103252077978496,1
131,61,1,top,1,0,0,cv_fit,0,-1.7499999997724058,174.72291170835888,,,,,0
131,62,2,top,1,0,0,cv_fit,0,-8.749999998290356,155.38979488443627,,,,,0
131,63,0,bottom,1,0,1,cv_fit,18,8.749998651452994,31.38810226948254,8.942955324339456,31.937702410367734,0.5496001408851932,0.5496001408851932,1
131,64,1,top,1,0,0,cv_fit,0,-5.250000001139269,164.45811065360317,,,,,0
131,65,2,bottom,3,1,1,cv_fit,15,5.2499990536632435,14.34552535959113,5.834444444006259,14.188278742220433,-0.15724661737069745,0.15724661737069745,1
131,67,1,top,0,0,0,cv_fit,0,-8.750000001276616,170.80911623236742,,,,,0
131,68,2,top,0,0,0,cv_fit,0,-5.250000000807381,179.92388309173012,,,,,0
131,69,0,top,1,0,0,cv_fit,0,-1.7499999996092945,191.3884875268459,,,,,0
131,70,1,top,1,0,0,cv_fit,0,-8.749999999981904,187.9523886228845,,,,,0
131,71,2,top,0,0,0,cv_fit,0,-5.2499999988048245,195.8072219477351,,,,,0
131,72,0,top,0,0,0,cv_fit,0,-1.7499999983990249,206.02326839840904,,,,,0
132,55,1,bottom,1,0,1,cv_fit,17,1.7499988502529653,23.081901399895997,1.9814029281111512,22.934444393745878,-0.1474570061501197,0.1474570061501197,1
132,56,2,bottom,1,0,1,cv_fit,20,5.249999055798829,48.058612445714616,5.331872851895103,48.20909861711367,0.15048617139905218,0.15048617139905218,1
132,57,0,bottom,0,0,1,cv_fit,5,8.749998653685775,66.3400160998892,9.028003505215134,67.8783994398728,1.5383833399835964,1.5383833399835964,1
132,58,1,bottom,1,0,1,cv_fit,11,8.749998849867394,49.871883238715355,8.85783783800668,49.49048716479905,-0.3813960739163065,0.3813960739163065,1
132,59,2,bottom,3,1,1,cv_fit,20,5.249999054856069,32.42048797521048,5.556034482785289,32.36107876871638,-0.0594092064940952,0.0594092064940952,1
132,60,0,bottom,1,0,1,cv_fit,6,1.7499986537509242,5.002417301412438,1.6867571058371258,5.229275676168413,0.2268583747559756,0.2268583747559756,1
132,61,1,top,1,0,0,cv_fit,0,-1.7499999998744395,173.89434416311803,,,,,0
132,62,2,top,1,0,0,cv_fit,0,-8.750000000486448,154.20781860284822,,,,,0
132,63,0,bottom,1,0,1,cv_fit,18,8.749998655411453,32.75063202171023,8.992411223317907,33.33282740297571,0.5821953812654783,0.5821953812654783,1
132,64,1,top,1,0,0,cv_fit,0,-5.249999998508479,163.35521298337878,,,,,0
132,65,2,bottom,2,1,1,cv_fit,16,5.249999054803706,15.437852473313013,5.569444443453316,15.123298712372986,-0.3145537609400275,0.3145537609400275,1
132,67,1,top,0,0,0,cv_fit,0,-8.749999996987395,169.63361720459835,,,,,0
132,68,2,top,0,0,0,cv_fit,0,-5.250000000293114,178.85003051315246,,,,,0
132,69,0,top,0,0,0,cv_fit,0,-1.7500000014750947,190.55707431334955,,,,,0
132,70,1,top,0,0,0,cv_fit,0,-8.749999997856824,186.75339869428487,,,,,0
132,71,2,top,0,0,0,cv_fit,0,-5.249999999691343,194.76323850256185,,,,,0
132,72,0,top,0,0,0,cv_fit,0,-1.7500000000528106,205.1886584325023,,,,,0
133,55,1,bottom,1,0,1,cv_fit,17,1.7499988502946369,23.90214904691837,2.013828720330307,23.758612718349454,-0.14353632856891707,0.14353632856891707,1
133,56,2,bottom,1,0,1,cv_fit,20,5.249999055088055,49.16125831177958,5.32432703284062,49.319266052399755,0.15800774062017808,0.15800774062017808,1
133,57,0,bottom,1,0,1,cv_fit,5,8.749998654026294,67.71706077926264,9.042054386887518,69.31047816797269,1.5934173887100513,1.5934173887100513,1
133,58,1,bottom,1,0,1,cv_fit,11,8.749998850538432,51.25233062967684,8.880285285478784,50.86245756585092,-0.3898730638259238,0.3898730638259238,1
133,59,2,bottom,2,1,1,cv_fit,20,5.249999055594974,33.52658233881682,5.492379879988092,33.60518585525719,0.07860351644036712,0.07860351644036712,1
133,60,0,bottom,3,1,1,cv_fit,7,1.749998652956352,5.825438229559393,2.1288888891641573,6.15832410942096,0.3328858798615668,0.3328858798615668,1
133,61,1,top,1,0,0,cv_fit,0,-1.7500000011915677,173.0665091044185,,,,,0
133,62,2,top,0,0,0,cv_fit,0,-8.749999999703785,153.03331144328405,,,,,0
133,63,0,bottom,1,0,1,cv_fit,18,8.749998652688095,34.12514373498541,9.041867122296356,34.727952395583685,0.6028086605982779,0.6028086605982779,1
133,64,1,top,1,0,0,cv_fit,0,-5.249999998630161,162.2561300500405,,,,,0
133,65,2,bottom,3,1,1,cv_fit,17,5.2499990555635065,16.534978487470173,4.861111109664705,16.433383696388603,-0.10159479108157043,0.10159479108157043,1
133,67,1,top,0,0,0,cv_fit,0,-8.75000000291787,168.46390140346287,,,,,0
133,68,2,top,0,0,0,cv_fit,0,-5.249999998236335,177.77429347089276,,,,,0
133,69,0,top,1,0,0,cv_fit,0,-1.750000000705789,189.7322756643904,,,,,0
133,70,1,top,0,0,0,cv_fit,0,-8.7500000024676,185.54455171520033,,,,,0
133,71,2,top,0,0,0,cv_fit,0,-5.249999999563024,193.72874598999428,,,,,0
133,72,0,top,0,0,0,cv_fit,0,-1.7499999997518627,204.34699894378457,,,,,0
134,55,1,bottom,1,0,1,cv_fit,17,1.7499988503170922,24.727546539894607,2.0462545125494622,24.582781042953044,-0.14476549694156304,0.14476549694156304,1
134,56,2,bottom,1,0,1,cv_fit,20,5.249999055274881,50.26774749888239,5.316781213786138,50.42943348768581,0.1616859888034199,0.1616859888034199,1
134,57,0,bottom,0,0,1,cv_fit,5,8.749998653362267,69.10515281497425,9.0561052685599,70.74255689607259,1.6374040810983388,1.6374040810983388,1
134,58,1,bottom,1,0,1,cv_fit,11,8.749998850250508,52.622981872506614,8.902732732950888,52.234427966902814,-0.3885539056037999,0.3885539056037999,1
134,59,2,bottom,2,1,1,cv_fit,20,5.249999055078979,34.62182769595747,5.822777777495197,34.70412699226159,0.08229929630412158,0.08229929630412158,1
134,60,0,bottom,1,0,1,cv_fit,7,1.7499986530505236,6.653029173792347,2.2322222225730197,7.139289578140932,0.4862604043485854,0.4862604043485854,1
134,61,1,top,1,0,0,cv_fit,0,-1.749999998308261,172.23701841571904,,,,,0
134,62,2,top,1,0,0,cv_fit,0,-8.749999998169061,151.85910184777768,,,,,0
134,63,0,bottom,1,0,1,cv_fit,18,8.74999865008072,35.494929042147476,9.091323021274807,36.12307738819166,0.6281483460441848,0.6281483460441848,1
134,64,1,top,1,0,0,cv_fit,0,-5.25000000041345,161.1482809399993,,,,,0
134,65,2,bottom,2,1,1,cv_fit,18,5.249999054366158,17.631749729187092,5.212222220766751,17.48467839355837,-0.14707133562872343,0.14707133562872343,1
134,67,1,top,0,0,0,cv_fit,0,-8.750000003482853,167.29502476622258,,,,,0
134,68,2,top,0,0,0,cv_fit,0,-5.249999997810788,176.69429165948685,,,,,0
134,69,0,top,0,0,0,cv_fit,0,-1.7499999996832234,188.9094302281783,,,,,0
134,70,1,top,1,0,0,cv_fit,0,-8.75000000037432,184.3512991088564,,,,,0
134,71,2,top,1,0,0,cv_fit,0,-5.249999998590094,192.68807369894057,,,,,0
134,72,0,top,0,0,0,cv_fit,0,-1.7499999994455393,203.51385371318764,,,,,0
135,55,1,bottom,1,0,1,cv_fit,17,1.7499988499397099,25.560367429453834,2.078680304768618,25.40694936755662,-0.15341806189721297,0.15341806189721297,1
135,56,2,bottom,1,0,1,cv_fit,20,5.249999055052573,51.375674817165276,5.309235394731656,51.5396009229719,0.16392610580662392,0.16392610580662392,1
135,57,0,bottom,1,0,1,cv_fit,5,8.749998652663283,70.49348899743951,9.070156150232284,72.17463562417248,1.6811466267329678,1.6811466267329678,1
135,58,1,bottom,1,0,1,cv_fit,11,8.749998850483664,54.00977501341831,8.925180180422991,53.60639836795468,-0.4033766454636307,0.4033766454636307,1
135,59,2,bottom,2,1,1,cv_fit,20,5.249999055734896,35.723954775502456,5.60777777754317,35.74004057327839,0.016085797775936328,0.016085797775936328,1
135,60,0,bottom,1,0,1,cv_fit,7,1.749998653311267,7.4844958501798855,2.335555555981884,8.120255046860933,0.6357591966810476,0.6357591966810476,1
135,61,1,top,1,0,0,cv_fit,0,-1.750000000340777,171.415584442972,,,,,0
135,62,2,top,1,0,0,cv_fit,0,-8.750000001894602,150.6786056749902,,,,,0
135,63,0,bottom,1,0,1,cv_fit,18,8.749998654774803,36.85408660616901,9.140778920253258,37.518202380799636,0.6641157746306234,0.6641157746306234,1
135,64,1,top,0,0,0,cv_fit,0,-5.250000002148211,160.0375555703522,,,,,0
135,65,2,bottom,2,1,1,cv_fit,19,5.2499990562271845,18.719712830525598,5.572222220981134,18.625014793542334,-0.09469803698326373,0.09469803698326373,1
135,67,1,top,0,0,0,cv_fit,0,-8.749999998045887,166.1286123461411,,,,,0
135,68,2,top,0,0,0,cv_fit,0,-5.250000000003883,175.60988003883313,,,,,0
135,69,0,top,1,0,0,cv_fit,0,-1.7499999989764599,188.0884081832701,,,,,0
135,70,1,top,0,0,0,cv_fit,0,-8.74999999912485,183.15613160327126,,,,,0
135,71,2,top,0,0,0,cv_fit,0,-5.249999999770341,191.64710386225534,,,,,0
135,72,0,top,0,0,0,cv_fit,0,-1.7499999998809599,202.6813342452549,,,,,0
136,55,1,bottom,1,0,1,cv_fit,17,1.7499988506734125,26.38161072208316,2.1111060969877733,26.231117692160197,-0.15049302992296276,0.15049302992296276,1
136,56,2,bottom,1,0,1,cv_fit,20,5.249999054781268,52.473893736693974,5.301689575677174,52.64976835825796,0.1758746215639846,0.1758746215639846,1
136,57,0,bottom,0,0,1,cv_fit,5,8.749998653445704,71.8790938558682,9.084207031904668,73.60671435227238,1.727620496404171,1.727620496404171,1
136,58,1,bottom,0,0,1,cv_fit,11,8.749998849812433,55.38708099379243,8.947627627895095,54.97836876900658,-0.4087122247858517,0.4087122247858517,1
136,59,2,bottom,1,0,1,cv_fit,20,5.249999054778541,36.82544097639495,5.637777777492087,36.83162161285581,0.006180636460861422,0.006180636460861422,1
136,60,0,bottom,1,0,1,cv_fit,7,1.749998652642565,8.315504756588602,2.438888889390748,9.101220515580934,0.7857157589923318,0.7857157589923318,1
136,61,1,top,1,0,0,cv_fit,0,-1.7500000011504542,170.58928282966897,,,,,0
136,62,2,top,1,0,0,cv_fit,0,-8.749999999705409,149.50531159141963,,,,,0
136,63,0,bottom,0,0,1,cv_fit,18,8.749998651663415,38.229941105043004,9.190234819231708,38.91332737340758,0.683386268364579,0.683386268364579,1
136,64,1,top,1,0,0,cv_fit,0,-5.250000000634287,158.93704589669525,,,,,0
136,65,2,bottom,1,0,1,cv_fit,19,5.249999055965707,19.814958191511856,5.665555554282703,19.753992914513816,-0.06096527699804,0.06096527699804,1
136,67,1,top,0,0,0,cv_fit,0,-8.749999999921425,164.96053679248934,,,,,0
136,68,2,top,0,0,0,cv_fit,0,-5.250000000955262,174.524079938612,,,,,0
136,69,0,top,0,0,0,cv_fit,0,-1.7500000008806014,187.2648989868783,,,,,0
136,70,1,top,0,0,0,cv_fit,0,-8.749999998886397,181.95827850814032,,,,,0
136,71,2,top,0,0,0,cv_fit,0,-5.250000000073006,190.6050353607338,,,,,0
136,72,0,top,0,0,0,cv_fit,0,-1.7499999998809599,202.6813342452549,,,,,0
137,55,1,bottom,1,0,1,cv_fit,17,1.749998850201954,27.204776612470084,2.1435318892069293,27.055286016763787,-0.14949059570629686,0.14949059570629686,1
137,56,2,bottom,1,0,1,cv_fit,20,5.249999055093226,53.57834014429182,5.294143756622692,53.759935793544045,0.18159564925222327,0.18159564925222327,1
137,57,0,bottom,0,0,1,cv_fit,5,8.74999865279463,73.26468345779992,9.09825791357705,75.03879308037227,1.7741096225723538,1.7741096225723538,1
137,58,1,bottom,1,0,1,cv_fit,11,8.749998849468431,56.76482757372255,8.9700750753672,56.35033917005845,-0.41448840366410167,0.41448840366410167,1
137,59,2,bottom,1,0,1,cv_fit,20,5.249999054988154,37.925950620476414,5.667777777441004,37.92320265243326,-0.002747968043152582,0.002747968043152582,1
137,60,0,bottom,2,1,1,cv_fit,8,1.7499986533573204,9.14233276552011,1.604513888888178,8.837982800196514,-0.3043499653235955,0.3043499653235955,1
137,61,1,top,1,0,0,cv_fit,0,-1.7500000013204298,169.76858887089233,,,,,0
137,62,2,top,1,0,0,cv_fit,0,-8.74999999864729,148.33041534136066,,,,,0
137,63,0,bottom,1,0,1,cv_fit,18,8.749998654991114,39.60594818301907,9.23969071821016,40.30845236601556,0.7025041829964849,0.7025041829964849,1
137,64,1,top,1,0,0,cv_fit,0,-5.2499999994556745,157.8376501028197,,,,,0
137,65,2,bottom,2,1,1,cv_fit,20,5.249999056068647,20.906388853614253,5.636411410535476,20.530975309466356,-0.3754135441478965,0.3754135441478965,1
137,67,1,top,0,0,0,cv_fit,0,-8.7499999990721,163.78667052331298,,,,,0
137,68,2,top,0,0,0,cv_fit,0,-5.250000001145136,173.4411026390269,,,,,0
137,69,0,top,0,0,0,cv_fit,0,-1.7499999998253903,186.44025300956378,,,,,0
137,70,1,top,0,0,0,cv_fit,0,-8.750000001430822,180.76832949427995,,,,,0
137,71,2,top,0,0,0,cv_fit,0,-5.249999999720722,189.55706936088455,,,,,0
137,72,0,top,0,0,0,cv_fit,0,-1.7500000018931228,201.01711917189945,,,,,0
138,55,1,bottom,1,0,1,cv_fit,17,1.7499988503578594,28.03260025279482,2.1759576814260844,27.879454341367364,-0.1531459114274547,0.1531459114274547,1
138,56,2,bottom,2,1,1,cv_fit,20,5.249999055333501,54.68719826135381,5.505756997162985,54.5851215222054,-0.10207673914840854,0.10207673914840854,1
138,57,0,bottom,1,0,1,cv_fit,5,8.749998653628452,74.64758775140648,9.112308795249435,76.47087180847217,1.8232840570656919,1.8232840570656919,1
138,58,1,bottom,1,0,1,cv_fit,11,8.749998849983863,58.14907249227825,8.992522522839304,57.722309571110344,-0.4267629211679065,0.4267629211679065,1
138,59,2,bottom,2,1,1,cv_fit,20,5.24999905483705,39.02208099296293,5.454612159123,38.64770397317761,-0.3743770197853138,0.3743770197853138,1
138,60,0,bottom,3,1,1,cv_fit,9,1.7499986535191683,9.973120424266849,1.4828083990064895,9.548250587608209,-0.4248698366586403,0.4248698366586403,1
138,61,1,top,1,0,0,cv_fit,0,-1.749999999658224,168.93568028381605,,,,,0
138,62,2,top,0,0,0,cv_fit,0,-8.749999997161105,147.1515594056873,,,,,0
138,63,0,bottom,0,0,1,cv_fit,18,8.749998651584699,40.972250669273286,9.28914661718861,41.703577358623534,0.7313266893502472,0.7313266893502472,1
138,64,1,top,1,0,0,cv_fit,0,-5.250000001617292,156.7377890113934,,,,,0
138,65,2,bottom,2,1,1,cv_fit,20,5.249999054163197,21.99443588067622,5.579489664092973,21.457257317386947,-0.5371785632892738,0.5371785632892738,1
138,67,1,top,0,0,0,cv_fit,0,-8.750000000673817,162.6131018344045,,,,,0
138,68,2,top,0,0,0,cv_fit,0,-5.249999999316345,172.36078796328,,,,,0
138,69,0,top,0,0,0,cv_fit,0,-1.7499999988142665,185.61322664842024,,,,,0
138,70,1,top,0,0,0,cv_fit,0,-8.749999997302885,179.56335812137925,,,,,0
138,71,2,top,0,0,0,cv_fit,0,-5.249999998581053,188.50827942393636,,,,,0
138,72,0,top,0,0,0,cv_fit,0,-1.7499999991103317,200.18087649429017,,,,,0
139,55,1,bottom,1,0,1,cv_fit,17,1.749998850000508,28.853996123097634,2.2083834736452403,28.703622665970954,-0.1503734571266797,0.1503734571266797,1
139,56,2,bottom,1,0,1,cv_fit,20,5.249999055795658,55.788911441916554,5.520483460255543,55.66930554192349,-0.11960589999306137,0.11960589999306137,1
139,57,0,bottom,1,0,1,cv_fit,5,8.749998652517831,76.02766880268325,9.126359676921819,77.90295053657206,1.8752817338888121,1.8752817338888121,1
139,58,1,bottom,1,0,1,cv_fit,11,8.749998849538757,59.528207623448026,9.014969970311409,59.09427997216221,-0.43392765128581345,0.43392765128581345,1
139,59,2,bottom,2,1,1,cv_fit,20,5.249999055366011,40.1347213794338,5.482711442841874,39.94352719414694,-0.19119418528686083,0.19119418528686083,1
139,60,0,bottom,1,0,1,cv_fit,9,1.7499986536674552,10.800108646525405,1.4346675416299517,10.288722670774604,-0.5113859757508017,0.5113859757508017,1
139,61,1,top,1,0,0,cv_fit,0,-1.750000001503892,168.10892091872404,,,,,0
139,62,2,top,1,0,0,cv_fit,0,-8.750000000342162,145.9757781885962,,,,,0
139,63,0,bottom,1,0,1,cv_fit,18,8.749998650238574,42.34830353331046,9.338602516167061,43.09870235123151,0.7503988179210523,0.7503988179210523,1
139,64,1,top,1,0,0,cv_fit,0,-5.249999998445398,155.63720302633016,,,,,0
139,65,2,bottom,1,0,1,cv_fit,20,5.249999056801321,23.084245304156557,5.644250646291498,22.441740020459108,-0.6425052836974494,0.6425052836974494,1
139,67,1,top,0,0,0,cv_fit,0,-8.750000002647523,161.43421542379326,,,,,0
139,68,2,top,0,0,0,cv_fit,0,-5.249999997596996,171.28188472944657,,,,,0
139,69,0,top,1,0,0,cv_fit,0,-1.7499999985903314,184.7823703137412,,,,,0
139,70,1,top,1,0,0,cv_fit,0,-8.750000001665134,178.3718374769998,,,,,0
139,71,2,top,0,0,0,cv_fit,0,-5.249999999574335,187.46389160015275,,,,,0
139,72,0,top,0,0,0,cv_fit,0,-1.7499999994578652,199.3390490901643,,,,,0
140,55,1,bottom,1,0,1,cv_fit,17,1.749998850102982,29.681934207451782,2.2408092658643954,29.52779099057453,-0.15414321687725163,0.15414321687725163,1
140,56,2,bottom,1,0,1,cv_fit,20,5.249999055715833,56.894303896094584,5.535209923348101,56.75348956164159,-0.1408143344529975,0.1408143344529975,1
140,57,0,bottom,1,0,1,cv_fit,5,8.74999865303412,77.40732268622426,9.140410558594201,79.33502926467196,1.9277065784476974,1.9277065784476974,1
140,58,1,bottom,0,0,1,cv_fit,11,8.749998849144573,60.89814170351953,9.037417417783512,60.46625037321411,-0.4318913303054188,0.4318913303054188,1
140,59,2,bottom,1,0,1,cv_fit,20,5.249999055544814,41.23190460689204,5.464635157661473,40.99813807646866,-0.2337665304233738,0.2337665304233738,1
140,60,0,bottom,1,0,1,cv_fit,9,1.7499986534520002,11.621214602996016,1.386526684253413,11.029194753941013,-0.5920198490550028,0.5920198490550028,1
140,61,1,top,1,0,0,cv_fit,0,-1.7499999987941273,167.2824132917853,,,,,0
140,62,2,top,1,0,0,cv_fit,0,-8.750000002850182,144.79853214981594,,,,,0
140,63,0,bottom,1,0,1,cv_fit,18,8.749998654821157,43.71910736251362,9.388058415145512,44.493827343839484,0.7747199813258661,0.7747199813258661,1
140,64,1,top,1,0,0,cv_fit,0,-5.250000002115829,154.5370062507957,,,,,0
140,65,2,bottom,2,1,1,cv_fit,20,5.249999054268709,24.188600158699607,5.289814815428658,23.96214270529785,-0.22645745340175694,0.22645745340175694,1
140,67,1,top,0,0,0,cv_fit,0,-8.750000000386214,160.26844393358797,,,,,0
140,68,2,top,0,0,0,cv_fit,0,-5.250000000672301,170.20066987884204,,,,,0
140,69,0,top,0,0,0,cv_fit,0,-1.7499999992000868,183.95088835468945,,,,,0
140,70,1,top,0,0,0,cv_fit,0,-8.749999999595156,177.17357238166466,,,,,0
140,71,2,top,0,0,0,cv_fit,0,-5.2500000001263745,186.41847378115432,,,,,0
140,72,0,top,0,0,0,cv_fit,0,-1.7500000015876531,198.4989917486026,,,,,0
141,55,1,bottom,1,0,1,cv_fit,17,1.749998850186783,30.51393494091108,2.2732350580835514,30.35195931517812,-0.16197562573296054,0.16197562573296054,1
141,56,2,bottom,1,0,1,cv_fit,20,5.249999054364246,58.000428768433125,5.54993638644066,57.83767358135965,-0.16275518707347203,0.16275518707347203,1
141,57,0,bottom,0,0,1,cv_fit,5,8.749998652693638,78.78969260684241,9.154461440266585,80.76710799277186,1.9774153859294472,1.9774153859294472,1
141,58,1,bottom,0,0,1,cv_fit,11,8.749998849807238,62.268182597841296,9.059864865255616,61.83822077426598,-0.42996182357531865,0.42996182357531865,1
141,59,2,bottom,1,0,1,cv_fit,20,5.249999054940198,42.341584774729036,5.44655887248107,42.05274895879042,-0.2888358159386186,0.2888358159386186,1
141,60,0,bottom,2,1,1,cv_fit,10,1.7499986536463814,12.453078007477298,1.616727430609533,12.59222454528549,0.13914653780819108,0.13914653780819108,1
141,61,1,top,1,0,0,cv_fit,0,-1.7499999994076536,166.4555852809541,,,,,0
141,62,2,top,1,0,0,cv_fit,0,-8.75000000000586,143.62208709485643,,,,,0
141,63,0,bottom,1,0,1,cv_fit,18,8.74999865406064,45.08186981011955,9.437514314123963,45.88895233644746,0.8070825263279104,0.8070825263279104,1
141,64,1,top,1,0,0,cv_fit,0,-5.250000000110063,153.43678646363955,,,,,0
141,65,2,bottom,2,1,1,cv_fit,20,5.249999053544695,25.274449920016238,5.188547758417602,25.18682781230251,-0.08762210771372736,0.08762210771372736,1
141,66,0,bottom,0,0,0,cv_fit,0,1.7499986533887653,-1.7372372428552938,,,,,0
141,67,1,top,0,0,0,cv_fit,0,-8.750000003959926,159.0979956536792,,,,,0
141,68,2,top,0,0,0,cv_fit,0,-5.249999998289821,169.11646418609004,,,,,0
141,69,0,top,1,0,0,cv_fit,0,-1.7500000003501652,183.12621949730794,,,,,0
141,70,1,top,0,0,0,cv_fit,0,-8.749999999246764,175.99037532863807,,,,,0
141,71,2,top,1,0,0,cv_fit,0,-5.249999999415548,185.36589963912786,,,,,0
141,72,0,top,0,0,0,cv_fit,0,-1.7499999996583804,197.667105395457,,,,,0
142,55,1,bottom,1,0,1,cv_fit,17,1.7499988504519939,31.338275756559188,2.3056608503027065,31.176127639781697,-0.16214811677749097,0.16214811677749097,1
142,56,2,bottom,1,0,1,cv_fit,20,5.249999055109024,59.09883270577631,5.564662849533217,58.92185760107775,-0.17697510469856326,0.17697510469856326,1
142,57,0,bottom,1,0,1,cv_fit,5,8.749998652859803,80.17592308275587,9.16851232193897,82.19918672087175,2.0232636381158784,2.0232636381158784,1
142,58,1,bottom,0,0,1,cv_fit,11,8.749998850254183,63.650140611414365,9.08231231272772,63.210191175317874,-0.43994943609649084,0.43994943609649084,1
142,59,2,bottom,2,1,1,cv_fit,20,5.24999905453726,43.44966277588481,5.545145631205143,43.4183347028618,-0.03132807302301188,0.03132807302301188,1
142,60,0,bottom,1,0,1,cv_fit,10,1.749998653297544,13.275999755997713,1.559739583400745,13.451102867958667,0.1751031119609543,0.1751031119609543,1
142,61,1,top,1,0,0,cv_fit,0,-1.7499999998634264,165.6289556490522,,,,,0
142,62,2,top,1,0,0,cv_fit,0,-8.750000000583952,142.45139468342714,,,,,0
142,63,0,bottom,0,0,1,cv_fit,18,8.749998655356832,46.45210715847373,9.486970213102413,47.284077329055435,0.8319701705817053,0.8319701705817053,1
142,64,1,top,1,0,0,cv_fit,0,-5.249999998922602,152.32869319154156,,,,,0
142,65,2,bottom,1,0,1,cv_fit,20,5.249999053464865,26.376344298185188,5.103703704010899,26.321306810339166,-0.055037487846021804,0.055037487846021804,1
142,66,0,bottom,7,1,0,cv_fit,1,1.7499986537955297,-0.9077694708602448,,,,,0
142,67,1,top,0,0,0,cv_fit,0,-8.749999997516131,157.9229390990917,,,,,0
142,68,2,top,0,0,0,cv_fit,0,-5.250000002625514,168.02881016059678,,,,,0
142,69,0,top,1,0,0,cv_fit,0,-1.7500000005809935,182.30412938207812,,,,,0
142,70,1,top,0,0,0,cv_fit,0,-8.750000000629802,174.79521545692253,,,,,0
142,71,2,top,0,0,0,cv_fit,0,-5.250000000469121,184.31809385898734,,,,,0
142,72,0,top,0,0,0,cv_fit,0,-1.7500000005376994,196.83985019064144,,,,,0
143,55,1,bottom,1,0,1,cv_fit,17,1.7499988502226114,32.169776761137406,2.3380866425218625,32.00029596438527,-0.1694807967521328,0.1694807967521328,1
143,56,2,bottom,1,0,1,cv_fit,20,5.249999054484024,60.204423520371385,5.579389312625776,60.00604162079584,-0.1983818995755442,0.1983818995755442,1
143,57,0,bottom,0,0,1,cv_fit,5,8.749998653013932,81.55481407357223,9.182563203611352,83.63126544897165,2.076451375399415,2.076451375399415,1
143,58,1,bottom,0,0,1,cv_fit,11,8.749998850127515,65.02491267880049,9.104759760199824,64.58216157636974,-0.4427511024307478,0.4427511024307478,1
143,59,2,bottom,1,0,1,cv_fit,20,5.249999055427526,44.54374847723876,5.53356256761028,44.52183484916263,-0.021913628076127623,0.021913628076127623,1
143,60,0,bottom,2,1,1,cv_fit,11,1.7499986534231067,14.103682254141834,1.7066629127593274,14.498115978264906,0.394433724123072,0.394433724123072,1
