Frame,gid,model,main_cluster,method,n_roi,n_cluster,n_selected,weight_sum,used_measurement,track_exists,x_gt,y_gt,z_raw_x,z_raw_y,x_hat,y_hat,center_comp_distance,x_error,y_error,abs_x_error,abs_y_error,xy_error,ok
105,69,0,,global_y_prob_weighted_cv_recursive,0,0,0,0.0,0,1,-1.749999998733155,215.3422546604048,,,-0.9894682573542305,209.96158237458465,2.0100000000000002,0.7605317413789244,-5.38067228582014,0.7605317413789244,5.38067228582014,5.434155203620687,1
105,70,1,,global_y_prob_weighted_cv_recursive,0,0,0,0.0,0,0,-8.750000000209349,221.7029571947322,,,,,0.0,,,,,,0
105,71,2,,global_y_prob_weighted_cv_recursive,0,0,0,0.0,0,0,-5.249999999513471,223.29502867552745,,,,,0.0,,,,,,0
105,72,0,,global_y_prob_weighted_cv_recursive,0,0,0,0.0,0,0,-1.7499999981222285,226.70921326526152,,,,,0.0,,,,,,0
106,55,1,3.0,global_y_prob_weighted_cv_recursive,0,8,7,3.3432398493093345,1,1,1.7500000001113294,3.7837219243055307,1.1999999997111197,0.0,1.1999999997111197,2.0100000000000002,2.0100000000000002,-0.5500000004002097,-1.7737219243055304,0.5500000004002097,1.7737219243055304,1.8570378200786177,1
106,56,2,5.0,global_y_prob_weighted_cv_recursive,2,2,2,1.2129565816678154,1,1,5.249999999443162,21.09676361250685,5.494444443756054,19.57194625617182,5.494444443756054,21.581946256171822,2.0100000000000002,0.24444444431289192,0.4851826436649702,0.24444444431289192,0.4851826436649702,0.5432819563257811,1
106,57,0,7.0,global_y_prob_weighted_cv_recursive,1,4,1,0.47760569275847636,1,1,8.749999996032782,32.922462459588374,8.066666667261655,31.223851281981368,8.066666667261655,33.233851281981366,2.0100000000000002,-0.683333328771127,0.3113888223929919,0.683333328771127,0.3113888223929919,0.750937705086596,1
106,58,1,6.0,global_y_prob_weighted_cv_recursive,3,5,3,1.4020198961552506,1,1,8.749999999042005,16.326530454744713,8.16666666540948,13.804186161309534,8.16666666540948,15.814186161309534,2.0100000000000002,-0.5833333336325257,-0.512344293435179,0.5833333336325257,0.512344293435179,0.7763855054948079,1
106,59,2,4.0,global_y_prob_weighted_cv_recursive,3,8,4,2.5904011548123367,1,1,5.249999997680691,5.589195245375556,5.2777777783445945,2.7469118475036405,5.2777777783445945,4.756911847503641,2.0100000000000002,0.027777780663903684,-0.8322833978719144,0.027777780663903684,0.8322833978719144,0.8327468159481796,1
106,61,1,,global_y_prob_weighted_cv_recursive,0,0,0,0.0,0,1,-1.7499999984571935,197.53775021660223,,,-1.8299956309192442,197.93658188064256,2.0100000000000002,-0.07999563246205077,0.39883166404032977,0.07999563246205077,0.39883166404032977,0.4067751190205492,1
106,62,2,1.0,global_y_prob_weighted_cv_recursive,1,2,1,0.47760569275847636,1,1,-8.750000002473655,186.5821152217085,-8.068162624448787,183.74869517722865,-8.068162624448787,185.75869517722865,2.0100000000000002,0.6818373780248681,-0.8234200444798603,0.6818373780248681,0.8234200444798603,1.0690756660419514,1
106,64,1,2.0,global_y_prob_weighted_cv_recursive,1,3,2,1.0840839835923841,1,1,-5.250000000233037,194.21060177623937,-5.089979195414743,191.86635039496886,-5.089979195414743,193.87635039496885,2.0100000000000002,0.16002080481829406,-0.33425138127051923,0.16002080481829406,0.33425138127051923,0.3705814942167843,1
106,67,1,,global_y_prob_weighted_cv_recursive,0,0,0,0.0,0,0,-8.750000000909715,202.13574219666057,,,,,0.0,,,,,,0
106,68,2,,global_y_prob_weighted_cv_recursive,0,0,0,0.0,0,0,-5.250000000372284,208.41403201707172,,,,,0.0,,,,,,0
106,69,0,,global_y_prob_weighted_cv_recursive,0,0,0,0.0,0,1,-1.7500000006765402,214.5353545844086,,,-0.9894682573542305,205.96317319791206,2.0100000000000002,0.7605317433223097,-8.572181386496538,0.7605317433223097,8.572181386496538,8.605852790723217,1
106,70,1,,global_y_prob_weighted_cv_recursive,0,0,0,0.0,0,0,-8.750000002232538,220.496383704904,,,,,0.0,,,,,,0
106,71,2,,global_y_prob_weighted_cv_recursive,0,0,0,0.0,0,0,-5.249999999845386,222.39779663224928,,,,,0.0,,,,,,0
106,72,0,,global_y_prob_weighted_cv_recursive,0,0,0,0.0,0,0,-1.7500000012828718,226.23757937930313,,,,,0.0,,,,,,0
107,55,1,7.0,global_y_prob_weighted_cv_recursive,0,2,1,0.47760569275847636,1,1,1.7500000005461431,4.616271973295508,0.8888888888274445,3.769598989722794,0.8888888888274445,5.779598989722794,2.0100000000000002,-0.8611111117186986,1.163327016427286,0.8611111117186986,1.163327016427286,1.4473569338193755,1
107,56,2,9.0,global_y_prob_weighted_cv_recursive,3,5,3,1.8234148012856082,1,1,5.250000000518738,22.207252505306162,5.494444443756054,20.275570655859884,5.494444443756054,22.285570655859885,2.0100000000000002,0.24444444323731584,0.0783181505537236,0.24444444323731584,0.0783181505537236,0.256684277928659,1
107,57,0,11.0,global_y_prob_weighted_cv_recursive,1,4,3,1.5337892033967742,1,1,8.750000001771188,34.306388852571175,8.311111111724129,33.49077816744328,8.311111111724129,35.50077816744328,2.0100000000000002,-0.43888889004705867,1.1943893148721045,0.43888889004705867,1.1943893148721045,1.2724736906071552,1
107,58,1,10.0,global_y_prob_weighted_cv_recursive,2,2,1,0.47760569275847636,1,1,8.749999998194443,17.702892302368205,8.016666666824719,15.132186079777812,8.016666666824719,17.14218607977781,2.0100000000000002,-0.7333333313697246,-0.5607062225903938,0.7333333313697246,0.5607062225903938,0.9231301332690892,1
107,59,2,8.0,global_y_prob_weighted_cv_recursive,4,2,1,0.47760569275847636,1,1,5.249999998247377,6.687797540203099,4.400000000316402,7.255342858694939,4.400000000316402,9.26534285869494,2.0100000000000002,-0.8499999979309747,2.5775453184918407,0.8499999979309747,2.5775453184918407,2.7140817720477513,1
107,61,1,2.0,global_y_prob_weighted_cv_recursive,1,2,1,0.47760569275847636,1,1,-1.7499999992021125,196.71679692021056,-1.8113222061615672,193.92735167959947,-1.8113222061615672,195.93735167959946,2.0100000000000002,-0.061322206959454784,-0.7794452406110963,0.061322206959454784,0.7794452406110963,0.78185375625987,1
107,62,2,12.0,global_y_prob_weighted_cv_recursive,1,1,1,0.6064782908339077,1,1,-8.750000000936707,185.4064025978789,-8.946281776452711,183.7080353981419,-8.946281776452711,185.7180353981419,2.0100000000000002,-0.19628177551600423,0.31163280026299844,0.19628177551600423,0.31163280026299844,0.3682954487900617,1
107,63,0,4.0,global_y_prob_weighted_cv_recursive,0,2,1,0.47760569275847636,1,1,8.750000002794335,1.2588730053600465,9.599999999477745,1.6852299576103245,9.599999999477745,3.6952299576103247,2.0100000000000002,0.84999999668341,2.436356952250278,0.84999999668341,2.436356952250278,2.5803750101758585,1
107,64,1,1.0,global_y_prob_weighted_cv_recursive,1,2,1,0.47760569275847636,1,1,-5.249999997351134,193.1008452989032,-5.632970026529301,189.84832039734195,-5.632970026529301,191.85832039734194,2.0100000000000002,-0.3829700291781668,-1.2425249015612678,0.3829700291781668,1.2425249015612678,1.3002054354018693,1
107,67,1,,global_y_prob_weighted_cv_recursive,0,0,0,0.0,0,0,-8.750000000258852,200.97667691767867,,,,,0.0,,,,,,0
107,68,2,13.0,global_y_prob_weighted_cv_recursive,0,1,1,0.6064782908339077,1,1,-5.250000000540153,207.35990901657797,-4.212438395887616,207.9061269338409,-4.212438395887616,209.9161269338409,2.0100000000000002,1.037561604652537,2.556217917262927,1.037561604652537,2.556217917262927,2.7587649635271876,1
107,69,0,,global_y_prob_weighted_cv_recursive,0,0,0,0.0,0,1,-1.7500000007469982,213.71676632590606,,,-0.9894682573542305,201.96476402123946,2.0100000000000002,0.7605317433927677,-11.752002304666604,0.7605317433927677,11.752002304666604,11.776585528140032,1
107,70,1,,global_y_prob_weighted_cv_recursive,0,0,0,0.0,0,0,-8.749999998137284,219.27148434858634,,,,,0.0,,,,,,0
107,71,2,,global_y_prob_weighted_cv_recursive,0,0,0,0.0,0,0,-5.250000000155439,221.48577877470473,,,,,0.0,,,,,,0
107,72,0,,global_y_prob_weighted_cv_recursive,0,0,0,0.0,0,0,-1.7500000022090278,225.74351504686618,,,,,0.0,,,,,,0
108,55,1,6.0,global_y_prob_weighted_cv_recursive,1,3,1,0.47760569275847636,1,1,1.749999999423501,5.447418213129622,0.9777777777609978,3.7475259328411292,0.9777777777609978,5.75752593284113,2.0100000000000002,-0.7722222216625031,0.31010771971150763,0.7722222216625031,0.31010771971150763,0.8321622182327452,1
108,56,2,8.0,global_y_prob_weighted_cv_recursive,2,4,2,1.2644909386601157,1,1,5.250000000898616,23.314586642097442,5.877777777041359,21.10572738390503,5.877777777041359,23.115727383905032,2.0100000000000002,0.627777776142743,-0.19885925819241024,0.627777776142743,0.19885925819241024,0.6585210253192859,1
108,57,0,17.0,global_y_prob_weighted_cv_recursive,1,1,1,0.6064782908339077,1,1,8.75000000041703,35.69254303186795,7.6000000028097485,34.485359211661,7.6000000028097485,36.495359211661,2.0100000000000002,-1.1499999976072814,0.802816179793048,1.1499999976072814,0.802816179793048,1.4025026962663034,1
108,58,1,9.0,global_y_prob_weighted_cv_recursive,3,5,3,1.9839228639784288,1,1,8.750000002805898,19.068412784286874,8.222222220763333,16.83434173801832,8.222222220763333,18.844341738018322,2.0100000000000002,-0.5277777820425644,-0.224071046268552,0.5277777820425644,0.224071046268552,0.5733735440301132,1
