Frame,gid,model,main_cluster,is_roi,u,u_bin
155,72,0,5,0,1.0,19
156,55,1,9,1,0.5,10
156,59,2,10,1,0.5,10
156,60,0,6,1,0.0,0
156,60,0,6,0,0.5110069024990888,10
156,60,0,6,0,1.0,19
156,62,2,1,0,0.0,0
156,62,2,1,1,0.5000123527262688,10
156,62,2,1,0,1.0,19
156,63,0,11,1,0.5,10
156,64,1,3,0,0.0,0
156,64,1,3,0,0.5000097752985528,10
156,64,1,3,1,1.0,19
156,65,2,7,1,0.0,0
156,65,2,7,1,1.0,19
156,66,0,5,1,0.0,0
156,66,0,5,0,0.18186349347588365,3
156,66,0,5,0,0.45288460861999624,9
156,66,0,5,0,0.2015565616758924,4
156,66,0,5,0,1.0,19
156,67,1,2,0,0.0,0
156,67,1,2,1,0.5000103227829663,10
156,67,1,2,0,1.0,19
157,55,1,13,1,0.5,10
157,59,2,10,1,0.0,0
157,59,2,10,0,1.0,19
157,60,0,8,1,0.0,0
157,60,0,8,0,0.43720751307907596,8
157,60,0,8,0,1.0,19
157,61,1,5,0,0.0,0
157,61,1,5,1,1.0,19
157,62,2,3,0,0.0,0
157,62,2,3,1,0.501897785549082,10
157,62,2,3,0,1.0,19
157,63,0,11,1,0.0,0
157,63,0,11,0,0.5004813145172491,10
157,63,0,11,0,1.0,19
157,64,1,4,0,0.0,0
157,64,1,4,1,1.0,19
157,65,2,9,1,0.0,0
157,65,2,9,1,1.0,19
157,67,1,2,1,0.0,0
157,67,1,2,0,1.0,19
157,69,0,6,0,0.0,0
157,69,0,6,1,0.49982708764871736,9
157,69,0,6,0,1.0,19
157,70,1,1,1,0.5048974698021379,10
157,70,1,1,0,1.0,19
157,70,1,1,0,0.0,0
158,55,1,16,1,0.5,10
158,57,0,12,1,0.0,0
158,57,0,12,0,1.0,19
158,59,2,17,1,0.5,10
158,60,0,9,1,0.0,0
158,60,0,9,0,0.5113949646016157,10
158,60,0,9,0,1.0,19
158,61,1,7,1,0.0,0
158,61,1,7,0,0.5001721855787012,10
158,61,1,7,0,1.0,19
158,63,0,18,1,0.5,10
158,64,1,2,0,0.0,0
158,64,1,2,1,0.5000102216893714,10
158,64,1,2,0,1.0,19
158,65,2,10,1,0.0,0
158,65,2,10,0,1.0,19
158,66,0,8,1,0.0,0
158,66,0,8,0,0.05564916817250521,1
158,66,0,8,0,0.2914217222510989,5
158,66,0,8,0,0.5433271937258749,10
158,66,0,8,0,0.08043489092731998,1
158,66,0,8,0,0.7761050419623452,15
158,66,0,8,0,1.0,19
158,67,1,1,0,0.0,0
158,67,1,1,1,1.0,19
158,68,2,3,1,0.0,0
158,68,2,3,0,1.0,19
158,69,0,6,0,0.0,0
158,69,0,6,1,0.500004992839319,10
158,69,0,6,0,1.0,19
158,71,2,4,0,0.0,0
158,71,2,4,0,0.33291312357169484,6
158,71,2,4,1,0.6658190994140726,13
158,71,2,4,0,1.0,19
159,55,1,13,1,0.5,10
159,57,0,9,0,0.0,0
159,57,0,9,1,1.0,19
159,60,0,7,1,0.0,0
159,60,0,7,0,1.0,19
159,60,0,7,0,0.44163349716063566,8
159,61,1,4,1,0.9986186905384878,19
159,61,1,4,0,0.0,0
159,61,1,4,1,1.0,19
159,62,2,1,0,0.0,0
159,62,2,1,1,0.501812012323517,10
159,62,2,1,0,1.0,19
159,64,1,2,0,0.0,0
159,64,1,2,1,0.5000194270992788,10
159,64,1,2,0,1.0,19
159,65,2,8,1,0.0,0
159,65,2,8,0,1.0,19
159,66,0,6,1,0.0,0
159,66,0,6,0,0.49807157341247504,9
159,66,0,6,0,1.0,19
159,67,1,10,1,0.5,10
159,69,0,5,1,0.49987669467327855,9
159,69,0,5,0,1.0,19
159,69,0,5,0,0.0,0
159,71,2,11,1,0.5,10
160,55,1,12,1,0.5,10
160,57,0,9,0,0.0,0
160,57,0,9,1,0.5020593659822018,10
160,57,0,9,0,1.0,19
160,58,1,16,1,0.5,10
160,60,0,7,1,0.6633620531314427,13
160,60,0,7,1,0.0,0
160,60,0,7,0,1.0,19
160,61,1,5,1,0.0,0
160,61,1,5,0,1.0,19
160,62,2,1,0,0.0,0
160,62,2,1,1,0.4984056207758722,9
160,62,2,1,0,1.0,19
160,64,1,3,0,0.0,0
160,64,1,3,1,0.5000106930557527,10
160,64,1,3,0,1.0,19
160,65,2,8,1,0.0,0
160,65,2,8,0,1.0,19
160,66,0,6,1,0.0,0
160,66,0,6,0,0.24697150167799573,4
160,66,0,6,0,0.4965903811736577,9
160,66,0,6,0,0.7621650238573311,15
160,66,0,6,0,1.0,19
160,67,1,2,0,0.0,0
160,67,1,2,0,0.33334621127228725,6
160,67,1,2,1,0.666679357482172,13
160,67,1,2,0,1.0,19
160,69,0,4,0,0.0,0
160,69,0,4,1,0.4997287030150792,9
160,69,0,4,0,1.0,19
161,55,1,13,1,0.5,10
161,56,2,16,1,0.5,10
161,57,0,11,1,0.0,0
161,57,0,11,0,0.331138455994476,6
161,57,0,11,0,0.662280183364985,13
161,57,0,11,0,1.0,19
161,59,2,15,1,0.5,10
161,60,0,10,1,0.0,0
161,60,0,10,0,0.3352325856797168,6
161,60,0,10,0,0.7832394786949387,15
161,60,0,10,0,1.0,19
161,61,1,6,0,0.0,0
161,61,1,6,1,0.5000072723699559,10
161,61,1,6,0,1.0,19
161,62,2,2,0,0.0,0
161,62,2,2,1,0.5000143160876199,10
161,62,2,2,0,1.0,19
161,63,0,17,1,0.5,10
161,64,1,3,0,0.0,0
161,64,1,3,1,1.0,19
161,65,2,14,1,0.5,10
161,66,0,8,1,1.0,19
161,66,0,8,1,0.0,0
161,67,1,12,1,0.5,10
161,68,2,4,0,0.0,0
161,68,2,4,1,0.5000286056601898,10
161,68,2,4,0,1.0,19
161,69,0,7,1,0.0,0
161,69,0,7,0,1.0,19
161,70,1,1,0,0.0,0
161,70,1,1,1,0.49820885457109426,9
161,70,1,1,0,1.0,19
161,71,2,5,0,0.0,0
161,71,2,5,1,1.0,19
162,55,1,11,1,0.5,10
162,57,0,7,1,0.0,0
162,57,0,7,0,0.5079551238426839,10
162,57,0,7,0,1.0,19
162,60,0,6,1,0.0,0
162,60,0,6,0,1.0,19
162,61,1,4,0,0.0,0
162,61,1,4,1,1.0,19
162,62,2,1,0,0.0,0
162,62,2,1,0,0.3342681243351139,6
162,62,2,1,1,0.6658159874341624,13
162,62,2,1,0,1.0,19
162,64,1,3,1,0.0,0
162,64,1,3,0,1.0,19
162,66,0,5,1,0.0,0
162,66,0,5,0,1.0,19
162,66,0,5,0,0.5164362915261295,10
162,67,1,8,1,0.5,10
162,70,1,2,0,0.0,0
162,70,1,2,0,0.5000072951651937,10
162,70,1,2,1,1.0,19
163,55,1,12,1,0.5,10
163,57,0,9,0,0.0,0
163,57,0,9,1,0.19969562658614784,3
163,57,0,9,0,0.39937638859134067,7
163,57,0,9,0,0.5990430714244326,11
163,57,0,9,0,0.7986964060699789,15
163,57,0,9,0,1.0,19
163,59,2,14,1,0.5,10
163,60,0,8,0,0.49519318069282053,9
163,60,0,8,1,0.0,0
163,60,0,8,0,1.0,19
163,61,1,5,0,0.0,0
163,61,1,5,1,0.5000075719231087,10
163,61,1,5,0,1.0,19
163,62,2,1,0,0.0,0
163,62,2,1,1,0.33248854748130235,6
163,62,2,1,0,0.6724169269980326,13
163,62,2,1,0,1.0,19
163,64,1,2,0,0.0,0
163,64,1,2,0,0.3338315940921556,6
163,64,1,2,1,0.6662209085951615,13
163,64,1,2,0,1.0,19
163,65,2,13,1,0.5,10
163,66,0,7,1,0.0,0
163,66,0,7,0,0.49384430329466256,9
163,66,0,7,0,1.0,19
163,66,0,7,0,0.24885507404766727,4
163,66,0,7,0,0.17779376385918713,3
163,67,1,10,1,0.5,10
163,68,2,4,0,0.0,0
163,68,2,4,1,1.0,19
163,69,0,6,0,0.0,0
163,69,0,6,1,1.0,19
163,71,2,3,0,0.0,0
163,71,2,3,1,0.4989759296712402,9
163,71,2,3,0,1.0,19
164,55,1,14,1,0.5,10
164,57,0,11,0,0.0,0
164,57,0,11,1,0.24633829698200235,4
164,57,0,11,0,0.5001341151019083,10
164,57,0,11,0,1.0,19
164,57,0,11,0,0.7550774427055906,15
164,61,1,8,0,0.0,0
164,61,1,8,1,0.5000075713167523,10
164,61,1,8,0,1.0,19
164,62,2,2,0,0.0,0
164,62,2,2,1,0.33335407175716286,6
164,62,2,2,0,0.6666870523346009,13
164,62,2,2,0,1.0,19
164,64,1,5,0,0.0,0
164,64,1,5,1,0.50103996002513,10
164,64,1,5,0,1.0,19
164,65,2,10,1,0.0,0
164,65,2,10,0,1.0,19
164,66,0,9,1,0.0,0
164,66,0,9,0,0.3786407903095283,7
164,66,0,9,0,1.0,19
164,67,1,3,1,0.0,0
164,67,1,3,0,1.0,19
164,68,2,4,0,0.0,0
164,68,2,4,1,1.0,19
164,69,0,7,1,0.0,0
164,69,0,7,0,1.0,19
164,70,1,1,0,0.0,0
164,70,1,1,0,0.5000075954189971,10
164,70,1,1,1,1.0,19
164,71,2,6,1,0.0,0
164,71,2,6,0,0.49921241663994964,9
164,71,2,6,0,1.0,19
165,55,1,13,1,0.5,10
165,57,0,12,1,0.0,0
165,57,0,12,0,0.3295965109021191,6
165,57,0,12,0,0.6683491875778534,13
165,57,0,12,0,1.0,19
165,60,0,10,1,0.0,0
165,60,0,10,0,0.4487904703485719,8
165,60,0,10,0,1.0,19
165,61,1,8,0,0.0,0
165,61,1,8,1,0.5000078885211311,10
165,61,1,8,0,1.0,19
165,62,2,2,0,0.0,0
165,62,2,2,1,1.0,19
165,63,0,14,1,0.5,10
165,64,1,4,0,0.0,0
165,64,1,4,0,0.33386305710960823,6
165,64,1,4,1,0.6677096824752363,13
165,64,1,4,0,1.0,19
165,65,2,11,1,0.0,0
165,65,2,11,0,1.0,19
165,66,0,9,1,0.0,0
165,66,0,9,0,0.6043220061814798,12
165,66,0,9,0,1.0,19
165,66,0,9,0,0.3103217434544235,6
165,67,1,3,0,0.0,0
165,67,1,3,0,0.3333480815807468,6
165,67,1,3,1,0.6666811908181853,13
165,67,1,3,0,1.0,19
165,68,2,5,0,0.0,0
165,68,2,5,1,1.0,19
165,69,0,7,1,0.0,0
165,69,0,7,0,1.0,19
165,70,1,1,0,0.0,0
165,70,1,1,0,0.33108713026539005,6
165,70,1,1,1,0.6643894810514525,13
165,70,1,1,0,1.0,19
166,55,1,12,1,0.5,10
166,57,0,11,1,0.0,0
166,57,0,11,0,0.33262241048099295,6
166,57,0,11,0,0.6673821778553305,13
166,57,0,11,0,1.0,19
166,60,0,9,1,0.0,0
166,60,0,9,0,0.33672564172888403,6
166,60,0,9,0,1.0,19
166,61,1,6,0,0.0,0
166,61,1,6,1,0.5000078881952175,10
166,61,1,6,0,1.0,19
166,62,2,2,0,0.0,0
166,62,2,2,1,0.5001337709341863,10
166,62,2,2,0,1.0,19
166,64,1,3,0,0.0,0
166,64,1,3,0,0.33335027406042467,6
166,64,1,3,1,0.6666833376530115,13
166,64,1,3,0,1.0,19
166,65,2,10,1,0.0,0
166,65,2,10,0,1.0,19
166,66,0,8,1,0.08577827795786015,1
166,66,0,8,1,0.0,0
166,66,0,8,0,1.0,19
166,66,0,8,0,0.3071936026923059,6
166,66,0,8,0,0.6118357568530517,12
166,68,2,4,0,0.0,0
166,68,2,4,1,0.5010081709578625,10
166,68,2,4,0,1.0,19
166,69,0,7,1,0.0,0
166,69,0,7,0,1.0,19
166,70,1,1,0,0.0,0
166,70,1,1,1,0.4982819281619483,9
166,70,1,1,0,1.0,19
166,71,2,5,1,0.0,0
166,71,2,5,0,1.0,19
167,55,1,11,1,0.5,10
167,57,0,9,0,0.0,0
167,57,0,9,1,0.33685291917217375,6
167,57,0,9,0,0.6736845009699406,13
167,57,0,9,0,1.0,19
167,59,2,12,1,0.5,10
167,60,0,7,1,0.0,0
167,60,0,7,0,0.8008128200505231,16
167,60,0,7,0,0.39964117504910895,7
167,60,0,7,0,1.0,19
167,61,1,4,0,0.0,0
167,61,1,4,1,1.0,19
167,62,2,2,0,0.0,0
167,62,2,2,0,0.33335640571597397,6
167,62,2,2,1,0.6666893327160401,13
167,62,2,2,0,1.0,19
167,63,0,13,1,0.5,10
167,64,1,3,0,0.0,0
167,64,1,3,1,0.331882869237487,6
167,64,1,3,0,0.6651923400255013,13
167,64,1,3,0,1.0,19
167,65,2,8,1,0.0,0
167,65,2,8,0,1.0,19
167,66,0,6,1,0.0,0
167,66,0,6,0,1.0,19
167,66,0,6,0,0.5120301850746305,10
167,70,1,1,0,0.0,0
167,70,1,1,0,0.3356375944346287,6
167,70,1,1,1,0.6690025508280646,13
167,70,1,1,0,1.0,19
168,55,1,10,1,0.5,10
168,57,0,8,1,0.0,0
168,57,0,8,0,0.500015058344222,10
168,57,0,8,0,1.0,19
168,58,1,13,1,0.5,10
168,59,2,12,1,0.5,10
168,60,0,7,1,0.0,0
168,60,0,7,0,1.0,19
168,61,1,5,0,0.0,0
168,61,1,5,1,0.5000082348651583,10
168,61,1,5,0,1.0,19
168,62,2,2,0,0.0,0
168,62,2,2,1,0.4982843341011462,9
168,62,2,2,0,1.0,19
168,64,1,3,0,0.0,0
168,64,1,3,1,0.5000129128415215,10
168,64,1,3,0,1.0,19
168,66,0,6,1,0.13910861508065347,2
168,66,0,6,1,0.0,0
168,66,0,6,0,0.5367186606780564,10
168,66,0,6,0,0.7645266246211848,15
168,66,0,6,0,1.0,19
168,66,0,6,0,0.31226198236992453,6
168,67,1,1,0,0.0,0
168,67,1,1,0,0.5000117648101513,10
168,67,1,1,1,1.0,19
168,68,2,4,1,0.0,0
168,68,2,4,0,0.5000085687065072,10
168,68,2,4,0,1.0,19
169,55,1,16,1,0.5,10
169,56,2,11,1,0.0,0
169,56,2,11,0,1.0,19
169,57,0,14,1,0.0,0
169,57,0,14,0,0.5003325685235558,10
169,57,0,14,0,1.0,19
169,58,1,13,0,0.0,0
169,58,1,13,1,0.4963389209202887,9
169,58,1,13,0,1.0,19
169,59,2,12,1,0.0,0
169,59,2,12,0,1.0,19
169,60,0,9,1,0.0,0
169,60,0,9,0,0.33377959884058456,6
169,60,0,9,0,1.0,19
169,61,1,7,0,0.0,0
169,61,1,7,0,0.3337388145755377,6
169,61,1,7,1,0.6674661983429139,13
169,61,1,7,0,1.0,19
169,62,2,2,0,0.0,0
169,62,2,2,0,0.5017330032150861,10
169,62,2,2,1,1.0,19
169,64,1,4,0,0.0,0
169,64,1,4,1,0.5009978903008887,10
169,64,1,4,0,1.0,19
169,65,2,10,1,0.0,0
169,65,2,10,0,1.0,19
169,66,0,8,1,0.0,0
169,66,0,8,0,1.0,19
169,67,1,3,0,0.0,0
169,67,1,3,1,0.5019232935447494,10
169,67,1,3,0,1.0,19
169,68,2,5,1,0.0,0
169,68,2,5,0,1.0,19
169,70,1,1,0,0.0,0
169,70,1,1,0,0.5017857528835507,10
169,70,1,1,1,1.0,19
169,71,2,6,0,0.0,0
169,71,2,6,1,1.0,19
170,55,1,15,1,0.5,10
170,57,0,12,0,0.0,0
170,57,0,12,1,0.3310938747381362,6
170,57,0,12,0,0.6621688234646709,13
170,57,0,12,0,1.0,19
170,58,1,11,1,0.0,0
170,58,1,11,0,0.3286368743096722,6
170,58,1,11,0,0.6732854843857109,13
170,58,1,11,0,1.0,19
170,59,2,9,1,0.0,0
170,59,2,9,0,1.0,19
170,60,0,8,1,0.0,0
170,60,0,8,0,0.49990518481449436,9
170,60,0,8,0,1.0,19
170,61,1,5,0,0.0,0
170,61,1,5,1,0.499812598203346,9
170,61,1,5,0,1.0,19
170,64,1,4,0,0.0,0
170,64,1,4,0,0.33335202503082767,6
170,64,1,4,1,0.6666850509207247,13
170,64,1,4,0,1.0,19
170,65,2,10,1,0.0,0
170,65,2,10,0,1.0,19
170,66,0,7,1,0.0,0
170,66,0,7,0,0.676733751150109,13
170,66,0,7,0,1.0,19
170,66,0,7,0,0.3360962652730932,6
170,67,1,1,0,0.0,0
170,67,1,1,0,0.3325908005723387,6
170,67,1,1,1,0.6651643823985477,13
170,67,1,1,0,1.0,19
170,68,2,3,0,0.0,0
170,68,2,3,1,0.4990412862138191,9
170,68,2,3,0,1.0,19
171,55,1,14,1,0.5,10
171,57,0,12,1,0.0,0
171,57,0,12,0,0.33187930502541185,6
171,57,0,12,0,0.6659431685308581,13
171,57,0,12,0,1.0,19
171,58,1,11,0,0.0,0
171,58,1,11,1,0.5000220317805141,10
171,58,1,11,0,1.0,19
171,60,0,8,1,0.0,0
171,60,0,8,0,1.0,19
171,60,0,8,0,0.37416461318226124,7
171,61,1,5,0,0.0,0
171,61,1,5,1,0.4997253291550328,9
171,61,1,5,0,1.0,19
171,62,2,2,0,0.0,0
171,62,2,2,1,0.5000196446120968,10
171,62,2,2,0,1.0,19
171,64,1,4,0,0.0,0
171,64,1,4,1,0.333777987828933,6
171,64,1,4,0,0.6662471881596923,13
171,64,1,4,0,1.0,19
171,65,2,10,1,0.0,0
171,65,2,10,1,1.0,19
171,66,0,7,1,0.0,0
171,66,0,7,0,1.0,19
171,66,0,7,0,0.4369021096660926,8
171,67,1,3,0,0.0,0
171,67,1,3,1,0.5000129460828937,10
171,67,1,3,0,1.0,19
171,69,0,6,0,0.0,0
171,69,0,6,1,0.3332435337464248,6
171,69,0,6,0,0.6667691209983434,13
171,69,0,6,0,1.0,19
171,70,1,1,0,0.0,0
171,70,1,1,1,0.5016517893396432,10
171,70,1,1,0,1.0,19
171,71,2,13,1,0.5,10
172,55,1,9,1,0.5,10
172,57,0,7,1,0.0,0
172,57,0,7,0,0.33187930502541185,6
172,57,0,7,0,0.6659431685308581,13
172,57,0,7,0,1.0,19
172,58,1,8,0,0.0,0
172,58,1,8,1,0.5000220317805141,10
172,58,1,8,0,1.0,19
172,60,0,6,1,0.0,0
172,60,0,6,0,0.33509717831002306,6
172,60,0,6,0,1.0,19
172,61,1,4,0,0.0,0
172,61,1,4,1,0.3335295946347471,6
172,61,1,4,0,0.6670472507239196,13
172,61,1,4,0,1.0,19
172,63,0,12,1,0.5,10
172,64,1,2,0,0.0,0
172,64,1,2,0,0.33243647716708213,6
172,64,1,2,1,0.6662277520268403,13
172,64,1,2,0,1.0,19
172,65,2,10,1,0.5,10
172,66,0,5,0,0.3157245029113898,6
172,66,0,5,1,0.0,0
172,66,0,5,0,0.4968986874938532,9
172,66,0,5,0,1.0,19
172,67,1,1,0,0.0,0
172,67,1,1,0,0.49835815676939715,9
172,67,1,1,1,1.0,19
172,68,2,3,0,0.0,0
172,68,2,3,1,1.0,19
173,57,0,11,0,0.0,0
173,57,0,11,1,0.33261142789890613,6
173,57,0,11,0,0.6652056396824073,13
173,57,0,11,0,1.0,19
173,58,1,10,1,0.0,0
173,58,1,10,0,1.0,19
173,61,1,6,0,0.0,0
173,61,1,6,1,0.5019685192594704,10
173,61,1,6,0,1.0,19
173,62,2,2,0,0.0,0
173,62,2,2,1,0.49449640646831067,9
173,62,2,2,0,1.0,19
173,64,1,4,0,0.0,0
173,64,1,4,1,0.5011221916569911,10
173,64,1,4,0,1.0,19
173,65,2,13,1,0.5,10
173,66,0,8,1,0.0,0
173,66,0,8,0,0.5810028508692701,11
173,66,0,8,0,1.0,19
173,68,2,3,0,0.0,0
173,68,2,3,1,0.33300332264931176,6
173,68,2,3,0,0.6671080888906205,13
173,68,2,3,0,1.0,19
173,69,0,7,1,0.0,0
173,69,0,7,0,0.5000062209432703,10
173,69,0,7,0,1.0,19
173,70,1,1,0,0.0,0
173,70,1,1,1,0.5000093779501955,10
173,70,1,1,0,1.0,19
173,71,2,5,0,0.0,0
173,71,2,5,1,1.0,19
174,57,0,11,1,0.0,0
174,57,0,11,0,0.3311697006449815,6
174,57,0,11,0,0.6623230649387284,13
174,57,0,11,0,1.0,19
174,58,1,10,1,0.0,0
174,58,1,10,0,1.0,19
174,60,0,9,1,0.0,0
174,60,0,9,0,0.3772621814080422,7
174,60,0,9,0,1.0,19
174,61,1,6,0,0.0,0
174,61,1,6,0,0.5000439308908621,10
174,61,1,6,1,1.0,19
174,62,2,12,1,0.5,10
174,64,1,3,0,0.0,0
174,64,1,3,0,0.3333540201035234,6
174,64,1,3,1,0.6666870015627014,13
174,64,1,3,0,1.0,19
174,65,2,15,1,0.5,10
174,66,0,8,1,0.0,0
174,66,0,8,0,0.5152545109256116,10
174,66,0,8,0,1.0,19
174,67,1,1,0,0.0,0
174,67,1,1,1,0.500002044060721,10
174,67,1,1,0,1.0,19
174,68,2,4,0,0.0,0
174,68,2,4,1,1.0,19
174,69,0,7,0,0.0,0
174,69,0,7,1,0.4998392672269486,9
174,69,0,7,0,1.0,19
174,70,1,2,0,0.0,0
174,70,1,2,1,1.0,19
174,71,2,5,1,0.0,0
174,71,2,5,0,1.0,19
175,55,1,17,1,0.5,10
175,57,0,13,0,0.0,0
175,57,0,13,1,0.24828720455026718,4
175,57,0,13,0,0.49830988045915187,9
175,57,0,13,0,0.7466003725192557,14
175,57,0,13,0,1.0,19
175,58,1,14,0,0.0,0
175,58,1,14,1,0.5019563614415976,10
175,58,1,14,0,1.0,19
175,59,2,12,1,0.0,0
175,59,2,12,0,1.0,19
175,60,0,10,1,0.0,0
175,60,0,10,0,1.0,19
175,61,1,8,1,0.0,0
175,61,1,8,0,0.500008947822169,10
175,61,1,8,0,1.0,19
175,62,2,2,0,0.0,0
175,62,2,2,1,0.49831472511127617,9
175,62,2,2,0,1.0,19
175,63,0,20,1,0.5,10
175,64,1,4,0,0.0,0
175,64,1,4,1,0.5000157763366654,10
175,64,1,4,0,1.0,19
175,65,2,11,1,0.0,0
175,65,2,11,0,1.0,19
175,66,0,9,1,0.0,0
175,66,0,9,0,0.509426091181626,10
175,66,0,9,0,1.0,19
175,67,1,3,0,0.0,0
175,67,1,3,1,1.0,19
175,68,2,5,1,0.0,0
175,68,2,5,0,1.0,19
175,69,0,6,0,0.0,0
175,69,0,6,1,1.0,19
175,70,1,1,0,0.0,0
175,70,1,1,1,1.0,19
175,71,2,15,1,0.5,10
175,72,0,7,0,0.0,0
175,72,0,7,1,0.49987500283048136,9
175,72,0,7,0,1.0,19
176,57,0,12,0,0.0,0
176,57,0,12,1,0.24960577833617673,4
176,57,0,12,0,0.49919981804999414,9
176,57,0,12,0,0.7504033767751448,15
176,57,0,12,0,1.0,19
176,58,1,11,0,0.0,0
176,58,1,11,1,0.3287574044366625,6
176,58,1,11,0,0.6550288942381327,13
176,58,1,11,0,1.0,19
176,60,0,8,1,0.0,0
176,60,0,8,0,0.37528065070975386,7
176,60,0,8,0,1.0,19
176,61,1,7,0,0.0,0
176,61,1,7,1,0.49961716662404154,9
176,61,1,7,0,1.0,19
176,62,2,3,0,0.0,0
176,62,2,3,1,0.3319143110006031,6
176,62,2,3,0,0.663797670853439,13
176,62,2,3,0,1.0,19
176,64,1,4,0,0.0,0
176,64,1,4,0,0.3333551279614553,6
176,64,1,4,1,0.6666880841374796,13
176,64,1,4,0,1.0,19
176,66,0,13,1,0.5,10
176,67,1,2,0,0.0,0
176,67,1,2,1,0.5000150353752939,10
176,67,1,2,0,1.0,19
176,68,2,5,1,0.0,0
176,68,2,5,0,1.0,19
176,69,0,6,1,0.0,0
176,69,0,6,0,1.0,19
176,70,1,1,0,0.0,0
176,70,1,1,1,0.500010246903682,10
176,70,1,1,0,1.0,19
177,57,0,13,1,0.0,0
177,57,0,13,0,0.3303170309413453,6
177,57,0,13,0,0.6557596498255192,13
177,57,0,13,0,1.0,19
177,58,1,12,1,0.0,0
177,58,1,12,0,1.0,19
177,59,2,14,1,0.5,10
177,60,0,10,1,0.0,0
177,60,0,10,0,0.37733161100127804,7
177,60,0,10,0,1.0,19
177,61,1,7,0,0.0,0
177,61,1,7,1,0.5000097626723692,10
177,61,1,7,0,1.0,19
177,64,1,3,0,0.0,0
177,64,1,3,0,0.33335631303179886,6
177,64,1,3,1,0.6666892416703653,13
177,64,1,3,0,1.0,19
177,66,0,9,1,0.0,0
177,66,0,9,0,0.5073683090052289,10
177,66,0,9,0,1.0,19
177,67,1,2,0,0.0,0
177,67,1,2,1,1.0,19
177,68,2,4,0,0.0,0
177,68,2,4,1,1.0,19
177,69,0,6,0,0.0,0
177,69,0,6,1,1.0,19
177,71,2,5,1,0.0,0
177,71,2,5,0,1.0,19
178,55,1,15,1,0.5,10
178,56,2,10,1,0.0,0
178,56,2,10,0,0.4978001490557016,9
178,56,2,10,0,1.0,19
178,58,1,12,0,0.0,0
178,58,1,12,1,0.49636847813923635,9
178,58,1,12,0,1.0,19
178,60,0,9,1,0.0,0
178,60,0,9,0,0.31124175363790396,6
178,60,0,9,0,0.6200754721873252,12
178,60,0,9,0,1.0,19
178,61,1,7,0,0.0,0
178,61,1,7,1,0.5000097630281957,10
178,61,1,7,0,1.0,19
178,64,1,4,0,0.0,0
178,64,1,4,1,0.33335631303179886,6
178,64,1,4,0,0.6666892416703653,13
178,64,1,4,0,1.0,19
178,65,2,16,1,0.5,10
178,66,0,8,0,0.2554344851157567,5
178,66,0,8,1,0.0,0
178,66,0,8,0,1.0,19
178,67,1,2,0,0.0,0
178,67,1,2,1,1.0,19
178,68,2,14,1,0.5,10
178,69,0,6,1,0.0,0
178,69,0,6,0,0.499213212537251,9
178,69,0,6,0,1.0,19
178,70,1,3,0,0.0,0
178,70,1,3,1,0.5000107229764907,10
178,70,1,3,0,1.0,19
178,72,0,5,0,0.0,0
178,72,0,5,1,0.49987669467327855,9
178,72,0,5,0,1.0,19
179,55,1,13,1,0.5,10
179,56,2,9,1,0.0,0
179,56,2,9,0,0.5012785411274873,10
179,56,2,9,0,1.0,19
179,57,0,12,0,0.0,0
179,57,0,12,1,0.33334311996640364,6
179,57,0,12,0,0.6644309716340276,13
179,57,0,12,0,1.0,19
179,58,1,11,0,0.0,0
179,58,1,11,1,0.49648528026902045,9
179,58,1,11,0,1.0,19
179,60,0,8,1,0.0,0
179,60,0,8,0,0.2851613363212756,5
179,60,0,8,0,1.0,19
179,61,1,5,0,0.0,0
179,61,1,5,0,0.33246525656721143,6
179,61,1,5,1,0.6678790429529895,13
179,61,1,5,0,1.0,19
179,64,1,2,0,0.0,0
179,64,1,2,0,0.3338078538742126,6
179,64,1,2,1,0.667590990794017,13
179,64,1,2,0,1.0,19
179,65,2,14,1,0.5,10
179,66,0,7,1,0.0,0
179,66,0,7,0,1.0,19
179,66,0,7,0,0.33328856841963733,6
179,67,1,1,0,0.0,0
179,67,1,1,1,0.3341775727421954,6
179,67,1,1,0,0.6683328407143599,13
179,67,1,1,0,1.0,19
179,69,0,6,0,0.0,0
179,69,0,6,1,0.5001700579063111,10
179,69,0,6,0,1.0,19
179,72,0,4,1,0.0,0
179,72,0,4,0,1.0,19
180,55,1,16,1,0.5,10
180,56,2,10,0,0.0,0
180,56,2,10,1,0.33062796503435804,6
180,56,2,10,0,0.6653286745339437,13
180,56,2,10,0,1.0,19
180,57,0,13,0,0.0,0
180,57,0,13,1,0.33048362467787656,6
180,57,0,13,0,0.6609537066484266,13
180,57,0,13,0,1.0,19
180,58,1,12,0,0.0,0
180,58,1,12,1,0.33335409591250137,6
180,58,1,12,0,0.6666870760775957,13
180,58,1,12,0,1.0,19
180,60,0,8,1,0.0,0
180,60,0,8,1,0.15623380142136767,3
180,60,0,8,0,0.3102460380046741,6
180,60,0,8,0,0.6180519916198128,12
180,60,0,8,0,1.0,19
180,61,1,5,0,0.0,0
180,61,1,5,1,0.500010209033645,10
180,61,1,5,0,1.0,19
180,63,0,11,1,0.0,0
180,63,0,11,0,0.34076167941772667,6
180,63,0,11,0,0.6725405431747555,13
180,63,0,11,0,1.0,19
180,64,1,3,0,0.0,0
180,64,1,3,1,0.5000185174276027,10
180,64,1,3,0,1.0,19
180,65,2,9,1,0.0,0
