Frame,gid,model,main_cluster,speed,range,angle,SNR,weight,u,X,Y,selected_for_measurement,V,R,A
102,58,1,8,9.120984024,14.0,,19.58226969,0.7364341085271318,0.23934663724849148,8.088888889554969,9.031604316644646,1,9.120984024,14.0,-35.29439468
102,58,1,8,9.326720506000001,14.0,,26.25801839,0.609375,0.27356971502936417,7.933333333119672,9.168545262232845,1,9.326720506000001,14.0,-34.51810784
102,59,2,5,0.068578827,7.5,,34.35727513,0.47760569275847636,0.0,4.500000000435214,0.0,1,0.068578827,7.5,-36.86989765
102,59,2,5,0.41147296299999997,7.5,,31.76729515,0.47760569275847636,0.0,4.500000000435214,0.0,1,0.41147296299999997,7.5,-36.86989765
102,59,2,5,1.23441889,7.5,,34.02531144,0.47760569275847636,0.0,4.666666666328715,0.0,1,1.23441889,7.5,-38.47859513
102,59,2,5,1.3029977179999999,8.0,,29.94927736,0.47760569275847636,0.0,4.266666667197915,0.0,1,1.3029977179999999,8.0,-32.23095264
102,59,2,5,1.8516283359999999,7.5,,18.15380238,0.47760569275847636,0.0,4.666666666328715,0.0,1,1.8516283359999999,7.5,-38.47859513
102,59,2,5,2.605995435,8.0,,16.71940644,0.47760569275847636,0.0,4.355555555265229,0.0,1,2.605995435,8.0,-32.98670708
102,61,1,3,-8.207859639,198.0633803,,12.59309495,0.47760569275847636,0.0,-1.5404159075582557,197.93364982916415,1,-8.207859639,198.0633803,0.445616044
102,62,2,1,-11.79339832,188.06017930000002,,5.454488416,0.47760569275847636,0.0,-9.440792847207788,187.69257435701675,1,-11.79339832,188.06017930000002,2.8775099689999997
102,64,1,2,-10.67021753,194.06209990000002,,12.73958794,0.47760569275847636,0.0,-5.142999811895617,193.86760474749883,1,-10.67021753,194.06209990000002,1.5186205240000001
102,64,1,2,-10.67021753,196.06274009999998,,19.33205963,0.6064782908339077,0.5000032585520808,-5.196020428376489,195.86883219958207,1,-10.67021753,196.06274009999998,1.5186205240000001
102,69,0,4,-7.430272936000001,214.06850189999997,,7.059762049,0.47760569275847636,0.0,-1.3318150163610771,213.94987678069015,1,-7.430272936000001,214.06850189999997,0.356464735
102,69,0,4,-7.430272936000001,216.06914210000002,,11.57038989,0.6064782908339077,0.5000024324114027,-1.3442618856437911,215.95153884103908,1,-7.430272936000001,216.06914210000002,0.356464735
103,55,1,4,0.205736482,6.0,,15.14456308,0.6064782908339077,0.5,2.333333333703942,0.0,1,0.205736482,6.0,-22.88538048
103,55,1,4,0.548630618,5.5,,24.82302946,0.6064782908339077,0.5,1.0999999997351932,0.0,1,0.548630618,5.5,-11.53695903
103,56,2,8,9.189562851,18.5,,14.20591631,0.7364341085271318,0.23197172320930123,5.755555555384716,16.128347102194947,1,9.189562851,18.5,-18.12620396
103,56,2,8,9.326720506000001,19.0,,11.22235608,0.44680851063829785,0.38501231274604875,5.9111111109356544,16.64508231983768,1,9.326720506000001,19.0,-18.12620396
103,56,2,8,9.669614642,18.0,,14.457371599999998,0.47760569275847636,0.010485236016703784,6.200000000811926,15.380507143457008,1,9.669614642,18.0,-20.14788629
103,56,2,8,9.875351124,17.5,,18.46284775,0.47760569275847636,0.0,4.666666665659751,15.345104177933107,1,9.875351124,17.5,-15.46600995
103,56,2,8,10.08108761,18.5,,33.60676001,0.6631799163179917,0.3119952698686367,4.93333333226888,16.3985432960591,1,10.08108761,18.5,-15.46600995
103,57,0,9,12.68708304,29.5,,19.844132600000002,0.47760569275847636,0.0,9.505555553407756,27.035058972028875,1,12.68708304,29.5,-18.79736882
103,58,1,7,8.572353406,15.0,,7.602793545,0.6631799163179917,0.3492168952675606,7.666666666187849,10.826921179613535,1,8.572353406,15.0,-30.73786867
103,58,1,7,9.532456987,14.0,,14.19657882,0.47760569275847636,0.0,7.933333333119672,9.168545262232845,1,9.532456987,14.0,-34.51810784
103,58,1,7,10.08108761,15.0,,26.033566,0.6631799163179917,0.3239547342356431,7.833333333518871,10.706955164096941,1,10.08108761,15.0,-31.48143216
103,59,2,3,0.068578827,7.5,,7.6866037689999995,0.47760569275847636,0.0,4.500000000435214,0.0,1,0.068578827,7.5,-36.86989765
103,59,2,3,0.8915247540000001,8.0,,27.87657509,0.47760569275847636,0.0,4.177777777876731,0.0,1,0.8915247540000001,8.0,-31.48143216
103,59,2,3,1.097261236,7.5,,29.8716315,0.47760569275847636,0.0,4.666666666328715,0.0,1,1.097261236,7.5,-38.47859513
103,59,2,3,1.440155372,8.0,,28.15195996,0.47760569275847636,0.0,5.59999999991966,0.0,1,1.440155372,8.0,-44.427004
103,59,2,3,1.645891854,7.5,,21.52189237,0.47760569275847636,0.0,4.416666666471725,0.0,1,1.645891854,7.5,-36.07819997
103,59,2,3,2.605995435,8.0,,39.0014792,0.47760569275847636,0.0,4.266666667197915,0.0,1,2.605995435,8.0,-32.23095264
103,59,2,3,3.4289413619999998,8.0,,17.03597221,0.47760569275847636,0.0,4.800000000464228,0.0,1,3.4289413619999998,8.0,-36.86989765
103,59,2,3,4.251887289,8.0,,15.48984227,0.47760569275847636,0.0,4.177777777876731,0.0,1,4.251887289,8.0,-31.48143216
103,61,1,2,-8.2510589,196.06274009999998,,10.62213071,0.47760569275847636,0.0,-1.8299956309192442,195.92919428076806,1,-8.2510589,196.06274009999998,0.534790795
103,61,1,2,-8.2510589,198.0633803,,14.66800936,0.6064782908339077,0.5000031587671936,-1.8486690556769219,197.9310108057477,1,-8.2510589,198.0633803,0.534790795
103,62,2,10,-11.7069998,188.06017930000002,,6.7611516510000005,0.6064782908339077,0.5,-9.741328659197618,187.67721639640132,1,-11.7069998,188.06017930000002,2.969192712
103,64,1,1,-10.79981531,194.06209990000002,,9.926319147000001,0.47760569275847636,0.0,-5.142999811895617,193.86760474749883,1,-10.79981531,194.06209990000002,1.5186205240000001
104,55,1,3,0.342894136,6.0,,28.24643633,0.6064782908339077,0.5,1.0000000000144083,0.0,1,0.342894136,6.0,-9.594068227000001
104,55,1,3,1.097261236,6.0,,20.17819346,0.6064782908339077,0.5,1.1999999997111197,0.0,1,1.097261236,6.0,-11.53695903
104,55,1,3,1.508734199,6.0,,22.45756155,0.6064782908339077,0.5,1.266666667134958,0.0,1,1.508734199,6.0,-12.18747414
104,55,1,3,2.125943645,6.0,,21.07525932,0.6064782908339077,0.5,2.133333333136391,0.0,1,2.125943645,6.0,-20.82749693
104,55,1,3,2.537416608,6.5,,17.16834584,0.6064782908339077,0.5,2.383333333661844,0.0,1,2.537416608,6.5,-21.51018827
104,55,1,3,3.4289413619999998,7.0,,22.49825505,0.6064782908339077,0.5,2.3333333328160695,0.0,1,3.4289413619999998,7.0,-19.47122063
104,56,2,5,9.120984024,19.5,,31.71412242,0.609375,0.2957415253123074,5.849999998791575,17.234485777479367,1,9.120984024,19.5,-17.45760312
104,56,2,5,9.806772296,18.5,,26.21494487,0.47760569275847636,0.0,5.755555555384716,16.128347102194947,1,9.806772296,18.5,-18.12620396
104,56,2,5,10.14966643,19.5,,42.12126225,0.44680851063829785,0.3680013042234951,4.983333332708979,17.50475332288666,1,10.14966643,19.5,-14.80650691
104,57,0,7,12.89281952,30.0,,7.169844863,0.47760569275847636,0.035213431775582074,9.333333333056297,27.638539919721886,1,12.89281952,30.0,-18.12620396
104,57,0,7,12.96139835,31.5,,13.33302528,0.6631799163179917,0.3491785765981281,9.449999998047929,29.222380122722623,1,12.96139835,31.5,-17.45760312
104,57,0,7,13.02997718,29.5,,6.545413808999999,0.47760569275847636,0.0,8.194444442881103,27.460900937014703,1,13.02997718,29.5,-16.12762021
104,57,0,7,13.02997718,30.5,,8.687167855,0.7364341085271318,0.2345880391330367,7.7944444434678894,28.64431245147442,1,13.02997718,30.5,-14.80650691
104,58,1,6,9.395299332999999,15.5,,20.56894776,0.8431372549019608,0.13847159683692534,8.094444444636165,11.21293757820397,1,9.395299332999999,15.5,-31.48143216
104,58,1,6,10.08108761,15.0,,18.98768297,0.47760569275847636,0.0,8.000000000996092,10.583005243505388,1,10.08108761,15.0,-32.23095264
104,58,1,6,10.49256057,16.0,,23.71546439,0.6631799163179917,0.32803564936938406,7.8222222228236,12.07529873323077,1,10.49256057,16.0,-29.267577600000003
104,59,2,11,5.623463834,10.0,,20.52172759,0.6064782908339077,0.5,6.000000000580284,3.8729833453084432,1,5.623463834,10.0,-36.86989765
104,61,1,9,-8.337457423,196.06274009999998,,4.992157347,0.6064782908339077,0.5,-1.5248561509555327,195.93180668089354,1,-8.337457423,196.06274009999998,0.445616044
104,62,2,8,-11.75019906,188.06017930000002,,6.108852653,0.6064782908339077,0.5,-9.741328659197618,187.67721639640132,1,-11.75019906,188.06017930000002,2.969192712
104,64,1,1,-11.05901088,192.06145969999997,,3.745407536,0.47760569275847636,0.0,-5.6922644477052,191.84942644572098,1,-11.05901088,192.06145969999997,1.698365175
104,64,1,1,-11.05901088,194.06209990000002,,9.302531907,0.6064782908339077,0.5000033610637281,-5.751558868881101,193.8505047405742,1,-11.05901088,194.06209990000002,1.698365175
104,69,0,2,-7.775867026,212.0678617,,4.807247018,0.47760569275847636,0.0,-0.9894682573542305,211.94999155125726,1,-7.775867026,212.0678617,0.26733216600000004
104,69,0,2,-7.775867026,214.06850189999997,,11.83514018,0.44966442953020136,0.4997779820170337,-1.3318150163610771,213.94987678069015,1,-7.775867026,214.06850189999997,0.356464735
105,55,1,3,0.548630618,6.0,,13.40780361,0.47760569275847636,0.0,1.1999999997111197,0.0,1,0.548630618,6.0,-11.53695903
105,55,1,3,1.097261236,6.0,,34.436032899999994,0.47760569275847636,0.0,1.0000000000144083,0.0,1,1.097261236,6.0,-9.594068227000001
105,55,1,3,2.057364817,6.0,,22.30849839,0.47760569275847636,0.0,1.1999999997111197,0.0,1,2.057364817,6.0,-11.53695903
105,55,1,3,2.194522472,6.0,,22.77591354,0.47760569275847636,0.0,1.133333333320976,0.0,1,2.194522472,6.0,-10.88794813
105,55,1,3,2.6745742630000002,6.0,,19.94506852,0.47760569275847636,0.0,1.3333333336494237,0.0,1,2.6745742630000002,6.0,-12.83958841
105,55,1,3,3.223204881,6.5,,24.96343331,0.47760569275847636,0.0,1.8777777772794026,0.0,1,3.223204881,6.5,-16.79144711
105,56,2,6,9.875351124,20.0,,13.64156496,0.47760569275847636,0.0,6.222222222037531,17.671557673832332,1,9.875351124,20.0,-18.12620396
105,56,2,6,10.21824526,20.5,,34.42921952,0.609375,0.26494109839737984,5.238888888232516,18.541953597632418,1,10.21824526,20.5,-14.80650691
105,57,0,8,12.96139835,32.5,,15.43976346,0.609375,0.2785632097963957,9.388888886397014,30.31664172494854,1,12.96139835,32.5,-16.79144711
105,57,0,8,13.02997718,31.0,,17.78181473,0.47760569275847636,0.0,8.611111109468279,28.94561737915417,1,13.02997718,31.0,-16.12762021
105,57,0,8,13.02997718,33.0,,14.99400411,0.44680851063829785,0.3783397657910534,9.53333333080312,30.807719091224495,1,13.02997718,33.0,-16.79144711
105,58,1,7,10.69829705,16.0,,14.77285373,0.47760569275847636,0.0,7.999999999999999,11.9582607431014,1,10.69829705,16.0,-30.0
105,58,1,7,10.90403353,17.0,,17.85862567,0.6631799163179917,0.3077157820364159,7.933333332112065,13.306472945209775,1,10.90403353,17.0,-27.81813928
105,59,2,5,4.389044944,9.0,,15.24888004,0.47760569275847636,0.0,5.79999999957764,0.0,1,4.389044944,9.0,-40.12403459
105,59,2,5,5.0062543889999995,8.5,,15.37424691,0.47760569275847636,0.0412494964202215,4.8166666665369435,0.22298480547316055,1,5.0062543889999995,8.5,-34.51810784
105,59,2,5,5.143412044,8.5,,16.64269333,0.6631799163179917,0.30390362658636993,4.533333333897785,1.6428295358226297,1,5.143412044,8.5,-32.23095264
105,59,2,5,5.48630618,8.5,,16.56869934,0.7619047619047619,0.18036249420938855,4.722222222729375,0.9749960405872656,1,5.48630618,8.5,-33.7489886
105,61,1,2,-8.294258162,194.06209990000002,,9.298227196000001,0.47760569275847636,0.0,-1.8113222061615672,193.92735167959947,1,-8.294258162,194.06209990000002,0.534790795
105,61,1,2,-8.294258162,196.06274009999998,,14.46340808,0.6064782908339077,0.500003256544593,-1.8299956309192442,195.92919428076806,1,-8.294258162,196.06274009999998,0.534790795
105,62,2,9,-11.79339832,186.0595391,,5.363016807,0.6064782908339077,0.5,-9.637697503524233,185.6778577992944,1,-11.79339832,186.0595391,2.969192712
105,64,1,1,-11.01581162,190.0608195,,7.164011007,0.47760569275847636,0.0,-4.739347083792332,189.87273026485644,1,-11.01581162,190.0608195,1.4288727959999998
105,64,1,1,-11.01581162,192.06145969999997,,17.37697181,0.6631799163179917,0.3337772887602539,-4.789234947701009,191.87409291175928,1,-11.01581162,192.06145969999997,1.4288727959999998
106,55,1,3,1.7830495080000002,6.0,,33.96739225,0.47760569275847636,0.0,1.1999999997111197,0.0,1,1.7830495080000002,6.0,-11.53695903
106,55,1,3,2.537416608,6.0,,35.25503009,0.47760569275847636,0.0,1.133333333320976,0.0,1,2.537416608,6.0,-10.88794813
106,55,1,3,2.74315309,6.0,,31.71410848,0.47760569275847636,0.0,1.133333333320976,0.0,1,2.74315309,6.0,-10.88794813
106,55,1,3,3.0860472260000003,6.0,,27.40440101,0.47760569275847636,0.0,1.1999999997111197,0.0,1,3.0860472260000003,6.0,-11.53695903
106,55,1,3,3.4289413619999998,6.5,,24.68867022,0.47760569275847636,0.0,1.4444444447868756,0.0,1,3.4289413619999998,6.5,-12.83958841
106,55,1,3,3.771835499,6.5,,25.23386933,0.47760569275847636,0.0,1.661111110902993,0.0,1,3.771835499,6.5,-14.80650691
106,55,1,3,4.320466117,7.0,,19.67114569,0.47760569275847636,0.0,2.2555555550459085,0.0,1,4.320466117,7.0,-18.79736882
106,56,2,5,9.601035815,21.5,,10.74424162,0.6064782908339077,0.5,5.494444443756054,19.57194625617182,1,9.601035815,21.5,-14.80650691
106,56,2,5,10.21824526,21.5,,32.51938489,0.6064782908339077,0.5,5.494444443756054,19.57194625617182,1,10.21824526,21.5,-14.80650691
106,57,0,7,13.16713483,33.0,,15.27370273,0.47760569275847636,0.0,8.066666667261655,31.223851281981368,1,13.16713483,33.0,-14.14900451
106,58,1,6,10.76687588,18.0,,27.86861211,0.47760569275847636,0.0,9.400000000222644,13.661625086197262,1,10.76687588,18.0,-31.48143216
106,58,1,6,11.04119119,17.5,,25.49919665,0.47760569275847636,0.035807472189515,8.16666666540948,13.804186161309534,1,11.04119119,17.5,-27.81813928
106,58,1,6,11.38408532,18.5,,13.34569832,0.44680851063829785,0.36936500260784044,8.016666666824719,15.132186079777812,1,11.38408532,18.5,-25.67928862
106,59,2,4,4.114729635,9.5,,7.410690061,0.6631799163179917,0.3420245679596921,5.2777777783445945,3.659926464071647,1,4.114729635,9.5,-33.7489886
106,59,2,4,4.251887289,8.5,,22.86104089,0.47760569275847636,0.0,4.3444444441731145,2.0918418849170615,1,4.251887289,8.5,-30.73786867
106,59,2,4,4.6633602530000005,9.5,,24.81692998,0.8431372549019608,0.14288133683314475,5.805555554987322,2.7469118475036405,1,4.6633602530000005,9.5,-37.66988696
106,59,2,4,5.074833216,9.5,,29.10294148,0.6064782908339077,0.5113243009835489,4.644444444801512,4.436117198536619,1,5.074833216,9.5,-29.267577600000003
106,62,2,1,-11.7069998,184.0588988,,4.157807813,0.47760569275847636,0.0,-8.068162624448787,183.74869517722865,1,-11.7069998,184.0588988,2.512347074
106,64,1,2,-11.05901088,190.0608195,,19.50398157,0.47760569275847636,0.0,-5.03695857893387,189.8650682913676,1,-11.05901088,190.0608195,1.5186205240000001
106,64,1,2,-11.05901088,192.06145969999997,,23.54401513,0.6064782908339077,0.5000034666856368,-5.089979195414743,191.86635039496886,1,-11.05901088,192.06145969999997,1.5186205240000001
107,55,1,7,5.280569698,8.0,,34.09420816,0.47760569275847636,0.0,0.8888888888274445,3.769598989722794,1,5.280569698,8.0,-6.379370207999999
107,56,2,9,9.189562851,22.0,,9.525576877999999,0.7364341085271318,0.2041757700943783,4.8888888900478875,20.275570655859884,1,9.189562851,22.0,-12.83958841
107,56,2,9,9.806772296,22.5,,9.63881713,0.609375,0.2763733405047014,5.999999998705395,20.524375752152253,1,9.806772296,22.5,-15.46600995
107,56,2,9,10.21824526,21.5,,24.86082053,0.47760569275847636,0.0,5.494444443756054,19.57194625617182,1,10.21824526,21.5,-14.80650691
107,57,0,11,13.16713483,34.0,,6.5383393839999995,0.47760569275847636,0.0,8.311111111724129,32.21685012673609,1,13.16713483,34.0,-14.14900451
107,57,0,11,13.16713483,35.5,,13.09374189,0.609375,0.2860804017555204,9.466666664624066,33.49077816744328,1,13.16713483,35.5,-15.46600995
107,57,0,11,13.30429249,35.5,,12.35281579,0.44680851063829785,0.3561733561733413,8.283333332398456,33.80290503646656,1,13.30429249,35.5,-13.49339882
107,58,1,10,11.52124298,18.5,,19.87687644,0.47760569275847636,0.0,8.016666666824719,15.132186079777812,1,11.52124298,18.5,-25.67928862
107,59,2,8,7.749407478999999,11.0,,26.40167329,0.47760569275847636,0.0,4.400000000316402,7.255342858694939,1,7.749407478999999,11.0,-23.57817848
107,61,1,2,-8.207859639,194.06209990000002,,9.444211983999999,0.47760569275847636,0.0,-1.8113222061615672,193.92735167959947,1,-8.207859639,194.06209990000002,0.534790795
107,62,2,12,-11.75019906,184.0588988,,4.0200922839999995,0.6064782908339077,0.5,-8.946281776452711,183.7080353981419,1,-11.75019906,184.0588988,2.7859898989999996
107,63,0,4,2.400258954,12.0,,4.518340155,0.47760569275847636,0.0,9.599999999477745,1.6852299576103245,1,2.400258954,12.0,-53.13010235
107,64,1,1,-11.10221014,190.0608195,,12.18275138,0.47760569275847636,0.0,-5.632970026529301,189.84832039734195,1,-11.10221014,190.0608195,1.698365175
107,68,2,13,-10.54061975,208.0665813,,7.898106862000001,0.6064782908339077,0.5,-4.212438395887616,207.9061269338409,1,-10.54061975,208.0665813,1.1600682390000001
108,55,1,6,5.211990871,8.0,,19.52251181,0.47760569275847636,0.0,0.9777777777609978,3.7475259328411292,1,5.211990871,8.0,-7.020370749
108,56,2,8,10.21824526,23.0,,22.42664121,0.7868852459016393,0.07897923423043704,5.877777777041359,21.10572738390503,1,10.21824526,23.0,-14.80650691
108,56,2,8,10.35540291,22.5,,27.89428108,0.47760569275847636,0.0,4.750000001756093,20.84916065416824,1,10.35540291,22.5,-12.18747414
108,57,0,17,13.23571366,36.0,,19.43692957,0.6064782908339077,0.5,7.6000000028097485,34.485359211661,1,13.23571366,36.0,-12.18747414
108,58,1,9,11.24692767,20.0,,26.02254841,0.8431372549019608,0.14370380407429373,8.222222220763333,16.83434173801832,1,11.24692767,20.0,-24.27465219
108,58,1,9,11.65840063,19.5,,28.75683013,0.47760569275847636,0.0,8.23333333405527,16.231519405475705,1,11.65840063,19.5,-24.97496537
108,58,1,9,11.86413711,20.5,,6.663392689,0.6631799163179917,0.3122080462926127,7.972222223488468,17.541199298204116,1,11.86413711,20.5,-22.88538048
108,59,2,15,8.503774579,12.0,,31.79709606,0.6064782908339077,0.5,4.133333333874617,8.826978846189729,1,8.503774579,12.0,-20.14788629
108,61,1,10,-8.2510589,194.06209990000002,,4.488705848,0.6064782908339077,0.5,-1.8113222061615672,193.92735167959947,1,-8.2510589,194.06209990000002,0.534790795
108,63,0,12,3.223204881,12.0,,4.29632643,0.6064782908339077,0.5,9.599999999477745,1.6852299576103245,1,3.223204881,12.0,-53.13010235
108,64,1,1,-11.01581162,188.06017930000002,,15.87929839,0.47760569275847636,0.0,-5.278671508578898,187.8557070345553,1,-11.01581162,188.06017930000002,1.60844964
108,64,1,1,-11.01581162,190.0608195,,18.65712248,0.6064782908339077,0.5010072141156686,-5.03695857893387,189.8650682913676,1,-11.01581162,190.0608195,1.5186205240000001
108,69,0,2,-8.164660377999999,210.0672215,,6.280646963,0.47760569275847636,0.0,-1.30692127779565,209.9464920057101,1,-8.164660377999999,210.0672215,0.356464735
109,55,1,5,4.114729635,7.5,,29.74100796,0.44680851063829785,0.3856541630548988,1.3333333331805304,2.339278141356794,1,4.114729635,7.5,-10.24034832
109,55,1,5,4.320466117,7.0,,23.427025399999998,0.47760569275847636,0.0,1.1666666666834762,0.0,1,4.320466117,7.0,-9.594068227000001
109,56,2,8,10.28682409,24.0,,19.14260687,0.7868852459016393,0.08309505751620257,5.866666667099386,22.19419343470596,1,10.28682409,24.0,-14.14900451
109,56,2,8,10.42398174,23.5,,21.30492166,0.47760569275847636,0.0,4.961111112945252,21.877782715005903,1,10.42398174,23.5,-12.18747414
