帧号,速度(m/s),距离(m),角度(deg),SNR(dB)
214,5.074833216,23.5,-14.14900451,11.95532186
214,5.280569698,32.5,-8.949018065,18.9259155
214,5.280569698,34.5,-9.594068227,18.27889235
214,5.349148525,41.5,-7.020370749,10.73327762
214,5.349148525,43.5,-7.662255661,13.82115438
214,8.22945927,92,-5.099688914,4.487437627
215,-8.2510589,116.0371319,4.084358683,12.77484055
215,-8.2510589,118.0377721,4.084358683,12.55030017
215,-8.164660378,102.0326504,4.750701252,7.444792056
215,-8.164660378,104.0332907,4.750701252,24.93369734
215,-8.164660378,106.0339309,4.750701252,29.08942808
215,-8.164660378,108.0345711,4.847049975,21.67977258
215,-5.529505441,140.0448143,2.058993642,16.69799871
215,-5.529505441,142.0454545,2.058993642,19.34529033
215,-5.529505441,144.0460948,2.058993642,11.00294902
215,-2.764752721,202.0646607,0.267332166,4.743419192
215,5.143412044,22.5,-13.49339882,19.38191855
215,5.211990871,23,-12.83958841,19.77136503
215,5.211990871,25.5,-9.594068227,12.94926008
215,5.280569698,33.5,-8.949018065,15.32073417
215,5.280569698,35,-8.949018065,9.480414436
215,5.349148525,44.5,-7.662255661,4.632845085
215,5.417727353,42.5,-6.379370208,10.89874176
215,5.417727353,45,-7.020370749,4.546257031
215,8.160880442,67,-7.662255661,6.793578
215,8.298038097,99,-5.099688914,4.735512061
216,-8.2510589,102.0326504,4.750701252,10.04499826
216,-8.2510589,104.0332907,4.654658672,22.44830291
216,-8.2510589,106.0339309,4.654658672,23.07299525
216,-8.2510589,108.0345711,4.368281773,15.17285359
216,-8.2510589,110.0352113,4.847049975,11.14648318
216,-8.207859639,114.0364917,3.896335726,6.392820695
216,-8.207859639,116.0371319,3.896335726,9.627511377
216,-8.207859639,118.0377721,3.709250956,7.80231107
216,-8.164660378,130.0416133,3.523047781,4.724002651
216,-5.529505441,144.0460948,2.058993642,5.619915474
216,-5.48630618,138.0441741,1.878475835,7.415385959
216,-5.48630618,140.0448143,1.878475835,17.42740614
216,-5.48630618,142.0454545,1.878475835,15.67836237
216,-2.764752721,180.0576184,0.623993699,7.303729484
216,-2.764752721,182.0582586,0.534790795,12.96478879
216,-2.764752721,184.0588988,0.534790795,8.003334314
216,-2.764752721,190.0608195,0.178213643,6.552365197
216,-2.764752721,192.0614597,0.267332166,15.75398451
216,-2.764752721,194.0620999,0.267332166,14.57328808
216,5.143412044,23,-12.83958841,31.399516
216,5.143412044,24,-14.14900451,24.0002378
216,5.349148525,34,-8.305109528,10.69115769
216,5.349148525,35.5,-8.949018065,18.37477902
216,5.349148525,43,-7.020370749,10.31786882
216,5.349148525,44.5,-7.020370749,10.99185008
216,8.160880442,68.5,-7.662255661,6.750789357
217,-8.294258162,116.0371319,3.802679657,6.962745171
217,-8.294258162,118.0377721,3.709250956,7.724515785
217,-8.207859639,102.0326504,4.847049975,18.24360048
217,-8.207859639,104.0332907,4.847049975,24.33606576
217,-8.207859639,106.0339309,4.943713761,19.68178483
217,-8.207859639,108.0345711,4.178740295,13.72930127
217,-8.207859639,110.0352113,4.273378738,5.769906904
217,-5.443106919,138.0441741,2.058993642,14.16944731
217,-5.443106919,140.0448143,2.058993642,21.58874197
217,-5.443106919,142.0454545,2.058993642,17.46645642
217,-2.721553459,180.0576184,0.623993699,6.97190702
217,-2.721553459,182.0582586,0.534790795,10.72340469
217,5.143412044,23.5,-12.83958841,28.49146176
217,5.143412044,25.5,-12.18747414,9.020298634
217,5.211990871,26.5,-9.594068227,15.54083597
217,5.280569698,35,-10.24034832,12.61334797
217,5.349148525,36,-8.949018065,20.37442557
217,5.417727353,43.5,-7.662255661,14.94676873
217,8.164660378,100.0320102,-4.654658672,7.693888714
218,-8.2510589,112.0358515,4.084358683,8.846188405
218,-8.2510589,114.0364917,4.084358683,13.09224728
218,-8.2510589,116.0371319,4.084358683,5.545054181
218,-8.2510589,118.0377721,3.802679657,6.154634283
218,-8.2510589,130.0416133,3.896335726,4.373389543
218,-8.207859639,110.0352113,4.178740295,4.400195433
218,-8.164660378,100.0320102,4.750701252,11.95006923
218,-8.164660378,102.0326504,4.847049975,25.31734651
218,-8.164660378,104.0332907,4.943713761,25.72539904
