帧号,车辆ID,速度(m/s),距离(m),角度(deg),Yaw(deg)
279,234,-2.702055905,185.4036933,0.540815025,-180
280,217,1.879386756,10.02034861,-10.057978,-3.05E-05
280,218,5.525554314,80.0552831,-3.760137486,-3.05E-05
280,219,8.267297377,148.7009287,-3.373400824,-3.05E-05
280,220,8.291505622,138.1062543,-3.632522547,-3.05E-05
280,221,5.394447715,70.9366259,-4.244325446,-3.05E-05
280,223,-5.490954627,108.1641837,2.782076899,-180
280,224,5.496725943,59.55404323,-5.057487317,-3.05E-05
280,225,-8.126799015,55.35688137,9.094614957,-180
280,226,-2.739040193,166.8588547,0.600923773,-180
280,227,8.291457379,122.9736644,-4.080240025,-3.05E-05
280,229,-5.54671389,117.2825611,2.565627727,-180
280,230,-8.104875748,65.74888199,7.647732241,-180
280,231,-2.673615603,177.331395,0.565434235,-180
280,232,-8.144441122,79.57709077,6.312794676,-180
280,233,-5.433216152,128.91203,2.334041707,-180
280,234,-2.68977901,185.1347172,0.541600781,-180
281,217,1.963595982,10.21479112,-9.864586811,-3.05E-05
281,218,5.437265682,80.59897969,-3.734736617,-3.05E-05
281,219,8.238883499,149.5248102,-3.354792062,-3.05E-05
281,220,8.208390137,138.9270796,-3.611031902,-3.05E-05
281,221,5.522902258,71.48888201,-4.211478357,-3.05E-05
281,223,-5.492075047,107.6149658,2.796286609,-180
281,224,5.499716846,60.10395888,-5.011095403,-3.05E-05
281,225,-8.040402448,54.55259382,9.229863236,-180
281,226,-2.766509459,166.5822052,0.601921786,-180
281,227,8.262786145,123.7999173,-4.052962435,-3.05E-05
281,229,-5.43130574,116.7394198,2.577572595,-180
281,230,-8.112582577,64.93747461,7.743874723,-180
281,231,-2.723975792,177.0589923,0.566304176,-180
281,232,-8.212311409,78.75577787,6.378900246,-180
281,233,-5.512361783,128.360789,2.344070753,-180
281,234,-2.621213472,184.8725953,0.542368713,-180
282,217,1.96152612,10.40920965,-9.678550348,-3.05E-05
282,218,5.406968838,81.1396557,-3.709815158,-3.05E-05
282,219,8.271725728,150.3519736,-3.336314682,-3.05E-05
282,220,8.177068265,139.7447656,-3.589874965,-3.05E-05
282,221,5.50046889,72.03890085,-4.179266243,-3.05E-05
282,223,-5.41439814,107.073515,2.810438232,-180
282,224,5.489758648,60.65288127,-4.965629435,-3.05E-05
282,225,-8.103590809,53.74196546,9.370328874,-180
282,226,-2.673456627,166.3148634,0.602889378,-180
282,227,8.234326814,124.6233283,-4.026139399,-3.05E-05
282,229,-5.514610349,116.1879547,2.589814895,-180
282,230,-8.169721011,64.12033868,7.843178095,-180
282,231,-2.656669322,176.7933291,0.567155176,-180
282,232,-8.159536412,77.93973072,6.445970546,-180
282,233,-5.417649222,128.360789,2.344070753,-180
282,234,-2.707192341,184.6018822,0.543164104,-180
283,217,2.0113324,10.60867002,-9.494876808,-3.05E-05
283,218,5.429005862,81.68254366,-3.685124385,-3.05E-05
283,219,8.205746727,151.1725354,-3.318184896,-3.05E-05
283,220,8.184482792,140.5631973,-3.568945697,-3.05E-05
283,221,5.382729143,72.57713723,-4.148218083,-3.05E-05
283,223,-5.499652373,106.5235437,2.824960006,-180
283,224,5.502214122,61.20304193,-4.920882284,-3.05E-05
283,225,-8.130314698,52.92863783,9.515646159,-180
283,226,-2.707775515,166.0440848,0.603872584,-180
283,227,8.259025651,125.4492077,-3.999590526,-3.05E-05
283,229,-5.422320112,115.6457135,2.601966391,-180
283,230,-8.082764835,63.31189566,7.943971855,-180
283,231,-2.765084411,176.516819,0.568043642,-180
283,232,-8.179560274,77.12167483,6.514639759,-180
283,233,-5.475595313,127.2714622,2.364145192,-180
283,234,-2.663053606,184.3355762,0.543948827,-180
284,217,1.996375084,10.80678977,-9.319241841,-3.05E-05
284,218,5.428035511,82.22532172,-3.660765222,-3.05E-05
284,219,8.270717021,151.9995893,-3.30011008,-3.05E-05
284,220,8.26958773,141.3901472,-3.54804517,-3.05E-05
284,221,5.397734106,73.11688681,-4.117542873,-3.05E-05
284,223,-5.448487831,105.9786841,2.839495616,-180
284,224,5.486845886,61.75167449,-4.877056344,-3.05E-05
284,225,-8.068036578,52.12153304,9.664398866,-180
284,226,-2.767924075,165.7672854,0.604880972,-180
284,227,8.274569043,126.2766393,-3.973340853,-3.05E-05
284,229,-5.448371102,115.10087,2.614291639,-180
284,230,-8.082280806,62.50350117,8.047392455,-180
284,231,-2.687729156,176.248047,0.568909917,-180
284,232,-8.136706458,76.30791146,6.58441904,-180
284,233,-5.43759995,126.7276982,2.374295079,-180
284,234,-2.739294761,184.0616472,0.544758381,-180
285,217,2.0877891,11.01406038,-9.142346996,-3.05E-05
285,218,5.47508064,82.77281421,-3.636518783,-3.05E-05
285,219,8.259915638,152.825572,-3.282254247,-3.05E-05
285,220,8.25755321,142.2158765,-3.52741848,-3.05E-05
285,221,5.392036601,73.65605796,-4.087350543,-3.05E-05
285,223,-5.447044525,105.4339691,2.854177726,-180
285,224,5.441588894,62.29578404,-4.834356885,-3.05E-05
285,225,-8.014425274,51.31977997,9.8168659,-180
285,226,-2.670871611,165.5002052,0.60585715,-180
285,227,8.195785253,127.0962026,-3.947678527,-3.05E-05
285,229,-5.456645096,114.5551971,2.626753283,-180
285,230,-8.13918411,61.68940678,8.154309246,-180
285,231,-2.715255688,175.9765161,0.569787771,-180
285,232,-8.167368518,75.4910804,6.655984463,-180
285,233,-5.521617535,126.1755276,2.384691483,-180
285,234,-2.681476696,183.7934898,0.545553215,-180
286,217,2.06332967,11.21902531,-8.973929226,-3.05E-05
286,218,5.456972574,83.31848117,-3.612670883,-3.05E-05
286,219,8.191740358,153.6447383,-3.264735693,-3.05E-05
286,220,8.271318744,143.0429934,-3.506996317,-3.05E-05
286,221,5.429258904,74.19895247,-4.057394181,-3.05E-05
286,223,-5.444516646,104.8895075,2.869005587,-180
286,224,5.440519516,62.83979283,-4.792407191,-3.05E-05
286,225,-8.119351868,50.5075114,9.976343907,-180
286,226,-2.761956083,165.2240022,0.606869993,-180
286,227,8.242633803,127.9204472,-3.922202056,-3.05E-05
286,229,-5.399362467,114.0152522,2.639201649,-180
286,230,-8.097678688,60.87944338,8.263550737,-180
286,231,-2.650188225,175.711496,0.570647192,-180
286,232,-8.167260558,74.67425185,6.729126087,-180
286,233,-5.43617344,125.6319042,2.395016312,-180
286,234,-2.683494279,183.5251425,0.546350938,-180
287,217,2.115833669,11.42928868,-8.807511407,-3.05E-05
287,218,5.46777559,83.86525027,-3.589086705,-3.05E-05
287,219,8.211161787,154.4658379,-3.247362564,-3.05E-05
287,220,8.234891699,143.8664775,-3.486897566,-3.05E-05
287,221,5.51404961,74.75032857,-4.027416309,-3.05E-05
287,223,-5.538326488,104.3356689,2.884247795,-180
287,224,5.497084569,63.38945623,-4.750755296,-3.05E-05
287,225,-8.030749058,49.70409495,10.13929207,-180
287,226,-2.660568373,164.957945,0.607848837,-180
287,227,8.226167123,128.7430456,-3.897102465,-3.05E-05
287,229,-5.46299953,113.4689481,2.651917328,-180
287,230,-8.095692068,60.06967785,8.375741912,-180
287,231,-2.697054683,175.4417961,0.571524455,-180
287,232,-8.210463959,73.85310445,6.804296689,-180
287,233,-5.456515935,125.0862527,2.405469987,-180
287,234,-2.702441437,183.2549051,0.54715664,-180
288,217,2.14371081,11.64240589,-8.645041122,-3.05E-05
288,218,5.515411636,84.41676335,-3.565608003,-3.05E-05
288,219,8.294342789,155.2952626,-3.230000108,-3.05E-05
288,220,8.215641505,144.688024,-3.4670745,-3.05E-05
288,221,5.48363247,75.29866948,-3.998039938,-3.05E-05
288,223,-5.413837269,103.7942732,2.899304985,-180
288,224,5.430454737,63.93245573,-4.710314017,-3.05E-05
288,225,-8.054932233,48.89823767,10.30820177,-180
288,226,-2.676779806,164.6902728,0.608836815,-180
288,227,8.17319674,129.5603369,-3.872481177,-3.05E-05
288,229,-5.466876458,112.9222489,2.664765501,-180
288,230,-8.149550654,59.25452399,8.491810728,-180
288,231,-2.75800651,175.1659909,0.572424371,-180
288,232,-8.144160077,73.03858037,6.88054283,-180
288,233,-5.419791955,124.5442621,2.415944284,-180
288,234,-2.769873798,182.977914,0.547984949,-180
289,217,2.124192447,11.85368722,-8.48980272,-3.05E-05
289,218,5.425621372,84.95931522,-3.542808802,-3.05E-05
289,219,8.262177429,156.1214687,-3.212888727,-3.05E-05
289,220,8.177250642,145.5057345,-3.447566682,-3.05E-05
289,221,5.462745594,75.84491277,-3.969199302,-3.05E-05
289,223,-5.47963904,103.2462992,2.914706137,-180
289,224,5.448793981,64.47729694,-4.670422504,-3.05E-05
289,225,-8.002588766,48.09761404,10.4817138,-180
289,226,-2.659432152,164.4243164,0.609821646,-180
289,227,8.176489237,130.3779711,-3.848159141,-3.05E-05
289,229,-5.482916666,112.3739533,2.677776893,-180
289,230,-8.111967288,58.44312173,8.610597198,-180
289,231,-2.772641244,174.8887304,0.573331896,-180
289,232,-8.129497311,72.2255108,6.958380575,-180
289,233,-5.512990735,123.9929605,2.426692549,-180
289,234,-2.698985242,182.7080133,0.54879447,-180
290,217,2.154382593,12.06803546,-8.337926302,-3.05E-05
290,218,5.493734688,85.50865876,-3.520019538,-3.05E-05
290,219,8.265560323,156.9480171,-3.195950807,-3.05E-05
290,220,8.204584129,146.3261805,-3.428213124,-3.05E-05
290,221,5.444340471,76.38932949,-3.940866485,-3.05E-05
290,223,-5.473654318,102.698924,2.930254758,-180
290,224,5.488101366,65.02606503,-4.630921444,-3.05E-05
290,225,-8.061827519,47.29102451,10.66256307,-180
290,226,-2.72662889,164.151661,0.610834596,-180
290,227,8.283409649,131.2062971,-3.82382886,-3.05E-05
290,229,-5.42887246,111.8310532,2.69078609,-180
290,230,-8.104424842,57.63245049,8.732655747,-180
290,231,-2.648010563,174.6239341,0.574201315,-180
290,232,-8.12425476,71.41296882,7.037951866,-180
290,233,-5.477705797,123.4451795,2.437467347,-180
290,234,-2.689037594,182.4391043,0.549603399,-180
291,217,2.175290307,12.28452407,-8.189969801,-3.05E-05
291,218,5.493166766,86.05796327,-3.497523356,-3.05E-05
291,219,8.279775225,157.7759804,-3.17916209,-3.05E-05
291,220,8.197619479,147.145931,-3.409091905,-3.05E-05
291,221,5.485321057,76.93783079,-3.912727545,-3.05E-05
291,223,-5.451488483,102.1537593,2.945906428,-180
291,224,5.445907202,65.57060867,-4.592380155,-3.05E-05
291,225,-8.054907083,46.48510464,10.8496435,-180
291,226,-2.694281446,163.8822306,0.611838876,-180
291,227,8.17459699,132.0237375,-3.800118289,-3.05E-05
291,229,-5.496733621,111.2813756,2.70408716,-180
291,230,-8.055747855,56.82665501,8.857472622,-180
291,231,-2.696221303,174.3543056,0.575089312,-180
291,232,-8.168924774,70.59595978,7.119821674,-180
291,233,-5.530669341,122.8921065,2.448443777,-180
291,234,-2.668208691,182.1722923,0.55040838,-180
292,217,2.210829838,12.50461208,-8.044858293,-3.05E-05
292,218,5.489998987,86.60694054,-3.475326214,-3.05E-05
292,219,8.278568327,158.6038287,-3.162551222,-3.05E-05
292,220,8.207573895,147.9666742,-3.390160155,-3.05E-05
292,221,5.473323014,77.48513964,-3.885047783,-3.05E-05
292,223,-5.414569541,101.612295,2.96161832,-180
292,224,5.40483588,66.11105994,-4.554758296,-3.05E-05
292,225,-8.042040418,45.6804603,11.04313647,-180
292,226,-2.733538993,163.6088758,0.612861165,-180
292,227,8.205158581,132.8442328,-3.776613192,-3.05E-05
292,229,-5.423243033,110.739039,2.71734015,-180
292,230,-8.140007137,56.01241305,8.987290701,-180
292,231,-2.709983513,174.0833058,0.575984599,-180
292,232,-8.144031088,69.78143913,7.203365525,-180
292,233,-5.528848411,122.3392175,2.459515844,-180
292,234,-2.767712842,181.8955172,0.551245916,-180
293,217,2.25535923,12.72919078,-7.902009255,-3.05E-05
293,218,5.447063023,87.15162693,-3.453579448,-3.05E-05
293,219,8.254942814,159.4293091,-3.146159897,-3.05E-05
293,220,8.187634124,148.7854276,-3.371482772,-3.05E-05
293,221,5.540478897,78.03915457,-3.857425187,-3.05E-05
293,223,-5.528292936,101.0594512,2.977834362,-180
293,224,5.462133795,66.65723323,-4.51735986,-3.05E-05
293,225,-8.016787841,44.87831844,11.24306774,-180
293,226,-2.676439595,163.3412383,0.613865387,-180
293,227,8.202760057,133.6644907,-3.753403965,-3.05E-05
293,229,-5.455670901,110.193464,2.730804048,-180
293,230,-8.133682023,55.19878015,9.120885862,-180
293,231,-2.713041576,173.8119941,0.576883712,-180
293,232,-8.201712226,68.96113356,7.289513447,-180
293,233,-5.482697235,121.7909452,2.47059482,-180
293,234,-2.683255258,181.6271971,0.552060304,-180
294,217,2.242678734,12.95256982,-7.764883785,-3.05E-05
294,218,5.417029874,87.69332663,-3.432220344,-3.05E-05
294,219,8.189964005,160.2482959,-3.130064647,-3.05E-05
294,220,8.257591282,149.6111681,-3.35285341,-3.05E-05
294,221,5.395314533,78.57866245,-3.83090108,-3.05E-05
294,222,0.053848434,7.216844295,-14.03344602,-3.05E-05
294,223,-5.473251891,100.5121177,2.99406474,-180
294,224,5.384260082,67.19561608,-4.481091716,-3.05E-05
294,225,-8.015728373,44.07624358,11.45040494,-180
294,226,-2.665527451,163.074684,0.614868821,-180
294,227,8.240806274,134.4885552,-3.730372722,-3.05E-05
294,229,-5.468041221,109.6466494,2.744433135,-180
294,230,-8.025005884,54.39602869,9.256662278,-180
294,231,-2.662632586,173.5457446,0.577768782,-180
294,232,-8.166335591,68.14435771,7.377368433,-180
294,233,-5.451548106,121.2457789,2.481710473,-180
294,234,-2.675754239,181.359617,0.552874845,-180
295,217,2.220517235,13.17380249,-7.633701275,-3.05E-05
295,218,5.466919303,88.23999465,-3.410931678,-3.05E-05
295,219,8.305927736,161.0788794,-3.1139089,-3.05E-05
295,220,8.238560509,150.4350169,-3.334470882,-3.05E-05
295,221,5.375745726,79.11621505,-3.804833684,-3.05E-05
295,222,0.156561195,7.22736873,-14.01259288,-3.05E-05
295,223,-5.500364142,99.96207091,3.010554882,-180
295,224,5.417708209,67.73735772,-4.445181012,-3.05E-05
295,225,-7.938883475,43.28183813,11.66349256,-180
295,226,-2.65518616,162.8091671,0.615871617,-180
295,227,8.223790025,135.3109139,-3.707669403,-3.05E-05
295,229,-5.448330791,109.1018106,2.758149013,-180
295,230,-8.088793898,53.58687468,9.397693895,-180
295,231,-2.651297279,173.2806088,0.578652853,-180
295,232,-8.178772383,67.32634927,7.467510598,-180
295,233,-5.428737612,120.7029007,2.492879347,-180
295,234,-2.674780467,181.0921443,0.553691466,-180
296,217,2.293923522,13.40238683,-7.50274878,-3.05E-05
296,218,5.523665397,88.79234495,-3.389688437,-3.05E-05
296,219,8.22397207,161.9012638,-3.098076194,-3.05E-05
296,220,8.247167328,151.2597203,-3.316270182,-3.05E-05
296,221,5.49796877,79.66599154,-3.778538191,-3.05E-05
296,222,0.265401737,7.248622494,-13.97067099,-3.05E-05
296,223,-5.529895635,99.40906839,3.027317851,-180
296,224,5.392524046,68.27657002,-4.410005551,-3.05E-05
296,225,-8.015188407,42.47976585,11.8868979,-180
296,226,-2.717038366,162.5374622,0.616901176,-180
296,227,8.226582856,136.1335581,-3.685233212,-3.05E-05
296,229,-5.543265564,108.5474741,2.77224546,-180
296,230,-8.051406527,52.78144209,9.542430944,-180
296,231,-2.639316158,173.0166782,0.579535597,-180
296,232,-8.142094862,66.51199304,7.559471884,-180
296,233,-5.465900481,120.1563068,2.504226723,-180
296,234,-2.731549724,180.8189777,0.554527964,-180
297,217,2.352666627,13.63684666,-7.373030007,-3.05E-05
297,218,5.507622099,89.34308797,-3.368768988,-3.05E-05
297,219,8.227319434,162.723988,-3.082397312,-3.05E-05
297,220,8.291074093,152.0888159,-3.298171848,-3.05E-05
297,221,5.520191561,80.21798336,-3.752500141,-3.05E-05
297,222,0.362816082,7.279838314,-13.90955692,-3.05E-05
297,223,-5.512237986,98.85783776,3.044214012,-180
297,224,5.436042165,68.82013758,-4.375105524,-3.05E-05
297,225,-7.907502949,41.68845157,12.11592137,-180
297,226,-2.709702814,162.2664898,0.617931392,-180
297,227,8.180095616,136.9515522,-3.663191654,-3.05E-05
297,229,-5.545465765,107.9929185,2.786492453,-180
297,230,-8.054380391,51.97571022,9.691774485,-180
297,231,-2.68296175,172.7483803,0.580435712,-180
297,232,-8.171398915,65.69471049,7.654076287,-180
297,233,-5.467879665,119.6095056,2.515682274,-180
297,234,-2.610654296,180.5579175,0.555329755,-180
298,217,2.353221151,13.87141237,-7.247676858,-3.05E-05
298,218,5.528116313,89.8958846,-3.348029738,-3.05E-05
298,219,8.181981111,163.5421727,-3.066961612,-3.05E-05
298,220,8.288401135,152.9176394,-3.280275933,-3.05E-05
298,221,5.466225542,80.76459039,-3.727067573,-3.05E-05
298,222,0.447133554,7.319839315,-13.83202846,-3.05E-05
298,223,-5.506708667,98.30714815,3.061283062,-180
298,224,5.454282834,69.36552968,-4.340639677,-3.05E-05
298,225,-7.922783545,40.89556152,12.35449938,-180
298,226,-2.68329614,161.9981554,0.618954976,-180
298,227,8.225222353,137.7740543,-3.641293061,-3.05E-05
298,229,-5.455946663,107.4473127,2.800653212,-180
298,230,-8.069559974,51.16842806,9.846192184,-180
298,231,-2.765885212,172.4717974,0.581366555,-180
298,232,-8.195776508,64.87496619,7.751381946,-180
298,233,-5.458715489,119.0636309,2.52722347,-180
298,234,-2.759802668,180.2819391,0.556179889,-180
299,217,2.38659221,14.10934742,-7.124815153,-3.05E-05
299,218,5.466993753,90.44256387,-3.327769746,-3.05E-05
299,219,8.25571089,164.3677296,-3.051542806,-3.05E-05
299,220,8.301357653,153.7477654,-3.262545611,-3.05E-05
299,221,5.492918077,81.31386587,-3.701856007,-3.05E-05
299,222,0.545579167,7.369690617,-13.73662195,-3.05E-05
299,223,-5.510988694,97.75604243,3.078557815,-180
299,224,5.482508067,69.91374829,-4.306538678,-3.05E-05
299,225,-7.929450788,40.10195459,12.60297143,-180
299,226,-2.675094081,161.7306451,0.619978797,-180
299,227,8.281343804,138.6021669,-3.619508189,-3.05E-05
299,229,-5.555440425,106.8917625,2.815220784,-180
299,230,-8.114101613,50.35668459,10.00653183,-180
299,231,-2.647850125,172.2070075,0.58226051,-180
299,232,-8.103254662,64.06448028,7.850059726,-180
299,233,-5.472694016,119.0636309,2.52722347,-180
299,234,-2.709677678,180.0109622,0.557017152,-180
300,217,2.34400974,14.3430943,-7.008115857,-3.05E-05
300,218,5.410035684,90.98356176,-3.307960394,-3.05E-05
300,219,8.187861279,165.1865161,-3.036402893,-3.05E-05
300,220,8.218662104,154.5696213,-3.245179839,-3.05E-05
300,221,5.415083849,81.8553412,-3.677334336,-3.05E-05
300,222,0.648455199,7.429801781,-13.62333297,-3.05E-05
300,223,-5.459230904,97.21009835,3.095864179,-180
300,224,5.419103264,70.45562987,-4.273354847,-3.05E-05
300,225,-7.930922745,39.30816962,12.86179171,-180
300,226,-2.710134015,161.4596297,0.621019493,-180
300,227,8.224151562,139.4245705,-3.598130124,-3.05E-05
300,229,-5.4803396,106.3437193,2.829740822,-180
300,230,-8.014108602,49.55494368,10.17013356,-180
300,231,-2.713721889,171.9356323,0.583179555,-180
300,232,-8.180489894,63.24626855,7.952268182,-180
300,233,-5.504933441,117.9658661,2.550756741,-180
300,234,-2.611343098,179.7498353,0.55782637,-180
301,217,2.352640513,14.57772842,-6.894765352,-3.05E-05
301,218,5.408292007,91.52437894,-3.288392115,-3.05E-05
301,219,8.29454878,166.0159553,-3.021218483,-3.05E-05
301,220,8.302069334,155.3998174,-3.227824623,-3.05E-05
301,221,5.369330577,82.39226066,-3.653337891,-3.05E-05
301,222,0.738836723,7.49910215,-13.49504491,-3.05E-05
301,223,-5.413613851,96.66872296,3.113219032,-180
301,224,5.488434441,71.00443534,-4.240264683,-3.05E-05
301,225,-7.894638725,38.5179758,13.13031849,-180
301,226,-2.6824676,161.1913895,0.622052979,-180
301,227,8.265617442,140.2511123,-3.576897592,-3.05E-05
301,229,-5.511921394,105.7925135,2.844496584,-180
301,230,-8.072354971,48.74733195,10.34046305,-180
301,231,-2.70710084,171.6649287,0.58409922,-180
301,232,-8.167550482,62.42933044,8.057016845,-180
301,233,-5.463656413,117.4194927,2.56263376,-180
301,234,-2.710612374,179.4787759,0.558668859,-180
302,217,2.375302903,14.81466091,-6.783974134,-3.05E-05
302,218,5.447646057,92.0691284,-3.268914339,-3.05E-05
302,219,8.226621887,166.8386082,-3.006307646,-3.05E-05
302,220,8.193554589,156.2191548,-3.210877554,-3.05E-05
302,221,5.490669377,82.94131342,-3.629121116,-3.05E-05
302,222,0.810588409,7.575883281,-13.35572735,-3.05E-05
302,223,-5.451559673,96.12355855,3.130893188,-180
302,224,5.400398335,71.54444779,-4.208201569,-3.05E-05
302,225,-7.949865239,37.72219751,13.41242873,-180
302,226,-2.744934295,160.9168927,0.623114137,-180
302,227,8.256811942,141.0767804,-3.555936388,-3.05E-05
302,229,-5.407613689,105.2517492,2.8591232,-180
302,230,-7.973640191,47.94959414,10.51443833,-180
302,231,-2.760424642,171.3888823,0.585040028,-180
302,232,-8.088945753,61.62026529,8.163521236,-180
302,233,-5.467988977,116.8726922,2.574631354,-180
302,234,-2.714969438,179.207275,0.559515275,-180
303,217,2.328866848,15.04699329,-6.678745693,-3.05E-05
303,218,5.470175975,92.61612506,-3.249587136,-3.05E-05
303,219,8.20475068,167.6590719,-2.991582432,-3.05E-05
303,220,8.23033243,157.0421824,-3.194032469,-3.05E-05
303,221,5.447832988,83.48606711,-3.605409384,-3.05E-05
303,222,0.891100167,7.660876165,-13.20485707,-3.05E-05
303,223,-5.414602753,95.58208096,3.148647691,-180
303,224,5.402629819,72.08467361,-4.176607755,-3.05E-05
303,225,-7.929501896,36.9284085,13.70629885,-180
303,226,-2.749885993,160.6419015,0.624180843,-180
303,227,8.212605407,141.8980223,-3.535329993,-3.05E-05
303,229,-5.51139225,104.7005942,2.87418653,-180
303,230,-7.998258203,47.14936174,10.69497606,-180
303,231,-2.656015835,171.1232798,0.585948108,-180
303,232,-8.06130747,60.81394794,8.272512748,-180
303,233,-5.495990434,116.3230837,2.58680434,-180
303,234,-2.807191154,178.9265584,0.560393123,-180
304,217,2.403684849,15.28681841,-6.573501219,-3.05E-05
304,218,5.434244381,93.15953528,-3.23061175,-3.05E-05
304,219,8.262534646,168.4853162,-2.976898599,-3.05E-05
304,220,8.227803641,157.8649505,-3.177368526,-3.05E-05
304,221,5.524593925,84.03850891,-3.581677572,-3.05E-05
304,222,0.991586706,7.7559019,-13.04019906,-3.05E-05
304,223,-5.490126779,95.03306459,3.166856264,-180
304,224,5.399650372,72.62461206,-4.145501643,-3.05E-05
304,225,-7.807534424,36.14677013,14.00866623,-180
304,226,-2.766011864,160.3653031,0.625257474,-180
304,227,8.28897051,142.7269114,-3.514772634,-3.05E-05
304,229,-5.4281826,104.157771,2.889178166,-180
304,230,-8.065421401,46.3423907,10.88346266,-180
304,231,-2.708843652,170.8523955,0.586877153,-180
304,232,-8.161320632,59.99761789,8.385873979,-180
304,233,-5.510818467,115.7719912,2.59912636,-180
304,234,-2.699951029,178.656553,0.561240078,-180
305,217,2.412686714,15.52755161,-6.471149142,-3.05E-05
305,218,5.515503762,93.71107017,-3.211578043,-3.05E-05
305,219,8.224712765,169.3077875,-2.96242435,-3.05E-05
305,220,8.250613858,158.6900006,-3.160832148,-3.05E-05
305,221,5.409845771,84.579471,-3.558739911,-3.05E-05
305,222,1.09650959,7.861407386,-12.86216869,-3.05E-05
305,223,-5.500597953,94.48297953,3.185312838,-180
305,224,5.488027029,73.17338061,-4.11435843,-3.05E-05
305,225,-7.842739143,35.36154535,14.32630894,-180
305,226,-2.748774127,160.0904281,0.626331083,-180
305,227,8.262396866,143.55313,-3.4945182,-3.05E-05
305,229,-5.470289199,104.157771,2.889178166,-180
305,230,-7.948572872,45.54710284,11.07587794,-180
305,231,-2.771677311,170.8523955,0.586877153,-180
305,232,-8.17343731,59.18007101,8.502573132,-180
305,233,-5.461629385,115.2258206,2.611454742,-180
305,234,-2.670986102,178.656553,0.561240078,-180
306,217,2.444044446,15.77144756,-6.370658963,-3.05E-05
306,218,5.511920673,94.26225474,-3.192779297,-3.05E-05
306,219,8.183854215,170.1261578,-2.948161363,-3.05E-05
306,220,8.301584248,159.5201485,-3.144366502,-3.05E-05
306,221,5.440687598,85.12352152,-3.5359659,-3.05E-05
306,222,1.145769204,7.97220448,-12.68041218,-3.05E-05
306,223,-5.490206158,93.93395715,3.203949632,-180
306,224,5.444043042,73.7177545,-4.083923913,-3.05E-05
306,225,-7.768777505,34.58367642,14.65567289,-180
306,226,-2.773656911,159.8130618,0.627418166,-180
306,227,8.225876276,144.3757116,-3.474583646,-3.05E-05
306,229,-5.518373312,103.0588992,2.920010765,-180
306,230,-7.93881287,44.75275321,11.27502602,-180
306,231,-2.710396352,170.3041882,0.588766371,-180
306,232,-8.065515157,58.37330664,8.620973943,-180
306,233,-5.446350326,114.6811788,2.623865673,-180
306,234,-2.732815253,178.1161859,0.562942817,-180
307,217,2.454039614,16.01638038,-6.272840533,-3.05E-05
307,218,5.477162149,94.80995853,-3.174316111,-3.05E-05
307,219,8.253523876,170.9515036,-2.933915296,-3.05E-05
307,220,8.271081144,160.347243,-3.128131224,-3.05E-05
307,221,5.540248113,85.67753578,-3.513072592,-3.05E-05
307,222,1.234873925,8.091979959,-12.4896653,-3.05E-05
307,223,-5.482156869,93.38572055,3.222778761,-180
307,224,5.485981712,74.26632248,-4.053707397,-3.05E-05
307,225,-7.836034027,33.7989731,15.00382953,-180
307,226,-2.699145901,159.5431428,0.62847969,-180
307,227,8.277445826,145.2034371,-3.454752836,-3.05E-05
307,229,-5.459271743,102.5129603,2.935575041,-180
307,230,-7.989226611,43.95334068,11.48285774,-180
307,231,-2.743259009,170.0298532,0.58971635,-180
307,232,-8.113329615,57.56174527,8.743466387,-180
307,233,-5.511834383,114.1299873,2.636546578,-180
307,234,-2.748241007,177.8413571,0.563812794,-180
308,217,2.465936359,16.26250343,-6.177532458,-3.05E-05
308,218,5.441918706,95.35413211,-3.156182305,-3.05E-05
308,219,8.206007175,171.7720931,-2.919887223,-3.05E-05
308,220,8.223298373,161.1695636,-3.112155094,-3.05E-05
308,221,5.458930902,86.22340623,-3.490804086,-3.05E-05
308,222,1.269503884,8.215570044,-12.29881468,-3.05E-05
308,223,-5.449923886,92.84071867,3.241717559,-180
308,224,5.433602838,74.80965874,-4.024216974,-3.05E-05
308,225,-7.71810951,33.02601632,15.36354457,-180
308,226,-2.753127044,159.2678286,0.629566138,-180
308,227,8.252582171,146.0286805,-3.435205696,-3.05E-05
308,229,-5.525984445,101.9603518,2.95149943,-180
308,230,-7.997113288,43.15309599,11.6987802,-180
308,231,-2.664880839,169.7633702,0.59064208,-180
308,232,-8.070136326,56.75451053,8.868822688,-180
308,233,-5.448153873,113.5851632,2.649202071,-180
308,234,-2.678889822,177.5734584,0.564663425,-180
309,217,2.49113451,16.51115578,-6.084146958,-3.05E-05
309,218,5.450913799,95.89921529,-3.138224814,-3.05E-05
309,219,8.235539673,172.5956457,-2.905942782,-3.05E-05
309,220,8.206890448,161.9902453,-3.096372758,-3.05E-05
309,221,5.455437601,86.76893313,-3.468830034,-3.05E-05
309,222,1.397888154,8.351857541,-12.09505806,-3.05E-05
309,223,-5.453455155,92.29535053,3.260893337,-180
309,224,5.442473357,75.3538833,-3.995105708,-3.05E-05
309,225,-7.714261142,32.2533505,15.74102265,-180
309,226,-2.651525303,159.002675,0.630616048,-180
309,227,8.305557058,146.8592233,-3.415755233,-3.05E-05
309,229,-5.511210142,101.4092286,2.9675541,-180
309,230,-7.948695117,42.35767557,11.92166269,-180
309,231,-2.68007735,169.4953559,0.591576065,-180
