Frame,V,R,A,SNR,X,Y
200,-8.207859639,116.03713190000002,4.0843586830000005,10.56391582,-8.264761874265403,115.58680586788309
200,-8.207859639,118.03777209999998,4.178740295,16.96390614,-8.60119251460602,117.57097911329232
200,-8.207859639,120.03841229999999,4.273378738,13.183567199999999,-8.944710061165308,119.5542244733597
200,-8.207859639,122.0390525,4.463457333,6.54700499,-9.497476430804884,121.52089646041976
200,-8.207859639,130.0416133,3.802679657,7.465972623,-8.62443344210987,129.61651259569265
200,-8.207859639,132.0422535,3.7092509560000004,5.7651587179999995,-8.54226635101914,131.62897247546417
200,-8.207859639,142.0454545,3.245277395,3.99027867,-8.041263481934225,141.69068150632094
200,-8.207859639,144.04609480000002,3.245277395,4.286213332,-8.154520719495993,143.68987862395147
200,-5.529505441,148.04737519999998,2.149418304,6.202012909,-5.552609753477473,147.82149312104502
200,-5.529505441,150.0480154,2.149418304,9.981117073,-5.627645020213625,149.822349924853
200,-2.678354198,186.0595391,0.356464735,6.205151309,-1.1575588464030868,185.9591679579728
200,4.457623771000001,15.0,-20.14788629,24.04809838,5.1666666673432715,12.739919762249839
200,4.6633602530000005,16.5,-20.14788629,34.9060642,5.683333334077599,14.281096674057016
200,4.869096735,18.5,-17.45760312,18.93650156,5.549999998853546,16.596611100243496
200,4.937675562,17.5,-14.80650691,16.50851035,4.472222221661904,15.819267631596396
200,5.211990871,25.5,-10.88794813,23.62796021,4.816666666614148,24.311514190250023
200,5.211990871,27.0,-12.18747414,19.21603217,5.700000002107311,25.70038910164546
200,5.280569698,26.5,-11.53695903,17.97361789,5.299999998724113,25.261828912680183
200,5.349148525,34.0,-8.305109528,14.92341225,4.911111111081524,33.10409321601502
200,5.349148525,35.5,-8.949018065,16.031807500000003,5.522222222020712,34.5507606534302
200,5.349148525,37.0,-8.305109528,5.335783589,5.344444444412247,36.11698926517258
200,8.023722787999999,55.0,-8.305109528,4.513349063,7.944444444396583,54.091457758780145
200,8.092301615,56.5,-8.305109528,5.8248007070000005,8.161111111061944,55.58458658146971
200,8.092301615,70.0,-7.020370749,5.927462929,8.55555555540873,69.21562301343761
200,8.160880442,80.5,-6.379370207999999,8.037434722,8.94444444382616,79.77623025432642
200,8.160880442,84.5,-5.099688914,5.0241241610000005,7.511111110791847,83.95137407976918
201,-8.207859639,114.03649170000001,4.273378738,7.667025649,-8.497474559224775,113.56106007500766
201,-8.207859639,116.03713190000002,4.273378738,21.21269179,-8.64655305987162,115.55887287335763
201,-8.207859639,118.03777209999998,4.273378738,22.57219024,-8.795631560518462,117.5565927874024
201,-8.207859639,120.03841229999999,4.0843586830000005,14.47315351,-8.549753662296363,119.58311812216155
201,-8.207859639,122.0390525,3.802679657,10.38294949,-8.09369907766595,121.62245833043315
201,-5.48630618,146.046735,1.968681243,10.64808356,-5.017174021736419,145.83715839591719
201,-5.48630618,148.04737519999998,2.058993642,24.23406681,-5.3191177640382765,147.8300791105175
201,-5.48630618,150.0480154,2.058993642,25.02733561,-5.39099773362837,149.83105175134642
201,-5.48630618,152.0486556,2.058993642,13.48880325,-5.462877703218464,151.83198160126568
201,-2.7647527210000002,196.06274009999998,0.534790795,6.154705728,-1.8299956309192442,195.96236672256987
201,-2.7647527210000002,198.0633803,0.534790795,7.675055532999999,-1.8486690556769219,197.9638478070807
201,-2.721553459,184.0588988,0.534790795,11.764713,-1.717955081439808,183.95305612521582
201,-2.721553459,186.0595391,0.534790795,17.59906214,-1.7366285071308576,185.95466170960233
201,-2.721553459,188.06017930000002,0.534790795,12.66102332,-1.755301931888535,187.95624478446058
201,4.526202598,16.0,-22.19610086,26.89815347,6.044444445266521,13.544913855321735
201,4.6633602530000005,15.5,-18.79736882,27.84009916,4.99444444331594,13.390501286457893
201,4.73193908,17.0,-19.47122063,35.70847477,5.666666665410454,14.862331206884267
201,4.800517907,16.0,-18.79736882,26.03600565,5.155555554390648,13.907560782739427
201,4.869096735,17.0,-15.46600995,25.25016971,4.533333332355187,15.246274590789627
201,4.937675562,19.0,-12.83958841,16.34470285,4.222222223223175,17.526347009508864
201,5.143412044,26.0,-11.53695903,24.97516887,5.1999999987481855,24.75802900097297
201,5.211990871,28.5,-10.88794813,17.90896294,5.383333333274636,27.336234602133015
201,5.349148525,34.5,-8.305109528,10.55372985,4.983333333303311,33.60679081508957
201,5.349148525,36.0,-8.305109528,7.238945545,5.199999999968672,35.11353015577223
201,8.092301615,57.5,-9.594068227000001,5.739748226000001,9.583333333471412,56.377386621052025
201,8.160880442,59.0,-7.6622556610000006,5.545064437000001,7.866666666905411,58.16455583559286
201,8.160880442,81.5,-6.379370207999999,6.020833506000001,9.055555554929592,80.77281048466484
201,8.160880442,85.5,-5.739170477,4.334213517,8.549999999603882,84.85957518163036
202,-8.207859639,114.03649170000001,4.178740295,13.10579711,-8.309626667394307,113.57496002153248
202,-8.207859639,116.03713190000002,4.178740295,22.73390027,-8.455409591000166,115.57301600385111
202,-8.207859639,118.03777209999998,4.178740295,21.15218508,-8.60119251460602,117.57097911329232
202,-8.207859639,120.03841229999999,4.0843586830000005,8.508610473,-8.549753662296363,119.58311812216155
202,-8.207859639,126.04033290000001,3.5230477810000003,5.765571358,-7.745183996578315,125.65897358486568
202,-8.207859639,128.0409731,3.5230477810000003,3.736247863,-7.868123424802811,127.6580723110254
202,-5.529505441,146.046735,2.058993642,5.870346914,-5.247237794448185,145.82906191733096
202,-5.529505441,148.04737519999998,1.968681243,14.48371943,-5.085902432804843,147.83828631330098
202,-5.529505441,150.0480154,1.968681243,11.44533502,-5.154630843873271,149.8393696808086
202,-2.678354198,184.0588988,0.534790795,6.12040683,-1.717955081439808,183.95305612521582
202,-2.678354198,186.0595391,0.534790795,10.37410047,-1.7366285071308576,185.95466170960233
202,4.800517907,16.0,-17.45760312,23.42263675,4.799999999008472,14.03424383461819
202,4.869096735,17.0,-14.14900451,31.07499667,4.1555555558620645,15.353545454459171
202,4.869096735,18.0,-18.12620396,30.39274219,5.599999999833778,16.019987515658734
202,5.074833216,19.0,-12.83958841,7.761614325,4.222222223223175,17.526347009508864
202,5.280569698,26.5,-10.24034832,23.54320829,4.711111110571207,25.378247222845246
202,5.280569698,28.0,-10.88794813,9.54231666,5.288888888831221,26.83333103290752
202,5.280569698,35.0,-8.305109528,13.3890172,5.055555555525098,34.10925619278438
202,5.349148525,35.5,-7.6622556610000006,13.59026078,4.733333333476985,34.667644216966856
202,5.349148525,37.0,-8.949018065,21.79834177,5.755555555345531,36.05375958550413
202,8.023722787999999,57.0,-8.949018065,4.59159332,8.866666666343114,55.98555369225136
202,8.160880442,71.5,-7.020370749,5.051430627,8.738888888738918,70.70984246192516
202,8.160880442,82.0,-6.379370207999999,8.587501045,9.111111110481307,81.2710751395136
203,-8.2510589,140.0448143,3.337671732,9.618211163,-8.153467904507728,139.67845565244357
203,-8.2510589,142.0454545,3.430259692,5.874987891,-8.49908620958981,141.6639568758177
203,-8.207859639,114.03649170000001,4.178740295,19.60640467,-8.309626667394307,113.57496002153248
203,-8.207859639,116.03713190000002,4.178740295,24.45175122,-8.455409591000166,115.57301600385111
203,-8.207859639,118.03777209999998,4.178740295,18.46026031,-8.60119251460602,117.57097911329232
203,-8.207859639,120.03841229999999,3.7092509560000004,9.594042925,-7.765696684509039,119.63659299106187
203,-8.164660377999999,126.04033290000001,3.616042621,9.590024535,-7.949358894570169,125.64622242912098
203,-8.164660377999999,128.0409731,3.616042621,7.276043903,-8.075539194183648,127.64511921385058
203,-5.529505441,150.0480154,2.058993642,4.818233055,-5.39099773362837,149.83105175134642
203,-5.48630618,148.04737519999998,1.968681243,8.212283325,-5.085902432804843,147.83828631330098
203,-5.443106919,168.05377719999998,1.4288727959999998,6.6250577129999995,-4.190580578303284,167.89434494825602
203,-5.443106919,170.0544174,1.339201468,7.719272281,-3.974400762578986,169.90205712654523
203,-2.635154937,184.0588988,0.623993699,8.548135476,-2.00449882510034,183.95015686845394
203,-2.635154937,186.0595391,0.713229483,12.38673888,-2.316047059722297,185.94834771011432
203,-2.635154937,188.06017930000002,0.713229483,5.14430904,-2.3409507914803442,187.94986296281257
203,4.6633602530000005,17.0,-21.51018827,24.33693353,6.2333333341925155,14.633712978763947
203,4.937675562,17.5,-14.14900451,30.36872051,4.277777778093302,15.87295238074036
203,5.0062543889999995,19.5,-12.83958841,12.71400289,4.333333334360627,18.040848711003566
203,5.074833216,19.0,-13.49339882,18.37564925,4.4333333328329765,17.474139622882497
203,5.211990871,27.0,-10.88794813,30.64003118,5.099999999944392,25.82614953880209
203,5.280569698,28.5,-8.305109528,20.14008514,4.116666666641866,27.555454188885363
203,5.280569698,29.5,-10.88794813,18.15809247,5.572222222161465,28.34078932399114
203,5.280569698,35.5,-8.305109528,11.98396076,5.127777777746886,34.611499462780365
203,5.349148525,38.0,-8.305109528,14.65311844,5.488888888855821,37.11969960500482
203,8.22945927,83.0,-6.379370207999999,8.967504357000001,9.222222221584737,82.26755507060915
203,8.22945927,89.0,-5.739170477,5.823744565,8.899999999587667,88.35038200261128
204,-8.207859639,112.03585149999999,4.273378738,9.31386879,-8.348396058577928,111.56314940238633
204,-8.207859639,114.03649170000001,4.178740295,18.90852627,-8.309626667394307,113.57496002153248
204,-8.207859639,116.03713190000002,3.9902263060000003,17.534357999999997,-8.074595265830663,115.60024606751936
204,-8.207859639,118.03777209999998,4.750701252,17.97888309,-9.775936046584096,117.47913311198985
204,-8.207859639,120.03841229999999,4.654658672,14.76794101,-9.741091784078627,119.49197277791903
204,-8.207859639,138.0441741,3.5230477810000003,15.5777805,-8.482820565925294,137.65259081541987
204,-8.207859639,140.0448143,3.5230477810000003,18.1063762,-8.605759994149793,139.65131903152428
204,-8.207859639,142.0454545,3.5230477810000003,8.861948496,-8.728699422374289,141.64999453055202
204,-5.529505441,146.046735,1.968681243,14.65383842,-5.017174021736419,145.83715839591719
204,-5.529505441,148.04737519999998,2.058993642,17.62438907,-5.3191177640382765,147.8300791105175
204,-5.529505441,150.0480154,2.149418304,9.262987408999999,-5.627645020213625,149.822349924853
204,-2.7647527210000002,184.0588988,0.623993699,9.71536087,-2.00449882510034,183.95015686845394
204,-2.7647527210000002,186.0595391,0.623993699,11.63123845,-2.0262868568496546,185.95173097252467
204,4.869096735,16.5,-15.46600995,23.01358319,4.399999999050623,14.727185746379195
204,4.937675562,17.5,-17.45760312,27.030738800000005,5.249999998915516,15.578430601680871
204,5.074833216,19.5,-14.14900451,11.69424406,4.766666667018251,17.931226641965605
204,5.074833216,20.5,-12.83958841,8.533667257000001,4.5555555566355315,19.06559502272109
204,5.211990871,27.5,-10.24034832,35.90455538,4.888888888328611,26.388421048588285
204,5.211990871,29.0,-10.88794813,14.24078469,5.4777777777180505,27.838713163828864
204,5.280569698,36.5,-7.6622556610000006,13.57791829,4.866666666814364,35.673036814296
204,5.280569698,38.0,-8.305109528,13.80122948,5.488888888855821,37.11969960500482
204,5.349148525,39.5,-5.739170477,4.350381424,3.949999999816998,38.841311769834
204,8.160880442,61.0,-8.305109528,12.57456346,8.811111111058029,60.06133798866447
205,-8.2510589,112.03585149999999,4.3682817730000005,16.40304032,-8.533441475431717,111.54914790313477
205,-8.2510589,114.03649170000001,4.3682817730000005,23.742793600000002,-8.685824358513532,113.5468092658584
205,-8.2510589,116.03713190000002,4.3682817730000005,20.41867963,-8.838207241595347,115.54437274195838
205,-8.2510589,118.03777209999998,4.3682817730000005,6.319887756,-8.990590124677158,117.54184332203401
205,-5.48630618,146.046735,2.149418304,5.187143273,-5.4775744867413225,145.82059176228313
205,-5.48630618,148.04737519999998,2.149418304,5.2931416669999996,-5.552609753477473,147.82149312104502
205,-2.7647527210000002,196.06274009999998,0.445616044,6.943729875,-1.5248561509555327,195.96497868047504
205,-2.7647527210000002,198.0633803,0.445616044,4.23419217,-1.5404159075582557,197.96648639275836
205,4.800517907,18.0,-20.82749693,16.73784179,6.3999999994091725,15.71750616375138
205,4.869096735,17.5,-17.45760312,14.32573783,5.249999998915516,15.578430601680871
205,5.0062543889999995,18.5,-12.83958841,30.39716611,4.111111112085723,17.010254713674495
205,5.074833216,20.5,-12.18747414,6.640363322000001,4.327777779377773,19.118586231526745
205,5.143412044,20.0,-12.83958841,8.137062392999999,4.444444445498079,18.55389214075799
205,5.143412044,28.0,-10.24034832,35.32700091,4.977777777207313,26.89278208740667
205,5.211990871,30.5,-10.88794813,14.31880423,5.761111111048295,29.343817044927132
205,5.349148525,37.0,-7.6622556610000006,9.774430897,4.933333333483054,36.17543672467196
205,5.349148525,38.0,-8.305109528,11.80054793,5.488888888855821,37.11969960500482
205,8.160880442,59.0,-8.305109528,6.982400032,8.52222222217088,58.07212522713404
205,8.160880442,63.0,-7.020370749,7.688772155,7.699999999867858,62.239135598126964
205,8.160880442,84.5,-6.379370207999999,7.0474177120000006,9.388888888239883,83.76215592643426
206,-8.2510589,122.0390525,3.7092509560000004,8.864084666,-7.895124962260724,121.63551018073646
206,-8.2510589,124.03969270000002,3.7092509560000004,13.04895345,-8.024553240012407,123.63434761589775
206,-8.2510589,126.04033290000001,3.616042621,8.662919643,-7.949358894570169,125.64622242912098
206,-8.207859639,116.03713190000002,3.802679657,14.69907763,-7.6956483043330115,115.62609124567872
206,-8.207859639,118.03777209999998,3.7092509560000004,13.70572554,-7.636268406757355,117.63759198126887
206,-8.164660377999999,110.03521129999999,4.3682817730000005,14.47300954,-8.381058592349902,109.55138329892164
206,-8.164660377999999,112.03585149999999,4.3682817730000005,25.67090256,-8.533441475431717,111.54914790313477
206,-8.164660377999999,114.03649170000001,4.3682817730000005,23.90850296,-8.685824358513532,113.5468092658584
206,-5.48630618,144.04609480000002,1.968681243,13.24554486,-4.948445610667992,143.83598406924762
206,-5.48630618,146.046735,1.968681243,21.53347732,-5.017174021736419,145.83715839591719
206,-5.48630618,148.04737519999998,1.968681243,17.88050686,-5.085902432804843,147.83828631330098
206,-2.678354198,194.06209990000002,0.534790795,7.38315172,-1.8113222061615672,193.96086648977172
206,-2.678354198,196.06274009999998,0.534790795,10.64538985,-1.8299956309192442,195.96236672256987
206,-2.678354198,198.0633803,0.445616044,4.2616185589999995,-1.5404159075582557,197.96648639275836
206,5.074833216,18.5,-15.46600995,35.95434291,4.93333333226888,16.79024187534905
206,5.074833216,21.0,-11.53695903,9.683667899,4.199999998988919,19.681463360443832
206,5.280569698,28.5,-10.24034832,38.48794518,5.066666666086015,27.396694853481375
206,5.280569698,30.5,-10.88794813,5.177149655,5.761111111048295,29.343817044927132
206,5.349148525,38.0,-8.949018065,11.84005348,5.91111111089541,37.05480758868745
206,5.417727352999999,41.0,-6.379370207999999,6.395957357,4.5555555552406535,40.30194677162775
206,8.160880442,60.0,-8.949018065,6.712438784,9.333333332992753,58.965149782691526
206,8.160880442,62.5,-8.305109528,11.45900712,9.02777777772339,61.5528165756535
207,-8.294258162,110.03521129999999,4.0843586830000005,5.255489524,-7.837274192218961,109.5916276869343
207,-8.294258162,112.03585149999999,4.0843586830000005,16.60997343,-7.979770086234441,111.59012183298704
207,-8.294258162,114.03649170000001,4.178740295,16.70790118,-8.309626667394307,113.57496002153248
207,-8.294258162,118.03777209999998,4.750701252,4.665629013,-9.775936046584096,117.47913311198985
207,-8.2510589,116.03713190000002,4.750701252,9.66050701,-9.610242215707183,115.48272262175603
207,-8.207859639,122.0390525,3.7092509560000004,13.78470364,-7.895124962260724,121.63551018073646
207,-8.207859639,124.03969270000002,3.802679657,15.56146665,-8.226382668776932,123.62108231728634
207,-8.207859639,126.04033290000001,4.0843586830000005,8.573308357,-8.977241344342804,125.57696705761072
207,-5.572704702,144.04609480000002,1.968681243,15.72260085,-4.948445610667992,143.83598406924762
207,-5.572704702,146.046735,1.968681243,20.55079484,-5.017174021736419,145.83715839591719
207,-5.572704702,148.04737519999998,2.058993642,13.91786417,-5.3191177640382765,147.8300791105175
207,-2.721553459,182.0582586,0.623993699,6.07838831,-1.9827107944400773,181.94855971501968
207,-2.721553459,184.0588988,0.623993699,14.53764147,-2.00449882510034,183.95015686845394
207,-2.721553459,186.0595391,0.713229483,12.31366114,-2.316047059722297,185.94834771011432
207,-2.678354198,194.06209990000002,0.178213643,7.886200121,-0.6036126625670997,193.96838471604383
207,-2.678354198,196.06274009999998,0.178213643,9.232164669,-0.6098354735053665,195.9699623825432
207,4.869096735,18.5,-18.12620396,29.57779427,5.755555555384716,16.526450927191842
207,4.937675562,18.0,-16.12762021,27.11935616,4.999999999046097,16.217274740520953
207,5.0062543889999995,19.5,-16.12762021,30.3683419,5.416666665633272,17.74569587909748
207,5.074833216,21.5,-11.53695903,10.37868981,4.299999998964846,20.193068117770075
207,5.280569698,29.0,-9.594068227000001,38.5075443,4.833333333402973,27.95780550916355
207,5.280569698,31.0,-10.24034832,12.71608163,5.511111110479526,29.910326884337945
207,5.417727352999999,38.0,-7.6622556610000006,7.82838692,5.066666666820434,37.179683819087685
207,8.160880442,61.0,-8.305109528,6.668279696,8.811111111058029,60.06133798866447
207,8.160880442,62.5,-8.305109528,8.16304919,9.02777777772339,61.5528165756535
207,8.160880442,63.5,-7.6622556610000006,7.81539052,8.46666666692362,62.646353090592626
208,-8.294258162,126.04033290000001,3.5230477810000003,6.240078757999999,-7.745183996578315,125.65897358486568
208,-8.164660377999999,110.03521129999999,4.273378738,12.69464942,-8.199317557931083,109.56513550130738
208,-8.164660377999999,112.03585149999999,4.178740295,16.13046834,-8.163843743788448,111.57680617698759
208,-8.164660377999999,114.03649170000001,4.273378738,8.978043224,-8.497474559224775,113.56106007500766
208,-8.164660377999999,116.03713190000002,4.558913533,5.402599461,-9.223109257239035,115.51428584901105
208,-5.48630618,144.04609480000002,2.149418304,5.024992708,-5.4025392200051705,143.81964398894505
208,-5.48630618,146.046735,2.149418304,8.031140855,-5.4775744867413225,145.82059176228313
208,-2.721553459,184.0588988,0.623993699,6.399643854,-2.00449882510034,183.95015686845394
208,-2.678354198,202.0646607,0.178213643,8.434210696000001,-0.6285039063201674,201.9745827737883
208,-2.678354198,204.0653009,0.178213643,7.712093166,-0.6347267172584344,203.9760872097559
208,5.074833216,19.0,-13.49339882,27.16512089,4.4333333328329765,17.474139622882497
